task,group,icl_index,split,row_index,pc1,pc2,pc3
ag_news,train,1,train,72,-0.155364,-0.443031,-4.80326
ag_news,train,1,train,73,-1.66899,-1.73328,-6.07482
ag_news,train,1,train,74,-1.50557,-1.14501,-6.80112
ag_news,train,1,train,75,-0.154295,-1.8474,-9.40319
ag_news,train,1,train,76,-2.71058,-1.70698,-6.7619
ag_news,train,1,train,77,-1.24411,-0.531761,-5.10072
ag_news,train,1,train,78,-1.033,-0.601978,-5.04115
ag_news,train,1,train,79,-2.7317,-1.60688,-6.65482
ag_news,train,1,train,80,-2.12488,-2.77075,-7.11275
ag_news,train,1,train,81,-0.0428995,-1.86375,-8.38808
ag_news,train,1,train,82,-1.61564,-1.05783,-8.30126
ag_news,train,1,train,83,-4.53918,-7.38324,-3.92368
ag_news,train,1,train,84,-0.195703,-0.551131,-5.37326
ag_news,train,1,train,85,-2.19257,-2.02218,-6.57778
ag_news,train,1,train,86,-1.64229,-1.10622,-4.65891
ag_news,train,1,train,87,-2.37464,-1.92079,-7.33827
ag_news,train,1,train,88,-1.12244,0.523237,-4.8152
ag_news,train,1,train,89,-1.85684,0.270265,-4.86095
ag_news,train,1,train,90,-0.966978,-0.477006,-7.78991
ag_news,train,1,train,91,-5.39004,-5.73441,-2.86968
ag_news,train,1,train,92,-3.31423,-1.65653,-7.52192
ag_news,train,1,train,93,-1.07663,-1.21057,-4.52028
ag_news,train,1,train,94,-3.47779,-5.87195,-4.14476
ag_news,train,1,train,95,-1.25581,-1.61137,-4.58686
ag_news,train,1,train,96,-2.29554,-2.55774,-6.60349
ag_news,train,1,train,97,-1.31516,-0.62244,-5.77166
ag_news,train,1,train,98,-4.82332,-6.75157,-3.59577
ag_news,train,1,train,99,-1.58158,0.730766,-7.05119
ag_news,train,1,train,100,-1.09183,-0.436848,-5.99382
ag_news,train,1,train,101,-5.52588,-9.96693,-4.39337
ag_news,train,1,train,102,-4.5215,-5.44135,-3.46543
ag_news,train,1,train,103,-3.09873,-4.55199,-8.16734
ag_news,train,1,train,104,-0.859315,-0.349224,-4.26352
ag_news,train,1,train,105,-0.919078,-0.174468,-6.27637
ag_news,train,1,train,106,-0.825851,-1.13775,-7.85838
ag_news,train,1,train,107,-3.56585,-5.63101,-3.13341
ag_news,train,1,train,108,-0.608641,-0.721304,-5.31508
ag_news,train,1,train,109,-1.73402,-1.33228,-7.82521
ag_news,train,1,train,110,-4.76098,-6.51591,-3.14588
ag_news,train,1,train,111,-0.976881,-0.566182,-8.20935
ag_news,train,1,train,112,-1.70474,-1.09706,-6.59735
ag_news,train,1,train,113,-0.727489,-0.900907,-8.20246
ag_news,train,1,train,114,-2.73966,-4.24236,-3.71252
ag_news,train,1,train,115,-2.51988,-0.513481,-6.82308
ag_news,train,1,train,116,-1.26461,-2.79364,-8.2735
ag_news,train,1,train,117,-4.86425,-6.38593,-3.52891
ag_news,train,1,train,118,-0.0237586,0.981577,-7.58998
ag_news,train,1,train,119,-2.29697,-0.681183,-4.75675
ag_news,train,1,train,120,-5.03167,-8.30259,-4.50606
ag_news,train,1,train,121,-2.00069,0.248488,-6.87149
ag_news,train,1,train,122,-2.19095,0.416246,-4.80409
ag_news,train,1,train,123,-0.830777,-1.84905,-8.31048
ag_news,train,1,train,124,-1.37964,-1.92052,-5.57335
ag_news,train,1,train,125,-1.48538,-1.43688,-8.80084
ag_news,train,1,train,126,-3.35529,-4.80164,-4.28591
ag_news,train,1,train,127,-2.02568,-1.62777,-5.06694
ag_news,train,1,train,128,-4.71566,-6.43667,-3.54814
ag_news,train,1,train,129,-5.07379,-7.72382,-3.93261
ag_news,train,1,test,130,-2.40005,-0.404826,-6.38209
ag_news,train,1,test,131,-4.29384,-5.44792,-3.55145
ag_news,train,1,test,132,-4.7328,-7.22596,-3.16986
ag_news,train,1,test,133,-2.09996,-1.16499,-7.27426
ag_news,train,1,test,134,-0.0358853,-1.57447,-9.27575
ag_news,train,1,test,135,-2.0595,-2.6529,-7.62611
ag_news,train,1,test,136,-2.43715,-5.75625,-3.23132
ag_news,train,1,test,137,-1.66986,-2.61021,-8.17176
ag_news,train,1,test,138,-1.37372,-1.42731,-7.5207
ag_news,train,1,test,139,-1.56866,-1.77134,-6.89021
ag_news,train,1,test,140,-1.13727,0.300984,-4.96886
ag_news,train,1,test,141,-5.42879,-7.6309,-3.49288
ag_news,train,1,test,142,-1.1365,-0.633487,-7.74639
ag_news,train,1,test,143,-1.94109,-1.1061,-7.02351
ag_news,train,1,test,144,-0.962753,-1.04885,-7.60719
ag_news,train,1,test,145,-0.462568,0.38547,-4.77303
ag_news,train,1,test,146,-1.60478,-0.652846,-4.21511
ag_news,train,1,test,147,-0.963442,-0.950703,-8.54693
ag_news,train,1,test,148,-0.988185,-0.688781,-4.28024
ag_news,train,1,test,149,-3.50091,-5.27718,-3.39394
ag_news,train,1,test,150,-1.91431,-2.0326,-4.23213
ag_news,train,1,test,151,-0.551532,-0.998496,-7.31286
ag_news,train,1,test,152,-2.60916,-2.43119,-6.39159
ag_news,train,1,test,153,-2.65711,-1.08885,-6.9606
ag_news,train,1,test,154,-0.97087,-1.33588,-8.10509
ag_news,train,1,test,155,-1.71413,-1.49701,-6.73125
ag_news,train,1,test,156,-4.94886,-8.29873,-4.25715
ag_news,train,1,test,157,-1.67975,-2.56064,-9.27997
ag_news,train,1,test,158,-1.69951,-3.70204,-7.28951
ag_news,train,1,test,159,-2.5045,-3.92728,-7.81125
ag_news,train,1,test,160,-0.499024,0.222853,-3.78247
ag_news,train,1,test,161,-0.700928,-0.922099,-3.8713
ag_news,train,1,test,162,-1.31518,-0.629779,-3.12069
ag_news,train,1,test,163,-1.22471,0.601212,-4.94336
ag_news,train,1,test,164,-1.50285,-1.9512,-6.54459
ag_news,train,1,test,165,-1.55858,-2.37256,-5.01623
ag_news,train,1,test,166,0.617656,-1.19409,-7.70416
ag_news,train,1,test,167,-4.65023,-7.75403,-3.40983
ag_news,train,1,test,168,-2.61817,-0.176132,-6.46527
ag_news,train,1,test,169,-0.790207,-0.856602,-8.00284
ag_news,train,2,train,0,-3.11077,-0.58573,-7.68895
ag_news,train,2,train,1,-5.32729,-4.01063,-6.26859
ag_news,train,2,train,2,-5.5092,-0.793786,-5.18104
ag_news,train,2,train,3,-5.95919,-3.38412,-7.83512
ag_news,train,2,train,4,-9.36137,-7.28429,-1.40077
ag_news,train,2,train,5,-3.50834,0.316943,-7.9858
ag_news,train,2,train,6,-5.56662,-3.15687,-6.91101
ag_news,train,2,train,7,-15.376,-7.16262,5.98267
ag_news,train,2,train,8,-4.80578,0.935265,-4.72283
ag_news,train,2,train,9,-5.94683,-1.80929,-5.66129
ag_news,train,2,train,10,-6.99932,-1.84453,-4.0789
ag_news,train,2,train,11,-2.97802,-1.52425,-8.54754
ag_news,train,2,train,12,-9.11,0.319546,2.17152
ag_news,train,2,train,13,-7.78823,-3.75395,-6.33564
ag_news,train,2,train,14,-6.35997,0.128,-3.02522
ag_news,train,2,train,15,-8.8859,-7.45943,-1.35468
ag_news,train,2,train,16,-9.84614,-6.19472,-2.1765
ag_news,train,2,train,17,-6.44216,-2.8353,-6.68741
ag_news,train,2,train,18,-6.5593,-0.428408,-2.23552
ag_news,train,2,train,19,-14.2029,-2.12661,5.87348
ag_news,train,2,train,20,-9.09593,-5.96074,-1.37225
ag_news,train,2,train,21,-4.65926,-2.90762,-6.08718
ag_news,train,2,train,22,-6.41491,-4.76767,-3.04774
ag_news,train,2,train,23,-12.5416,-2.87976,4.63536
ag_news,train,2,train,24,-8.65501,-0.687738,-0.642566
ag_news,train,2,train,25,-5.62659,-2.37382,-5.50156
ag_news,train,2,train,26,-4.00239,0.136947,-6.07102
ag_news,train,2,train,27,-6.16942,-0.857361,-3.56296
ag_news,train,2,train,28,-10.0874,-6.52617,-1.95951
ag_news,train,2,train,29,-5.4758,-1.06716,-3.02366
ag_news,train,2,train,30,-5.45261,-2.95617,-6.9427
ag_news,train,2,train,31,-9.88752,-2.54928,-3.59198
ag_news,train,2,train,32,-5.16314,0.161988,-3.04063
ag_news,train,2,train,33,-7.22069,-2.83539,-4.80889
ag_news,train,2,train,34,-6.47766,-1.08949,-3.59686
ag_news,train,2,train,35,-3.49786,-1.85659,-7.40362
ag_news,train,2,train,36,-10.8689,-1.38666,-0.282977
ag_news,train,2,train,37,-8.33062,-6.19227,-1.79335
ag_news,train,2,train,38,-3.0246,-0.274005,-7.14309
ag_news,train,2,train,39,-4.03218,0.0468963,-6.6044
ag_news,train,2,train,40,-2.95062,-0.415076,-7.19878
ag_news,train,2,train,41,-17.3751,-9.09262,5.59151
ag_news,train,2,train,42,-10.4323,-3.42424,5.0297
ag_news,train,2,train,43,-5.03487,-1.27082,-3.97239
ag_news,train,2,train,44,-3.11401,-1.91643,-7.91748
ag_news,train,2,train,45,-3.98531,-1.97471,-7.49634
ag_news,train,2,train,46,-4.08403,-0.714538,-7.60831
ag_news,train,2,train,47,-8.84733,-5.90249,-0.259365
ag_news,train,2,train,48,-16.0135,-7.91085,5.85448
ag_news,train,2,train,49,-6.26904,-2.61095,-6.52795
ag_news,train,2,train,50,-4.01707,0.413757,-7.64742
ag_news,train,2,train,51,-10.6772,-1.45126,2.96934
ag_news,train,2,train,52,-4.72151,-1.8953,-3.1345
ag_news,train,2,train,53,-8.88167,0.590105,0.165214
ag_news,train,2,train,54,-3.50488,-1.94641,-7.22276
ag_news,train,2,train,55,-5.7309,-2.5019,-4.93068
ag_news,train,2,train,56,-4.7186,-0.791462,-6.94842
ag_news,train,2,train,57,-11.186,-6.64672,-1.07917
ag_news,train,2,train,58,-9.10303,-5.60218,-1.89867
ag_news,train,2,train,59,-6.84793,-2.06788,-5.48765
ag_news,train,2,train,60,-7.49671,-6.63951,-1.72438
ag_news,train,2,train,61,-11.5028,-6.23351,-0.448558
ag_news,train,2,train,62,-6.1308,-0.782927,-6.25639
ag_news,train,2,train,63,-3.85454,0.205521,-3.36425
ag_news,train,2,train,64,-6.07061,-0.379548,-2.14612
ag_news,train,2,train,65,-5.19521,-1.91408,-6.51539
ag_news,train,2,train,66,-9.27544,0.129384,0.528775
ag_news,train,2,train,67,-5.89915,-2.993,-7.05516
ag_news,train,2,train,68,-5.42293,-2.09447,-3.9241
ag_news,train,2,train,69,-2.37476,1.34799,-6.10629
ag_news,train,2,train,70,-10.5508,-0.101243,1.8302
ag_news,train,2,train,71,-3.26175,0.279133,-7.19096
ag_news,train,2,train,72,-5.6712,-0.328975,-5.42829
ag_news,train,2,train,73,-3.75954,-1.31154,-7.64767
ag_news,train,2,train,74,-9.08519,0.0210593,1.41648
ag_news,train,2,train,75,-5.38949,-3.0267,-7.08614
ag_news,train,2,train,76,-11.6861,-9.57213,-1.6323
ag_news,train,2,train,77,-12.4939,-2.23491,3.6254
ag_news,train,2,train,78,-12.5925,-0.906409,3.66053
ag_news,train,2,train,79,-4.87057,-0.791355,-5.77065
ag_news,train,2,train,80,-5.50043,-0.627863,-4.40962
ag_news,train,2,train,81,-5.36287,-1.32625,-3.00044
ag_news,train,2,train,82,-5.44047,0.233085,-4.04767
ag_news,train,2,train,83,-4.21324,-0.616831,-6.684
ag_news,train,2,train,84,-10.6395,0.995437,4.21277
ag_news,train,2,train,85,-9.25858,-0.915024,0.380601
ag_news,train,2,train,86,-4.86528,-0.297175,-6.3818
ag_news,train,2,train,87,-11.1227,-7.34217,-1.26732
ag_news,train,2,train,88,-8.68924,-5.72988,-2.05727
ag_news,train,2,train,89,-3.48028,-0.00612332,-7.45959
ag_news,train,2,train,90,-4.39755,-0.81516,-4.12762
ag_news,train,2,train,91,-5.06039,-1.8113,-8.18155
ag_news,train,2,train,92,-1.89392,1.98894,-8.53534
ag_news,train,2,train,93,-8.90879,1.26759,3.01223
ag_news,train,2,train,94,-6.96624,-3.24083,-5.15328
ag_news,train,2,train,95,-5.03673,-0.768189,-6.19015
ag_news,train,2,train,96,-5.90975,0.101659,-4.3643
ag_news,train,2,train,97,-10.2159,-0.97134,2.93876
ag_news,train,2,train,98,-4.29409,-2.32153,-3.99354
ag_news,train,2,train,99,-6.94464,-2.56719,-3.86478
ag_news,train,2,train,100,-4.81947,-0.241846,-7.29767
ag_news,train,2,train,101,-4.42824,-1.30885,-6.97529
ag_news,train,2,train,102,-11.824,-4.51758,4.51276
ag_news,train,2,train,103,-12.9247,-10.1227,-2.53694
ag_news,train,2,train,104,-4.8686,-2.01639,-5.94077
ag_news,train,2,train,105,-12.068,-1.56305,3.40645
ag_news,train,2,train,106,-5.96921,-0.197299,-3.19831
ag_news,train,2,train,107,-6.93768,-2.9322,-5.49586
ag_news,train,2,train,108,-9.19836,1.64297,2.29134
ag_news,train,2,train,109,-5.2294,0.247118,-3.15488
ag_news,train,2,train,110,-3.98216,-0.188845,-7.77685
ag_news,train,2,train,111,-8.05412,-0.0494593,-0.208807
ag_news,train,2,train,112,-6.21691,-0.640118,-4.55922
ag_news,train,2,train,113,-4.79901,-0.072191,-7.20137
ag_news,train,2,train,114,-16.0238,-6.64682,6.67885
ag_news,train,2,train,115,-8.21067,-1.20191,0.559049
ag_news,train,2,train,116,-5.83822,-0.335234,-3.86751
ag_news,train,2,train,117,-8.66631,-3.85096,-2.46585
ag_news,train,2,train,118,-8.92774,0.198299,0.986201
ag_news,train,2,train,119,-8.90302,-4.3161,-1.66619
ag_news,train,2,train,120,-3.90455,-0.713049,-7.72192
ag_news,train,2,train,121,-4.5894,-0.245851,-6.50016
ag_news,train,2,train,122,-2.81435,0.803626,-7.00504
ag_news,train,2,train,123,-8.40412,-5.30119,-0.264823
ag_news,train,2,train,124,-9.58668,-7.61401,-0.535808
ag_news,train,2,train,125,-8.68983,-0.544153,-0.0906673
ag_news,train,2,train,126,-4.8029,-1.17998,-7.28082
ag_news,train,2,train,127,-1.63137,0.908765,-7.47271
ag_news,train,2,train,128,-4.27773,-1.2338,-7.24039
ag_news,train,2,train,129,-4.90785,-2.02547,-7.29623
ag_news,train,2,test,130,-10.7484,-8.20265,-1.6005
ag_news,train,2,test,131,-14.216,-6.533,6.03593
ag_news,train,2,test,132,-5.24473,-1.26258,-6.49789
ag_news,train,2,test,133,-3.97461,-0.0484249,-7.41463
ag_news,train,2,test,134,-3.28865,-2.41922,-7.16148
ag_news,train,2,test,135,-9.8961,-7.70167,-2.91729
ag_news,train,2,test,136,-2.26876,-1.15329,-7.01843
ag_news,train,2,test,137,-4.94203,-0.290428,-5.31201
ag_news,train,2,test,138,-9.40598,-1.95631,0.441173
ag_news,train,2,test,139,-3.17372,-1.19304,-4.13792
ag_news,train,2,test,140,-10.9083,-0.911563,3.74106
ag_news,train,2,test,141,-3.65231,-2.14399,-8.20246
ag_news,train,2,test,142,-9.41836,1.043,-0.957685
ag_news,train,2,test,143,-7.19184,-0.604795,-3.48664
ag_news,train,2,test,144,-6.8373,-1.78923,-5.32861
ag_news,train,2,test,145,-8.00039,-7.40844,-2.51005
ag_news,train,2,test,146,-5.97964,-1.57913,-5.9112
ag_news,train,2,test,147,-6.62232,-1.29847,-2.01331
ag_news,train,2,test,148,-7.98126,-6.17061,-2.18091
ag_news,train,2,test,149,-2.23976,-0.778584,-8.66179
ag_news,train,2,test,150,-2.67412,-2.42298,-8.77627
ag_news,train,2,test,151,-5.00559,-0.466085,-4.13605
ag_news,train,2,test,152,-11.5489,-0.613001,3.02034
ag_news,train,2,test,153,-12.8844,-2.7521,1.54154
ag_news,train,2,test,154,-4.9988,-0.585105,-6.95919
ag_news,train,2,test,155,-9.846,-7.20515,-2.73592
ag_news,train,2,test,156,-7.79454,-3.16126,-2.49519
ag_news,train,2,test,157,-6.38398,-5.4217,-1.84599
ag_news,train,2,test,158,-9.90972,-1.6365,1.38125
ag_news,train,2,test,159,-10.8025,-9.77073,-2.19605
ag_news,train,2,test,160,-3.85331,-1.17714,-5.78392
ag_news,train,2,test,161,-4.71868,-1.47325,-6.53642
ag_news,train,2,test,162,-3.32266,-0.741253,-5.92592
ag_news,train,2,test,163,-9.40485,-8.48124,-2.27835
ag_news,train,2,test,164,-5.54044,-0.0599135,-4.9752
ag_news,train,2,test,165,-4.17871,-1.50005,-4.46051
ag_news,train,2,test,166,-5.03244,-1.34768,-3.59594
ag_news,train,2,test,167,-3.99817,-1.76653,-7.81735
ag_news,train,2,test,168,-7.38464,-1.08901,-3.09248
ag_news,train,2,test,169,-3.83135,0.604365,-3.07014
ag_news,train,3,train,0,-15.7188,-4.18403,0.770065
ag_news,train,3,train,1,-6.43852,-1.05505,-6.23219
ag_news,train,3,train,2,-12.3682,-2.03835,1.46515
ag_news,train,3,train,3,-13.2297,-2.673,0.83048
ag_news,train,3,train,4,-6.01981,-2.15294,-6.36969
ag_news,train,3,train,5,-8.68919,-2.42176,-2.60828
ag_news,train,3,train,6,-16.8142,-9.24412,3.78623
ag_news,train,3,train,7,-9.3289,-3.60147,-4.2101
ag_news,train,3,train,8,-12.8258,-9.0212,-0.252018
ag_news,train,3,train,9,-10.9202,-0.973923,-0.0142841
ag_news,train,3,train,10,-5.02914,-0.576691,-7.458
ag_news,train,3,train,11,-13.2855,-1.94255,-0.737681
ag_news,train,3,train,12,-4.47052,-0.630149,-6.52936
ag_news,train,3,train,13,-12.8039,-2.26549,0.0918558
ag_news,train,3,train,14,-13.4962,-8.64384,-0.858696
ag_news,train,3,train,15,-11.4505,-4.82421,-0.229365
ag_news,train,3,train,16,-9.54106,-3.97744,-2.83736
ag_news,train,3,train,17,-12.8465,-3.44849,-0.114071
ag_news,train,3,train,18,-13.6467,-1.23737,4.36235
ag_news,train,3,train,19,-14.012,-1.98604,7.87813
ag_news,train,3,train,20,-3.96652,-1.30522,-6.95328
ag_news,train,3,train,21,-15.1065,-4.20411,3.07112
ag_news,train,3,train,22,-9.46752,-5.1171,-4.26115
ag_news,train,3,train,23,-7.79849,-1.37428,-4.39388
ag_news,train,3,train,24,-12.7649,-1.7982,3.0289
ag_news,train,3,train,25,-15.4207,-4.31671,3.53937
ag_news,train,3,train,26,-11.0594,-0.820485,-0.44467
ag_news,train,3,train,27,-7.39303,-2.65084,-4.56759
ag_news,train,3,train,28,-6.3641,-4.59286,-6.93327
ag_news,train,3,train,29,-18.9479,-11.055,4.48886
ag_news,train,3,train,30,-6.82518,-1.43097,-5.86277
ag_news,train,3,train,31,-5.49382,0.308976,-5.99338
ag_news,train,3,train,32,-9.21047,-2.69582,-4.55308
ag_news,train,3,train,33,-14.4147,-12.0489,-1.25333
ag_news,train,3,train,34,-10.7754,-6.82029,0.872008
ag_news,train,3,train,35,-13.9826,-11.0975,-1.62723
ag_news,train,3,train,36,-13.2543,-0.99245,6.88625
ag_news,train,3,train,37,-8.70395,-4.49693,-3.41036
ag_news,train,3,train,38,-9.33135,-6.35625,0.0854103
ag_news,train,3,train,39,-8.25091,1.1638,-0.723317
ag_news,train,3,train,40,-11.373,-6.92801,-0.451712
ag_news,train,3,train,41,-11.8067,-6.92162,-1.51641
ag_news,train,3,train,42,-16.2175,-8.02329,9.06041
ag_news,train,3,train,43,-14.9348,-4.52858,4.63099
ag_news,train,3,train,44,-17.1882,-8.39424,6.9163
ag_news,train,3,train,45,-14.2019,-2.71111,1.74753
ag_news,train,3,train,46,-7.98311,-2.69532,-6.16609
ag_news,train,3,train,47,-8.32271,-3.91366,-1.17916
ag_news,train,3,train,48,-5.56554,-3.9721,-6.27714
ag_news,train,3,train,49,-6.8239,-1.41391,-6.99627
ag_news,train,3,train,50,-12.5103,-3.33685,-0.247235
ag_news,train,3,train,51,-4.61943,-1.46626,-6.28819
ag_news,train,3,train,52,-10.6175,-0.620077,0.321699
ag_news,train,3,train,53,-8.40568,-1.48454,-4.45756
ag_news,train,3,train,54,-15.7363,-3.69375,2.29107
ag_news,train,3,train,55,-5.06559,-0.0855916,-6.25901
ag_news,train,3,train,56,-8.98563,-1.93097,-3.70339
ag_news,train,3,train,57,-8.54259,-4.00879,-5.59153
ag_news,train,3,train,58,-7.14281,-3.82485,-4.42878
ag_news,train,3,train,59,-11.4438,-2.40766,0.696765
ag_news,train,3,train,60,-8.11981,-3.4393,-2.85009
ag_news,train,3,train,61,-17.7434,-6.37182,3.79564
ag_news,train,3,train,62,-10.4873,-0.703749,-0.632101
ag_news,train,3,train,63,-12.1578,-1.15249,1.05609
ag_news,train,3,train,64,-10.7677,-8.90014,-0.429784
ag_news,train,3,train,65,-15.174,-3.37584,2.02894
ag_news,train,3,train,66,-8.78243,-1.50694,-2.70238
ag_news,train,3,train,67,-14.4836,-4.1638,1.53358
ag_news,train,3,train,68,-15.7197,-7.63818,5.36903
ag_news,train,3,train,69,-12.1974,-1.39297,0.790924
ag_news,train,3,train,70,-11.1973,-3.96222,-1.17837
ag_news,train,3,train,71,-11.9142,-8.27631,-0.299765
ag_news,train,3,train,72,-7.15966,-3.34773,-6.53155
ag_news,train,3,train,73,-12.9574,-0.949043,0.638609
ag_news,train,3,train,74,-13.3366,-7.93912,0.237974
ag_news,train,3,train,75,-12.5209,-2.16409,0.937385
ag_news,train,3,train,76,-18.9905,-10.5461,5.87511
ag_news,train,3,train,77,-13.6469,-0.819027,7.35355
ag_news,train,3,train,78,-5.76378,-0.943611,-6.0107
ag_news,train,3,train,79,-10.6281,-0.101105,0.386512
ag_news,train,3,train,80,-14.1775,-1.38061,4.18245
ag_news,train,3,train,81,-10.8158,-6.50223,0.622724
ag_news,train,3,train,82,-12.6652,-8.49921,-0.150931
ag_news,train,3,train,83,-8.17507,-2.12323,-4.95958
ag_news,train,3,train,84,-12.1833,-7.96574,0.0395521
ag_news,train,3,train,85,-10.333,-3.23049,-2.09907
ag_news,train,3,train,86,-8.98243,-3.59674,-4.72112
ag_news,train,3,train,87,-8.77509,-6.10951,-3.2932
ag_news,train,3,train,88,-5.76413,-1.14988,-5.98209
ag_news,train,3,train,89,-7.03627,-2.36485,-5.71692
ag_news,train,3,train,90,-11.061,-0.185801,0.923275
ag_news,train,3,train,91,-18.2681,-10.5689,3.42644
ag_news,train,3,train,92,-11.587,-8.31267,0.086529
ag_news,train,3,train,93,-11.7433,-1.19264,6.02863
ag_news,train,3,train,94,-8.96272,-1.31555,-2.37291
ag_news,train,3,train,95,-14.9651,-3.02543,3.40746
ag_news,train,3,train,96,-14.3991,-9.25025,-0.495125
ag_news,train,3,train,97,-6.79073,-2.91596,-6.48272
ag_news,train,3,train,98,-5.17654,-0.112284,-6.40679
ag_news,train,3,train,99,-12.0644,-4.51011,-1.42615
ag_news,train,3,train,100,-12.7819,-2.78821,1.60477
ag_news,train,3,train,101,-7.75027,-1.76431,-2.79382
ag_news,train,3,train,102,-11.1679,-5.03379,-1.25622
ag_news,train,3,train,103,-7.57345,-2.08316,-6.83341
ag_news,train,3,train,104,-14.2306,-3.69445,0.555978
ag_news,train,3,train,105,-13.0432,-10.7094,-0.281891
ag_news,train,3,train,106,-14.8541,-2.76309,4.67709
ag_news,train,3,train,107,-5.53787,-1.64024,-6.94553
ag_news,train,3,train,108,-12.0668,-7.62999,0.684891
ag_news,train,3,train,109,-10.2333,-0.216276,0.0723921
ag_news,train,3,train,110,-7.36103,-3.54675,-1.85936
ag_news,train,3,train,111,-7.46407,-1.80687,-4.42558
ag_news,train,3,train,112,-13.09,-10.1905,-1.4122
ag_news,train,3,train,113,-10.9912,-0.711329,0.186886
