layer,clean_mean,ablate_mean,steer_mean,steer_sem,steer_gain,steer_ablate_mean,steer_ablate_sem,steer_ablate_gain,retention
0,-3.226444,-2.105745,-3.226444,0.057368,0.000000,-2.105745,0.053662,-0.000000,-0.958333
1,-3.226444,-2.105745,-3.226602,0.057353,-0.000158,-2.106376,0.053657,-0.000631,4.003634
2,-3.226444,-2.105745,-3.226562,0.057369,-0.000118,-2.105705,0.053667,0.000039,-0.332722
3,-3.226444,-2.105745,-3.225655,0.057305,0.000789,-2.104877,0.053658,0.000868,1.099699
4,-3.226444,-2.105745,-3.228299,0.057278,-0.001854,-2.104956,0.053631,0.000789,-0.425499
5,-3.226444,-2.105745,-3.131116,0.054910,0.095328,-2.092330,0.052560,0.013415,0.140727
6,-3.226444,-2.105745,-3.116911,0.054277,0.109533,-2.083333,0.052406,0.022412,0.204610
7,-3.226444,-2.105745,-3.035117,0.056800,0.191327,-1.992385,0.053874,0.113360,0.592492
8,-3.226444,-2.105745,-2.995107,0.057065,0.231337,-1.919626,0.053589,0.186119,0.804536
9,-3.226444,-2.105745,-1.109336,0.056530,2.117109,-1.706913,0.056262,0.398832,0.188385
10,-3.226444,-2.105745,-1.073627,0.054377,2.152817,-1.697364,0.054277,0.408381,0.189696
11,-3.226444,-2.105745,-1.177517,0.053372,2.048927,-1.634864,0.053836,0.470881,0.229818
12,-3.226444,-2.105745,-0.921599,0.050271,2.304845,-1.756432,0.051717,0.349313,0.151556
13,-3.226444,-2.105745,2.665878,0.046308,5.892322,-0.471157,0.046274,1.634588,0.277410
14,-3.226444,-2.105745,2.402068,0.058845,5.628512,0.010732,0.042813,2.116477,0.376028
15,-3.226444,-2.105745,0.342685,0.053234,3.569129,-0.663550,0.048180,1.442195,0.404075
16,-3.226444,-2.105745,-0.200639,0.060739,3.025805,-0.742148,0.049907,1.363597,0.450656
17,-3.226444,-2.105745,-0.813131,0.061051,2.413313,-0.878038,0.057207,1.227707,0.508723
18,-3.226444,-2.105745,-2.461608,0.059340,0.764836,-1.575876,0.057852,0.529869,0.692788
19,-3.226444,-2.105745,-2.776476,0.059070,0.449969,-1.770044,0.054563,0.335701,0.746054
20,-3.226444,-2.105745,-2.953559,0.061393,0.272885,-1.892282,0.056098,0.213463,0.782243
21,-3.226444,-2.105745,-3.089923,0.061270,0.136522,-1.962358,0.056202,0.143387,1.050287
22,-3.226444,-2.105745,-3.101523,0.060207,0.124921,-1.984651,0.055615,0.121094,0.969360
23,-3.226444,-2.105745,-3.168640,0.059079,0.057805,-2.009983,0.055636,0.095762,1.656650
24,-3.226444,-2.105745,-3.278212,0.059526,-0.051768,-2.063684,0.055576,0.042061,-0.812500
25,-3.226444,-2.105745,-2.973919,0.055798,0.252525,-1.911301,0.052272,0.194444,0.769999
26,-3.226444,-2.105745,-3.006037,0.055438,0.220407,-1.925821,0.052086,0.179924,0.816326
27,-3.226444,-2.105745,-2.975655,0.054041,0.250789,-1.912760,0.051412,0.192984,0.769508
28,-3.226444,-2.105745,-2.933396,0.052639,0.293048,-1.900923,0.050609,0.204822,0.698936
