icl_example_index,token_role,layer,k_act,k_fv,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,pca_train_mse,pca_test_mse,fv_recon_floor_test_mse,train_mean_squared_l2,test_mean_squared_l2
9,pre_label_token,0,16,16,16,16,0.01,79.02757263183594,True,3400,1190,0.2853406255385455,0.26293344417539966,71.32238037109374,30.62033219537815,0.1433226764202118,1168.7551999080883,1076.9753676470589
9,pre_label_token,1,16,16,16,16,316.22776601683796,62.45631790161133,False,3400,1190,0.06760617817149443,0.23378511797480223,15.582395468319163,23.158372587316176,0.1433226764202118,276.91490981158086,957.5838497899159
9,pre_label_token,2,16,16,16,16,1000.0,61.44434356689453,False,3400,1190,0.08234376262216007,0.22187569722408007,19.355207950367646,20.109558002888654,0.1433226764202118,337.2800511259191,908.8028492647059
9,pre_label_token,3,16,16,16,16,316.22776601683796,59.021095275878906,False,3400,1190,0.06631441824576434,0.225582638908835,15.25171007941751,21.05854040835084,0.1433226764202118,271.6238539751838,923.9864889705882
9,pre_label_token,4,16,16,16,16,316.22776601683796,51.13777542114258,False,3400,1190,0.04652331268086153,0.20778416946154682,10.185192422305837,16.502138384650735,0.1433226764202118,190.55949017693015,851.0839646796219
9,pre_label_token,5,16,16,16,16,316.22776601683796,50.921443939208984,False,3400,1190,0.03687219595207888,0.19100167410714286,7.714509115780101,12.205827164850316,0.1433226764202118,151.0285147633272,782.342844012605
9,pre_label_token,6,16,16,16,16,316.22776601683796,49.91455078125,False,3400,1190,0.03507955663344439,0.18648314516083533,7.255594222124885,11.049084267496061,0.1433226764202118,143.68586612477023,763.8349691439075
9,pre_label_token,7,16,16,16,16,100.0,49.93549346923828,False,3400,1190,0.03006400492261438,0.18776521442317162,5.971619733922622,11.377298512178308,0.1433226764202118,123.14216164981617,769.0863117121849
9,pre_label_token,8,16,16,16,16,100.0,48.57286071777344,False,3400,1190,0.029028461259954116,0.18178592249124992,5.706520987117992,9.846599059545694,0.1433226764202118,118.90057624368107,744.5951352415966
9,pre_label_token,9,16,16,16,16,100.0,50.28187942504883,False,3400,1190,0.023538607797201943,0.16538169283826812,4.301117652444279,5.64711201130843,0.1433226764202118,96.41413617302389,677.403387605042
9,pre_label_token,10,16,16,16,16,100.0,49.705936431884766,False,3400,1190,0.022664041186080258,0.16284654280718636,4.077229120591108,4.998111551749606,0.1433226764202118,92.8319140625,667.0194557510504
9,pre_label_token,11,16,16,16,16,100.0,49.96624755859375,False,3400,1190,0.022375258610529056,0.16321399031566972,4.003300915886374,5.092181883739824,0.1433226764202118,91.64905948414523,668.524474789916
9,pre_label_token,12,16,16,16,16,316.22776601683796,51.269901275634766,False,3400,1190,0.024807835186229032,0.16063865693677373,4.626034303552964,4.432890666032038,0.1433226764202118,101.61289277918199,657.9759453781512
9,pre_label_token,13,16,16,16,16,316.22776601683796,53.83367156982422,False,3400,1190,0.02177314288475934,0.15953659410236262,3.84915283203125,4.150760092855502,0.1433226764202118,89.18279426125919,653.4618763130252
9,pre_label_token,14,16,16,16,16,316.22776601683796,50.13230514526367,False,3400,1190,0.024951783278409172,0.16148942338318384,4.662884727926815,4.650679900866597,0.1433226764202118,102.20250344669118,661.4606387867647
9,pre_label_token,15,16,16,16,16,316.22776601683796,52.74287033081055,False,3400,1190,0.02592082283076118,0.16103069081025964,4.910959427777459,4.533248952657234,0.1433226764202118,106.1716907456342,659.5817226890756
9,pre_label_token,16,16,16,16,16,316.22776601683796,53.458213806152344,False,3400,1190,0.025621824790449704,0.1613408657683044,4.8344158262365005,4.612652946920956,0.1433226764202118,104.94699520335477,660.8521730567227
9,pre_label_token,17,16,16,16,16,100.0,51.24933624267578,False,3400,1190,0.025818029729758992,0.16356624795609162,4.884650317921358,5.182354120847558,0.1433226764202118,105.7506496294807,669.9673647584034
9,pre_label_token,18,16,16,16,16,100.0,53.484859466552734,False,3400,1190,0.025414048363180723,0.16390799834948627,4.781230787389418,5.269842990907301,0.1433226764202118,104.0959421673943,671.3671776523109
9,pre_label_token,19,16,16,16,16,316.22776601683796,55.164119720458984,False,3400,1190,0.026974245274768157,0.165779482416746,5.180635021434111,5.748938808922007,0.1433226764202118,110.48650663488051,679.0327534138655
9,pre_label_token,20,16,16,16,16,316.22776601683796,60.15437316894531,False,3400,1190,0.03098985268789179,0.1716893404471774,6.208630451875575,7.261861490201549,0.1433226764202118,126.93443617876838,703.2395056460084
9,pre_label_token,21,16,16,16,16,316.22776601683796,63.710609436035156,False,3400,1190,0.031848643737680774,0.1768371654157879,6.428481122185202,8.579705195066309,0.1433226764202118,130.4520494887408,724.3250295430672
9,pre_label_token,22,16,16,16,16,316.22776601683796,65.2630386352539,False,3400,1190,0.0306447531896479,0.1734331643881918,6.120284733491785,7.708282906668527,0.1433226764202118,125.52090906479779,710.3822511817227
9,pre_label_token,23,16,16,16,16,316.22776601683796,67.96420288085938,False,3400,1190,0.030513267499559064,0.17386002099814535,6.086624513513901,7.817558275751707,0.1433226764202118,124.98234181123621,712.1306427258403
9,pre_label_token,24,16,16,16,16,1000.0,69.27691650390625,False,3400,1190,0.042248721894095925,0.17790748692360245,9.090886661305147,8.853701705291492,0.1433226764202118,173.05076430376837,728.7090664390756
9,pre_label_token,25,16,16,16,16,1000.0,70.3204345703125,False,3400,1190,0.04093809394275441,0.17911991792566637,8.755366192985983,9.164085041975774,0.1433226764202118,167.68243480009193,733.6751936712185
9,pre_label_token,26,16,16,16,16,1000.0,71.22037506103516,False,3400,1190,0.040945862742031325,0.18064277152053448,8.75735496969784,9.55393412614069,0.1433226764202118,167.7142543658088,739.9128019957983
9,pre_label_token,27,16,16,16,16,1000.0,71.93424224853516,False,3400,1190,0.04200535262332243,0.18376915394758978,9.028584469065947,10.354286386185333,0.1433226764202118,172.05392233455882,752.718497242647
9,pre_label_token,28,16,16,16,16,1000.0,67.01522827148438,False,3400,1190,0.04246784743140725,0.18422696570388408,9.146983193790211,10.47148550338104,0.1433226764202118,173.94830135569853,754.5936449579832
9,first_label_token,0,16,16,16,16,3162.2776601683795,74.85697174072266,False,3400,1190,0.18874421316034654,0.23615250146689534,46.593702823414525,23.764411682641807,0.1433226764202118,773.0963005514706,967.2806591386554
