task,arm,row,k,op,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
lowercase_first_letter,pcasub_matched_k0_zero,target1,0,zero,27,0.0,0.0,170,0.0,0.0,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,0,-8.477956771850586,0.1714756754650178,170,-8.242836952209473,0.3262890966087981,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,1,-8.260330200195312,0.21405434271221999,170,-7.84961462020874,0.4928081929824989,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,2,-9.940144538879395,0.2411987845726452,170,-9.265920639038086,0.45328718629328413,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,3,-9.748947143554688,0.2296148320333229,170,-9.048197746276855,0.3884855116875915,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,4,-8.846749305725098,0.2393362955405183,170,-8.880956649780273,0.4966596494337252,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,5,-8.813260078430176,0.23001490858931387,170,-8.878164291381836,0.4019507188383908,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,6,-7.9900102615356445,0.23244063899799516,170,-7.645567417144775,0.4486437098353996,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,7,-9.056180000305176,0.2516703161931088,170,-8.29699420928955,0.48893287414839715,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,8,-8.641275405883789,0.230194731837708,170,-8.053019523620605,0.4867109583362864,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,9,-9.010461807250977,0.22484275017887248,170,-9.123390197753906,0.5196218210879706,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,10,-9.618598937988281,0.2305454365439263,170,-9.519349098205566,0.5055235633911545,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,11,-10.628633499145508,0.2595344289977277,170,-10.499052047729492,0.4677937810063841,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,12,-9.95287799835205,0.2709875461351526,170,-9.707693099975586,0.5527303307170898,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,13,-12.247056007385254,0.25989175318898966,170,-12.456151962280273,0.5777827038615391,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,14,-11.601441383361816,0.28500512857911986,170,-11.286993026733398,0.6121174685499913,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,15,-9.818520545959473,0.33086417124043804,170,-9.214677810668945,0.6877229218214725,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,16,-9.20189094543457,0.2906952342654168,170,-8.542619705200195,0.6372266515064364,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,17,-9.804274559020996,0.29021438902037183,170,-9.698368072509766,0.6007691525688205,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,18,-8.892864227294922,0.2648987536190064,170,-8.511164665222168,0.5767805214780545,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,19,-9.252032279968262,0.27770939548060575,170,-8.967239379882812,0.6050358823371981,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,20,-8.257355690002441,0.24983057478361786,170,-7.857537746429443,0.5389644876998888,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,21,-9.4430513381958,0.2739999055484843,170,-8.959467887878418,0.4943672396943203,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,22,-6.532917499542236,0.23940711671613663,170,-6.236653804779053,0.4965791657252904,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,23,-6.808589935302734,0.21141110187648476,170,-6.46023416519165,0.44941205594561895,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,24,-8.787799835205078,0.23601470377477726,170,-8.379566192626953,0.4817358211445332,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,25,-8.722774505615234,0.16864030499018584,170,-8.106313705444336,0.3327405349666984,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,26,-6.799988746643066,0.19520453618643113,170,-6.955617427825928,0.4386331951867509,40
lowercase_first_letter,pcasub_matched_k0_zero,final_cue,0,zero,27,-6.39211368560791,0.26601435627929493,170,-6.323294639587402,0.5586228690931379,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,0,-0.00465084332972765,0.0024737673899230673,170,-0.003598445560783148,0.004036956555861632,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,1,-0.004562143702059984,0.0023865842175744027,170,-0.0029653459787368774,0.0039674574835407,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,2,-0.004612585064023733,0.0023053773819253585,170,-0.002811750862747431,0.004179512381994614,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,3,-0.007011482957750559,0.0021005620631759734,170,-0.005609378218650818,0.003996506777543834,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,4,-0.007615850307047367,0.002095878023215483,170,-0.006707793567329645,0.0043177026855495465,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,5,-0.008612056262791157,0.001916030060324792,170,-0.008045518770813942,0.004492299733356875,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,6,-0.010034610517323017,0.0018474609039189108,170,-0.012257133610546589,0.003987318063758829,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,7,-0.009254766628146172,0.0013534674038463937,170,-0.009117337875068188,0.0025955133055759914,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,8,-0.014307193458080292,0.0012789097677801556,170,-0.01549426931887865,0.0024478687874194775,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,9,-0.0058538708835840225,0.0009738184506988513,170,-0.005666299257427454,0.0019167266729694878,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,10,-0.00473116897046566,0.0007257735488634553,170,-0.005217025987803936,0.0016787185174888788,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,11,-0.0007973823230713606,0.0005437612817943627,170,-0.000495952379424125,0.0010850726072243637,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,12,-0.0011124697048217058,0.00047590595290685953,170,-0.0008117646211758256,0.0010258777791576404,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,13,-0.0009027263731695712,0.0003782609413061333,170,-0.001055839704349637,0.0007263304219273889,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,14,0.0005537195829674602,0.0003525556505805397,170,0.0010350048542022705,0.0005721519036415763,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,15,0.0006374511867761612,0.0003532391206970755,170,0.0005738407489843667,0.0006100659135530249,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,16,0.0006061262683942914,0.0003068210818382765,170,0.0010294258827343583,0.0005923757988290326,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,17,0.0002998849959112704,0.00028310764739132495,170,0.000536438834387809,0.000609748983917708,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,18,0.0009697358473204076,0.0002824904635545765,170,0.0007940992945805192,0.0005818096246926911,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,19,0.0008675485732965171,0.00027044053932566995,170,0.0002944499137811363,0.000564418069539197,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,20,0.00013304597814567387,0.00022580476567173508,170,0.0006307304138317704,0.0003886884096793466,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,21,-8.58710063766921e-06,0.00024674971221444334,170,0.0005350112915039062,0.0004978470898345781,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,22,-6.22498628217727e-05,0.00024029001424831362,170,2.2989512217463925e-05,0.00044574667772227035,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,23,-0.00010690916678868234,0.0002262893412343184,170,0.0001855120062828064,0.0005528223618703578,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,24,-0.00018434209050610662,0.00019704484174359204,170,0.00015939473814796656,0.0003742717006137479,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,25,0.00019490472914185375,0.00019700309138741132,170,0.0004476114991120994,0.0003998874123011216,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,26,-0.0002876762009691447,0.0001556284705550292,170,5.531608985620551e-05,4.339143220190223e-05,40
lowercase_first_letter,pcasub_matched_k0_mean,cue1,0,mean,27,0.0,0.0,170,0.0,0.0,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,0,-0.05868319422006607,0.017855083753893886,170,-0.05271170288324356,0.038327670786036605,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,1,-0.07104554772377014,0.015223627018691194,170,-0.06295476853847504,0.02872237605922622,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,2,-0.01874963380396366,0.011917574814092714,170,-0.004469788167625666,0.02509074898294414,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,3,-0.09543733298778534,0.011495674071915204,170,-0.08705296367406845,0.02459343930033646,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,4,-0.0589229017496109,0.009211816302149428,170,-0.04637683182954788,0.021908789286334714,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,5,-0.02047725021839142,0.007419801014105397,170,-0.01152818463742733,0.017191027967699536,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,6,-0.07229502499103546,0.005943171273821973,170,-0.07617972046136856,0.010936794722148386,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,7,-0.06499872356653214,0.004967514950301,170,-0.06790082156658173,0.008751596067890367,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,8,-0.031169526278972626,0.0032476225632662777,170,-0.03232429176568985,0.006274245792958799,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,9,-0.01685100980103016,0.0028157783076872204,170,-0.016637850552797318,0.005800546392617666,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,10,-0.019370129331946373,0.002946549423321996,170,-0.018181413412094116,0.005818656405055728,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,11,-0.018295636400580406,0.002805837937169628,170,-0.017796356230974197,0.005683466275453611,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,12,-0.011007647961378098,0.0024369105040609653,170,-0.00855111051350832,0.004755034511475893,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,13,-0.010687800124287605,0.002485601205165447,170,-0.007719852030277252,0.004870579347711703,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,14,-0.010270919650793076,0.002419354925719355,170,-0.007138809654861689,0.0046412119700546565,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,15,-0.009009069763123989,0.0023681877749163528,170,-0.005578780081123114,0.0045231905987477535,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,16,-0.007306722458451986,0.0022021813586821175,170,-0.004234801046550274,0.004139094116252937,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,17,-0.009196036495268345,0.002213822457994685,170,-0.0053395554423332214,0.0044331288342323,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,18,-0.008933620527386665,0.002296662164716939,170,-0.005208226852118969,0.004466313049438686,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,19,-0.005595826543867588,0.0020589741369524115,170,-0.0018413886427879333,0.00385833149400182,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,20,-0.00849108025431633,0.002305988244279606,170,-0.003051260020583868,0.003951340126149733,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,21,-0.008722152560949326,0.0022055599589342095,170,-0.0032152594067156315,0.003911745899548134,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,22,-0.006790126208215952,0.0019942442990148164,170,-0.0011383384699001908,0.0034541606169873396,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,23,-0.004116279073059559,0.0015993090725998492,170,-0.0003991752746514976,0.0031148087529746403,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,24,-0.0008429432637058198,0.0011743699473584239,170,0.0016291558276861906,0.0024887752035809827,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,25,-0.0001307787315454334,0.00027853060834368123,170,-5.527883695322089e-05,0.0005609606319088031,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,26,-0.00018683724920265377,0.00011677815697230734,170,2.414286063867621e-05,0.00022153837999243025,40
lowercase_first_letter,pcasub_matched_k0_mean,target1,0,mean,27,0.0,0.0,170,0.0,0.0,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,0,-0.05993543937802315,0.027265028032027343,170,-0.07986992597579956,0.06624444403476594,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,1,-0.06149038299918175,0.02724840160446965,170,-0.08161748200654984,0.06628748020040617,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,2,-0.06090741977095604,0.027274415540685503,170,-0.08060123771429062,0.06643262889308284,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,3,-0.0598476305603981,0.02729455742680571,170,-0.07999098300933838,0.06620349064425031,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,4,-0.05988991633057594,0.027241875834511275,170,-0.08038554340600967,0.06676008637941493,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,5,-0.061349716037511826,0.027719598767204867,170,-0.07673005759716034,0.06816690673286471,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,6,-0.07228446006774902,0.02789321853410442,170,-0.08967431634664536,0.06902384146829336,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,7,-0.056836362928152084,0.027419347062839848,170,-0.06983889639377594,0.06752508685538439,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,8,-0.06956542283296585,0.027619714486500486,170,-0.08346222341060638,0.0682104800848493,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,9,-0.051341619342565536,0.02762385852185409,170,-0.06717091053724289,0.0674425863420778,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,10,-0.058177124708890915,0.02728329104497565,170,-0.0782269686460495,0.06714723752022315,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,11,-0.06449618190526962,0.02736690318685913,170,-0.08365477621555328,0.06734437077211837,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,12,-0.06012584641575813,0.02772549367463837,170,-0.07993699610233307,0.06809302947403327,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,13,-0.09360523521900177,0.027457377101567496,170,-0.1177746057510376,0.06721288734609632,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,14,-0.05967925488948822,0.026441901009764616,170,-0.08361254632472992,0.06396166595227208,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,15,-0.041768819093704224,0.025829251211696994,170,-0.057023029774427414,0.0623839637953867,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,16,-0.03272496908903122,0.025522364022151883,170,-0.04460900276899338,0.06175662910056028,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,17,-0.01280756015330553,0.024743015659088017,170,-0.017364466562867165,0.06003980981696993,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,18,-0.01987161487340927,0.024819923743777835,170,-0.018259713426232338,0.05974519138005717,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,19,-0.02819117344915867,0.02540980077613783,170,-0.02789936028420925,0.05974286357256497,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,20,-0.030001943930983543,0.025163896963997075,170,-0.03576444461941719,0.059467484888669736,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,21,-0.03458762541413307,0.02538637429056747,170,-0.038300443440675735,0.05962175161271768,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,22,-0.023029731586575508,0.023835359915693716,170,-0.026450712233781815,0.05585305484364836,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,23,-0.0329609289765358,0.024186992629829072,170,-0.035253651440143585,0.05645908585897631,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,24,-0.0256387647241354,0.02314336772645443,170,-0.025794360786676407,0.05411861679039537,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,25,-0.032620761543512344,0.023915991460720556,170,-0.03212323039770126,0.0582260755198328,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,26,-0.04375659301877022,0.02568729571493172,170,-0.06746390461921692,0.06454484769932133,40
lowercase_first_letter,pcasub_matched_k0_mean,final_cue,0,mean,27,-0.012806853279471397,0.023713539447847296,170,-0.03383762389421463,0.057716243269592474,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,0,-3.602163553237915,0.07883256282221524,170,-3.4694957733154297,0.13546042386438423,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,1,-3.5663161277770996,0.08787995429305182,170,-3.5098776817321777,0.16749596502874792,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,2,-3.4765474796295166,0.0860106903459839,170,-3.4219746589660645,0.18234475686752324,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,3,-1.7787543535232544,0.07444551739544544,170,-1.809872031211853,0.16272047267065787,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,4,-2.482170820236206,0.09222076389680305,170,-2.2155492305755615,0.1705470138268865,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,5,-1.0368964672088623,0.047496034912543714,170,-0.9097913503646851,0.10363931429463615,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,6,-1.022571086883545,0.05152967846722797,170,-0.8900023698806763,0.07964366208410617,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,7,-0.8191465735435486,0.04152049593401489,170,-0.7386268377304077,0.09512216825897019,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,8,-0.581066370010376,0.028993465634820168,170,-0.49702563881874084,0.04191368178857728,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,9,-0.8170548677444458,0.0382445799865149,170,-0.7505131959915161,0.06831014228820974,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,10,-0.2884782552719116,0.02136335939798705,170,-0.27076584100723267,0.051613028891178345,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,11,-0.08083869516849518,0.007172898336300259,170,-0.06704825162887573,0.013495723104887367,40
lowercase_first_letter,pcasub_matched_k2_zero,cue1,2,zero,12,-0.1436302661895752,0.013219688779832563,170,-0.14582085609436035,0.02953069778657129,40
