task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
prev_number,preimage_matched,cue1,0,0.008046390488743782,0.0027441648395954165,170,0.009444397874176502,0.005565209296100939,40
prev_number,preimage_matched,cue1,1,-0.03455140069127083,0.01274808247074969,170,-0.03018568828701973,0.026129862927603043,40
prev_number,preimage_matched,cue1,2,0.01666065864264965,0.005675874136313298,170,0.003037449438124895,0.009291553751882876,40
prev_number,preimage_matched,cue1,3,0.014627013355493546,0.0020615178729392505,170,0.018844973295927048,0.00467430665420365,40
prev_number,preimage_matched,cue1,4,0.012150714173913002,0.004208405902759965,170,0.016542425379157066,0.008136863458412039,40
prev_number,preimage_matched,cue1,5,-0.0008789651328697801,0.0026561455172562447,170,-0.002197545487433672,0.0038517067847748995,40
prev_number,preimage_matched,cue1,6,0.007899717427790165,0.0015457007581136438,170,0.009335184469819069,0.00379483159154629,40
prev_number,preimage_matched,cue1,7,0.023064546287059784,0.0028933106834172773,170,0.02255779504776001,0.004364676450654699,40
prev_number,preimage_matched,cue1,8,0.014355529099702835,0.002343600422299543,170,0.013047218322753906,0.004016758467117939,40
prev_number,preimage_matched,cue1,9,0.019094783812761307,0.0027625224247791085,170,0.01994846761226654,0.005368893604124533,40
prev_number,preimage_matched,cue1,10,0.033481795340776443,0.00455038767741835,170,0.033970773220062256,0.0069822585728577915,40
prev_number,preimage_matched,cue1,11,0.03556280583143234,0.005593142001937336,170,0.028302595019340515,0.010222947108995914,40
prev_number,preimage_matched,cue1,12,0.07020662724971771,0.006926683664364638,170,0.06931829452514648,0.013612326704778854,40
prev_number,preimage_matched,cue1,13,0.028490198776125908,0.005092125727666401,170,0.025269340723752975,0.011466650122158417,40
prev_number,preimage_matched,cue1,14,0.017495205625891685,0.004269884427245663,170,0.011108015663921833,0.008468657899846627,40
prev_number,preimage_matched,cue1,15,0.020820781588554382,0.005952573639749739,170,0.00860463548451662,0.012698717631980602,40
prev_number,preimage_matched,cue1,16,-0.01923895813524723,0.004635580689931416,170,-0.02908189594745636,0.009795025762927654,40
prev_number,preimage_matched,cue1,17,-0.009670284576714039,0.003970069298033725,170,-0.01933547481894493,0.007610455593131726,40
prev_number,preimage_matched,cue1,18,0.0042222305200994015,0.0036529471640293796,170,-0.004315594211220741,0.007284301019292741,40
prev_number,preimage_matched,cue1,19,0.0005936619709245861,0.0016718214055029077,170,0.0015802036505192518,0.0025797490657436207,40
prev_number,preimage_matched,cue1,20,0.00216136546805501,0.0023463507314772716,170,-0.002229503821581602,0.00420895955908504,40
prev_number,preimage_matched,cue1,21,0.004120963625609875,0.0012402011518348561,170,0.0029103774577379227,0.002052801216273411,40
prev_number,preimage_matched,cue1,22,0.004708325024694204,0.0014227955667275123,170,0.0031377379782497883,0.0023332300113746793,40
prev_number,preimage_matched,cue1,23,0.0008579807472415268,0.0011421972443151737,170,0.00031562306685373187,0.0016293343348204776,40
prev_number,preimage_matched,cue1,24,-0.00927538052201271,0.0030229886468690083,170,-0.011546958237886429,0.005145849357395822,40
