lam,lofo_r2,lofo_r2_per_dim
0.0001,-2.7367731081615583,-3.0891647338867188
0.001,-2.552455892752784,-2.8848278522491455
0.01,-1.5870801862148554,-1.815631628036499
0.1,-0.37278898055311527,-0.47565004229545593
1.0,0.026622782431182213,-0.03451935201883316
10.0,0.08443920145786499,0.032840434461832047
100.0,0.06820389979883612,0.02404329739511013
1000.0,0.02386198166190412,0.0017998638795688748
