task,icl_example_index,token_role,layer,mean_cosine,n_prompts
antonym,10,last_label_token,28,0.29540693759918213,170
antonym,10,last_prompt_token,0,0.0001948060526046902,170
antonym,10,last_prompt_token,1,0.13666735589504242,170
antonym,10,last_prompt_token,2,0.11910349130630493,170
antonym,10,last_prompt_token,3,0.09891773760318756,170
antonym,10,last_prompt_token,4,0.11699401587247849,170
antonym,10,last_prompt_token,5,0.18018051981925964,170
antonym,10,last_prompt_token,6,0.22091877460479736,170
antonym,10,last_prompt_token,7,0.2942543625831604,170
antonym,10,last_prompt_token,8,0.3067032992839813,170
antonym,10,last_prompt_token,9,0.40927568078041077,170
antonym,10,last_prompt_token,10,0.462137907743454,170
antonym,10,last_prompt_token,11,0.4412906765937805,170
antonym,10,last_prompt_token,12,0.47397205233573914,170
antonym,10,last_prompt_token,13,0.4794878661632538,170
antonym,10,last_prompt_token,14,0.45763102173805237,170
antonym,10,last_prompt_token,15,0.4319358468055725,170
antonym,10,last_prompt_token,16,0.4538364112377167,170
antonym,10,last_prompt_token,17,0.44049665331840515,170
antonym,10,last_prompt_token,18,0.431051105260849,170
antonym,10,last_prompt_token,19,0.4082323908805847,170
antonym,10,last_prompt_token,20,0.3905450701713562,170
antonym,10,last_prompt_token,21,0.38977840542793274,170
antonym,10,last_prompt_token,22,0.37681010365486145,170
antonym,10,last_prompt_token,23,0.36572083830833435,170
antonym,10,last_prompt_token,24,0.35669249296188354,170
antonym,10,last_prompt_token,25,0.3436327874660492,170
antonym,10,last_prompt_token,26,0.32493558526039124,170
antonym,10,last_prompt_token,27,0.29305222630500793,170
antonym,10,last_prompt_token,28,0.28754356503486633,170
next_number_digits,1,pre_label_token,0,0.0029595382511615753,170
next_number_digits,1,pre_label_token,1,0.11006315052509308,170
next_number_digits,1,pre_label_token,2,0.10511264950037003,170
next_number_digits,1,pre_label_token,3,0.07474887371063232,170
next_number_digits,1,pre_label_token,4,0.08853493630886078,170
next_number_digits,1,pre_label_token,5,0.11134163290262222,170
next_number_digits,1,pre_label_token,6,0.13847197592258453,170
next_number_digits,1,pre_label_token,7,0.13975073397159576,170
next_number_digits,1,pre_label_token,8,0.14045082032680511,170
next_number_digits,1,pre_label_token,9,0.13470277190208435,170
next_number_digits,1,pre_label_token,10,0.18101607263088226,170
next_number_digits,1,pre_label_token,11,0.18176811933517456,170
next_number_digits,1,pre_label_token,12,0.21147777140140533,170
next_number_digits,1,pre_label_token,13,0.23399393260478973,170
next_number_digits,1,pre_label_token,14,0.23412944376468658,170
next_number_digits,1,pre_label_token,15,0.24265560507774353,170
next_number_digits,1,pre_label_token,16,0.23892562091350555,170
next_number_digits,1,pre_label_token,17,0.24230454862117767,170
next_number_digits,1,pre_label_token,18,0.23880097270011902,170
next_number_digits,1,pre_label_token,19,0.23658236861228943,170
next_number_digits,1,pre_label_token,20,0.23229704797267914,170
next_number_digits,1,pre_label_token,21,0.23462043702602386,170
next_number_digits,1,pre_label_token,22,0.2299378514289856,170
next_number_digits,1,pre_label_token,23,0.22732912003993988,170
next_number_digits,1,pre_label_token,24,0.2285701036453247,170
next_number_digits,1,pre_label_token,25,0.2226724773645401,170
next_number_digits,1,pre_label_token,26,0.2189730852842331,170
next_number_digits,1,pre_label_token,27,0.2072717547416687,170
next_number_digits,1,pre_label_token,28,0.2018582969903946,170
next_number_digits,1,first_label_token,0,0.003434055019170046,170
next_number_digits,1,first_label_token,1,0.12811994552612305,170
next_number_digits,1,first_label_token,2,0.11860033124685287,170
next_number_digits,1,first_label_token,3,0.10576040297746658,170
next_number_digits,1,first_label_token,4,0.11359111219644547,170
next_number_digits,1,first_label_token,5,0.11775968223810196,170
next_number_digits,1,first_label_token,6,0.12263426184654236,170
next_number_digits,1,first_label_token,7,0.15475919842720032,170
next_number_digits,1,first_label_token,8,0.14857299625873566,170
next_number_digits,1,first_label_token,9,0.21271775662899017,170
next_number_digits,1,first_label_token,10,0.2190409004688263,170
next_number_digits,1,first_label_token,11,0.2356477677822113,170
next_number_digits,1,first_label_token,12,0.23950737714767456,170
next_number_digits,1,first_label_token,13,0.2283259481191635,170
next_number_digits,1,first_label_token,14,0.20950283110141754,170
next_number_digits,1,first_label_token,15,0.21499696373939514,170
next_number_digits,1,first_label_token,16,0.21556688845157623,170
next_number_digits,1,first_label_token,17,0.23727567493915558,170
next_number_digits,1,first_label_token,18,0.22976936399936676,170
next_number_digits,1,first_label_token,19,0.23700350522994995,170
next_number_digits,1,first_label_token,20,0.23588845133781433,170
next_number_digits,1,first_label_token,21,0.2382509410381317,170
next_number_digits,1,first_label_token,22,0.23322007060050964,170
next_number_digits,1,first_label_token,23,0.22946859896183014,170
next_number_digits,1,first_label_token,24,0.2290901243686676,170
next_number_digits,1,first_label_token,25,0.2236340194940567,170
next_number_digits,1,first_label_token,26,0.21954801678657532,170
next_number_digits,1,first_label_token,27,0.2123042792081833,170
next_number_digits,1,first_label_token,28,0.21448712050914764,170
next_number_digits,1,last_label_token,0,0.003434055019170046,170
next_number_digits,1,last_label_token,1,0.12811994552612305,170
next_number_digits,1,last_label_token,2,0.11860033124685287,170
next_number_digits,1,last_label_token,3,0.10576040297746658,170
next_number_digits,1,last_label_token,4,0.11359111219644547,170
next_number_digits,1,last_label_token,5,0.11775968223810196,170
next_number_digits,1,last_label_token,6,0.12263426184654236,170
next_number_digits,1,last_label_token,7,0.15475919842720032,170
next_number_digits,1,last_label_token,8,0.14857299625873566,170
next_number_digits,1,last_label_token,9,0.21271775662899017,170
next_number_digits,1,last_label_token,10,0.2190409004688263,170
next_number_digits,1,last_label_token,11,0.2356477677822113,170
next_number_digits,1,last_label_token,12,0.23950737714767456,170
next_number_digits,1,last_label_token,13,0.2283259481191635,170
next_number_digits,1,last_label_token,14,0.20950283110141754,170
next_number_digits,1,last_label_token,15,0.21499696373939514,170
next_number_digits,1,last_label_token,16,0.21556688845157623,170
next_number_digits,1,last_label_token,17,0.23727567493915558,170
next_number_digits,1,last_label_token,18,0.22976936399936676,170
next_number_digits,1,last_label_token,19,0.23700350522994995,170
next_number_digits,1,last_label_token,20,0.23588845133781433,170
next_number_digits,1,last_label_token,21,0.2382509410381317,170
next_number_digits,1,last_label_token,22,0.23322007060050964,170
next_number_digits,1,last_label_token,23,0.22946859896183014,170
next_number_digits,1,last_label_token,24,0.2290901243686676,170
next_number_digits,1,last_label_token,25,0.2236340194940567,170
next_number_digits,1,last_label_token,26,0.21954801678657532,170
next_number_digits,1,last_label_token,27,0.2123042792081833,170
next_number_digits,1,last_label_token,28,0.21448712050914764,170
next_number_digits,2,pre_label_token,0,0.0029595382511615753,170
next_number_digits,2,pre_label_token,1,0.10810403525829315,170
next_number_digits,2,pre_label_token,2,0.10081031173467636,170
next_number_digits,2,pre_label_token,3,0.07573287189006805,170
next_number_digits,2,pre_label_token,4,0.1008378192782402,170
next_number_digits,2,pre_label_token,5,0.1544247418642044,170
next_number_digits,2,pre_label_token,6,0.1721874326467514,170
next_number_digits,2,pre_label_token,7,0.1995590627193451,170
next_number_digits,2,pre_label_token,8,0.20257750153541565,170
next_number_digits,2,pre_label_token,9,0.3092009723186493,170
next_number_digits,2,pre_label_token,10,0.3368023633956909,170
next_number_digits,2,pre_label_token,11,0.3410169184207916,170
next_number_digits,2,pre_label_token,12,0.374826580286026,170
next_number_digits,2,pre_label_token,13,0.42631661891937256,170
next_number_digits,2,pre_label_token,14,0.41099467873573303,170
next_number_digits,2,pre_label_token,15,0.3708082139492035,170
next_number_digits,2,pre_label_token,16,0.37688323855400085,170
next_number_digits,2,pre_label_token,17,0.3504522442817688,170
next_number_digits,2,pre_label_token,18,0.32446902990341187,170
next_number_digits,2,pre_label_token,19,0.3134783208370209,170
next_number_digits,2,pre_label_token,20,0.30267369747161865,170
next_number_digits,2,pre_label_token,21,0.3008076548576355,170
next_number_digits,2,pre_label_token,22,0.29124900698661804,170
next_number_digits,2,pre_label_token,23,0.28678393363952637,170
next_number_digits,2,pre_label_token,24,0.28326675295829773,170
next_number_digits,2,pre_label_token,25,0.2774352431297302,170
next_number_digits,2,pre_label_token,26,0.2699885070323944,170
next_number_digits,2,pre_label_token,27,0.2504967749118805,170
next_number_digits,2,pre_label_token,28,0.22541910409927368,170
next_number_digits,2,first_label_token,0,0.0038800800684839487,170
next_number_digits,2,first_label_token,1,0.12589165568351746,170
next_number_digits,2,first_label_token,2,0.11607043445110321,170
next_number_digits,2,first_label_token,3,0.1082925796508789,170
next_number_digits,2,first_label_token,4,0.11742374300956726,170
next_number_digits,2,first_label_token,5,0.13657747209072113,170
next_number_digits,2,first_label_token,6,0.1359802782535553,170
next_number_digits,2,first_label_token,7,0.1566135138273239,170
next_number_digits,2,first_label_token,8,0.15159663558006287,170
next_number_digits,2,first_label_token,9,0.22951263189315796,170
next_number_digits,2,first_label_token,10,0.24285973608493805,170
next_number_digits,2,first_label_token,11,0.253426730632782,170
next_number_digits,2,first_label_token,12,0.27112630009651184,170
next_number_digits,2,first_label_token,13,0.26992157101631165,170
next_number_digits,2,first_label_token,14,0.2475452721118927,170
next_number_digits,2,first_label_token,15,0.24924765527248383,170
next_number_digits,2,first_label_token,16,0.253772497177124,170
next_number_digits,2,first_label_token,17,0.2654365301132202,170
next_number_digits,2,first_label_token,18,0.257752001285553,170
next_number_digits,2,first_label_token,19,0.2663915753364563,170
next_number_digits,2,first_label_token,20,0.2625044286251068,170
next_number_digits,2,first_label_token,21,0.26601672172546387,170
next_number_digits,2,first_label_token,22,0.2590712904930115,170
next_number_digits,2,first_label_token,23,0.25339022278785706,170
next_number_digits,2,first_label_token,24,0.2509797513484955,170
next_number_digits,2,first_label_token,25,0.24632497131824493,170
next_number_digits,2,first_label_token,26,0.23831765353679657,170
next_number_digits,2,first_label_token,27,0.23017504811286926,170
next_number_digits,2,first_label_token,28,0.23313920199871063,170
next_number_digits,2,last_label_token,0,0.0038800800684839487,170
next_number_digits,2,last_label_token,1,0.12589165568351746,170
next_number_digits,2,last_label_token,2,0.11607043445110321,170
next_number_digits,2,last_label_token,3,0.1082925796508789,170
next_number_digits,2,last_label_token,4,0.11742374300956726,170
next_number_digits,2,last_label_token,5,0.13657747209072113,170
next_number_digits,2,last_label_token,6,0.1359802782535553,170
next_number_digits,2,last_label_token,7,0.1566135138273239,170
next_number_digits,2,last_label_token,8,0.15159663558006287,170
next_number_digits,2,last_label_token,9,0.22951263189315796,170
next_number_digits,2,last_label_token,10,0.24285973608493805,170
next_number_digits,2,last_label_token,11,0.253426730632782,170
next_number_digits,2,last_label_token,12,0.27112630009651184,170
next_number_digits,2,last_label_token,13,0.26992157101631165,170
next_number_digits,2,last_label_token,14,0.2475452721118927,170
next_number_digits,2,last_label_token,15,0.24924765527248383,170
next_number_digits,2,last_label_token,16,0.253772497177124,170
next_number_digits,2,last_label_token,17,0.2654365301132202,170
next_number_digits,2,last_label_token,18,0.257752001285553,170
next_number_digits,2,last_label_token,19,0.2663915753364563,170
next_number_digits,2,last_label_token,20,0.2625044286251068,170
next_number_digits,2,last_label_token,21,0.26601672172546387,170
next_number_digits,2,last_label_token,22,0.2590712904930115,170
next_number_digits,2,last_label_token,23,0.25339022278785706,170
next_number_digits,2,last_label_token,24,0.2509797513484955,170
next_number_digits,2,last_label_token,25,0.24632497131824493,170
next_number_digits,2,last_label_token,26,0.23831765353679657,170
next_number_digits,2,last_label_token,27,0.23017504811286926,170
next_number_digits,2,last_label_token,28,0.23313920199871063,170
next_number_digits,3,pre_label_token,0,0.0029595382511615753,170
next_number_digits,3,pre_label_token,1,0.10930387675762177,170
next_number_digits,3,pre_label_token,2,0.10027734935283661,170
next_number_digits,3,pre_label_token,3,0.07997896522283554,170
next_number_digits,3,pre_label_token,4,0.10466442257165909,170
next_number_digits,3,pre_label_token,5,0.17826668918132782,170
next_number_digits,3,pre_label_token,6,0.192428320646286,170
next_number_digits,3,pre_label_token,7,0.2316519320011139,170
next_number_digits,3,pre_label_token,8,0.23708249628543854,170
next_number_digits,3,pre_label_token,9,0.3876752555370331,170
next_number_digits,3,pre_label_token,10,0.4194507896900177,170
next_number_digits,3,pre_label_token,11,0.40032443404197693,170
next_number_digits,3,pre_label_token,12,0.4402068257331848,170
next_number_digits,3,pre_label_token,13,0.48371854424476624,170
next_number_digits,3,pre_label_token,14,0.44604963064193726,170
next_number_digits,3,pre_label_token,15,0.3916183412075043,170
next_number_digits,3,pre_label_token,16,0.40049901604652405,170
next_number_digits,3,pre_label_token,17,0.36663782596588135,170
next_number_digits,3,pre_label_token,18,0.338571697473526,170
next_number_digits,3,pre_label_token,19,0.3278146982192993,170
next_number_digits,3,pre_label_token,20,0.31246617436408997,170
next_number_digits,3,pre_label_token,21,0.3093178868293762,170
next_number_digits,3,pre_label_token,22,0.299209862947464,170
next_number_digits,3,pre_label_token,23,0.2936943471431732,170
next_number_digits,3,pre_label_token,24,0.2902340292930603,170
next_number_digits,3,pre_label_token,25,0.28670012950897217,170
next_number_digits,3,pre_label_token,26,0.2797612249851227,170
next_number_digits,3,pre_label_token,27,0.26023632287979126,170
next_number_digits,3,pre_label_token,28,0.23067882657051086,170
next_number_digits,3,first_label_token,0,0.004307436291128397,170
next_number_digits,3,first_label_token,1,0.12564578652381897,170
next_number_digits,3,first_label_token,2,0.11587139219045639,170
next_number_digits,3,first_label_token,3,0.11003820598125458,170
next_number_digits,3,first_label_token,4,0.11858426034450531,170
next_number_digits,3,first_label_token,5,0.14225053787231445,170
next_number_digits,3,first_label_token,6,0.13984782993793488,170
next_number_digits,3,first_label_token,7,0.1595475673675537,170
next_number_digits,3,first_label_token,8,0.15660381317138672,170
next_number_digits,3,first_label_token,9,0.23123081028461456,170
next_number_digits,3,first_label_token,10,0.25784313678741455,170
next_number_digits,3,first_label_token,11,0.25872743129730225,170
next_number_digits,3,first_label_token,12,0.2757123112678528,170
next_number_digits,3,first_label_token,13,0.2763001024723053,170
next_number_digits,3,first_label_token,14,0.24781261384487152,170
next_number_digits,3,first_label_token,15,0.25049546360969543,170
next_number_digits,3,first_label_token,16,0.2578635811805725,170
next_number_digits,3,first_label_token,17,0.26255133748054504,170
next_number_digits,3,first_label_token,18,0.2550392150878906,170
next_number_digits,3,first_label_token,19,0.2641662657260895,170
next_number_digits,3,first_label_token,20,0.2594020664691925,170
next_number_digits,3,first_label_token,21,0.2638789713382721,170
next_number_digits,3,first_label_token,22,0.25666704773902893,170
next_number_digits,3,first_label_token,23,0.250997394323349,170
next_number_digits,3,first_label_token,24,0.24791279435157776,170
next_number_digits,3,first_label_token,25,0.24480748176574707,170
next_number_digits,3,first_label_token,26,0.23777300119400024,170
next_number_digits,3,first_label_token,27,0.23030786216259003,170
next_number_digits,3,first_label_token,28,0.2319808006286621,170
next_number_digits,3,last_label_token,0,0.004307436291128397,170
next_number_digits,3,last_label_token,1,0.12564578652381897,170
next_number_digits,3,last_label_token,2,0.11587139219045639,170
next_number_digits,3,last_label_token,3,0.11003820598125458,170
next_number_digits,3,last_label_token,4,0.11858426034450531,170
next_number_digits,3,last_label_token,5,0.14225053787231445,170
next_number_digits,3,last_label_token,6,0.13984782993793488,170
next_number_digits,3,last_label_token,7,0.1595475673675537,170
next_number_digits,3,last_label_token,8,0.15660381317138672,170
next_number_digits,3,last_label_token,9,0.23123081028461456,170
next_number_digits,3,last_label_token,10,0.25784313678741455,170
next_number_digits,3,last_label_token,11,0.25872743129730225,170
next_number_digits,3,last_label_token,12,0.2757123112678528,170
next_number_digits,3,last_label_token,13,0.2763001024723053,170
next_number_digits,3,last_label_token,14,0.24781261384487152,170
next_number_digits,3,last_label_token,15,0.25049546360969543,170
next_number_digits,3,last_label_token,16,0.2578635811805725,170
next_number_digits,3,last_label_token,17,0.26255133748054504,170
next_number_digits,3,last_label_token,18,0.2550392150878906,170
next_number_digits,3,last_label_token,19,0.2641662657260895,170
next_number_digits,3,last_label_token,20,0.2594020664691925,170
next_number_digits,3,last_label_token,21,0.2638789713382721,170
next_number_digits,3,last_label_token,22,0.25666704773902893,170
next_number_digits,3,last_label_token,23,0.250997394323349,170
next_number_digits,3,last_label_token,24,0.24791279435157776,170
next_number_digits,3,last_label_token,25,0.24480748176574707,170
next_number_digits,3,last_label_token,26,0.23777300119400024,170
next_number_digits,3,last_label_token,27,0.23030786216259003,170
next_number_digits,3,last_label_token,28,0.2319808006286621,170
next_number_digits,4,pre_label_token,0,0.0029595382511615753,170
next_number_digits,4,pre_label_token,1,0.10964304208755493,170
next_number_digits,4,pre_label_token,2,0.09938861429691315,170
next_number_digits,4,pre_label_token,3,0.08257809281349182,170
next_number_digits,4,pre_label_token,4,0.10535694658756256,170
next_number_digits,4,pre_label_token,5,0.1848154067993164,170
next_number_digits,4,pre_label_token,6,0.20024268329143524,170
next_number_digits,4,pre_label_token,7,0.24513688683509827,170
next_number_digits,4,pre_label_token,8,0.25534576177597046,170
next_number_digits,4,pre_label_token,9,0.41932183504104614,170
next_number_digits,4,pre_label_token,10,0.4482307434082031,170
next_number_digits,4,pre_label_token,11,0.42331182956695557,170
next_number_digits,4,pre_label_token,12,0.4587063491344452,170
next_number_digits,4,pre_label_token,13,0.4974680244922638,170
next_number_digits,4,pre_label_token,14,0.45754382014274597,170
next_number_digits,4,pre_label_token,15,0.39750927686691284,170
next_number_digits,4,pre_label_token,16,0.40484175086021423,170
next_number_digits,4,pre_label_token,17,0.36920225620269775,170
next_number_digits,4,pre_label_token,18,0.34064891934394836,170
next_number_digits,4,pre_label_token,19,0.3293023407459259,170
next_number_digits,4,pre_label_token,20,0.31243178248405457,170
next_number_digits,4,pre_label_token,21,0.30894526839256287,170
next_number_digits,4,pre_label_token,22,0.29865166544914246,170
next_number_digits,4,pre_label_token,23,0.2931215465068817,170
next_number_digits,4,pre_label_token,24,0.2899753451347351,170
next_number_digits,4,pre_label_token,25,0.2869575023651123,170
next_number_digits,4,pre_label_token,26,0.27945852279663086,170
next_number_digits,4,pre_label_token,27,0.25929054617881775,170
next_number_digits,4,pre_label_token,28,0.23185332119464874,170
next_number_digits,4,first_label_token,0,0.003459864528849721,170
next_number_digits,4,first_label_token,1,0.1260170042514801,170
next_number_digits,4,first_label_token,2,0.11580992490053177,170
next_number_digits,4,first_label_token,3,0.10991785675287247,170
next_number_digits,4,first_label_token,4,0.11863964051008224,170
next_number_digits,4,first_label_token,5,0.14614799618721008,170
next_number_digits,4,first_label_token,6,0.1428035944700241,170
next_number_digits,4,first_label_token,7,0.16372628509998322,170
next_number_digits,4,first_label_token,8,0.15743139386177063,170
next_number_digits,4,first_label_token,9,0.2391931265592575,170
next_number_digits,4,first_label_token,10,0.26674899458885193,170
next_number_digits,4,first_label_token,11,0.2637613117694855,170
next_number_digits,4,first_label_token,12,0.27780425548553467,170
next_number_digits,4,first_label_token,13,0.27402520179748535,170
next_number_digits,4,first_label_token,14,0.24504435062408447,170
next_number_digits,4,first_label_token,15,0.2490304410457611,170
next_number_digits,4,first_label_token,16,0.2589077949523926,170
next_number_digits,4,first_label_token,17,0.26115983724594116,170
next_number_digits,4,first_label_token,18,0.2531116008758545,170
next_number_digits,4,first_label_token,19,0.26186200976371765,170
next_number_digits,4,first_label_token,20,0.25645768642425537,170
next_number_digits,4,first_label_token,21,0.25948792695999146,170
next_number_digits,4,first_label_token,22,0.2517163157463074,170
next_number_digits,4,first_label_token,23,0.24619004130363464,170
next_number_digits,4,first_label_token,24,0.24279484152793884,170
next_number_digits,4,first_label_token,25,0.23986633121967316,170
next_number_digits,4,first_label_token,26,0.2335231751203537,170
next_number_digits,4,first_label_token,27,0.22826293110847473,170
next_number_digits,4,first_label_token,28,0.23010951280593872,170
next_number_digits,4,last_label_token,0,0.003459864528849721,170
next_number_digits,4,last_label_token,1,0.1260170042514801,170
next_number_digits,4,last_label_token,2,0.11580992490053177,170
next_number_digits,4,last_label_token,3,0.10991785675287247,170
next_number_digits,4,last_label_token,4,0.11863964051008224,170
next_number_digits,4,last_label_token,5,0.14614799618721008,170
next_number_digits,4,last_label_token,6,0.1428035944700241,170
next_number_digits,4,last_label_token,7,0.16372628509998322,170
next_number_digits,4,last_label_token,8,0.15743139386177063,170
next_number_digits,4,last_label_token,9,0.2391931265592575,170
next_number_digits,4,last_label_token,10,0.26674899458885193,170
next_number_digits,4,last_label_token,11,0.2637613117694855,170
next_number_digits,4,last_label_token,12,0.27780425548553467,170
next_number_digits,4,last_label_token,13,0.27402520179748535,170
next_number_digits,4,last_label_token,14,0.24504435062408447,170
next_number_digits,4,last_label_token,15,0.2490304410457611,170
next_number_digits,4,last_label_token,16,0.2589077949523926,170
next_number_digits,4,last_label_token,17,0.26115983724594116,170
next_number_digits,4,last_label_token,18,0.2531116008758545,170
next_number_digits,4,last_label_token,19,0.26186200976371765,170
next_number_digits,4,last_label_token,20,0.25645768642425537,170
next_number_digits,4,last_label_token,21,0.25948792695999146,170
next_number_digits,4,last_label_token,22,0.2517163157463074,170
next_number_digits,4,last_label_token,23,0.24619004130363464,170
next_number_digits,4,last_label_token,24,0.24279484152793884,170
next_number_digits,4,last_label_token,25,0.23986633121967316,170
next_number_digits,4,last_label_token,26,0.2335231751203537,170
next_number_digits,4,last_label_token,27,0.22826293110847473,170
next_number_digits,4,last_label_token,28,0.23010951280593872,170
next_number_digits,5,pre_label_token,0,0.0029595382511615753,170
next_number_digits,5,pre_label_token,1,0.10962961614131927,170
next_number_digits,5,pre_label_token,2,0.098331518471241,170
next_number_digits,5,pre_label_token,3,0.08342122286558151,170
next_number_digits,5,pre_label_token,4,0.10462714731693268,170
next_number_digits,5,pre_label_token,5,0.18668681383132935,170
next_number_digits,5,pre_label_token,6,0.20201456546783447,170
next_number_digits,5,pre_label_token,7,0.25012868642807007,170
next_number_digits,5,pre_label_token,8,0.2605893611907959,170
next_number_digits,5,pre_label_token,9,0.43652793765068054,170
next_number_digits,5,pre_label_token,10,0.4662928879261017,170
next_number_digits,5,pre_label_token,11,0.4366987645626068,170
next_number_digits,5,pre_label_token,12,0.4665168225765228,170
next_number_digits,5,pre_label_token,13,0.5023380517959595,170
next_number_digits,5,pre_label_token,14,0.46444761753082275,170
next_number_digits,5,pre_label_token,15,0.40147578716278076,170
next_number_digits,5,pre_label_token,16,0.4070225954055786,170
next_number_digits,5,pre_label_token,17,0.36878958344459534,170
next_number_digits,5,pre_label_token,18,0.33925241231918335,170
next_number_digits,5,pre_label_token,19,0.32795748114585876,170
next_number_digits,5,pre_label_token,20,0.3096119463443756,170
next_number_digits,5,pre_label_token,21,0.30633845925331116,170
next_number_digits,5,pre_label_token,22,0.2959679961204529,170
next_number_digits,5,pre_label_token,23,0.29053691029548645,170
next_number_digits,5,pre_label_token,24,0.2880168557167053,170
next_number_digits,5,pre_label_token,25,0.2862077057361603,170
next_number_digits,5,pre_label_token,26,0.2792051434516907,170
next_number_digits,5,pre_label_token,27,0.2592388689517975,170
next_number_digits,5,pre_label_token,28,0.23245003819465637,170
next_number_digits,5,first_label_token,0,0.003582407720386982,170
next_number_digits,5,first_label_token,1,0.12616375088691711,170
next_number_digits,5,first_label_token,2,0.11479052156209946,170
next_number_digits,5,first_label_token,3,0.1092083752155304,170
next_number_digits,5,first_label_token,4,0.11733059585094452,170
next_number_digits,5,first_label_token,5,0.14383316040039062,170
next_number_digits,5,first_label_token,6,0.13920116424560547,170
next_number_digits,5,first_label_token,7,0.1618506908416748,170
next_number_digits,5,first_label_token,8,0.15325289964675903,170
next_number_digits,5,first_label_token,9,0.23879662156105042,170
next_number_digits,5,first_label_token,10,0.26550689339637756,170
next_number_digits,5,first_label_token,11,0.26062536239624023,170
next_number_digits,5,first_label_token,12,0.2713518440723419,170
next_number_digits,5,first_label_token,13,0.2655887007713318,170
next_number_digits,5,first_label_token,14,0.23721344769001007,170
next_number_digits,5,first_label_token,15,0.24213707447052002,170
next_number_digits,5,first_label_token,16,0.25182127952575684,170
next_number_digits,5,first_label_token,17,0.2535800635814667,170
next_number_digits,5,first_label_token,18,0.24528299272060394,170
next_number_digits,5,first_label_token,19,0.25449138879776,170
next_number_digits,5,first_label_token,20,0.24873585999011993,170
next_number_digits,5,first_label_token,21,0.251761257648468,170
next_number_digits,5,first_label_token,22,0.2451622039079666,170
next_number_digits,5,first_label_token,23,0.23957559466362,170
next_number_digits,5,first_label_token,24,0.23602129518985748,170
next_number_digits,5,first_label_token,25,0.2335280478000641,170
next_number_digits,5,first_label_token,26,0.22764679789543152,170
next_number_digits,5,first_label_token,27,0.22397813200950623,170
next_number_digits,5,first_label_token,28,0.22718961536884308,170
next_number_digits,5,last_label_token,0,0.003582407720386982,170
next_number_digits,5,last_label_token,1,0.12616375088691711,170
next_number_digits,5,last_label_token,2,0.11479052156209946,170
next_number_digits,5,last_label_token,3,0.1092083752155304,170
next_number_digits,5,last_label_token,4,0.11733059585094452,170
next_number_digits,5,last_label_token,5,0.14383316040039062,170
next_number_digits,5,last_label_token,6,0.13920116424560547,170
next_number_digits,5,last_label_token,7,0.1618506908416748,170
next_number_digits,5,last_label_token,8,0.15325289964675903,170
next_number_digits,5,last_label_token,9,0.23879662156105042,170
next_number_digits,5,last_label_token,10,0.26550689339637756,170
next_number_digits,5,last_label_token,11,0.26062536239624023,170
next_number_digits,5,last_label_token,12,0.2713518440723419,170
next_number_digits,5,last_label_token,13,0.2655887007713318,170
next_number_digits,5,last_label_token,14,0.23721344769001007,170
next_number_digits,5,last_label_token,15,0.24213707447052002,170
next_number_digits,5,last_label_token,16,0.25182127952575684,170
next_number_digits,5,last_label_token,17,0.2535800635814667,170
next_number_digits,5,last_label_token,18,0.24528299272060394,170
next_number_digits,5,last_label_token,19,0.25449138879776,170
next_number_digits,5,last_label_token,20,0.24873585999011993,170
next_number_digits,5,last_label_token,21,0.251761257648468,170
next_number_digits,5,last_label_token,22,0.2451622039079666,170
next_number_digits,5,last_label_token,23,0.23957559466362,170
next_number_digits,5,last_label_token,24,0.23602129518985748,170
next_number_digits,5,last_label_token,25,0.2335280478000641,170
next_number_digits,5,last_label_token,26,0.22764679789543152,170
next_number_digits,5,last_label_token,27,0.22397813200950623,170
next_number_digits,5,last_label_token,28,0.22718961536884308,170
next_number_digits,6,pre_label_token,0,0.0029595382511615753,170
next_number_digits,6,pre_label_token,1,0.10914842784404755,170
next_number_digits,6,pre_label_token,2,0.09736134856939316,170
next_number_digits,6,pre_label_token,3,0.08445356786251068,170
next_number_digits,6,pre_label_token,4,0.10516328364610672,170
next_number_digits,6,pre_label_token,5,0.1886388510465622,170
next_number_digits,6,pre_label_token,6,0.20463477075099945,170
next_number_digits,6,pre_label_token,7,0.25423839688301086,170
next_number_digits,6,pre_label_token,8,0.2639191746711731,170
next_number_digits,6,pre_label_token,9,0.4458780288696289,170
next_number_digits,6,pre_label_token,10,0.4745643734931946,170
next_number_digits,6,pre_label_token,11,0.4432189464569092,170
next_number_digits,6,pre_label_token,12,0.4691234827041626,170
next_number_digits,6,pre_label_token,13,0.5038585662841797,170
next_number_digits,6,pre_label_token,14,0.46701377630233765,170
next_number_digits,6,pre_label_token,15,0.40386828780174255,170
next_number_digits,6,pre_label_token,16,0.4080885350704193,170
next_number_digits,6,pre_label_token,17,0.3673919141292572,170
next_number_digits,6,pre_label_token,18,0.3364604711532593,170
next_number_digits,6,pre_label_token,19,0.32587331533432007,170
next_number_digits,6,pre_label_token,20,0.3071110248565674,170
next_number_digits,6,pre_label_token,21,0.30446892976760864,170
next_number_digits,6,pre_label_token,22,0.2942619025707245,170
next_number_digits,6,pre_label_token,23,0.28881508111953735,170
next_number_digits,6,pre_label_token,24,0.2864999771118164,170
next_number_digits,6,pre_label_token,25,0.28520721197128296,170
next_number_digits,6,pre_label_token,26,0.27779528498649597,170
next_number_digits,6,pre_label_token,27,0.2580515742301941,170
next_number_digits,6,pre_label_token,28,0.23282353579998016,170
