icl_example_index,token_role,layer,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,train_mean_squared_l2,test_mean_squared_l2
4,pre_label_token,0,4096,4096,0.1,0.21920011937618256,True,3400,1190,0.19782809913158417,0.2171173656688017,810.3038940429688,889.3127494747899
4,pre_label_token,1,4096,4096,100000.0,0.17387975752353668,False,3400,1190,0.057282257825136185,0.19516899525618353,234.6281280517578,799.4121586134454
4,pre_label_token,2,4096,4096,3162.2776601683795,0.17357933521270752,False,3400,1190,0.016181979328393936,0.20415603733864152,66.28137969970703,836.2230961134454
4,pre_label_token,3,4096,4096,3162.2776601683795,0.16158878803253174,False,3400,1190,0.012276056222617626,0.1957659072234851,50.2827262878418,801.857169117647
4,pre_label_token,4,4096,4096,1000.0,0.13590919971466064,False,3400,1190,0.00567712914198637,0.17968739741990547,23.253524780273438,735.9995732668067
4,pre_label_token,5,4096,4096,1000.0,0.13145731389522552,False,3400,1190,0.0035296203568577766,0.1669558036227186,14.457324028015137,683.8509650735294
4,pre_label_token,6,4096,4096,1000.0,0.12155161798000336,False,3400,1190,0.0029572797939181328,0.16439689748427447,12.113016128540039,673.3696855304622
4,pre_label_token,7,4096,4096,1000.0,0.11899761110544205,False,3400,1190,0.0026429512072354555,0.160046808258826,10.825528144836426,655.5517331932773
4,pre_label_token,8,4096,4096,3162.2776601683795,0.11791098862886429,False,3400,1190,0.0039300317876040936,0.15478980921897567,16.097410202026367,634.0190716911765
4,pre_label_token,9,4096,4096,10000.0,0.11059801280498505,False,3400,1190,0.0051458352245390415,0.1410711673127503,21.07733917236328,577.8275144432773
4,pre_label_token,10,4096,4096,31622.776601683792,0.1081172376871109,False,3400,1190,0.008068252354860306,0.13289882756080948,33.04756164550781,544.3535911239496
4,pre_label_token,11,4096,4096,31622.776601683792,0.10729110985994339,False,3400,1190,0.007853006012737751,0.13220319787995155,32.16591262817383,541.5042903098739
4,pre_label_token,12,4096,4096,10000.0,0.1066557914018631,False,3400,1190,0.0043279388919472694,0.13503193815215295,17.727237701416016,553.0908186712185
4,pre_label_token,13,4096,4096,10000.0,0.10669751465320587,False,3400,1190,0.00391543610021472,0.13339959393028453,16.037626266479492,546.4047531512605
4,pre_label_token,14,4096,4096,10000.0,0.10768195986747742,False,3400,1190,0.0041139498353004456,0.13495215808644015,16.850738525390625,552.7640395220589
