icl_example_index,token_role,layer,test_mse,test_mse_seed0,test_mse_seed1,test_mse_seed2,test_r2,test_r2_seed0,test_r2_seed1,test_r2_seed2,test_r2_testmean_baseline,test_r2_testmean_baseline_seed0,test_r2_testmean_baseline_seed1,test_r2_testmean_baseline_seed2,train_mse,train_mse_seed0,train_mse_seed1,train_mse_seed2,train_r2,train_r2_seed0,train_r2_seed1,train_r2_seed2
1,pre_label_token,23,0.21972827964804087,0.21720926781662372,0.21717885281859325,0.2247967183089056,-0.012025271873241797,-0.00042319845044302973,-0.0002831129471108085,-0.035369504222171555,-0.15540182219885393,-0.14215604944342264,-0.14199611762125164,-0.18205329953188754,0.18219171464443207,0.19717858731746674,0.1970943957567215,0.15230216085910797,0.07904026048772601,0.0032832131379143537,0.003708792522818749,0.23012877580244495
1,pre_label_token,24,0.21964480883600998,0.21720467094613724,0.21717784625141562,0.2245519093104771,-0.01164082171792121,-0.0004020261684258841,-0.0002784768965158335,-0.03424196208882191,-0.1549629058769523,-0.14213187762291302,-0.14199082476794644,-0.18076601523999747,0.18235012392203012,0.19719600677490234,0.19711147248744965,0.1527428925037384,0.0782395184379695,0.003195159633320843,0.0036224714652788315,0.22790092421530883
1,pre_label_token,25,0.21967408797320198,0.21720626895167247,0.21717716986391725,0.22463882510401623,-0.011775675669467208,-0.0004093862678580251,-0.00027536158863172844,-0.03464227915191187,-0.15511686497824875,-0.1421402804489409,-0.14198726810537488,-0.18122304638043052,0.1823765387137731,0.19719412922859192,0.1971086859703064,0.15282680094242096,0.07810599447520124,0.0032046504302231105,0.0036365570130624247,0.2274767759823182
1,pre_label_token,26,0.21967423169218858,0.21720607340836726,0.2171749980509782,0.22464162361722032,-0.011776337610873785,-0.0004084856338251175,-0.0002653586450707124,-0.034655168553725524,-0.15511762069881088,-0.1421392522194771,-0.1419758480158384,-0.18123776186111717,0.1823677122592926,0.19719354808330536,0.19711051881313324,0.1527990698814392,0.07815061126381333,0.0032075880578357197,0.0036272921875148967,0.22761695354608935
1,pre_label_token,27,0.21961466257645637,0.21720045233974938,0.21716807870303884,0.2244754566865809,-0.01150197397119701,-0.00038259609650515003,-0.0002334894883524452,-0.033889836328733436,-0.15480438716795172,-0.14210969483644842,-0.14193946386341905,-0.18036400280398768,0.1825471818447113,0.19719691574573517,0.19712361693382263,0.1533210128545761,0.07724341159800989,0.003190564882439517,0.003561082580553654,0.22497858733103648
1,pre_label_token,28,0.21970408677386968,0.21719817954952977,0.21715454614462973,0.2247595346274496,-0.01191384424954367,-0.0003721280714352737,-0.00017116118393456503,-0.03519824349326117,-0.15527460830109643,-0.14209774377595963,-0.14186830532765882,-0.18185777579967088,0.18262743949890137,0.1971910148859024,0.1971268355846405,0.1535644680261612,0.07683771769232928,0.0032203931012753095,0.0035448126430068783,0.22374794733270564
1,first_label_token,0,0.21713923606552,0.21714572105087152,0.21711403021291525,0.21715795693277312,-0.00010064596851363146,-0.000130514536519577,1.544723476420984e-05,-0.00018687060378552722,-0.14178780001751026,-0.14182190015202245,-0.14165525955400593,-0.14188624034650243,0.1973541627327601,0.19736500084400177,0.19736166298389435,0.19733582437038422,0.0023956980879082193,0.002340912588329358,0.0023577851161556973,0.002488396559239603
1,first_label_token,1,0.21739498480361383,0.2171642575945173,0.2171410071749647,0.21787968964135948,-0.0012785743927259396,-0.0002158902134818952,-0.000108803350532094,-0.0035110296141638297,-0.14313260897197,-0.14191937124832332,-0.14179711307945686,-0.14568134258812981,0.19554145137468973,0.19730006158351898,0.19729319214820862,0.1920311003923416,0.01155876120193359,0.002669173643092826,0.0027038979079496706,0.029303212054758276
1,first_label_token,2,0.2209008053905156,0.21717166419790573,0.21711845878793412,0.2284122931857069,-0.017425695001330215,-0.00025000357303595067,-4.949911404983354e-06,-0.05202213151954971,-0.16156733890703726,-0.14195831754629196,-0.14167854642292776,-0.20106515275189207,0.1829629341761271,0.19724604487419128,0.19722643494606018,0.15441632270812988,0.07514182778235956,0.002942222363496172,0.0030413484644756794,0.21944191251910683
1,first_label_token,3,0.2205697201213249,0.2171684024714622,0.21710716215502315,0.22743359573748934,-0.015900781321112833,-0.00023498070207894628,4.7080159604973026e-05,-0.04751444342086453,-0.1598263862907474,-0.1419411663417116,-0.14161914510111817,-0.19591884742941246,0.18231795728206635,0.19720447063446045,0.1971893161535263,0.15256008505821228,0.07840211738172416,0.0031523757234754868,0.003228980012758398,0.2288249964089386
1,first_label_token,4,0.22100677490234374,0.2171757273313378,0.21693333858201483,0.2289112587936786,-0.01791376974614667,-0.00026871756707835814,0.0008476773745538235,-0.05432026904591547,-0.1621245606140469,-0.14197968280605178,-0.14070512496080378,-0.20368887407528513,0.17930377026398978,0.19716103374958038,0.19114276766777039,0.14960750937461853,0.09363851216744017,0.003371944556572304,0.03379363949388747,0.2437499524518607
1,first_label_token,5,0.22110058546734124,0.21718839276738527,0.21684001473819509,0.22927334889644335,-0.018345842771513448,-0.0003270520763178908,0.0012775086578333816,-0.05598798489605583,-0.16261784667587387,-0.14204628173410794,-0.1402143982351558,-0.20559286005835786,0.17834552129109701,0.19711501896381378,0.1906338930130005,0.14728765189647675,0.09848235880550238,0.00360454440446345,0.03636594674954896,0.2554765852624947
1,first_label_token,6,0.2213715368960084,0.21719654467927307,0.21706057957240513,0.22985748643634699,-0.0195937918006532,-0.0003645981803412912,0.00026163038005944106,-0.05867840760167775,-0.16404259625708786,-0.14208914710339338,-0.14137419892975678,-0.20866444273811346,0.17931038637955984,0.19708329439163208,0.19541151821613312,0.1454363465309143,0.09360506840692728,0.003764908742598161,0.012215559498672035,0.26483473697951165
1,first_label_token,7,0.22217041731548579,0.21961590262020336,0.21676417919768004,0.2301311701285739,-0.023273278005209324,-0.011507685368984388,0.0016267922531463253,-0.059938940899789905,-0.1682433659252509,-0.15481090771599937,-0.13981563062163382,-0.21010355943811954,0.17015302181243896,0.176701620221138,0.19014804065227509,0.1436094045639038,0.13989457231117244,0.10679210386788385,0.03882187875747989,0.2740697343081536
1,first_label_token,8,0.2216569291443384,0.21797701571168018,0.21692385152608407,0.23006992019525097,-0.02090825240704086,-0.003959294366131072,0.0008913728896372541,-0.05965683574462877,-0.1655432803032657,-0.1461931143053441,-0.1406552389755893,-0.20978148762886373,0.17394429941972098,0.19012437760829926,0.1898868978023529,0.14182162284851074,0.12073006724882407,0.038941492927962784,0.04014192808853312,0.2831067807299763
1,first_label_token,9,0.22306887575892173,0.2202306699352104,0.2171022190767176,0.23187373826483718,-0.027411401017602238,-0.01433918279892521,6.984700679502076e-05,-0.06796486726067652,-0.1729677488056823,-0.15804355158471384,-0.14159315280877105,-0.219266542023562,0.17125376065572104,0.17572225630283356,0.19698341190814972,0.1410556137561798,0.1343304545335968,0.11174268430920442,0.004269804073043337,0.2869788752185426
1,first_label_token,10,0.22213470234590418,0.2181887698774578,0.2168093064252068,0.23140603073504792,-0.023108781874539835,-0.004934592436705687,0.0014189451122148533,-0.06581069829912867,-0.16805556515149322,-0.14730658567730193,-0.14005292406878933,-0.21680718570838842,0.17361984153588614,0.1899077147245407,0.18970325589179993,0.14124855399131775,0.1223701673420825,0.040036700760973654,0.04107021841411951,0.28600358285115435
1,first_label_token,11,0.2219041979279505,0.21811117605000985,0.21684351688673517,0.23075790084710643,-0.022047123827513615,-0.004577210517343833,0.0012613784499507785,-0.06282553941514779,-0.1668434989351865,-0.14689857242671644,-0.14023281365629003,-0.21339911072255302,0.1735967149337133,0.18996430933475494,0.1896960735321045,0.1411297619342804,0.12248706985630757,0.03975062102577587,0.04110652447845997,0.28660406406468686
1,first_label_token,12,0.22143381743871862,0.21739322117396764,0.21701704073352973,0.22989119040865857,-0.01988064374010186,-0.0012704514611896478,0.00046216171503599135,-0.05883364147415193,-0.1643700873413044,-0.14312333524120513,-0.14114525773996722,-0.20884166904274082,0.17736012736956278,0.1953083574771881,0.19523413479328156,0.1415378898382187,0.10346342027179485,0.012737026061803602,0.013112213834584052,0.2845410209189969
1,first_label_token,13,0.22261044478216094,0.2201196766701065,0.21699096134730747,0.23072069632906875,-0.025299958036140713,-0.013827969633861681,0.000582278242476808,-0.06265418271703727,-0.17055717158389613,-0.15745991337046927,-0.14100812395631723,-0.21320347742490187,0.1690585861603419,0.17596398293972015,0.18980742990970612,0.14140434563159943,0.14542682812771912,0.11052078186992653,0.04054362983361204,0.2852160726796188
1,first_label_token,14,0.22259552846101818,0.22027129966671727,0.2170575791046399,0.23045770661169743,-0.02523125639252895,-0.014526315357102249,0.0002754499448905934,-0.0614429037653752,-0.17047873677952596,-0.15825719575420227,-0.14135842150716504,-0.21182059307721057,0.1692813883225123,0.1760840117931366,0.1898232102394104,0.14193694293498993,0.14430058689531353,0.10991404878224409,0.04046386194536178,0.2825238499583347
1,first_label_token,15,0.22167553621179917,0.21809483696432674,0.21711821195458164,0.22981355971648915,-0.02099395290283475,-0.004501955899881338,-3.813045494682754e-06,-0.058476089763128236,-0.16564112223642238,-0.14681265626971762,-0.14167724849393237,-0.20843346194561718,0.17425228158632913,0.19022038578987122,0.18998584151268005,0.14255061745643616,0.11917325015377978,0.03845618178160182,0.03964177815653924,0.27942179052319827
1,first_label_token,16,0.2216520656724604,0.21799864889192982,0.2171447689793691,0.22981277914608225,-0.020885852211410743,-0.00405893254269496,-0.00012612948229429044,-0.058472494609242975,-0.16551770660706663,-0.1463068685108584,-0.14181689385446927,-0.2084293574558722,0.17456331352392832,0.19035407900810242,0.19012710452079773,0.14320875704288483,0.1176010167907513,0.03778037678313051,0.03892770867531903,0.27609496491380436
1,first_label_token,17,0.22150596437000092,0.21740863543598593,0.21728097771396157,0.2298282799600553,-0.020212938326227652,-0.001341446522611811,-0.0007534801441129169,-0.058543888311958225,-0.16474945906352034,-0.143204388378527,-0.14253312310088062,-0.2085108657111534,0.17648694415887198,0.19540390372276306,0.19021251797676086,0.14384441077709198,0.10787726852956951,0.012254049952775792,0.03849595274004958,0.27288180289588315
1,first_label_token,18,0.22136645009871625,0.21720294471548385,0.21730654419971113,0.22958986138095375,-0.019570363012056724,-0.0003940754893001497,-0.0008712343527792488,-0.057445779194090774,-0.16401584824417884,-0.1421228005480566,-0.14266755988921553,-0.2072571842952644,0.1771764556566874,0.19706106185913086,0.19022434949874878,0.14424395561218262,0.10439186124495103,0.0038772918297269587,0.03843614565480813,0.270862146250318
1,first_label_token,19,0.22128462537663993,0.21719824366208887,0.21731375365698036,0.22934187881085052,-0.019193494423553226,-0.00037242336128207043,-0.0009044396960542489,-0.05630362021332336,-0.1635855875916159,-0.142098080900374,-0.14270546952960994,-0.20595321234486375,0.1777132898569107,0.19708701968193054,0.19047103822231293,0.14558181166648865,0.10167822146081591,0.0037460777963634895,0.037189160395145526,0.26409942619093874
1,first_label_token,20,0.22144025113402296,0.21719691973774374,0.2178206660166508,0.2293031676476743,-0.019910276076230415,-0.00036632562594518525,-0.0032391783989336176,-0.05612532420381244,-0.16440391777628513,-0.14209111928121754,-0.14537097742416272,-0.2057496566234751,0.173364927371343,0.19709831476211548,0.17716631293296814,0.1458301544189453,0.1236587313310313,0.0036889823673799116,0.10444313163456609,0.2628440799911479
1,first_label_token,21,0.22123004047810532,0.2171950412397625,0.21730961038284943,0.22918546981170398,-0.01894208710871803,-0.0003576736334331976,-0.0008853565897033455,-0.05558323110301755,-0.16329856267460272,-0.14208124153587676,-0.1426836828643323,-0.20513076362359906,0.1780420889457067,0.19711098074913025,0.19066138565540314,0.14635390043258667,0.10001617703821204,0.003624957150181851,0.03622697436633682,0.2601965995981175
1,first_label_token,22,0.2214041306525051,0.21719508932418183,0.21769344906847016,0.22932385356486346,-0.01974391223727993,-0.00035789510081851716,-0.002653242138131784,-0.05622059947288949,-0.16421398469060663,-0.1420814943791875,-0.1447020298768651,-0.2058584298157673,0.17376853028933206,0.19711770117282867,0.17757587134838104,0.1466120183467865,0.1216185615080344,0.0035909861231744333,0.10237285740552193,0.25889184099540685
1,first_label_token,23,0.2213080147067372,0.21719366442255614,0.21764669338194262,0.2290836863157128,-0.01930122108117116,-0.0003513322839727717,-0.0024378946350909203,-0.05511443632444979,-0.16370857619671342,-0.14207400178907847,-0.14445617346958506,-0.20459555333147672,0.17399004101753235,0.19712430238723755,0.17779184877872467,0.14705397188663483,0.12049884833699016,0.003557617686446468,0.10128111446661836,0.2566578128579057
1,first_label_token,24,0.22134743217660602,0.2171954002700934,0.21761969718612542,0.22922719907359917,-0.019482770200494565,-0.0003593272565756145,-0.002313555462840622,-0.05577542788206746,-0.1639158459054002,-0.14208312943259727,-0.14431421880680984,-0.2053501894767935,0.17410114407539368,0.19712792336940765,0.17784227430820465,0.14733323454856873,0.11993723419648612,0.0035393140067063733,0.10102621877838525,0.25524616980436676
1,first_label_token,25,0.22133862738515817,0.21719801445969011,0.2176080335088137,0.2292098341869707,-0.01944221706153108,-0.0003713677000796167,-0.002259834857457621,-0.055695448627056,-0.1638695474858285,-0.14209687568059248,-0.14425288744772802,-0.20525887932916498,0.17414279778798422,0.1971302628517151,0.17776808142662048,0.14753004908561707,0.11972667910965377,0.0035274881724709495,0.10140125590359583,0.25425129325289453
1,first_label_token,26,0.22147405928924302,0.21719943615568785,0.21759074716007007,0.22963199455197117,-0.020065989794705603,-0.0003779157524328447,-0.002180217332508283,-0.057639836299175684,-0.16458169190808566,-0.14210435141448086,-0.14416199027750687,-0.20747873403226924,0.17408652106920877,0.19712918996810913,0.17768800258636475,0.14744237065315247,0.12001115193743946,0.0035329114849865784,0.10180604592385711,0.2546944984034747
1,first_label_token,27,0.22151349545860824,0.21719943134724592,0.2176800046648298,0.229661050363749,-0.02024762504023429,-0.00037789360569440156,-0.0025913198572533602,-0.057773661657755104,-0.16478905994472667,-0.14210432613014978,-0.1446313348871746,-0.2076315188168556,0.1741457680861155,0.19712844491004944,0.17766495048999786,0.14764390885829926,0.11971166456852263,0.0035366776742334904,0.10192257181915754,0.25367574421217687
1,first_label_token,28,0.22187200861484727,0.21803364793793495,0.2176737168255974,0.22990866108100955,-0.021898866177670673,-0.004220131270074923,-0.002562359305526174,-0.05891410795741092,-0.16667423719484833,-0.14649090472865578,-0.1445982714102363,-0.20893353544565296,0.17216821014881134,0.19109313189983368,0.17757995426654816,0.14783154428005219,0.12970800960739812,0.034044543021518714,0.10235221868844868,0.2527272671122269
1,last_label_token,0,0.2171438254562079,0.2171516995470063,0.21711505280823268,0.21716472401338466,-0.00012178380004864338,-0.00015805031473581366,1.0737361707424675e-05,-0.00021803844711754117,-0.14181193250683802,-0.1418533370036612,-0.141660636688415,-0.14192182382843788,0.19730481008688608,0.19731232523918152,0.1973121166229248,0.19728998839855194,0.0026451704636257047,0.0026071821680881957,0.002608236701077349,0.00272009252171157
1,last_label_token,1,0.21835355357963496,0.21717637166255663,0.21736189417478416,0.22052239490156414,-0.00569355378325261,-0.0002716852300388428,-0.001126165459786277,-0.01568281065993271,-0.14817307127519194,-0.14198307090641604,-0.14295860782423997,-0.1595775350949198,0.18922812740008035,0.1972091645002365,0.1916930228471756,0.17878219485282898,0.04347194240482277,0.003128648731219763,0.031012158087450725,0.09627502039579783
1,last_label_token,2,0.2187657423046123,0.21718702075862084,0.21723370912696133,0.22187649702825465,-0.007592014041196767,-0.0003207328735959081,-0.0005357703222974575,-0.021919538927696935,-0.15034049189438323,-0.14203906727164073,-0.1422845696982855,-0.1666978387132234,0.1882784366607666,0.1971469521522522,0.19102555513381958,0.17666280269622803,0.04827252808240179,0.003443125533339475,0.03438613638621635,0.10698832232764954
1,last_label_token,3,0.21866360939517407,0.2171835218157087,0.21736912927707705,0.2214381770927365,-0.00712160993296392,-0.0003046174302057114,-0.0011594889190003066,-0.019900723449685742,-0.14980344427420267,-0.14202066870672736,-0.14299665231440017,-0.16439301180148047,0.1838023066520691,0.19712640345096588,0.17796970903873444,0.17631080746650696,0.07089888919261116,0.0035469970327701716,0.10038204976958831,0.10876762077547497
1,last_label_token,4,0.2186434390498143,0.21718637963302997,0.2166815124639944,0.22206242505241844,-0.007028709286405088,-0.00031777997512771883,0.0020075389816379685,-0.022775886865725514,-0.149697382124076,-0.1420356960274971,-0.13938094240176246,-0.16767550794296837,0.1832576592763265,0.19711090624332428,0.1768423169851303,0.1758197546005249,0.07365202374798252,0.0036253337691065646,0.10608089669049137,0.11124984078434963
1,last_label_token,5,0.21839140349743413,0.21718701755299288,0.21595670395538585,0.22203048898392364,-0.005867883065821237,-0.00032071810910361265,0.005345864522417476,-0.022628795610777575,-0.14837209829194764,-0.1420390504154201,-0.13556966661635617,-0.16750757784406667,0.18238704403241476,0.1970638483762741,0.1752525418996811,0.17484474182128906,0.07805289120681931,0.0038632062819433655,0.11411704065804662,0.11617842668046796
1,last_label_token,6,0.2218591764861462,0.2171925921400054,0.21644072652864857,0.23194421078978467,-0.021839763914829297,-0.0003463935612846303,0.003116551677099566,-0.06828944986030283,-0.1666067617433149,-0.14206836338324824,-0.13811481266687342,-0.21963710917982304,0.1708624909321467,0.19702431559562683,0.17451916635036469,0.1410439908504486,0.1363082813705926,0.00406304028338611,0.11782417605759676,0.2870376277707949
1,last_label_token,7,0.21832577253924032,0.2171796638424657,0.21564024436373672,0.2221574094115185,-0.0055655997711274345,-0.00028684836367309785,0.006803415206328656,-0.023213366156037862,-0.14802698964771097,-0.14200038224509326,-0.13390562050709165,-0.16817496619094796,0.1810237020254135,0.19696731865406036,0.17344719171524048,0.1726565957069397,0.08494444004637232,0.0043511537607772155,0.12324289382231224,0.12723927255602752
1,last_label_token,8,0.22145205051625141,0.21718392572483095,0.21610361788453175,0.23106860793939157,-0.01996462171178918,-0.00030647775624048634,0.004669207838425837,-0.06425659521755289,-0.16446596271537736,-0.14202279259053774,-0.13634218721185487,-0.21503290834373945,0.16856196522712708,0.19692640006542206,0.172355517745018,0.13640397787094116,0.14793719412423256,0.004557992874219319,0.1287611896307168,0.31049239986776156
