task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
synonym,preimage_matched,cue1,0,-0.05652165040373802,0.010042943964095795,170,-0.04781011492013931,0.0194422428183419,40
synonym,preimage_matched,cue1,1,-0.01930900663137436,0.008626091305211286,170,-0.016226589679718018,0.014980377754297282,40
synonym,preimage_matched,cue1,2,-0.014955873601138592,0.008244753766229506,170,-0.011768060736358166,0.01478055385851937,40
synonym,preimage_matched,cue1,3,-0.01758842170238495,0.008244601193499306,170,-0.015813034027814865,0.015026990450072292,40
synonym,preimage_matched,cue1,4,-0.050833992660045624,0.006832623433346398,170,-0.04781902953982353,0.010323254878401763,40
synonym,preimage_matched,cue1,5,-0.06161688640713692,0.006569828048528799,170,-0.05257899686694145,0.009945585783395536,40
synonym,preimage_matched,cue1,6,-0.05626818537712097,0.006136779782678087,170,-0.051403068006038666,0.010292394936566892,40
synonym,preimage_matched,cue1,7,-0.0674779862165451,0.005279291895847322,170,-0.056824665516614914,0.010080513799046734,40
synonym,preimage_matched,cue1,8,-0.04547097161412239,0.0038370555918383854,170,-0.03893594071269035,0.0071037392592967034,40
synonym,preimage_matched,cue1,9,-0.04930482804775238,0.003826693217720595,170,-0.04514656588435173,0.005861332090385933,40
synonym,preimage_matched,cue1,10,-0.023762619122862816,0.002553237210753288,170,-0.02495521306991577,0.004603430747365253,40
synonym,preimage_matched,cue1,11,-0.016839342191815376,0.0019622858835139823,170,-0.01901046559214592,0.0039020382590423223,40
synonym,preimage_matched,cue1,12,-0.011199039407074451,0.0016463893313938946,170,-0.01587233506143093,0.00313183320134182,40
synonym,preimage_matched,cue1,13,-0.011957432143390179,0.0014300977718812407,170,-0.016129732131958008,0.002845213363072876,40
synonym,preimage_matched,cue1,14,-0.012138986960053444,0.0011742175889157662,170,-0.013949239626526833,0.002533423517274391,40
synonym,preimage_matched,cue1,15,-0.008329137228429317,0.0010497908131201197,170,-0.010735208168625832,0.0025048086256056453,40
synonym,preimage_matched,cue1,16,-0.008000501431524754,0.0009665084597644149,170,-0.010029423050582409,0.0023370660048698615,40
synonym,preimage_matched,cue1,17,-0.0035604466684162617,0.0006781928572286881,170,-0.00479198107495904,0.0013514889819410706,40
synonym,preimage_matched,cue1,18,-0.0018423455767333508,0.0005425023781972593,170,-0.002348262118175626,0.0012576848781286284,40
synonym,preimage_matched,cue1,19,-0.0011225910857319832,0.00048702654777889835,170,-0.0009300172096118331,0.0009265711230637692,40
synonym,preimage_matched,cue1,20,-0.0003757858939934522,0.0003832261265222732,170,-0.0014311790000647306,0.0007528886026115973,40
synonym,preimage_matched,cue1,21,-0.0007355819689109921,0.00035627853948411327,170,-0.0021830617915838957,0.0007414410703152927,40
synonym,preimage_matched,cue1,22,8.237326983362436e-05,0.00033353288115059795,170,-0.0006310582393780351,0.000710639073334178,40
synonym,preimage_matched,cue1,23,0.00035233391099609435,0.00032991577886379704,170,-0.00019280910782981664,0.0007266537939702075,40
synonym,preimage_matched,cue1,24,-0.000442579563241452,0.00027623505304555005,170,-0.0005601883167400956,0.000475975300435751,40
synonym,preimage_matched,cue1,25,0.0003520951431710273,0.00028316955863378794,170,0.0003080129681620747,0.000607741345671453,40
synonym,preimage_matched,cue1,26,0.00034236942883580923,0.00023277239654257144,170,0.0003530144749674946,0.0005149026826403079,40
synonym,preimage_matched,cue1,27,0.0,0.0,170,0.0,0.0,40
synonym,preimage_matched,target1,0,-0.1177390068769455,0.01679533528439442,170,-0.1318904310464859,0.03575865720089847,40
synonym,preimage_matched,target1,1,-0.11221128702163696,0.01590570369476781,170,-0.09768699109554291,0.03396615825692653,40
synonym,preimage_matched,target1,2,-0.055352210998535156,0.012416113924373319,170,-0.046739611774683,0.02876879320032324,40
synonym,preimage_matched,target1,3,-0.06212947890162468,0.012358538576043548,170,-0.04763587936758995,0.028689480463875903,40
synonym,preimage_matched,target1,4,-0.05425030365586281,0.01211241647632625,170,-0.0414581224322319,0.028190931482947473,40
synonym,preimage_matched,target1,5,-0.050578437745571136,0.010950280847626982,170,-0.0300345066934824,0.02620983301049808,40
