layer,clean_mean,ablate_mean,steer_mean,steer_sem,steer_gain,steer_ablate_mean,steer_ablate_sem,steer_ablate_gain,retention
0,-2.832196,-0.930928,-2.832196,0.178653,0.000000,-0.930928,0.178949,-0.000000,-0.250000
1,-2.832196,-0.930928,-2.750772,0.179436,0.081424,-0.899440,0.178650,0.031488,0.386710
2,-2.832196,-0.930928,-2.409199,0.175388,0.422997,-0.751854,0.175972,0.179074,0.423346
3,-2.832196,-0.930928,-2.402918,0.176053,0.429278,-0.777344,0.175943,0.153584,0.357773
4,-2.832196,-0.930928,-0.008660,0.181211,2.823536,0.071190,0.165241,1.002118,0.354916
5,-2.832196,-0.930928,2.189889,0.169872,5.022085,0.980568,0.153410,1.911496,0.380618
6,-2.832196,-0.930928,1.112539,0.169372,3.944735,0.672225,0.155311,1.603153,0.406403
7,-2.832196,-0.930928,1.779683,0.166245,4.611879,0.816136,0.151898,1.747064,0.378818
8,-2.832196,-0.930928,3.288472,0.176498,6.120668,1.785928,0.158014,2.716856,0.443882
9,-2.832196,-0.930928,1.076347,0.175207,3.908543,0.573180,0.157465,1.504107,0.384826
10,-2.832196,-0.930928,0.297680,0.184530,3.129876,0.282075,0.167672,1.213003,0.387556
11,-2.832196,-0.930928,0.542642,0.179108,3.374838,0.295074,0.164781,1.226002,0.363277
12,-2.832196,-0.930928,-0.192185,0.205381,2.640011,0.526341,0.182517,1.457269,0.551993
13,-2.832196,-0.930928,0.487206,0.199474,3.319402,1.187295,0.176601,2.118223,0.638134
14,-2.832196,-0.930928,-2.331774,0.171434,0.500422,-0.744246,0.169984,0.186682,0.373048
15,-2.832196,-0.930928,-2.219482,0.172540,0.612714,-0.638876,0.169601,0.292052,0.476652
16,-2.832196,-0.930928,-2.634924,0.176328,0.197272,-0.728879,0.176726,0.202049,1.024216
17,-2.832196,-0.930928,-2.758413,0.177911,0.073783,-0.864020,0.177990,0.066908,0.906814
18,-2.832196,-0.930928,-2.760122,0.178071,0.072074,-0.855053,0.178579,0.075875,1.052732
19,-2.832196,-0.930928,-2.798637,0.179214,0.033559,-0.895831,0.179784,0.035097,1.045811
20,-2.832196,-0.930928,-2.807393,0.179220,0.024803,-0.909345,0.179515,0.021583,0.870177
21,-2.832196,-0.930928,-2.836604,0.179545,-0.004408,-0.930519,0.179734,0.000409,-0.092813
22,-2.832196,-0.930928,-2.837561,0.179323,-0.005364,-0.931812,0.179574,-0.000884,0.164824
23,-2.832196,-0.930928,-2.831312,0.179022,0.000884,-0.926329,0.179424,0.004599,5.201334
24,-2.832196,-0.930928,-2.829464,0.178707,0.002732,-0.925920,0.179166,0.005008,1.833314
25,-2.832196,-0.930928,-2.832635,0.178892,-0.000439,-0.928685,0.179192,0.002243,-5.113068
26,-2.832196,-0.930928,-2.830425,0.178681,0.001772,-0.929265,0.179030,0.001663,0.938530
27,-2.832196,-0.930928,-2.826835,0.178499,0.005361,-0.927134,0.178720,0.003794,0.707688
28,-2.832196,-0.930928,-2.832196,0.178653,0.000000,-0.930928,0.178949,-0.000000,-0.250000
