task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
capitalize,preimage_matched,cue1,0,0.007145365700125694,0.0034519463063933603,170,0.011738757602870464,0.006154957439385771,40
capitalize,preimage_matched,cue1,1,0.08892633765935898,0.015179783216079438,170,0.08775106817483902,0.03198135366991719,40
capitalize,preimage_matched,cue1,2,-0.27616262435913086,0.022305676008508774,170,-0.23811006546020508,0.04463600552909755,40
capitalize,preimage_matched,cue1,3,0.05631116405129433,0.006937876902713556,170,0.06103243678808212,0.010997411960163928,40
capitalize,preimage_matched,cue1,4,-0.2645622193813324,0.02231117319826355,170,-0.27643364667892456,0.0487936346358011,40
capitalize,preimage_matched,cue1,5,-0.19340106844902039,0.012656758263073017,170,-0.17859062552452087,0.021368488203615497,40
capitalize,preimage_matched,cue1,6,-0.18066592514514923,0.012353960251270649,170,-0.16051235795021057,0.022546695714174805,40
capitalize,preimage_matched,cue1,7,-0.0078032128512859344,0.009822848372130173,170,0.011811583302915096,0.016860578259186174,40
capitalize,preimage_matched,cue1,8,0.1348893940448761,0.010771022175477934,170,0.14902888238430023,0.020807587909454667,40
capitalize,preimage_matched,cue1,9,0.27848371863365173,0.01750291160658509,170,0.31026872992515564,0.03568699465769726,40
capitalize,preimage_matched,cue1,10,0.2800760865211487,0.019066258658099966,170,0.3017277419567108,0.039895425571229604,40
capitalize,preimage_matched,cue1,11,0.40573811531066895,0.025480578522814212,170,0.43821772933006287,0.05441427190270951,40
capitalize,preimage_matched,cue1,12,0.5098137855529785,0.0306977110312244,170,0.5362067222595215,0.06422079239317013,40
capitalize,preimage_matched,cue1,13,0.4684579372406006,0.037060485313335736,170,0.4419938623905182,0.07687657281488973,40
capitalize,preimage_matched,cue1,14,0.43068820238113403,0.028799863983165412,170,0.44579029083251953,0.06321756390996236,40
capitalize,preimage_matched,cue1,15,0.5199868679046631,0.034178869872550074,170,0.5287940502166748,0.07206507954740612,40
capitalize,preimage_matched,cue1,16,0.6029309630393982,0.036707613731488495,170,0.6401767730712891,0.08087413923961942,40
capitalize,preimage_matched,cue1,17,0.6045820713043213,0.03466458601629251,170,0.633380115032196,0.07620369979697701,40
capitalize,preimage_matched,cue1,18,0.560248851776123,0.028352541309822562,170,0.5900717973709106,0.062790156778454,40
capitalize,preimage_matched,cue1,19,0.6176777482032776,0.03195580633571788,170,0.6423647999763489,0.06977142108535864,40
