icl_example_index,token_role,layer,activation_k,fv_k,feature_dim,train_sample_count,test_sample_count,pca_train_mse,pca_test_mse,fv_train_mse,fv_test_mse,fv_recon_floor_test_mse
3,first_label_token,1,32,16,48,2600,1170,7.2153449058532715,8.933012962341309,0.08938688039779663,0.2997494041919708,0.1967194378376007
3,first_label_token,2,32,16,48,2600,1170,6.3392252922058105,7.986037254333496,0.07914736866950989,0.28844138979911804,0.1967194378376007
3,first_label_token,3,32,16,48,2600,1170,6.0545454025268555,7.7303619384765625,0.07596094161272049,0.28569403290748596,0.1967194378376007
3,first_label_token,4,32,16,48,2600,1170,4.985350608825684,6.924782752990723,0.06344567239284515,0.2761361002922058,0.1967194378376007
3,first_label_token,5,32,16,48,2600,1170,4.219348430633545,6.515748977661133,0.05449659004807472,0.2709600329399109,0.1967194378376007
3,first_label_token,6,32,16,48,2600,1170,3.7700088024139404,6.218876361846924,0.04913986846804619,0.2671830356121063,0.1967194378376007
3,first_label_token,7,32,16,48,2600,1170,3.271470546722412,5.358871936798096,0.04313236474990845,0.25642091035842896,0.1967194378376007
3,first_label_token,8,32,16,48,2600,1170,3.1310951709747314,5.047946929931641,0.04161686450242996,0.25335893034935,0.1967194378376007
3,first_label_token,9,32,16,48,2600,1170,2.886166572570801,4.548977375030518,0.038008544594049454,0.2455875724554062,0.1967194378376007
3,first_label_token,10,32,16,48,2600,1170,2.7619800567626953,4.300764560699463,0.03595792502164841,0.24188153445720673,0.1967194378376007
3,first_label_token,11,32,16,48,2600,1170,2.6675150394439697,3.9560599327087402,0.03528710827231407,0.2390601485967636,0.1967194378376007
3,first_label_token,12,32,16,48,2600,1170,2.5433406829833984,3.8836095333099365,0.03397988900542259,0.2385968267917633,0.1967194378376007
3,first_label_token,13,32,16,48,2600,1170,2.4749350547790527,3.8677802085876465,0.03335845470428467,0.2388324737548828,0.1967194378376007
3,first_label_token,14,32,16,48,2600,1170,2.4808943271636963,4.062960624694824,0.03340880572795868,0.24074667692184448,0.1967194378376007
3,first_label_token,15,32,16,48,2600,1170,2.458743095397949,4.334709644317627,0.03329433873295784,0.24393363296985626,0.1967194378376007
3,first_label_token,16,32,16,48,2600,1170,2.432361125946045,4.359964370727539,0.03299342095851898,0.2440556436777115,0.1967194378376007
3,first_label_token,17,32,16,48,2600,1170,2.4414408206939697,4.521407127380371,0.033060040324926376,0.2459372729063034,0.1967194378376007
3,first_label_token,18,32,16,48,2600,1170,2.4620490074157715,4.658047199249268,0.033362291753292084,0.24769088625907898,0.1967194378376007
3,first_label_token,19,32,16,48,2600,1170,2.6155385971069336,4.9211320877075195,0.035047706216573715,0.25049591064453125,0.1967194378376007
3,first_label_token,20,32,16,48,2600,1170,2.6411895751953125,5.0038018226623535,0.035373348742723465,0.25149041414260864,0.1967194378376007
3,first_label_token,21,32,16,48,2600,1170,2.5711145401000977,5.146087169647217,0.0344657339155674,0.2527947723865509,0.1967194378376007
3,first_label_token,22,32,16,48,2600,1170,2.5878894329071045,5.313447952270508,0.034705761820077896,0.254825234413147,0.1967194378376007
3,first_label_token,23,32,16,48,2600,1170,2.632126569747925,5.447275638580322,0.03522053733468056,0.256494402885437,0.1967194378376007
3,first_label_token,24,32,16,48,2600,1170,2.612990617752075,5.5204315185546875,0.03505858778953552,0.2575070559978485,0.1967194378376007
3,first_label_token,25,32,16,48,2600,1170,2.5967888832092285,5.519336700439453,0.034895289689302444,0.2574903070926666,0.1967194378376007
3,first_label_token,26,32,16,48,2600,1170,2.6094589233398438,5.576098442077637,0.03505757078528404,0.25807976722717285,0.1967194378376007
3,first_label_token,27,32,16,48,2600,1170,2.713127851486206,5.733651161193848,0.03626546263694763,0.259698748588562,0.1967194378376007
3,first_label_token,28,32,16,48,2600,1170,2.8321495056152344,6.102993011474609,0.037671130150556564,0.263816237449646,0.1967194378376007
3,last_label_token,0,32,16,48,2600,1170,7.879429817199707,8.544684410095215,0.09710890799760818,0.2943744957447052,0.1967194378376007
3,last_label_token,1,32,16,48,2600,1170,6.1517014503479,7.587586402893066,0.07706006616353989,0.28398260474205017,0.1967194378376007
3,last_label_token,2,32,16,48,2600,1170,4.5069050788879395,7.017010688781738,0.05794140696525574,0.2771415412425995,0.1967194378376007
3,last_label_token,3,32,16,48,2600,1170,4.10040807723999,6.586491584777832,0.0531877763569355,0.27211445569992065,0.1967194378376007
3,last_label_token,4,32,16,48,2600,1170,3.388148069381714,5.995906829833984,0.044857412576675415,0.2648993134498596,0.1967194378376007
3,last_label_token,5,32,16,48,2600,1170,2.916684627532959,5.294179439544678,0.039376258850097656,0.2562810778617859,0.1967194378376007
3,last_label_token,6,32,16,48,2600,1170,2.725388288497925,4.863360404968262,0.037110112607479095,0.25108757615089417,0.1967194378376007
3,last_label_token,7,32,16,48,2600,1170,2.534700870513916,4.19265079498291,0.03476809337735176,0.24274130165576935,0.1967194378376007
3,last_label_token,8,32,16,48,2600,1170,2.372049570083618,3.9002063274383545,0.03293205425143242,0.2397523820400238,0.1967194378376007
3,last_label_token,9,32,16,48,2600,1170,2.2365856170654297,3.7063918113708496,0.030873453244566917,0.23562674224376678,0.1967194378376007
3,last_label_token,10,32,16,48,2600,1170,2.2099196910858154,3.6001040935516357,0.03026723489165306,0.23419299721717834,0.1967194378376007
3,last_label_token,11,32,16,48,2600,1170,2.162104845046997,3.374622344970703,0.029965121299028397,0.23239372670650482,0.1967194378376007
3,last_label_token,12,32,16,48,2600,1170,2.1014838218688965,3.2851452827453613,0.029360240325331688,0.23198099434375763,0.1967194378376007
3,last_label_token,13,32,16,48,2600,1170,2.0588738918304443,3.3088574409484863,0.028995780274271965,0.23262245953083038,0.1967194378376007
3,last_label_token,14,32,16,48,2600,1170,2.0675885677337646,3.41361403465271,0.02907947450876236,0.23371782898902893,0.1967194378376007
3,last_label_token,15,32,16,48,2600,1170,2.0908846855163574,3.6207516193389893,0.029437171295285225,0.236118882894516,0.1967194378376007
3,last_label_token,16,32,16,48,2600,1170,2.063934803009033,3.773857831954956,0.02911253459751606,0.2378021776676178,0.1967194378376007
3,last_label_token,17,32,16,48,2600,1170,2.064185619354248,3.85749888420105,0.02912740595638752,0.23878666758537292,0.1967194378376007
3,last_label_token,18,32,16,48,2600,1170,2.04242205619812,3.9453275203704834,0.028886375948786736,0.24000924825668335,0.1967194378376007
3,last_label_token,19,32,16,48,2600,1170,2.073692798614502,4.028858661651611,0.029234712943434715,0.24082724750041962,0.1967194378376007
3,last_label_token,20,32,16,48,2600,1170,2.0751864910125732,4.137964248657227,0.029264230281114578,0.24204498529434204,0.1967194378376007
3,last_label_token,21,32,16,48,2600,1170,2.116361618041992,4.516631603240967,0.029651641845703125,0.24591124057769775,0.1967194378376007
3,last_label_token,22,32,16,48,2600,1170,2.109384775161743,4.640390872955322,0.029638443142175674,0.2474103420972824,0.1967194378376007
3,last_label_token,23,32,16,48,2600,1170,2.1120388507843018,4.759522914886475,0.029693523421883583,0.24885676801204681,0.1967194378376007
3,last_label_token,24,32,16,48,2600,1170,2.111999750137329,4.852717876434326,0.029716365039348602,0.2501055896282196,0.1967194378376007
3,last_label_token,25,32,16,48,2600,1170,2.1054012775421143,4.900753498077393,0.029618998989462852,0.2506270408630371,0.1967194378376007
3,last_label_token,26,32,16,48,2600,1170,2.1022419929504395,4.982921600341797,0.02957141026854515,0.25155356526374817,0.1967194378376007
3,last_label_token,27,32,16,48,2600,1170,2.1140596866607666,5.1273417472839355,0.029649728909134865,0.2529228627681732,0.1967194378376007
3,last_label_token,28,32,16,48,2600,1170,2.135619878768921,5.466104507446289,0.0298942681401968,0.256731778383255,0.1967194378376007
4,pre_label_token,0,32,16,48,2600,1170,219.55435180664062,261.9427795410156,2.521834373474121,3.212959051132202,0.1967194378376007
4,pre_label_token,1,32,16,48,2600,1170,6.203202724456787,10.958462715148926,0.07739218324422836,0.3220446705818176,0.1967194378376007
4,pre_label_token,2,32,16,48,2600,1170,5.421907901763916,10.34740161895752,0.068349190056324,0.31500253081321716,0.1967194378376007
4,pre_label_token,3,32,16,48,2600,1170,4.75316858291626,10.428215980529785,0.06062553450465202,0.31598830223083496,0.1967194378376007
4,pre_label_token,4,32,16,48,2600,1170,3.4673662185668945,9.291214942932129,0.045593250542879105,0.3021297752857208,0.1967194378376007
4,pre_label_token,5,32,16,48,2600,1170,2.8961822986602783,8.813559532165527,0.0380738265812397,0.29118701815605164,0.1967194378376007
4,pre_label_token,6,32,16,48,2600,1170,2.612520694732666,7.824625492095947,0.03486519306898117,0.2800787687301636,0.1967194378376007
4,pre_label_token,7,32,16,48,2600,1170,2.434380531311035,7.370827674865723,0.03209376707673073,0.2694561183452606,0.1967194378376007
4,pre_label_token,8,32,16,48,2600,1170,2.3513712882995605,7.000772476196289,0.03136514872312546,0.26845502853393555,0.1967194378376007
4,pre_label_token,9,32,16,48,2600,1170,2.1973395347595215,7.298644542694092,0.02716551348567009,0.2519646883010864,0.1967194378376007
4,pre_label_token,10,32,16,48,2600,1170,2.1050422191619873,6.636348247528076,0.02598361298441887,0.2453155517578125,0.1967194378376007
4,pre_label_token,11,32,16,48,2600,1170,2.0246500968933105,5.606391906738281,0.02588566206395626,0.24157749116420746,0.1967194378376007
4,pre_label_token,12,32,16,48,2600,1170,1.917920470237732,5.037783622741699,0.025329874828457832,0.2391262799501419,0.1967194378376007
4,pre_label_token,13,32,16,48,2600,1170,1.8158601522445679,4.99729061126709,0.024157987907528877,0.23887011408805847,0.1967194378376007
4,pre_label_token,14,32,16,48,2600,1170,2.0614001750946045,5.325967311859131,0.02620316483080387,0.23823782801628113,0.1967194378376007
4,pre_label_token,15,32,16,48,2600,1170,1.9658352136611938,4.9361395835876465,0.025933077558875084,0.2384166717529297,0.1967194378376007
4,pre_label_token,16,32,16,48,2600,1170,1.9009679555892944,5.10064172744751,0.024936582893133163,0.2391130030155182,0.1967194378376007
4,pre_label_token,17,32,16,48,2600,1170,2.087606191635132,5.445415019989014,0.026745371520519257,0.2441767305135727,0.1967194378376007
4,pre_label_token,18,32,16,48,2600,1170,2.0185163021087646,5.222664833068848,0.026556238532066345,0.24418170750141144,0.1967194378376007
4,pre_label_token,19,32,16,48,2600,1170,2.0883545875549316,5.580646991729736,0.027315888553857803,0.24732926487922668,0.1967194378376007
4,pre_label_token,20,32,16,48,2600,1170,2.204852342605591,5.24103307723999,0.028947630897164345,0.24603258073329926,0.1967194378376007
4,pre_label_token,21,32,16,48,2600,1170,2.2219605445861816,5.251657485961914,0.029297620058059692,0.24796825647354126,0.1967194378376007
4,pre_label_token,22,32,16,48,2600,1170,2.226789712905884,5.19692325592041,0.02952829748392105,0.24852706491947174,0.1967194378376007
4,pre_label_token,23,32,16,48,2600,1170,2.2351365089416504,5.033664226531982,0.02970871515572071,0.24697667360305786,0.1967194378376007
4,pre_label_token,24,32,16,48,2600,1170,2.2238378524780273,5.147050857543945,0.02970912680029869,0.24846720695495605,0.1967194378376007
4,pre_label_token,25,32,16,48,2600,1170,2.218585729598999,5.219975471496582,0.029646923765540123,0.24930305778980255,0.1967194378376007
4,pre_label_token,26,32,16,48,2600,1170,2.185166835784912,5.3690996170043945,0.029295988380908966,0.2506271302700043,0.1967194378376007
4,pre_label_token,27,32,16,48,2600,1170,2.267202377319336,5.514585494995117,0.030212173238396645,0.2521827518939972,0.1967194378376007
4,pre_label_token,28,32,16,48,2600,1170,2.322026491165161,5.542448043823242,0.03097016178071499,0.25343596935272217,0.1967194378376007
4,first_label_token,0,32,16,48,2600,1170,8.583588600158691,8.823981285095215,0.10537856817245483,0.2976941168308258,0.1967194378376007
4,first_label_token,1,32,16,48,2600,1170,7.009453296661377,8.547022819519043,0.08700280636548996,0.29521727561950684,0.1967194378376007
4,first_label_token,2,32,16,48,2600,1170,6.286107063293457,7.967250823974609,0.07852908223867416,0.2883295714855194,0.1967194378376007
4,first_label_token,3,32,16,48,2600,1170,5.773330211639404,7.682433128356934,0.07267750799655914,0.2852053940296173,0.1967194378376007
4,first_label_token,4,32,16,48,2600,1170,4.732829570770264,6.716456413269043,0.06049415096640587,0.27369508147239685,0.1967194378376007
4,first_label_token,5,32,16,48,2600,1170,4.083467960357666,6.172426223754883,0.052872080355882645,0.2668650448322296,0.1967194378376007
4,first_label_token,6,32,16,48,2600,1170,3.574493169784546,5.7355828285217285,0.04684772342443466,0.2615131735801697,0.1967194378376007
4,first_label_token,7,32,16,48,2600,1170,3.080061674118042,4.86929178237915,0.04089890420436859,0.2507464289665222,0.1967194378376007
4,first_label_token,8,32,16,48,2600,1170,2.983107328414917,4.503255367279053,0.039898309856653214,0.2470175176858902,0.1967194378376007
4,first_label_token,9,32,16,48,2600,1170,2.704312562942505,4.1173810958862305,0.03590204566717148,0.24054180085659027,0.1967194378376007
4,first_label_token,10,32,16,48,2600,1170,2.5298080444335938,3.8876636028289795,0.0332578644156456,0.23707176744937897,0.1967194378376007
4,first_label_token,11,32,16,48,2600,1170,2.4121413230895996,3.701828718185425,0.03240836039185524,0.23617063462734222,0.1967194378376007
4,first_label_token,12,32,16,48,2600,1170,2.3365249633789062,3.6797170639038086,0.031618621200323105,0.23610584437847137,0.1967194378376007
4,first_label_token,13,32,16,48,2600,1170,2.2737066745758057,3.661579132080078,0.031064549461007118,0.2362544685602188,0.1967194378376007
4,first_label_token,14,32,16,48,2600,1170,2.308042049407959,3.7998225688934326,0.031436897814273834,0.2376684695482254,0.1967194378376007
4,first_label_token,15,32,16,48,2600,1170,2.287102222442627,3.9338836669921875,0.03129734471440315,0.2393631935119629,0.1967194378376007
4,first_label_token,16,32,16,48,2600,1170,2.2545437812805176,3.9280240535736084,0.030924882739782333,0.23913945257663727,0.1967194378376007
4,first_label_token,17,32,16,48,2600,1170,2.279717206954956,4.184872627258301,0.031153585761785507,0.24211478233337402,0.1967194378376007
4,first_label_token,18,32,16,48,2600,1170,2.2629098892211914,4.239830017089844,0.031052004545927048,0.24293674528598785,0.1967194378376007
4,first_label_token,19,32,16,48,2600,1170,2.3589367866516113,4.343489646911621,0.03209623694419861,0.24396425485610962,0.1967194378376007
4,first_label_token,20,32,16,48,2600,1170,2.340454339981079,4.393771648406982,0.03191298618912697,0.24454747140407562,0.1967194378376007
4,first_label_token,21,32,16,48,2600,1170,2.33967661857605,4.635612487792969,0.031806763261556625,0.24701738357543945,0.1967194378376007
4,first_label_token,22,32,16,48,2600,1170,2.363746404647827,4.849363327026367,0.032127875834703445,0.24961286783218384,0.1967194378376007
4,first_label_token,23,32,16,48,2600,1170,2.400117874145508,4.921719074249268,0.032532304525375366,0.25045424699783325,0.1967194378376007
4,first_label_token,24,32,16,48,2600,1170,2.4139795303344727,4.981523036956787,0.03275224193930626,0.2513311803340912,0.1967194378376007
4,first_label_token,25,32,16,48,2600,1170,2.3961663246154785,4.983057975769043,0.03260290250182152,0.25142914056777954,0.1967194378376007
4,first_label_token,26,32,16,48,2600,1170,2.397125244140625,5.072139739990234,0.03265264257788658,0.25243160128593445,0.1967194378376007
4,first_label_token,27,32,16,48,2600,1170,2.4452598094940186,5.141668796539307,0.03316604718565941,0.25278833508491516,0.1967194378376007
4,first_label_token,28,32,16,48,2600,1170,2.5628821849823,5.412078380584717,0.034539271146059036,0.25582095980644226,0.1967194378376007
4,last_label_token,0,32,16,48,2600,1170,7.703913688659668,8.28242301940918,0.09509938210248947,0.29142993688583374,0.1967194378376007
4,last_label_token,1,32,16,48,2600,1170,5.764651298522949,7.879608154296875,0.07257752865552902,0.28741905093193054,0.1967194378376007
4,last_label_token,2,32,16,48,2600,1170,4.288007736206055,7.084487438201904,0.0553993359208107,0.27798891067504883,0.1967194378376007
4,last_label_token,3,32,16,48,2600,1170,3.9741854667663574,6.7458367347717285,0.05171253904700279,0.2739543318748474,0.1967194378376007
4,last_label_token,4,32,16,48,2600,1170,3.2063956260681152,6.002811908721924,0.042740337550640106,0.2649129629135132,0.1967194378376007
4,last_label_token,5,32,16,48,2600,1170,2.8717994689941406,5.14178466796875,0.03885021060705185,0.2545202374458313,0.1967194378376007
4,last_label_token,6,32,16,48,2600,1170,2.617032289505005,4.698065280914307,0.03584841266274452,0.24922172725200653,0.1967194378376007
4,last_label_token,7,32,16,48,2600,1170,2.457825183868408,4.005775451660156,0.033869486302137375,0.2407243549823761,0.1967194378376007
4,last_label_token,8,32,16,48,2600,1170,2.3619515895843506,3.672478199005127,0.03282732516527176,0.2372417449951172,0.1967194378376007
4,last_label_token,9,32,16,48,2600,1170,2.184591770172119,3.5087287425994873,0.030237989500164986,0.2333972156047821,0.1967194378376007
4,last_label_token,10,32,16,48,2600,1170,2.126070499420166,3.406172037124634,0.029220551252365112,0.23180878162384033,0.1967194378376007
4,last_label_token,11,32,16,48,2600,1170,2.0714962482452393,3.1603193283081055,0.028895223513245583,0.22985342144966125,0.1967194378376007
4,last_label_token,12,32,16,48,2600,1170,2.028947114944458,3.1023025512695312,0.02848326414823532,0.22980424761772156,0.1967194378376007
4,last_label_token,13,32,16,48,2600,1170,1.9801583290100098,3.1878364086151123,0.02803901396691799,0.2310655117034912,0.1967194378376007
4,last_label_token,14,32,16,48,2600,1170,1.9979791641235352,3.2397093772888184,0.028251582756638527,0.23161587119102478,0.1967194378376007
4,last_label_token,15,32,16,48,2600,1170,2.0120012760162354,3.444530963897705,0.028479065746068954,0.2340274453163147,0.1967194378376007
4,last_label_token,16,32,16,48,2600,1170,1.9730373620986938,3.548076868057251,0.028042471036314964,0.23516997694969177,0.1967194378376007
4,last_label_token,17,32,16,48,2600,1170,1.9722872972488403,3.590888738632202,0.028029294684529305,0.23577049374580383,0.1967194378376007
4,last_label_token,18,32,16,48,2600,1170,1.985986590385437,3.780116558074951,0.02821657620370388,0.2380664050579071,0.1967194378376007
4,last_label_token,19,32,16,48,2600,1170,2.014739751815796,3.799750804901123,0.028534043580293655,0.23818260431289673,0.1967194378376007
4,last_label_token,20,32,16,48,2600,1170,2.000061511993408,3.8397719860076904,0.028372885659337044,0.2386431097984314,0.1967194378376007
4,last_label_token,21,32,16,48,2600,1170,2.0181682109832764,4.198017597198486,0.028501052409410477,0.24233022332191467,0.1967194378376007
4,last_label_token,22,32,16,48,2600,1170,2.027092456817627,4.356544017791748,0.028658799827098846,0.2441769540309906,0.1967194378376007
4,last_label_token,23,32,16,48,2600,1170,2.0287926197052,4.450260639190674,0.028699517250061035,0.24533595144748688,0.1967194378376007
4,last_label_token,24,32,16,48,2600,1170,2.022022008895874,4.503429412841797,0.0286497063934803,0.24608837068080902,0.1967194378376007
4,last_label_token,25,32,16,48,2600,1170,2.007603883743286,4.6239728927612305,0.02846699021756649,0.24731212854385376,0.1967194378376007
4,last_label_token,26,32,16,48,2600,1170,1.9930208921432495,4.658251762390137,0.028288835659623146,0.2477554976940155,0.1967194378376007
4,last_label_token,27,32,16,48,2600,1170,2.003194570541382,4.756722927093506,0.028358662500977516,0.24839811027050018,0.1967194378376007
4,last_label_token,28,32,16,48,2600,1170,2.01128888130188,4.951611518859863,0.02845631167292595,0.25067421793937683,0.1967194378376007
5,pre_label_token,0,32,16,48,2600,1170,219.55435180664062,261.9427795410156,2.521834373474121,3.212959051132202,0.1967194378376007
5,pre_label_token,1,32,16,48,2600,1170,5.3352179527282715,12.402494430541992,0.06736429035663605,0.33893364667892456,0.1967194378376007
5,pre_label_token,2,32,16,48,2600,1170,5.0746541023254395,10.558231353759766,0.06428945809602737,0.3174656331539154,0.1967194378376007
5,pre_label_token,3,32,16,48,2600,1170,4.325363636016846,10.61540699005127,0.05563981831073761,0.3181316554546356,0.1967194378376007
5,pre_label_token,4,32,16,48,2600,1170,3.288193941116333,9.184288024902344,0.043521665036678314,0.30098122358322144,0.1967194378376007
5,pre_label_token,5,32,16,48,2600,1170,2.6067700386047363,8.583122253417969,0.03477564454078674,0.28894945979118347,0.1967194378376007
5,pre_label_token,6,32,16,48,2600,1170,2.397012233734131,7.674719333648682,0.03240877389907837,0.2784075438976288,0.1967194378376007
5,pre_label_token,7,32,16,48,2600,1170,2.207009792327881,7.222529411315918,0.029597990214824677,0.2683699131011963,0.1967194378376007
5,pre_label_token,8,32,16,48,2600,1170,2.1091630458831787,6.662434101104736,0.02867092937231064,0.2648979127407074,0.1967194378376007
5,pre_label_token,9,32,16,48,2600,1170,1.9497275352478027,6.960719585418701,0.024682432413101196,0.2497946172952652,0.1967194378376007
5,pre_label_token,10,32,16,48,2600,1170,1.8845939636230469,5.871199607849121,0.02376994676887989,0.23955708742141724,0.1967194378376007
5,pre_label_token,11,32,16,48,2600,1170,1.7855830192565918,4.937445640563965,0.023480968549847603,0.23630890250205994,0.1967194378376007
5,pre_label_token,12,32,16,48,2600,1170,1.7268191576004028,4.451271057128906,0.02339080162346363,0.23433566093444824,0.1967194378376007
5,pre_label_token,13,32,16,48,2600,1170,1.6602473258972168,4.319539546966553,0.022645071148872375,0.23308616876602173,0.1967194378376007
5,pre_label_token,14,32,16,48,2600,1170,1.9357460737228394,4.4211106300354,0.024983437731862068,0.2310919314622879,0.1967194378376007
5,pre_label_token,15,32,16,48,2600,1170,1.8277297019958496,4.193795204162598,0.02456069178879261,0.23170359432697296,0.1967194378376007
5,pre_label_token,16,32,16,48,2600,1170,1.7731068134307861,4.273218154907227,0.023645611479878426,0.23164257407188416,0.1967194378376007
5,pre_label_token,17,32,16,48,2600,1170,1.9604562520980835,4.362823963165283,0.025454260408878326,0.23394636809825897,0.1967194378376007
5,pre_label_token,18,32,16,48,2600,1170,1.8789552450180054,4.251419544219971,0.025128396227955818,0.23488302528858185,0.1967194378376007
5,pre_label_token,19,32,16,48,2600,1170,1.9073983430862427,4.56740665435791,0.025496432557702065,0.23761484026908875,0.1967194378376007
5,pre_label_token,20,32,16,48,2600,1170,2.053690195083618,4.488875389099121,0.027362164109945297,0.23877258598804474,0.1967194378376007
5,pre_label_token,21,32,16,48,2600,1170,2.099529981613159,4.610230922698975,0.027990443632006645,0.24147258698940277,0.1967194378376007
5,pre_label_token,22,32,16,48,2600,1170,2.110013246536255,4.613605499267578,0.028260670602321625,0.2422884702682495,0.1967194378376007
5,pre_label_token,23,32,16,48,2600,1170,2.0976510047912598,4.534450054168701,0.028206294402480125,0.24175521731376648,0.1967194378376007
5,pre_label_token,24,32,16,48,2600,1170,2.096933126449585,4.5434041023254395,0.028324253857135773,0.24248050153255463,0.1967194378376007
5,pre_label_token,25,32,16,48,2600,1170,2.0802152156829834,4.6591105461120605,0.028152553364634514,0.24337105453014374,0.1967194378376007
5,pre_label_token,26,32,16,48,2600,1170,2.0522704124450684,4.84622049331665,0.027877220883965492,0.24504363536834717,0.1967194378376007
5,pre_label_token,27,32,16,48,2600,1170,2.103458881378174,4.9748735427856445,0.028473809361457825,0.24664591252803802,0.1967194378376007
5,pre_label_token,28,32,16,48,2600,1170,2.145007610321045,5.031233787536621,0.029080793261528015,0.24784138798713684,0.1967194378376007
5,first_label_token,0,32,16,48,2600,1170,8.813857078552246,8.587530136108398,0.10799020528793335,0.2951875329017639,0.1967194378376007
5,first_label_token,1,32,16,48,2600,1170,7.057549953460693,8.681674003601074,0.08757137507200241,0.2967773377895355,0.1967194378376007
5,first_label_token,2,32,16,48,2600,1170,6.333047389984131,7.876519203186035,0.07911691069602966,0.2872576117515564,0.1967194378376007
5,first_label_token,3,32,16,48,2600,1170,5.9601335525512695,7.585758686065674,0.07486341148614883,0.2840822637081146,0.1967194378376007
5,first_label_token,4,32,16,48,2600,1170,4.830657482147217,6.714283466339111,0.06163628771901131,0.2737201154232025,0.1967194378376007
5,first_label_token,5,32,16,48,2600,1170,3.9577369689941406,6.06385612487793,0.051386214792728424,0.2656136453151703,0.1967194378376007
5,first_label_token,6,32,16,48,2600,1170,3.4686288833618164,5.705299377441406,0.04562513902783394,0.2611766457557678,0.1967194378376007
5,first_label_token,7,32,16,48,2600,1170,2.9660181999206543,4.790099620819092,0.03960243985056877,0.24985651671886444,0.1967194378376007
5,first_label_token,8,32,16,48,2600,1170,2.8611268997192383,4.540448188781738,0.038506265729665756,0.24751430749893188,0.1967194378376007
5,first_label_token,9,32,16,48,2600,1170,2.585716485977173,4.200654983520508,0.03447653725743294,0.24144196510314941,0.1967194378376007
5,first_label_token,10,32,16,48,2600,1170,2.3811075687408447,3.9669079780578613,0.03149969130754471,0.23783321678638458,0.1967194378376007
5,first_label_token,11,32,16,48,2600,1170,2.284907102584839,3.6661393642425537,0.030926158651709557,0.23582836985588074,0.1967194378376007
5,first_label_token,12,32,16,48,2600,1170,2.224581480026245,3.633793592453003,0.030329637229442596,0.23573876917362213,0.1967194378376007
5,first_label_token,13,32,16,48,2600,1170,2.206557512283325,3.6456029415130615,0.030284464359283447,0.23612065613269806,0.1967194378376007
5,first_label_token,14,32,16,48,2600,1170,2.2009334564208984,3.6778829097747803,0.030177166685461998,0.23635347187519073,0.1967194378376007
5,first_label_token,15,32,16,48,2600,1170,2.1835458278656006,3.6947121620178223,0.030117619782686234,0.23673108220100403,0.1967194378376007
5,first_label_token,16,32,16,48,2600,1170,2.149212121963501,3.744988441467285,0.029697351157665253,0.23703081905841827,0.1967194378376007
5,first_label_token,17,32,16,48,2600,1170,2.195422410964966,3.9277865886688232,0.030196180567145348,0.2393001914024353,0.1967194378376007
5,first_label_token,18,32,16,48,2600,1170,2.1891274452209473,4.104230880737305,0.030223984271287918,0.24151511490345,0.1967194378376007
5,first_label_token,19,32,16,48,2600,1170,2.255730390548706,4.204903602600098,0.03092612698674202,0.242558091878891,0.1967194378376007
5,first_label_token,20,32,16,48,2600,1170,2.293924570083618,4.261641979217529,0.03138081356883049,0.24321240186691284,0.1967194378376007
5,first_label_token,21,32,16,48,2600,1170,2.283823013305664,4.437401294708252,0.03117344155907631,0.24486704170703888,0.1967194378376007
5,first_label_token,22,32,16,48,2600,1170,2.293879270553589,4.634928226470947,0.03135383501648903,0.24724715948104858,0.1967194378376007
5,first_label_token,23,32,16,48,2600,1170,2.312671661376953,4.684693336486816,0.031552791595458984,0.24779720604419708,0.1967194378376007
5,first_label_token,24,32,16,48,2600,1170,2.332068920135498,4.769373416900635,0.031828414648771286,0.24894273281097412,0.1967194378376007
5,first_label_token,25,32,16,48,2600,1170,2.3022823333740234,4.7837419509887695,0.03153214231133461,0.24915370345115662,0.1967194378376007
5,first_label_token,26,32,16,48,2600,1170,2.3111565113067627,4.891024589538574,0.031674060970544815,0.2504281997680664,0.1967194378376007
5,first_label_token,27,32,16,48,2600,1170,2.321072578430176,4.909107685089111,0.0317695327103138,0.25029420852661133,0.1967194378376007
5,first_label_token,28,32,16,48,2600,1170,2.4339656829833984,5.313708782196045,0.03308328986167908,0.25485819578170776,0.1967194378376007
5,last_label_token,0,32,16,48,2600,1170,7.932139873504639,7.880756378173828,0.09770026057958603,0.28673672676086426,0.1967194378376007
5,last_label_token,1,32,16,48,2600,1170,5.911487579345703,7.642505645751953,0.07428222894668579,0.28465744853019714,0.1967194378376007
5,last_label_token,2,32,16,48,2600,1170,4.381080150604248,6.731159210205078,0.056492384523153305,0.27389487624168396,0.1967194378376007
5,last_label_token,3,32,16,48,2600,1170,3.9605062007904053,6.581270694732666,0.05155597999691963,0.27214017510414124,0.1967194378376007
5,last_label_token,4,32,16,48,2600,1170,3.27187442779541,5.8511152267456055,0.043490584939718246,0.26322871446609497,0.1967194378376007
5,last_label_token,5,32,16,48,2600,1170,2.8041646480560303,5.206742286682129,0.0380822978913784,0.25527071952819824,0.1967194378376007
5,last_label_token,6,32,16,48,2600,1170,2.5758216381073,4.774111747741699,0.03538484126329422,0.2501850426197052,0.1967194378376007
5,last_label_token,7,32,16,48,2600,1170,2.381410837173462,3.98097562789917,0.033003706485033035,0.24053391814231873,0.1967194378376007
5,last_label_token,8,32,16,48,2600,1170,2.266507625579834,3.656782865524292,0.03171572461724281,0.23703107237815857,0.1967194378376007
