direction,arm,layer,alpha,mean_logit_diff,ci95,mean_dlogp_tgt,mean_dlogp_src,flip_rate,clean_logit_diff,clean_flip_rate,n
antonym_to_synonym,replace_both,3,0.5,-0.11057617515325546,0.5474710350036621,-0.08804197609424591,-0.006596671417355537,0.5,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,3,1.0,-0.02779296785593033,0.5543337154388428,0.09295595437288284,0.09161803871393204,0.51,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,3,2.0,0.2426464855670929,0.5636784152984619,0.4211518168449402,0.14937442541122437,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,3,4.0,0.8895898461341858,0.5525445623397828,0.9063377976417542,-0.012382986955344677,0.63,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,3,8.0,1.6659960746765137,0.4652873315811157,1.285611867904663,-0.4095151126384735,0.74,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,4,0.5,-0.0825488269329071,0.5405395679473877,-0.08505432307720184,-0.031636372208595276,0.49,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,4,1.0,-0.019472656771540642,0.5478567447662354,0.09453767538070679,0.08487947285175323,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,4,2.0,0.21138672530651093,0.5541881046295165,0.3719111680984497,0.13139362633228302,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,4,4.0,0.7914257645606995,0.5266676149368286,0.731759250164032,-0.0887974351644516,0.62,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,4,8.0,1.5305273532867432,0.43434438037872314,1.0635120868682861,-0.4961461126804352,0.73,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,5,0.5,-0.09803710877895355,0.5372294454574584,-0.12013078480958939,-0.05122455209493637,0.5,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,5,1.0,0.09401366859674454,0.5464427871704102,0.17800815403461456,0.05486360937356949,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,5,2.0,0.6576074361801147,0.5431598148345946,0.6572479009628296,-0.029490353539586067,0.62,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,5,4.0,1.4671484231948853,0.4559129114151001,1.129544734954834,-0.3667346239089966,0.73,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,5,8.0,1.8359766006469727,0.40729792022705075,1.3673312664031982,-0.49777641892433167,0.78,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,6,0.5,-0.11285156011581421,0.5311981391906738,-0.15756839513778687,-0.07384767383337021,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,6,1.0,0.15295898914337158,0.5472797689437866,0.2144826054573059,0.03239274397492409,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,6,2.0,0.7915820479393005,0.5282495203018189,0.6078960299491882,-0.2128169685602188,0.64,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,6,4.0,1.4430663585662842,0.47018912601470947,0.8874830603599548,-0.5847142934799194,0.74,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,6,8.0,1.9755078554153442,0.45301644325256346,1.1323177814483643,-0.8723209500312805,0.78,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,7,0.5,-0.02901367098093033,0.5252078619003296,-0.17207105457782745,-0.17218820750713348,0.51,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,7,1.0,0.18212890625,0.5446519050598144,0.2557675242424011,0.044507794082164764,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,7,2.0,0.8641015887260437,0.5402339534759522,0.8222036957740784,-0.0710287094116211,0.65,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,7,4.0,1.746425747871399,0.4794120006561279,1.1456122398376465,-0.6299445629119873,0.77,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,7,8.0,2.2857227325439453,0.49387022876739506,1.3824104070663452,-0.9324432611465454,0.81,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,8,0.5,0.025214843451976776,0.5243716278076173,-0.16139228641986847,-0.21573799848556519,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,8,1.0,0.20412109792232513,0.5408099946975707,0.2705572545528412,0.0373053103685379,0.57,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,8,2.0,0.8919336199760437,0.5604411916732788,0.9029480218887329,-0.018116507679224014,0.64,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,8,4.0,1.7137304544448853,0.5455143079757689,1.3581231832504272,-0.3847382664680481,0.72,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,8,8.0,1.9330273866653442,0.5448237314224244,1.4503810405731201,-0.5117770433425903,0.78,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,9,0.5,0.039433594793081284,0.5292057571411132,-0.14632152020931244,-0.21488596498966217,0.56,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,9,1.0,0.20341797173023224,0.5383832101821899,0.22251379489898682,-0.010035059414803982,0.57,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,9,2.0,0.6730566620826721,0.5495312690734864,0.7532065510749817,0.05101911723613739,0.63,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,9,4.0,1.2491015195846558,0.5284203653335571,1.0549347400665283,-0.22329780459403992,0.68,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,9,8.0,1.2376562356948853,0.5067388410568238,0.7870497703552246,-0.4797373116016388,0.67,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,10,0.5,0.03331054747104645,0.5312905712127686,-0.1631852686405182,-0.22562672197818756,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,10,1.0,0.19996093213558197,0.5357302989959717,0.19774293899536133,-0.031348817050457,0.57,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,10,2.0,0.5617578029632568,0.5450460729598998,0.6355462670326233,0.04465753212571144,0.61,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,10,4.0,0.768359363079071,0.5421631097793579,0.7808656096458435,-0.016624564304947853,0.63,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,10,8.0,0.727832019329071,0.5311539793014526,0.8299742937088013,0.0730113685131073,0.64,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,11,0.5,-0.027998046949505806,0.5375779581069946,-0.17351332306861877,-0.17464612424373627,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,11,1.0,0.07241211086511612,0.5417177724838257,0.15302962064743042,0.051486656069755554,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,11,2.0,0.4304492175579071,0.5583501625061035,0.7188745141029358,0.25929442048072815,0.61,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,11,4.0,0.8833984136581421,0.5484556369781494,1.000890851020813,0.08836144208908081,0.66,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,11,8.0,0.8785156011581421,0.5353011302947998,0.7836413383483887,-0.12400514632463455,0.63,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,12,0.5,-0.02797851525247097,0.5407984056472779,-0.11960012465715408,-0.1207524836063385,0.55,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,12,1.0,0.035468749701976776,0.5424320411682129,0.06774130463600159,0.0031416774727404118,0.55,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,12,2.0,0.22599609196186066,0.5595730876922608,0.4749007821083069,0.21977390348911285,0.57,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,12,4.0,0.34642577171325684,0.5743460426330566,0.7250006794929504,0.3494439721107483,0.57,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,12,8.0,0.34876954555511475,0.5832556858062744,0.8204296827316284,0.44252926111221313,0.56,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,13,0.5,-0.063720703125,0.5425343332290649,-0.10838968306779861,-0.07379983365535736,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,13,1.0,0.0065722656436264515,0.5443954505920411,0.06661425530910492,0.030911119654774666,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,13,2.0,0.2812792956829071,0.5603762836456299,0.4610343277454376,0.15062418580055237,0.58,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,13,4.0,0.7333300709724426,0.5906815567016602,0.7671301960945129,0.004669280257076025,0.62,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,13,8.0,0.9167675971984863,0.5932051658630371,0.7783660888671875,-0.16753226518630981,0.63,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,14,0.5,-0.03227538987994194,0.5406854124069214,-0.0694878026843071,-0.06634330004453659,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,14,1.0,0.026630859822034836,0.5428256950378417,0.07355154305696487,0.0177898108959198,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,14,2.0,0.3321289122104645,0.5486215286254883,0.5529030561447144,0.19164331257343292,0.55,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,14,4.0,1.0819921493530273,0.5329672451019287,1.1833099126815796,0.07218696922063828,0.66,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,14,8.0,1.6683789491653442,0.4945063180923462,1.449317455291748,-0.24819236993789673,0.76,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,15,0.5,-0.03947265446186066,0.5464690494537353,0.004693701397627592,0.015035509131848812,0.51,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,15,1.0,-0.024404296651482582,0.5441694641113282,0.006865725386887789,0.002139186952263117,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,15,2.0,0.048847656697034836,0.5342792377471923,0.044041406363248825,-0.033937111496925354,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,15,4.0,0.3041113317012787,0.49908081531524656,0.2176700085401535,-0.11557218432426453,0.59,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,15,8.0,0.6171484589576721,0.4582998352050781,0.46045035123825073,-0.18582893908023834,0.62,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,16,0.5,-0.021611327305436134,0.5438611392974854,0.01063601765781641,0.003116459818556905,0.51,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,16,1.0,-0.028095703572034836,0.5430767288208008,0.004474804271012545,0.003439660184085369,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,16,2.0,-0.041630860418081284,0.5402348413467407,0.0003697943757288158,0.01286979578435421,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,16,4.0,-0.051289062947034836,0.5356166982650756,0.06014534458518028,0.08230353146791458,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,16,8.0,-0.03715820237994194,0.5309894428253173,0.17820578813552856,0.18623313307762146,0.5,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,17,0.5,-0.022285155951976776,0.5443816184997559,0.013811039738357067,0.006965307053178549,0.51,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,17,1.0,-0.02841796912252903,0.5427598991394044,0.003844053717330098,0.003131165402010083,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,17,2.0,-0.04263671860098839,0.5365858325958252,-0.015580828301608562,-0.0020750081166625023,0.55,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,17,4.0,-0.056884765625,0.5165658416748047,-0.01977524347603321,0.00797862745821476,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,17,8.0,-0.025722656399011612,0.4850626907348633,-0.010385027155280113,-0.013793225400149822,0.49,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,18,0.5,-0.02763671800494194,0.543714500427246,0.004792122635990381,0.0032979678362607956,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,18,1.0,-0.030917968600988388,0.5427055053710937,0.00218901876360178,0.003976119682192802,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,18,2.0,-0.03150390461087227,0.5388470058441162,0.004286167677491903,0.00665922649204731,0.55,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,18,4.0,-0.006064453162252903,0.5257212381362915,0.04551012068986893,0.022443687543272972,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,18,8.0,0.06389648467302322,0.5048167409896851,0.13422006368637085,0.04119272157549858,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,19,0.5,-0.028945311903953552,0.5445438652038573,0.0023648596834391356,0.0021792936604470015,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,19,1.0,-0.030458984896540642,0.5435356645584106,-0.0006953144329600036,0.0006328225135803223,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,19,2.0,-0.034248046576976776,0.5408006486892699,-0.005176999606192112,-5.9804915508721024e-05,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,19,4.0,-0.04053710773587227,0.5346718635559082,0.01638813503086567,0.02779434435069561,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,19,8.0,-0.02265625074505806,0.5252026748657227,0.1281101256608963,0.12163549661636353,0.51,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,20,0.5,-0.029804687947034836,0.5445029764175414,0.002789704827591777,0.0034635006450116634,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,20,1.0,-0.03121093660593033,0.5433514080047607,-0.0007075667381286621,0.0013725209282711148,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,20,2.0,-0.030644530430436134,0.5393576717376709,-0.0037521265912801027,-0.002238483401015401,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,20,4.0,-0.018183594569563866,0.5290191173553467,0.020374488085508347,0.009427198208868504,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,20,8.0,-0.004238281399011612,0.5166975269317626,0.10151145607233047,0.07661886513233185,0.51,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,21,0.5,-0.03168945387005806,0.5446163902282715,-0.001885726465843618,0.0006728410953655839,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,21,1.0,-0.03056640550494194,0.5433767356872559,0.0014042758848518133,0.002839799039065838,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,21,2.0,-0.028330078348517418,0.5398395051956177,0.01005287654697895,0.009252083487808704,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,21,4.0,-0.021708983927965164,0.5297147874832153,0.03081396594643593,0.02339205890893936,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,21,8.0,-0.020449219271540642,0.5123279409408569,0.10654308646917343,0.09786146134138107,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,22,0.5,-0.032294921576976776,0.5445644731521606,-0.004504108335822821,-0.0013400268508121371,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,22,1.0,-0.031025391072034836,0.5436182832717895,0.0013841557083651423,0.003278676187619567,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,22,2.0,-0.026630859822034836,0.5401509609222412,0.020187122747302055,0.01768711395561695,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,22,4.0,-0.02094726637005806,0.5294528188705445,0.05877021327614784,0.050586629658937454,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,22,8.0,-0.018437499180436134,0.513117398262024,0.12782558798789978,0.11713222414255142,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,23,0.5,-0.02973632887005806,0.5443576927185059,-0.00867740623652935,-0.00807194970548153,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,23,1.0,-0.02910156175494194,0.5436930980682373,0.0031542254146188498,0.0031249141320586205,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,23,2.0,-0.02583984285593033,0.5411584606170655,0.03998876363039017,0.03669773042201996,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,23,4.0,-0.01909179612994194,0.5338393678665162,0.11996068805456161,0.10992162674665451,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,23,8.0,-0.014863281510770321,0.5199229278564453,0.2197251170873642,0.20545749366283417,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,24,0.5,-0.028183594346046448,0.5441011447906494,-0.0071539306081831455,-0.00810119230300188,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,24,1.0,-0.02773437462747097,0.5436952476501464,0.00764822494238615,0.006251734681427479,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,24,2.0,-0.026064453646540642,0.5413383712768555,0.05566934496164322,0.052602920681238174,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,24,4.0,-0.024833984673023224,0.5319409132003784,0.15458206832408905,0.15028516948223114,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,24,8.0,-0.02933593839406967,0.5153681039810181,0.252210795879364,0.25241589546203613,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,25,0.5,-0.028593750670552254,0.5441462392807007,0.0033862448763102293,0.002849143696948886,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,25,1.0,-0.029374999925494194,0.5440210494995117,-0.0023950100876390934,-0.002150879008695483,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,25,2.0,-0.03256835788488388,0.5432602376937866,-0.01769035868346691,-0.014252846129238605,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,25,4.0,-0.040644530206918716,0.5385411577224731,-0.03448578715324402,-0.02297210693359375,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,25,8.0,-0.05185546725988388,0.5283286342620849,-0.006826622411608696,0.015897946432232857,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,26,0.5,-0.028984375298023224,0.5443004951477051,-0.0006502342293970287,-0.0007967257406562567,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,26,1.0,-0.028935546055436134,0.5441575946807862,0.0003817963588517159,0.00018644571537151933,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,26,2.0,-0.029082031920552254,0.5438071660995483,0.002310979412868619,0.0022621273528784513,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,26,4.0,-0.028447264805436134,0.5427160663604736,0.008177575655281544,0.007493994198739529,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,26,8.0,-0.027499999850988388,0.5376523056030273,0.024535011500120163,0.022904157638549805,0.51,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,27,0.5,-0.029130859300494194,0.544239091873169,0.0,0.0,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,27,1.0,-0.029130859300494194,0.544239091873169,0.0,0.0,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,27,2.0,-0.029130859300494194,0.544239091873169,0.0,0.0,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,27,4.0,-0.029130859300494194,0.544239091873169,0.0,0.0,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_both,27,8.0,-0.029130859300494194,0.544239091873169,0.0,0.0,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,0,0.5,-0.030361328274011612,0.5446265306472778,-0.013547675684094429,-0.012317214161157608,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,0,1.0,-0.02909179776906967,0.5452039737701416,-0.002425394020974636,-0.0024644709192216396,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,0,2.0,-0.023203125223517418,0.5461799306869507,0.021748006343841553,0.015820270404219627,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,0,4.0,-0.0017382812220603228,0.5487279329299927,0.07632319629192352,0.048930615186691284,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,0,8.0,0.10113281011581421,0.5549327478408813,0.20974969863891602,0.07948600500822067,0.55,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,1,0.5,-0.04242187365889549,0.5452057962417602,-0.03732122480869293,-0.024030208587646484,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,1,1.0,-0.03578124940395355,0.5452915925979614,-0.005670902784913778,0.000979456934146583,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,1,2.0,-0.014716796576976776,0.5457315559387207,0.050554729998111725,0.036140669137239456,0.51,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,1,4.0,0.07126953452825546,0.5461493225097657,0.14308859407901764,0.04268820583820343,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,1,8.0,0.3871777355670929,0.5310483694076538,0.2657874822616577,-0.15052108466625214,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,2,0.5,-0.044257812201976776,0.5450759334564209,-0.07911954820156097,-0.06399258226156235,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,2,1.0,-0.027968749403953552,0.5466609697341919,0.003189108334481716,0.0020270003005862236,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,2,2.0,0.02280273474752903,0.5488424682617188,0.1520250141620636,0.10009138286113739,0.5,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,2,4.0,0.176513671875,0.5515750074386596,0.3773908317089081,0.17174626886844635,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,2,8.0,0.5916992425918579,0.5268526191711426,0.6048749685287476,-0.015955030918121338,0.58,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,3,0.5,-0.05440429598093033,0.5467561120986939,-0.06807290017604828,-0.04279946908354759,0.53,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,3,1.0,0.03730468824505806,0.553588698387146,0.1162383109331131,0.049802765250205994,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,3,2.0,0.31711915135383606,0.5634761676788329,0.4453662633895874,0.0991162583231926,0.56,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,3,4.0,0.943066418170929,0.5523995122909545,0.9166192412376404,-0.05557794123888016,0.64,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,3,8.0,1.6804296970367432,0.4660756673812866,1.2861127853393555,-0.423447847366333,0.74,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,4,0.5,-0.045917969197034836,0.542356572151184,-0.07065439969301224,-0.05386730656027794,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,4,1.0,0.027421874925494194,0.5502794637680054,0.11374455690383911,0.05719183012843132,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,4,2.0,0.26462891697883606,0.5592196216583253,0.38871780037879944,0.09495807439088821,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,4,4.0,0.8089843988418579,0.5330085544586182,0.7346093654632568,-0.10350576043128967,0.62,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,4,8.0,1.532128930091858,0.43747262954711913,1.067061185836792,-0.4941987097263336,0.74,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,5,0.5,-0.10689453035593033,0.5392318277359008,-0.12103815376758575,-0.043274518102407455,0.49,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,5,1.0,0.08836913853883743,0.5508769540786743,0.1767246574163437,0.05922459438443184,0.54,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,5,2.0,0.6320507526397705,0.5523069400787354,0.643919825553894,-0.017261821776628494,0.62,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,5,4.0,1.4163867235183716,0.4647933950424194,1.115710973739624,-0.3298065960407257,0.7,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,5,8.0,1.81201171875,0.4104682264328003,1.3636386394500732,-0.47750401496887207,0.78,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,6,0.5,-0.16383789479732513,0.535224913597107,-0.16784316301345825,-0.03313617780804634,0.5,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,6,1.0,0.09093750268220901,0.5542759103775025,0.19168047606945038,0.07161208242177963,0.52,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,6,2.0,0.7136523723602295,0.5387444334030151,0.5766693353652954,-0.16611386835575104,0.62,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,6,4.0,1.3814648389816284,0.4771603603363037,0.870360255241394,-0.5402353405952454,0.71,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,6,8.0,1.9452344179153442,0.45554042625427243,1.1275707483291626,-0.8467944860458374,0.77,-0.029130859300494194,0.52,100
antonym_to_synonym,replace_target_only,7,0.5,-0.127197265625,0.5329649085998536,-0.1947413980960846,-0.09667504578828812,0.49,-0.029130859300494194,0.52,100
