task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
lowercase_first_letter,preimage_matched,cue1,0,-0.037386808544397354,0.006732558008239494,170,-0.02622302994132042,0.011841543754385482,40
lowercase_first_letter,preimage_matched,cue1,1,-0.0326680950820446,0.006700497163293385,170,-0.02045707032084465,0.011721079716664065,40
lowercase_first_letter,preimage_matched,cue1,2,-0.04669146239757538,0.005063214052443638,170,-0.03903838247060776,0.008704338984110178,40
lowercase_first_letter,preimage_matched,cue1,3,-0.04988354444503784,0.0038430153569680584,170,-0.04898788407444954,0.008458242846183394,40
lowercase_first_letter,preimage_matched,cue1,4,-0.04874270781874657,0.0037888043230542177,170,-0.05003809928894043,0.008927201812643646,40
lowercase_first_letter,preimage_matched,cue1,5,-0.048033878207206726,0.003658864643084016,170,-0.049893736839294434,0.008752000724708976,40
lowercase_first_letter,preimage_matched,cue1,6,-0.04430624842643738,0.0037749410619267966,170,-0.047480642795562744,0.00955663047397684,40
lowercase_first_letter,preimage_matched,cue1,7,-0.03849579766392708,0.0033270089548133176,170,-0.04123268648982048,0.00832267103154713,40
lowercase_first_letter,preimage_matched,cue1,8,-0.029348300769925117,0.0031135794197171716,170,-0.030301406979560852,0.007550726008428621,40
lowercase_first_letter,preimage_matched,cue1,9,-0.03390149772167206,0.002892019243828317,170,-0.031584687530994415,0.006321686651014689,40
lowercase_first_letter,preimage_matched,cue1,10,-0.033875472843647,0.002421648945290099,170,-0.03401894122362137,0.0054887886484154165,40
lowercase_first_letter,preimage_matched,cue1,11,-0.013674061745405197,0.0018606013017365818,170,-0.012027373537421227,0.003980232151782315,40
lowercase_first_letter,preimage_matched,cue1,12,-0.016757797449827194,0.0016596421587421531,170,-0.016215790063142776,0.0031749883490451653,40
lowercase_first_letter,preimage_matched,cue1,13,-0.016794677823781967,0.001522298272748033,170,-0.016462186351418495,0.002946764259430215,40
lowercase_first_letter,preimage_matched,cue1,14,-0.012895886786282063,0.001322984429504274,170,-0.011881617829203606,0.002584482725893184,40
lowercase_first_letter,preimage_matched,cue1,15,-0.01270295213907957,0.0011709422752591188,170,-0.01209556870162487,0.0021764070872851626,40
lowercase_first_letter,preimage_matched,cue1,16,-0.012261792086064816,0.0011567577256764354,170,-0.012671463191509247,0.002319206178725401,40
lowercase_first_letter,preimage_matched,cue1,17,-0.0054466212168335915,0.0009854109781684709,170,-0.00474326778203249,0.0020913120876295565,40
lowercase_first_letter,preimage_matched,cue1,18,-0.005295757669955492,0.0008812777326438832,170,-0.004378111567348242,0.001899140741178234,40
lowercase_first_letter,preimage_matched,cue1,19,-0.003600112861022353,0.0007707169322845284,170,-0.0025719404220581055,0.0017114487454420728,40
lowercase_first_letter,preimage_matched,cue1,20,-0.0034532540012151003,0.0004897714283388855,170,-0.003212135983631015,0.0013029042468229704,40
lowercase_first_letter,preimage_matched,cue1,21,-0.003065364435315132,0.00047193416902276976,170,-0.002977262483909726,0.0014180171840598795,40
lowercase_first_letter,preimage_matched,cue1,22,-0.003029401181265712,0.0004752859833320597,170,-0.002973954426124692,0.0014557872153671087,40
lowercase_first_letter,preimage_matched,cue1,23,-0.0019475433509796858,0.0004260492061403209,170,-0.0023231729865074158,0.0011512471027644614,40
lowercase_first_letter,preimage_matched,cue1,24,-0.001238421187736094,0.0003179344266484636,170,-0.0011176913976669312,0.0008344700236571537,40
lowercase_first_letter,preimage_matched,cue1,25,-0.0005794470780529082,0.00026866345273641426,170,-0.0003101721522398293,0.0006485601082771806,40
lowercase_first_letter,preimage_matched,cue1,26,-0.00019247934687882662,0.0002470969830342236,170,-0.0003011181834153831,0.0005246386329253695,40
lowercase_first_letter,preimage_matched,cue1,27,0.0,0.0,170,0.0,0.0,40
lowercase_first_letter,preimage_matched,target1,0,-4.477045059204102,0.09389508218075018,170,-4.440290451049805,0.21218319645915662,40
lowercase_first_letter,preimage_matched,target1,1,-4.1719207763671875,0.0863022219759562,170,-4.132858753204346,0.18348425162008217,40
lowercase_first_letter,preimage_matched,target1,2,-1.7440000772476196,0.06005536034439759,170,-1.6537612676620483,0.12977086653192735,40
lowercase_first_letter,preimage_matched,target1,3,-1.9126145839691162,0.06358990021255614,170,-1.823028564453125,0.14209643756534027,40
lowercase_first_letter,preimage_matched,target1,4,-1.6155327558517456,0.056512738121572544,170,-1.556974172592163,0.13921085158558458,40
lowercase_first_letter,preimage_matched,target1,5,-1.5998355150222778,0.058877914870801226,170,-1.5278607606887817,0.12727961302621493,40
lowercase_first_letter,preimage_matched,target1,6,-1.0901600122451782,0.03785312750409764,170,-1.069313883781433,0.08640926963455721,40
lowercase_first_letter,preimage_matched,target1,7,-0.9827062487602234,0.033871029532016296,170,-0.9518415331840515,0.06948721181190798,40
lowercase_first_letter,preimage_matched,target1,8,-0.9399990439414978,0.02989530647146347,170,-0.9051260948181152,0.05125475387245962,40
