lam,A_lofo_r2,B_lofo_r2
1.0,-0.06358140186245143,0.05803802697459648
10.0,-0.04046757089092079,0.11945242806551837
100.0,0.028482099287838847,0.21861555315878423
1000.0,0.1086873440090187,0.1768861532264816
10000.0,0.17788577285921514,0.022906751171054673
100000.0,0.19235305348751386,-0.03371351411028356
1000000.0,0.08050080797537373,-0.04111727288940226
10000000.0,-0.022156642800039927,-0.04188111232297698
