task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
capitalize_first_letter,preimage_matched,cue1,0,-0.005854682996869087,0.01542324929313767,170,0.009731975384056568,0.030327785722294078,40
capitalize_first_letter,preimage_matched,cue1,1,0.003768937662243843,0.015421595564743665,170,0.012129120528697968,0.03036228816451654,40
capitalize_first_letter,preimage_matched,cue1,2,0.009884649887681007,0.014891161325216418,170,0.027025416493415833,0.029366766420485885,40
capitalize_first_letter,preimage_matched,cue1,3,0.004679753445088863,0.0144624833823641,170,0.01824062690138817,0.028782752977035076,40
capitalize_first_letter,preimage_matched,cue1,4,-0.029991060495376587,0.01550398826765244,170,-0.007305867969989777,0.03194285295915802,40
capitalize_first_letter,preimage_matched,cue1,5,-0.03393368422985077,0.013439708942583256,170,-0.01996324583888054,0.029656102525012492,40
capitalize_first_letter,preimage_matched,cue1,6,-0.06072241812944412,0.011784324534450547,170,-0.04396284371614456,0.025832695211635063,40
capitalize_first_letter,preimage_matched,cue1,7,-0.10557647794485092,0.011105422742602365,170,-0.0960986465215683,0.022707281446010287,40
capitalize_first_letter,preimage_matched,cue1,8,-0.176595076918602,0.012581667336742887,170,-0.16169889271259308,0.025041982829630795,40
capitalize_first_letter,preimage_matched,cue1,9,-0.18956145644187927,0.012435845521278983,170,-0.16596591472625732,0.025554995788489004,40
capitalize_first_letter,preimage_matched,cue1,10,-0.1463552862405777,0.010040826231743278,170,-0.1316605657339096,0.019552929122163887,40
capitalize_first_letter,preimage_matched,cue1,11,-0.05422120541334152,0.006699453154386734,170,-0.05005042627453804,0.013911885842411395,40
capitalize_first_letter,preimage_matched,cue1,12,-0.08128833770751953,0.007452283005501535,170,-0.07642190158367157,0.014267424273678506,40
capitalize_first_letter,preimage_matched,cue1,13,-0.03260985016822815,0.0020821910493062897,170,-0.029776614159345627,0.00427887506862687,40
capitalize_first_letter,preimage_matched,cue1,14,-0.013773354701697826,0.001201068389413935,170,-0.011704562231898308,0.00248916631293696,40
capitalize_first_letter,preimage_matched,cue1,15,-0.01035085879266262,0.0009951523469883398,170,-0.008270774967968464,0.0017321924140667505,40
capitalize_first_letter,preimage_matched,cue1,16,-0.01049656979739666,0.0009500348906536441,170,-0.0090364720672369,0.001984692820442633,40
capitalize_first_letter,preimage_matched,cue1,17,-0.005905664525926113,0.0008662943191030732,170,-0.004806973040103912,0.0014463745266835941,40
capitalize_first_letter,preimage_matched,cue1,18,-0.0050619738176465034,0.0007379490098776273,170,-0.0041197300888597965,0.0011661445994984583,40
capitalize_first_letter,preimage_matched,cue1,19,-0.002842133631929755,0.0006623923652886458,170,-0.0017830922733992338,0.0010130303669318944,40
