lam,lofo_r2,lofo_r2_per_dim
0.0001,-0.8497753753815533,-0.9502261877059937
0.001,-0.8174925821023857,-0.9157387018203735
0.01,-0.5989254453073263,-0.6823500990867615
0.1,-0.14805708130243156,-0.20261870324611664
1.0,0.07521442978858228,0.031533289700746536
10.0,0.12389029293843756,0.08164902776479721
100.0,0.10429645929126274,0.06925928592681885
1000.0,0.03592247950172622,0.020967235788702965
