icl_example_index,token_role,layer,k_act,k_fv,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,pca_train_mse,pca_test_mse,fv_recon_floor_test_mse,train_mean_squared_l2,test_mean_squared_l2
1,pre_label_token,0,16,16,16,16,0.01,79.02757263183594,True,3400,1190,0.2853406255385455,0.26293344417539966,71.32238037109374,30.62033219537815,0.1433226764202118,1168.7551999080883,1076.9753676470589
1,pre_label_token,1,16,16,16,16,1000.0,66.46910858154297,False,3400,1190,0.15044688855900484,0.234477216255765,36.78959232105928,23.335542874376312,0.1433226764202118,616.230448069853,960.4186909138656
1,pre_label_token,2,16,16,16,16,316.22776601683796,65.51260375976562,False,3400,1190,0.13231991655686323,0.24132386856720228,32.14909463321462,25.088286379004728,0.1433226764202118,541.9823879825368,988.4625853466387
1,pre_label_token,3,16,16,16,16,316.22776601683796,64.06299591064453,False,3400,1190,0.1247836459384245,0.24069776294612083,30.219809283088235,24.928003032267593,0.1433226764202118,511.11380916819854,985.8980304621849
1,pre_label_token,4,16,16,16,16,316.22776601683796,64.92768859863281,False,3400,1190,0.12298445463180542,0.24481658935546874,29.75921754724839,25.982428337545954,0.1433226764202118,503.74432904411765,1002.768736869748
1,pre_label_token,5,16,16,16,16,1000.0,65.00194549560547,False,3400,1190,0.13058321532081155,0.23579971249364004,31.704494198069852,23.67410344997374,0.1433226764202118,534.8688396139706,965.8356289390756
1,pre_label_token,6,16,16,16,16,1000.0,65.16061401367188,False,3400,1190,0.12898989607306088,0.23220414874934348,31.29660447064568,22.75363523339023,0.1433226764202118,528.3426034007352,951.1081341911764
1,pre_label_token,7,16,16,16,16,1000.0,65.1883773803711,False,3400,1190,0.12871987819671632,0.233000024426885,31.227481366325826,22.957382894564077,0.1433226764202118,527.2366015625,954.368093487395
1,pre_label_token,8,16,16,16,16,1000.0,65.18443298339844,False,3400,1190,0.12868743812336642,0.23485223786169743,31.219177317899817,23.431549123555673,0.1433226764202118,527.1037477022059,961.9547465861344
1,pre_label_token,9,16,16,16,16,1000.0,64.98715209960938,False,3400,1190,0.12856568070018992,0.23264987849387803,31.188006448184744,22.867743689272583,0.1433226764202118,526.6050275735294,952.9338760504202
1,pre_label_token,10,16,16,16,16,1000.0,64.75920867919922,False,3400,1190,0.1274718189239502,0.23503165846111393,30.90797887465533,23.477481309906775,0.1433226764202118,522.1245691636029,962.6896796218488
1,pre_label_token,11,16,16,16,16,1000.0,64.8694839477539,False,3400,1190,0.12660384556826423,0.2338252556424181,30.685775397805607,23.168642085740547,0.1433226764202118,518.569345703125,957.7482339810924
1,pre_label_token,12,16,16,16,16,1000.0,64.64622497558594,False,3400,1190,0.12438979106790879,0.23478764285560416,30.118978899787454,23.41501218651523,0.1433226764202118,509.5005801930147,961.6901720063025
1,pre_label_token,13,16,16,16,16,1000.0,63.9512939453125,False,3400,1190,0.12246407326530008,0.23728710623348462,29.625995447495406,24.054877273174895,0.1433226764202118,501.6128509880515,971.9280133928571
1,pre_label_token,14,16,16,16,16,1000.0,63.74651336669922,False,3400,1190,0.12138042506049661,0.23901166835752855,29.348582045611213,24.496364869189865,0.1433226764202118,497.1742302389706,978.9917935924369
1,pre_label_token,15,16,16,16,16,1000.0,63.25604248046875,False,3400,1190,0.12072713080574485,0.2431883499401958,29.181338500976562,25.56559894465599,0.1433226764202118,494.4983266314338,996.0995010504201
1,pre_label_token,16,16,16,16,16,1000.0,63.48025894165039,False,3400,1190,0.12178316004136029,0.24097802618972394,29.451681949391084,24.999752166491596,0.1433226764202118,498.82382525275733,987.0460215336135
1,pre_label_token,17,16,16,16,16,1000.0,63.5914306640625,False,3400,1190,0.12252993078792797,0.24288551426735244,29.642854757869944,25.48806788340336,0.1433226764202118,501.8825942095588,994.8590270483194
1,pre_label_token,18,16,16,16,16,1000.0,63.57065963745117,False,3400,1190,0.12236732286565444,0.24271396188174976,29.60122791963465,25.444150267528887,0.1433226764202118,501.21655618106615,994.156387867647
1,pre_label_token,19,16,16,16,16,1000.0,64.38990783691406,False,3400,1190,0.12486678432015812,0.24042028058476808,30.241089082605697,24.85696682970063,0.1433226764202118,511.4543451286765,984.7614430147058
1,pre_label_token,20,16,16,16,16,1000.0,64.43475341796875,False,3400,1190,0.12466736316680908,0.2453104788515748,30.19003741096048,26.108858816964286,0.1433226764202118,510.6375315946691,1004.7917016806723
1,pre_label_token,21,16,16,16,16,1000.0,65.11355590820312,False,3400,1190,0.1244694502213422,0.24147440966437844,30.139372163660386,25.126825515362395,0.1433226764202118,509.82688017003676,989.0791819852941
1,pre_label_token,22,16,16,16,16,1000.0,65.33634185791016,False,3400,1190,0.12414836546953986,0.24454241039372293,30.057173713235294,25.91223411239496,0.1433226764202118,508.5117009420956,1001.645706407563
1,pre_label_token,23,16,16,16,16,1000.0,65.75253295898438,False,3400,1190,0.12411541980855605,0.24407782674837514,30.0487403420841,25.793300494025736,0.1433226764202118,508.3767629825368,999.7427849264706
1,pre_label_token,24,16,16,16,16,1000.0,65.77704620361328,False,3400,1190,0.12329565889695111,0.24360942039169184,29.838882123161763,25.673388466714812,0.1433226764202118,505.0190159696691,997.8241727941177
1,pre_label_token,25,16,16,16,16,1000.0,65.7230224609375,False,3400,1190,0.12414751094930312,0.24480256473316866,30.05695504581227,25.978834033613445,0.1433226764202118,508.50820599724267,1002.7113117121849
1,pre_label_token,26,16,16,16,16,1000.0,66.23307037353516,False,3400,1190,0.1245956740659826,0.2440871583313501,30.171684588264018,25.795690610228466,0.1433226764202118,510.3438809742647,999.7810070903362
1,pre_label_token,27,16,16,16,16,1000.0,66.078857421875,False,3400,1190,0.1257174807436326,0.24720529508189995,30.458867115693934,26.593933002888654,0.1433226764202118,514.9387942325368,1012.5529214810924
1,pre_label_token,28,16,16,16,16,1000.0,65.87335968017578,False,3400,1190,0.1282141413408167,0.24545786721365792,31.09801244399127,26.146590237657563,0.1433226764202118,525.1651275275735,1005.3954241071428
1,first_label_token,0,16,16,16,16,3162.2776601683795,74.93362426757812,False,3400,1190,0.19049670387716855,0.23539536580318163,47.042340303308826,23.570581465007876,0.1433226764202118,780.2745013786765,964.1794051995798
