lam,lofo_r2,lofo_r2_per_dim
0.0001,-2.2316832169987766,-2.5172336101531982
0.001,-2.1052338528562595,-2.377565383911133
0.01,-1.3849752143501468,-1.5822839736938477
0.1,-0.3442945457522104,-0.43538597226142883
1.0,0.033560788396819974,-0.02277904562652111
10.0,0.08837477512719716,0.039400141686201096
100.0,0.07097909598093977,0.029501426964998245
1000.0,0.02664089268863179,0.00596250593662262
