icl_example_index,token_role,layer,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,train_mean_squared_l2,test_mean_squared_l2
1,pre_label_token,0,4096,4096,0.1,0.3663851320743561,True,3400,1870,0.3306626081466675,0.3850427698961554,1354.3939208984375,1577.1351687834224
1,pre_label_token,1,4096,4096,316227.7660168379,0.3234192728996277,False,3400,1870,0.18538619577884674,0.35431928991633943,759.342041015625,1451.2918198529412
1,pre_label_token,2,4096,4096,316227.7660168379,0.31545376777648926,False,3400,1870,0.1744200587272644,0.34842532356792594,714.424560546875,1427.1500960895721
1,pre_label_token,3,4096,4096,31622.776601683792,0.30938220024108887,False,3400,1870,0.11505856364965439,0.35908301960338246,471.2798767089844,1470.8040775401068
1,pre_label_token,4,4096,4096,100000.0,0.30460092425346375,False,3400,1870,0.13180366158485413,0.34840305858754855,539.8677978515625,1427.0589613970587
1,pre_label_token,5,4096,4096,100000.0,0.302034467458725,False,3400,1870,0.13060200214385986,0.3520347656413196,534.94580078125,1441.9343708221925
1,pre_label_token,6,4096,4096,100000.0,0.3015703558921814,False,3400,1870,0.12761908769607544,0.3503773847365762,522.727783203125,1435.145801303476
1,pre_label_token,7,4096,4096,100000.0,0.2991844117641449,False,3400,1870,0.12618272006511688,0.34924724701254123,516.8444213867188,1430.516715407754
1,pre_label_token,8,4096,4096,100000.0,0.29666322469711304,False,3400,1870,0.12569186091423035,0.3496777172394615,514.8339233398438,1432.279954879679
1,pre_label_token,9,4096,4096,100000.0,0.29674187302589417,False,3400,1870,0.12523818016052246,0.34632477785814253,512.9755859375,1418.5463360628341
1,pre_label_token,10,4096,4096,100000.0,0.2958265244960785,False,3400,1870,0.12361663579940796,0.3444757757339886,506.333740234375,1410.972769050802
1,pre_label_token,11,4096,4096,100000.0,0.2941972613334656,False,3400,1870,0.12263691425323486,0.342230174630721,502.32080078125,1401.7747869318182
1,pre_label_token,12,4096,4096,100000.0,0.29418981075286865,False,3400,1870,0.12157245725393295,0.34264139185614767,497.9607849121094,1403.4591702874332
1,pre_label_token,13,4096,4096,100000.0,0.291067898273468,False,3400,1870,0.11902932822704315,0.3427938859092998,487.54412841796875,1404.083748328877
1,pre_label_token,14,4096,4096,100000.0,0.28922054171562195,False,3400,1870,0.1168675571680069,0.34333145427193873,478.689453125,1406.2856241644386
1,pre_label_token,15,4096,4096,100000.0,0.288780152797699,False,3400,1870,0.11743328720331192,0.34478921227276643,481.00677490234375,1412.2566009358288
1,pre_label_token,16,4096,4096,100000.0,0.28869786858558655,False,3400,1870,0.11779782176017761,0.3455884219490908,482.4999084472656,1415.5302055481284
1,pre_label_token,17,4096,4096,31622.776601683792,0.28812170028686523,False,3400,1870,0.09255857765674591,0.3502854668520351,379.1199035644531,1434.7692847593582
1,pre_label_token,18,4096,4096,31622.776601683792,0.28871527314186096,False,3400,1870,0.0926845446228981,0.34992954641739954,379.6358947753906,1433.3114471925135
1,pre_label_token,19,4096,4096,31622.776601683792,0.287898451089859,False,3400,1870,0.09218361973762512,0.34830329303435464,377.5841064453125,1426.650259024064
1,pre_label_token,20,4096,4096,31622.776601683792,0.2880910634994507,False,3400,1870,0.09227624535560608,0.34922132849055815,377.9635009765625,1430.4105782085562
1,pre_label_token,21,4096,4096,31622.776601683792,0.2877624034881592,False,3400,1870,0.09222155064344406,0.3484828989773511,377.7394714355469,1427.3859583890373
1,pre_label_token,22,4096,4096,31622.776601683792,0.28857147693634033,False,3400,1870,0.09277680516242981,0.3492158369584517,380.0137939453125,1430.3880389371657
1,pre_label_token,23,4096,4096,31622.776601683792,0.28832221031188965,False,3400,1870,0.0927463248372078,0.3493983610428591,379.8889465332031,1431.135741143048
1,pre_label_token,24,4096,4096,31622.776601683792,0.28834134340286255,False,3400,1870,0.09242842346429825,0.3491996775336444,378.5868225097656,1430.3218958890375
1,pre_label_token,25,4096,4096,31622.776601683792,0.28860312700271606,False,3400,1870,0.09240882843732834,0.34899504656460195,378.50653076171875,1429.4837274398396
1,pre_label_token,26,4096,4096,31622.776601683792,0.2890261113643646,False,3400,1870,0.09235892444849014,0.3486254289188487,378.3021545410156,1427.9697902740643
1,pre_label_token,27,4096,4096,31622.776601683792,0.2889522910118103,False,3400,1870,0.09266822785139084,0.34836727795116407,379.56903076171875,1426.9123663101605
1,pre_label_token,28,4096,4096,31622.776601683792,0.2902257740497589,False,3400,1870,0.0936400517821312,0.34877566679276245,383.54962158203125,1428.5851061163103
1,first_label_token,0,4096,4096,31622.776601683792,0.31366804242134094,False,3400,1870,0.07762432843446732,0.3200383364835525,317.94927978515625,1310.8770366811498
1,first_label_token,1,4096,4096,31622.776601683792,0.2947775721549988,False,3400,1870,0.07082030922174454,0.3175725085212585,290.0799865722656,1300.7769635695188
1,first_label_token,2,4096,4096,31622.776601683792,0.27579447627067566,False,3400,1870,0.0616026297211647,0.3022488476758335,252.32437133789062,1238.0112842580213
1,first_label_token,3,4096,4096,31622.776601683792,0.27333560585975647,False,3400,1870,0.059597164392471313,0.3049584801821785,244.1099853515625,1249.1099181149732
1,first_label_token,4,4096,4096,31622.776601683792,0.26581883430480957,False,3400,1870,0.05088307335972786,0.2974505047109675,208.4170684814453,1218.357275651738
1,first_label_token,5,4096,4096,31622.776601683792,0.26005393266677856,False,3400,1870,0.04564564302563667,0.2950890235084901,186.9645538330078,1208.6846465574865
1,first_label_token,6,4096,4096,31622.776601683792,0.2584867775440216,False,3400,1870,0.042780179530382156,0.296639329736883,175.2276153564453,1215.0346946022728
1,first_label_token,7,4096,4096,31622.776601683792,0.2500835955142975,False,3400,1870,0.03854835033416748,0.29447348181576655,157.89404296875,1206.163394050802
1,first_label_token,8,4096,4096,31622.776601683792,0.24777521193027496,False,3400,1870,0.03735407814383507,0.2947327017146636,153.00230407714844,1207.225162934492
1,first_label_token,9,4096,4096,31622.776601683792,0.24801850318908691,False,3400,1870,0.037861134856939316,0.2916239570168888,155.0791778564453,1194.4917446524064
1,first_label_token,10,4096,4096,31622.776601683792,0.24943996965885162,False,3400,1870,0.03800663352012634,0.29105469300785164,155.6751708984375,1192.1600058489305
1,first_label_token,11,4096,4096,31622.776601683792,0.24863170087337494,False,3400,1870,0.037742797285318375,0.2916490932199407,154.594482421875,1194.5946983622994
1,first_label_token,12,4096,4096,31622.776601683792,0.24961215257644653,False,3400,1870,0.03820967674255371,0.29146014738847864,156.5068359375,1193.8207532586898
1,first_label_token,13,4096,4096,31622.776601683792,0.2501979172229767,False,3400,1870,0.03808754310011864,0.2912627816837739,156.006591796875,1193.0123245320856
1,first_label_token,14,4096,4096,31622.776601683792,0.25060534477233887,False,3400,1870,0.03804350644350052,0.2906742876226252,155.82620239257812,1190.601871657754
1,first_label_token,15,4096,4096,31622.776601683792,0.25058460235595703,False,3400,1870,0.03810900077223778,0.2912128999271495,156.0944366455078,1192.8080589906417
1,first_label_token,16,4096,4096,31622.776601683792,0.2513645589351654,False,3400,1870,0.03841618075966835,0.29093954881882284,157.35269165039062,1191.6883982286097
1,first_label_token,17,4096,4096,31622.776601683792,0.25219881534576416,False,3400,1870,0.03849467262625694,0.2904373571834462,157.67417907714844,1189.6314087566846
1,first_label_token,18,4096,4096,31622.776601683792,0.25315171480178833,False,3400,1870,0.03894495964050293,0.2915113530694482,159.5185546875,1194.0305481283422
1,first_label_token,19,4096,4096,31622.776601683792,0.25464704632759094,False,3400,1870,0.039225056767463684,0.2927290860344382,160.66583251953125,1199.0183259525402
1,first_label_token,20,4096,4096,31622.776601683792,0.2564585208892822,False,3400,1870,0.04000840336084366,0.29436152300095175,163.8744354248047,1205.704802389706
1,first_label_token,21,4096,4096,31622.776601683792,0.25671201944351196,False,3400,1870,0.04032739996910095,0.295767095637194,165.18104553222656,1211.4620487967914
1,first_label_token,22,4096,4096,31622.776601683792,0.25848686695098877,False,3400,1870,0.040992170572280884,0.296620986550887,167.9039306640625,1214.9595880681818
1,first_label_token,23,4096,4096,31622.776601683792,0.25941890478134155,False,3400,1870,0.04156407341361046,0.2973834568166478,170.24642944335938,1218.0826432987967
1,first_label_token,24,4096,4096,31622.776601683792,0.25970107316970825,False,3400,1870,0.0421154648065567,0.2971897206841943,172.50491333007812,1217.28907921123
1,first_label_token,25,4096,4096,31622.776601683792,0.2605229616165161,False,3400,1870,0.04221305251121521,0.2981355350922773,172.90464782714844,1221.1631580046792
1,first_label_token,26,4096,4096,31622.776601683792,0.2611544728279114,False,3400,1870,0.04238618537783623,0.29881101292084883,173.61378479003906,1223.929938168449
1,first_label_token,27,4096,4096,31622.776601683792,0.2610354721546173,False,3400,1870,0.042671941220760345,0.2995881218323733,174.7843017578125,1227.1129428475936
1,first_label_token,28,4096,4096,31622.776601683792,0.2610059976577759,False,3400,1870,0.042876243591308594,0.30081796595119537,175.62109375,1232.1503885360962
1,last_label_token,0,4096,4096,31622.776601683792,0.2970432937145233,False,3400,1870,0.0571318157017231,0.3171308364460175,234.0119171142578,1298.9679102606951
1,last_label_token,1,4096,4096,31622.776601683792,0.2787172198295593,False,3400,1870,0.04789207875728607,0.3162570341385622,196.16595458984375,1295.388803475936
1,last_label_token,2,4096,4096,31622.776601683792,0.25985926389694214,False,3400,1870,0.03741641342639923,0.3050706603310325,153.25762939453125,1249.5694769385027
1,last_label_token,3,4096,4096,10000.0,0.2552471160888672,False,3400,1870,0.021503964439034462,0.3107295061815231,88.08024597167969,1272.7480990975937
1,last_label_token,4,4096,4096,10000.0,0.2428576946258545,False,3400,1870,0.016256557777523994,0.2950304276165478,66.58686065673828,1208.4446524064172
1,last_label_token,5,4096,4096,10000.0,0.23569762706756592,False,3400,1870,0.013540179468691349,0.29277285203576725,55.460575103759766,1199.1976144719251
1,last_label_token,6,4096,4096,31622.776601683792,0.23427549004554749,False,3400,1870,0.021838152781128883,0.2872037612180659,89.4490737915039,1176.3866184826204
1,last_label_token,7,4096,4096,31622.776601683792,0.22993744909763336,False,3400,1870,0.021156443282961845,0.28400855344884535,86.65679931640625,1163.2990035929145
1,last_label_token,8,4096,4096,31622.776601683792,0.22821564972400665,False,3400,1870,0.02002435177564621,0.28334921311567174,82.01974487304688,1160.5983602105614
1,last_label_token,9,4096,4096,31622.776601683792,0.2276892364025116,False,3400,1870,0.020180676132440567,0.28124841394271444,82.66007232666016,1151.9934993315508
1,last_label_token,10,4096,4096,31622.776601683792,0.22813427448272705,False,3400,1870,0.020069191232323647,0.2809559990377987,82.20340728759766,1150.7957804144385
1,last_label_token,11,4096,4096,31622.776601683792,0.22749187052249908,False,3400,1870,0.019842544570565224,0.28026440870315633,81.27507019042969,1147.9630055147059
1,last_label_token,12,4096,4096,31622.776601683792,0.22817827761173248,False,3400,1870,0.01927579939365387,0.2808837125645602,78.95368194580078,1150.4996845755347
1,last_label_token,13,4096,4096,31622.776601683792,0.22831633687019348,False,3400,1870,0.0193998534232378,0.28021847730014415,79.46179962158203,1147.774876754679
1,last_label_token,14,4096,4096,31622.776601683792,0.22847837209701538,False,3400,1870,0.019405173137784004,0.28016362674733536,79.48358154296875,1147.5501900902407
1,last_label_token,15,4096,4096,31622.776601683792,0.2291545867919922,False,3400,1870,0.019445642828941345,0.2810181153649315,79.64935302734375,1151.0502130681818
1,last_label_token,16,4096,4096,31622.776601683792,0.23005828261375427,False,3400,1870,0.019356921315193176,0.2821037465875799,79.28594207763672,1155.4969460227273
1,last_label_token,17,4096,4096,31622.776601683792,0.23146161437034607,False,3400,1870,0.019624952226877213,0.282038788616976,80.38380432128906,1155.2308698195188
1,last_label_token,18,4096,4096,31622.776601683792,0.23245130479335785,False,3400,1870,0.0195479579269886,0.2832316668913326,80.06843566894531,1160.1169159425133
1,last_label_token,19,4096,4096,31622.776601683792,0.234267458319664,False,3400,1870,0.019460191950201988,0.2829048870719053,79.70893859863281,1158.7784278910428
1,last_label_token,20,4096,4096,31622.776601683792,0.23548121750354767,False,3400,1870,0.01988847926259041,0.28385225795807045,81.46322631835938,1162.658846507353
1,last_label_token,21,4096,4096,31622.776601683792,0.2363862246274948,False,3400,1870,0.020265717059373856,0.2855728190212964,83.00837707519531,1169.7063022225936
1,last_label_token,22,4096,4096,31622.776601683792,0.23788140714168549,False,3400,1870,0.020606059581041336,0.2869177267513173,84.40242004394531,1175.2150192179145
1,last_label_token,23,4096,4096,10000.0,0.23888744413852692,False,3400,1870,0.012520687654614449,0.2898384512427019,51.28474044799805,1187.1783255347593
1,last_label_token,24,4096,4096,10000.0,0.2393551468849182,False,3400,1870,0.012632359750568867,0.2897552694228881,51.74214553833008,1186.8375919117648
1,last_label_token,25,4096,4096,10000.0,0.2398577779531479,False,3400,1870,0.012604212388396263,0.2899169151795739,51.626853942871094,1187.4996887533423
1,last_label_token,26,4096,4096,10000.0,0.24003194272518158,False,3400,1870,0.012642714194953442,0.29082982272387825,51.78456115722656,1191.2389455213904
1,last_label_token,27,4096,4096,10000.0,0.24036628007888794,False,3400,1870,0.012759226374328136,0.29094551412816994,52.26179122924805,1191.712784090909
1,last_label_token,28,4096,4096,10000.0,0.24003756046295166,False,3400,1870,0.012875044718384743,0.29137802430015197,52.736183166503906,1193.484375
