task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
capitalize,preimage_matched,cue1,0,0.040242429822683334,0.009429421587155453,170,0.00136413867585361,0.020251416268772426,40
capitalize,preimage_matched,cue1,1,0.00950472243130207,0.007931896811469408,170,-0.02213917300105095,0.01581958416232203,40
capitalize,preimage_matched,cue1,2,0.012708185240626335,0.008077930057308497,170,-0.0198175348341465,0.016089042016027073,40
capitalize,preimage_matched,cue1,3,0.01667110249400139,0.008005782584660991,170,-0.010880164802074432,0.016453909347866426,40
capitalize,preimage_matched,cue1,4,0.0026378806214779615,0.009328617870035744,170,-0.025825316086411476,0.021361236187966717,40
capitalize,preimage_matched,cue1,5,-0.017902467399835587,0.006705679493219172,170,-0.03660698980093002,0.014525671896565846,40
capitalize,preimage_matched,cue1,6,-0.021685538813471794,0.006004786085184647,170,-0.04521844536066055,0.013483754216162285,40
capitalize,preimage_matched,cue1,7,-0.04591256007552147,0.005907325253726628,170,-0.069024458527565,0.013465475743971497,40
capitalize,preimage_matched,cue1,8,-0.04067666083574295,0.0052586757199665655,170,-0.059466373175382614,0.011455353894404005,40
capitalize,preimage_matched,cue1,9,-0.07661498337984085,0.005452541373873579,170,-0.08729997277259827,0.01184440639214158,40
capitalize,preimage_matched,cue1,10,-0.04437372088432312,0.0037129256757181656,170,-0.052125345915555954,0.008827785230670921,40
capitalize,preimage_matched,cue1,11,-0.005015798844397068,0.002256614108773178,170,-0.013383954763412476,0.005551911577997715,40
capitalize,preimage_matched,cue1,12,-0.005557280965149403,0.0016775383114178428,170,-0.010929431766271591,0.0041431153565741055,40
capitalize,preimage_matched,cue1,13,-0.00813070498406887,0.0006350123459898905,170,-0.009402289055287838,0.0013467570888518502,40
capitalize,preimage_matched,cue1,14,-0.0008831138839013875,0.00038771416481063345,170,-0.0008727088570594788,0.0008679807032619586,40
capitalize,preimage_matched,cue1,15,-0.0018750203307718039,0.00035618161008576046,170,-0.001744797802530229,0.0008582383105693955,40
capitalize,preimage_matched,cue1,16,-0.0018847488099709153,0.00032011483810713657,170,-0.0015319883823394775,0.0007081260190159906,40
capitalize,preimage_matched,cue1,17,-0.0007041316130198538,0.0003066976879284352,170,-0.0004561111272778362,0.0006575139502915594,40
capitalize,preimage_matched,cue1,18,-0.0010371912503615022,0.00029547234216274537,170,-0.0007421672344207764,0.0005963891610061706,40
capitalize,preimage_matched,cue1,19,-0.0013476257445290685,0.00027081066748330796,170,-0.0008486084407195449,0.0006177801259228425,40
capitalize,preimage_matched,cue1,20,-0.0010889203986153007,0.0002611790853143369,170,-0.0009040922159329057,0.000488598369625416,40
capitalize,preimage_matched,cue1,21,-0.001050126738846302,0.00026110863828476767,170,-0.0005782075459137559,0.0005382029562578832,40
capitalize,preimage_matched,cue1,22,-0.0010905122617259622,0.00023803624502095357,170,-0.0008689298992976546,0.00041748516130842104,40
capitalize,preimage_matched,cue1,23,-0.001082580885849893,0.00025811520203287324,170,-0.0011812448501586914,0.0005187540274722225,40
capitalize,preimage_matched,cue1,24,-0.00034921010956168175,0.0002194155147351746,170,-0.0006674565374851227,0.000537330801537208,40
capitalize,preimage_matched,cue1,25,-0.0006183489458635449,0.0001937736531221361,170,-0.0005041480180807412,0.0004480636987836263,40
capitalize,preimage_matched,cue1,26,-0.0005138739943504333,0.00020650049384023954,170,-0.0005458496743813157,0.0005299539136241692,40
capitalize,preimage_matched,cue1,27,0.0,0.0,170,0.0,0.0,40
capitalize,preimage_matched,target1,0,-0.036447200924158096,0.010186688047548435,170,-0.04795456305146217,0.0187747204591486,40
capitalize,preimage_matched,target1,1,-0.05263180285692215,0.009572508522144684,170,-0.0525197759270668,0.01612987878056005,40
capitalize,preimage_matched,target1,2,-0.06572960317134857,0.009930104144293666,170,-0.052541039884090424,0.017627563732941238,40
capitalize,preimage_matched,target1,3,-0.05329493433237076,0.006872427201491805,170,-0.04126586392521858,0.013027197657231331,40
capitalize,preimage_matched,target1,4,-0.035166915506124496,0.005519631660520066,170,-0.030794400721788406,0.011954978426061372,40
capitalize,preimage_matched,target1,5,-0.018672917038202286,0.003923215469742833,170,-0.013208510354161263,0.008427081326049937,40
capitalize,preimage_matched,target1,6,-0.017987560480833054,0.0035644958380046973,170,-0.019035404548048973,0.006803807860951848,40
capitalize,preimage_matched,target1,7,-0.034651726484298706,0.003986970870795881,170,-0.03193418309092522,0.0072976234762407695,40
capitalize,preimage_matched,target1,8,-0.029024086892604828,0.003607944494388238,170,-0.02661653235554695,0.005922057119082413,40
capitalize,preimage_matched,target1,9,-0.02781316265463829,0.0033674455855006594,170,-0.025094429031014442,0.005603342458308709,40
capitalize,preimage_matched,target1,10,-0.03292683884501457,0.0036278415212766466,170,-0.029929572716355324,0.005688986571965987,40
capitalize,preimage_matched,target1,11,-0.03408052772283554,0.003739100756165916,170,-0.028631135821342468,0.005877543101975093,40
capitalize,preimage_matched,target1,12,-0.03237958252429962,0.0037524054410994394,170,-0.0291497353464365,0.006005491818290488,40
capitalize,preimage_matched,target1,13,-0.033820994198322296,0.004065536398197106,170,-0.030144620686769485,0.006673234471006582,40
capitalize,preimage_matched,target1,14,-0.06463512778282166,0.004899689800242388,170,-0.06648628413677216,0.00822320732796525,40
capitalize,preimage_matched,target1,15,0.0005004912381991744,0.0027188731952558663,170,-0.001106774783693254,0.004147828695529722,40
capitalize,preimage_matched,target1,16,-0.004703764338046312,0.0019222088273228143,170,-0.004597508814185858,0.0038203809280295195,40
capitalize,preimage_matched,target1,17,-0.004165540914982557,0.0018058898349820188,170,-0.002819117158651352,0.003312327813044813,40
capitalize,preimage_matched,target1,18,-0.004806823097169399,0.001793494586378509,170,-0.003838367061689496,0.003433124058110765,40
capitalize,preimage_matched,target1,19,-0.003191007301211357,0.001486405252251718,170,-0.0009251706069335341,0.0031908580234780177,40
capitalize,preimage_matched,target1,20,-0.0019509115954861045,0.001304799988654854,170,-0.00019900799088645726,0.0027353045658019266,40
capitalize,preimage_matched,target1,21,-0.001228858483955264,0.0008998929628827402,170,0.00038174912333488464,0.0017513186334572215,40
capitalize,preimage_matched,target1,22,0.0005040776450186968,0.0007535747860414197,170,0.0007717743283137679,0.0014837752423790798,40
capitalize,preimage_matched,target1,23,0.00026900009834207594,0.000549188970956217,170,0.0006804264849051833,0.0008935133999269558,40
capitalize,preimage_matched,target1,24,-0.0024091333616524935,0.0005547826972488534,170,-0.0016599200898781419,0.0009098531124111182,40
capitalize,preimage_matched,target1,25,0.00023731948749627918,0.00027077057785558097,170,0.0004059620259795338,0.00046391360422888854,40
capitalize,preimage_matched,target1,26,0.00022319989511743188,0.00016095985532386278,170,0.0004548773285932839,0.00041589145694757705,40
capitalize,preimage_matched,target1,27,0.0,0.0,170,0.0,0.0,40
capitalize,preimage_matched,final_cue,0,-0.468407541513443,0.026934856072406588,170,-0.4732237756252289,0.0439168826518003,40
capitalize,preimage_matched,final_cue,1,-0.5076400637626648,0.02645800400428537,170,-0.5080345869064331,0.04413478710901055,40
capitalize,preimage_matched,final_cue,2,-0.4879978895187378,0.025968772401980422,170,-0.47792500257492065,0.041462798671388454,40
capitalize,preimage_matched,final_cue,3,-0.49337148666381836,0.026021417422534287,170,-0.4833293855190277,0.04173485056967742,40
capitalize,preimage_matched,final_cue,4,-0.494100958108902,0.026030443785254292,170,-0.4827958047389984,0.04180940637968068,40
capitalize,preimage_matched,final_cue,5,-0.48718512058258057,0.025701547265086,170,-0.47663912177085876,0.041585413810567746,40
