lam,lofo_r2,lofo_r2_per_dim
1.0,-3.3755925169666714,-3.6055426597595215
10.0,-1.8022365459615877,-1.9313856363296509
100.0,-0.4489511133157136,-0.4879433810710907
1000.0,-0.07071209520670885,-0.09192180633544922
10000.0,0.008572211321039136,-0.012688991613686085
100000.0,0.02308905074048595,0.010516216047108173
1000000.0,-0.005697614118296723,-0.007776966784149408
10000000.0,-0.02177105085723663,-0.020481377840042114
