icl_example_index,token_role,layer,target_mode,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,train_r2,test_mse_fv,test_r2_fv,test_r2_fv_testmean_baseline,test_mse_pp,test_r2_pp,test_r2_pp_testmean_baseline
10,pre_label_token,0,perprompt,0.1,0.604552149772644,True,3400,1190,0.5626044273376465,0.0,0.3455448278859884,-0.03815165559923428,-0.23616634560151195,0.726439096146271,-5.143666270690517e-08,-0.0936764862374746
10,pre_label_token,1,perprompt,100000.0,0.4963075816631317,False,3400,1190,0.23669278621673584,0.5792909285538116,0.3069142237430861,0.07790977091120688,-0.097967626078306,0.6748345254849987,0.0710376633413542,-0.015984211944944482
10,pre_label_token,2,perprompt,10000.0,0.48216772079467773,False,3400,1190,0.17575450241565704,0.6876055468540099,0.31169963804613643,0.06353251684598571,-0.11508716494503379,0.6713644171963219,0.07581453794182158,-0.010759856785431676
10,pre_label_token,3,perprompt,10000.0,0.463350385427475,False,3400,1190,0.16938740015029907,0.6989227387493675,0.3018899789377421,0.09300456510828481,-0.07999368510391336,0.6584429476441456,0.09360194818083745,0.008693814543407785
10,pre_label_token,4,perprompt,10000.0,0.42533501982688904,False,3400,1190,0.15994779765605927,0.7157011394080859,0.2828046510199539,0.1503443461628099,-0.011717044382429043,0.629297509714335,0.1337229157658284,0.05257317113920068
10,pre_label_token,5,perprompt,10000.0,0.40183600783348083,False,3400,1190,0.15205025672912598,0.72973860613103,0.24442575919527967,0.2656495305338391,0.12558118909249616,0.5773195218639213,0.20527466841753572,0.13082763653830431
10,pre_label_token,6,perprompt,10000.0,0.39042869210243225,False,3400,1190,0.15044039487838745,0.7326000515312319,0.2417005090152516,0.27383724673734056,0.1353306116970987,0.5714513634433266,0.2133526459844971,0.13966233020521657
10,pre_label_token,7,perprompt,10000.0,0.3759458363056183,False,3400,1190,0.14752937853336334,0.7377742311209654,0.2302428974824793,0.30826038788151966,0.1763195446365381,0.5530929629542246,0.23862441553928482,0.16730146891123487
10,pre_label_token,8,perprompt,3162.2776601683795,0.36348429322242737,False,3400,1190,0.12050627171993256,0.7858063927968153,0.221890223527155,0.3333550835493756,0.2062007455867111,0.5342333945907465,0.2645860817458541,0.19569513132443062
10,pre_label_token,9,perprompt,3162.2776601683795,0.32642439007759094,False,3400,1190,0.11683239787817001,0.7923365117636141,0.17751155901355903,0.4666859289853661,0.3649628137967095,0.4639013482742951,0.3614036268190828,0.3015821983797804
10,pre_label_token,10,perprompt,3162.2776601683795,0.3165323734283447,False,3400,1190,0.11644444614648819,0.7930260757144661,0.16513522733159425,0.5038692643704823,0.40923841416047624,0.4446594029915433,0.3878916646663999,0.33055154104987305
10,pre_label_token,11,perprompt,3162.2776601683795,0.3164792060852051,False,3400,1190,0.1149229109287262,0.7957305251354602,0.1612107757760697,0.5156598499932283,0.4232779093182033,0.44024345013273863,0.39397056805881503,0.3371998944102975
10,pre_label_token,12,perprompt,3162.2776601683795,0.31777605414390564,False,3400,1190,0.11334685981273651,0.798531873719665,0.15769074063341157,0.526235410719965,0.43587062848957614,0.4397314023570854,0.39467544174293756,0.3379707981447372
10,pre_label_token,13,perprompt,3162.2776601683795,0.3150283992290497,False,3400,1190,0.11319375783205032,0.7988040044979646,0.1528394819307728,0.5408104870847208,0.45322572183216026,0.43696373851359394,0.39848534679971825,0.3421376015058091
10,pre_label_token,14,perprompt,3162.2776601683795,0.3259381949901581,False,3400,1190,0.1125396117568016,0.7999667149983853,0.160173158886052,0.5187772564925236,0.42698992285611337,0.4492733867228532,0.3815401563388404,0.3236050460971842
10,pre_label_token,15,perprompt,3162.2776601683795,0.330920934677124,False,3400,1190,0.11089564859867096,0.8028887736922891,0.16272977780895073,0.5110961744639442,0.4178437686788089,0.4545855882788907,0.37422749674017564,0.31560736265364
10,pre_label_token,16,perprompt,3162.2776601683795,0.3262069821357727,False,3400,1190,0.1097589060664177,0.8049092742020922,0.1532651981385816,0.5395314692835977,0.4517027470792463,0.4391442643494165,0.3954836829857121,0.3388547525416995
10,pre_label_token,17,perprompt,3162.2776601683795,0.3350195586681366,False,3400,1190,0.11068468540906906,0.8032637497489123,0.16093239022904082,0.5164962289322825,0.42427381727736546,0.4532234368204069,0.3761026044206054,0.3176581237274049
10,pre_label_token,18,perprompt,3162.2776601683795,0.3411214053630829,False,3400,1190,0.10834992676973343,0.8074136613491182,0.16489691934665712,0.5045852346560704,0.410090946992959,0.4607439505953749,0.36575003088526825,0.3063357580621471
10,pre_label_token,19,perprompt,3162.2776601683795,0.35020682215690613,False,3400,1190,0.10706552118062973,0.8096966252340306,0.17171496623704413,0.4841011582179652,0.3856997843175034,0.47183051870650605,0.3504885055348279,0.2896445875007915
10,pre_label_token,20,perprompt,3162.2776601683795,0.3609137535095215,False,3400,1190,0.10676576942205429,0.810229418336982,0.1776916720286137,0.46614479912410345,0.3643184700541695,0.4818689426454175,0.33666983235422976,0.2745314303495411
10,pre_label_token,21,perprompt,3162.2776601683795,0.36600926518440247,False,3400,1190,0.10536995530128479,0.81271040507108,0.17868118045710715,0.4631719292375692,0.3607785617144149,0.48582307831579896,0.3312266563264725,0.2685783570237378
10,pre_label_token,22,perprompt,3162.2776601683795,0.3748650848865509,False,3400,1190,0.10448895394802094,0.8142763389856653,0.18260316047347894,0.4513887690839845,0.34674790834297997,0.49223531995500835,0.3223997057905633,0.25892452927399334
10,pre_label_token,23,perprompt,3162.2776601683795,0.3802950978279114,False,3400,1190,0.10364130139350891,0.8157829971513738,0.18446772198717135,0.4457868978759887,0.34007754893800324,0.49677337197696464,0.316152723380816,0.25209235185393797
10,pre_label_token,24,perprompt,3162.2776601683795,0.38528570532798767,False,3400,1190,0.10268040746450424,0.8174909359487128,0.1883746339493439,0.43404900804379554,0.32610080064629043,0.5031044118544634,0.30743755340065904,0.24256077586335
10,pre_label_token,25,perprompt,3162.2776601683795,0.38815030455589294,False,3400,1190,0.10186273604631424,0.8189443042097118,0.19225640256865686,0.4223866586362027,0.31221400118827625,0.5087546019994912,0.29965962615854236,0.23405424016452892
10,pre_label_token,26,perprompt,3162.2776601683795,0.39027339220046997,False,3400,1190,0.1010829359292984,0.820330358209866,0.19427564043958648,0.4163200792242663,0.30499029619150864,0.5110655423973789,0.29647843653230355,0.23057504805100704
10,pre_label_token,27,perprompt,3162.2776601683795,0.39325472712516785,False,3400,1190,0.10114142298698425,0.8202264005180244,0.19935826614123434,0.401049886007258,0.28680750098631047,0.5169585893134109,0.2883661980109836,0.22170288398584403
10,pre_label_token,28,perprompt,3162.2776601683795,0.3985461890697479,False,3400,1190,0.10239236801862717,0.8180029110272599,0.20527998579650367,0.38325872674805816,0.26562289639906944,0.5224747874155766,0.2807727212623288,0.2133980774442208
10,first_label_token,0,perprompt,31622.776601683792,0.530878484249115,False,3400,1190,0.23605124652385712,0.5804312318676597,0.30415224828639953,0.0862078241931089,-0.08808682095145337,0.6672417103743353,0.08148976530212693,-0.004552994386674225
10,first_label_token,1,perprompt,31622.776601683792,0.5000854730606079,False,3400,1190,0.2216912806034088,0.6059553216591362,0.2906793914923147,0.12668554939015775,-0.03988846634186993,0.6520555127568606,0.10239475028870637,0.018310294962283646
10,first_label_token,2,perprompt,31622.776601683792,0.4746919274330139,False,3400,1190,0.20736905932426453,0.6314123223210752,0.26981218321984557,0.1893787951502871,0.0347627467898598,0.6260870733180968,0.1381423317614756,0.057406582247927274
10,first_label_token,3,perprompt,31622.776601683792,0.46879440546035767,False,3400,1190,0.20439696311950684,0.6366950681729382,0.2708292592473391,0.186323101426632,0.0311242169823166,0.626246457139985,0.13792292750455726,0.05716662498349789
10,first_label_token,4,perprompt,10000.0,0.4396740198135376,False,3400,1190,0.15324784815311432,0.7276099498926574,0.25962644544970087,0.21998073063364598,0.07120162597554258,0.6020307396640296,0.17125775054752723,0.09362413524322866
10,first_label_token,5,perprompt,10000.0,0.41661643981933594,False,3400,1190,0.14795246720314026,0.7370222130969,0.2476734930727662,0.25589206918653506,0.1139626117189596,0.5828436522924599,0.19767027220319833,0.12251088763443596
10,first_label_token,6,perprompt,10000.0,0.4043378531932831,False,3400,1190,0.14347633719444275,0.7449783005203129,0.23743459236722034,0.2866537268967926,0.150591678186502,0.5673920591338342,0.21894059484328499,0.14577373816402006
10,first_label_token,7,perprompt,10000.0,0.3920373320579529,False,3400,1190,0.14023669064044952,0.7507366031510332,0.22350544328449154,0.3285023323868296,0.20042239168401899,0.5483913165180623,0.24509659841454767,0.17437994277244573
10,first_label_token,8,perprompt,10000.0,0.3828955292701721,False,3400,1190,0.13936583697795868,0.7522845000750085,0.21208270577823415,0.36282069833125996,0.2412865648399677,0.5345941719888639,0.2640894435299478,0.1951519698134654
10,first_label_token,9,perprompt,3162.2776601683795,0.3700481653213501,False,3400,1190,0.10828914493322372,0.807521697890525,0.20566340534626937,0.38210678463156467,0.264251235458387,0.5113823241546375,0.296042361746085,0.2300981233356102
10,first_label_token,10,perprompt,3162.2776601683795,0.3624112606048584,False,3400,1190,0.10677335411310196,0.8102159369445878,0.1944704592728815,0.41573476733994585,0.30429334324713364,0.4979618296903722,0.31451671868222164,0.25030309207574486
10,first_label_token,11,perprompt,3162.2776601683795,0.3603411316871643,False,3400,1190,0.1061817854642868,0.8112674193362472,0.189420713697161,0.43090617581351986,0.32235851173119356,0.490721957423106,0.3244829673024685,0.2612029432870535
10,first_label_token,12,perprompt,3162.2776601683795,0.3611755967140198,False,3400,1190,0.10507375746965408,0.8132368812544126,0.19400902355418487,0.4171211005061757,0.3059441024542703,0.49524012333204764,0.31826335967767283,0.25440070502407564
10,first_label_token,13,perprompt,3162.2776601683795,0.3600037693977356,False,3400,1190,0.10510309040546417,0.813184743492275,0.19134516195088874,0.4251243814427422,0.3154739110278232,0.4937662557393563,0.32029225332659805,0.2566196581868462
10,first_label_token,14,perprompt,3162.2776601683795,0.363736093044281,False,3400,1190,0.10413593798875809,0.814903806424792,0.19261409855690323,0.4213120001478352,0.3109343647795012,0.49726507202917786,0.3154758599243843,0.25135208224532224
10,first_label_token,15,perprompt,3162.2776601683795,0.36449748277664185,False,3400,1190,0.10395434498786926,0.8152265785041873,0.19263609156889075,0.4212459245479018,0.31085568606963965,0.4977862382135471,0.314758434039763,0.2505674504650526
10,first_label_token,16,perprompt,3162.2776601683795,0.36434200406074524,False,3400,1190,0.10296794027090073,0.8169798613953946,0.19121712195773086,0.42550906360306573,0.3159319665901106,0.4970012248063288,0.31583906619703705,0.25174931238494425
10,first_label_token,17,perprompt,3162.2776601683795,0.36889463663101196,False,3400,1190,0.10212092846632004,0.8184853806615491,0.1960286172498174,0.41105345205782307,0.2987191245155073,0.50377941612436,0.3065083573975841,0.24154453609595306
10,first_label_token,18,perprompt,3162.2776601683795,0.37092095613479614,False,3400,1190,0.10183645039796829,0.8189910255774592,0.197392115873449,0.4069569695198253,0.2938412881979472,0.5066542008343865,0.30255099211652126,0.23721645896322396
10,first_label_token,19,perprompt,3162.2776601683795,0.3746095299720764,False,3400,1190,0.10049834847450256,0.8213694318935948,0.19994313536571856,0.3992927103683632,0.28471516565515054,0.5102660203180394,0.29757904100789656,0.2317787532246962
10,first_label_token,20,perprompt,3162.2776601683795,0.3783067762851715,False,3400,1190,0.09976436197757721,0.8226740545756428,0.20158611986817432,0.3943565430647359,0.2788374850059967,0.5133152649182231,0.2933815180865631,0.227188021341323
10,first_label_token,21,perprompt,3162.2776601683795,0.37756285071372986,False,3400,1190,0.09928242117166519,0.8235306791994352,0.19857970886871595,0.4033889762097901,0.28959274394392776,0.5107682925312459,0.29688762414761705,0.23102256690131606
10,first_label_token,22,perprompt,3162.2776601683795,0.3811546266078949,False,3400,1190,0.09859446436166763,0.824753486515853,0.20041357088489692,0.3978793382855699,0.2830322101898881,0.51436430666627,0.29193743033361697,0.22560865660309948
10,first_label_token,23,perprompt,3162.2776601683795,0.3832651376724243,False,3400,1190,0.09776650369167328,0.8262251433848052,0.20177059974990974,0.39380229342997775,0.2781775190541489,0.5168582243077895,0.28850435826600873,0.2218539866003254
10,first_label_token,24,perprompt,3162.2776601683795,0.38506370782852173,False,3400,1190,0.09700313955545425,0.8275819832870993,0.20473565253890863,0.38489411650639216,0.26757021668728587,0.5206886644122981,0.2832314588283904,0.21608714076773472
10,first_label_token,25,perprompt,3162.2776601683795,0.38663801550865173,False,3400,1190,0.09613130986690521,0.8291316150464416,0.20665852923353178,0.3791170437131195,0.260691238144395,0.5232123511178153,0.2797574073232949,0.21228765252006687
10,first_label_token,26,perprompt,3162.2776601683795,0.3883708119392395,False,3400,1190,0.09548056870698929,0.8302882734876049,0.2081951349723239,0.3745004797741083,0.25519412128006824,0.5251276224601169,0.2771208869997368,0.20940415238502175
10,first_label_token,27,perprompt,3162.2776601683795,0.3903712332248688,False,3400,1190,0.09502693265676498,0.8310945878857532,0.21111892732251591,0.3657162653277507,0.24473442571192316,0.5284237725394113,0.2725834794368409,0.20444169668025858
10,first_label_token,28,perprompt,3162.2776601683795,0.3924631178379059,False,3400,1190,0.09499600529670715,0.8311495596537576,0.21311862368543608,0.3597083962400782,0.23758062931338675,0.5310930075765657,0.26890906930581804,0.20042308092587025
10,last_label_token,0,perprompt,31622.776601683792,0.5095391869544983,False,3400,1190,0.2136247307062149,0.6202931930039572,0.2965275676310563,0.10911534358556163,-0.060809973314179366,0.6590023040771484,0.09283195044153392,0.007851686164791816
10,last_label_token,1,perprompt,31622.776601683792,0.47756460309028625,False,3400,1190,0.19970101118087769,0.6450418776014585,0.2821278820518686,0.15237762453359116,-0.009295943111104155,0.6411504280667345,0.11740644956108615,0.03472823663046953
10,last_label_token,2,perprompt,31622.776601683792,0.45565202832221985,False,3400,1190,0.18695521354675293,0.6676968675282893,0.2658229274910037,0.20136407782646804,0.04903407507499746,0.6205458120137703,0.14577030996191465,0.06574912221416707
10,last_label_token,3,perprompt,31622.776601683792,0.4492712914943695,False,3400,1190,0.18309006094932556,0.6745669744979731,0.2634214256991859,0.20857912739428508,0.057625306817949196,0.6173878196908646,0.15011753260190652,0.07050357715141209
10,last_label_token,4,perprompt,10000.0,0.4246821999549866,False,3400,1190,0.14068417251110077,0.7499412274858098,0.2575329243635931,0.22627048584390708,0.0786910748157591,0.5994510554465927,0.17480888699353136,0.09750792947387477
10,last_label_token,5,perprompt,10000.0,0.40857040882110596,False,3400,1190,0.13791975378990173,0.7548548374520179,0.24699735881901588,0.25792344062749284,0.11638144233699532,0.5830542235815225,0.19738040440697047,0.12219386605789073
10,last_label_token,6,perprompt,10000.0,0.3972099721431732,False,3400,1190,0.1360086053609848,0.7582518040168934,0.23578337901780586,0.2916146168714149,0.15649879705279168,0.5673843127338826,0.21895125836675333,0.1457854006082978
10,last_label_token,7,perprompt,10000.0,0.38498979806900024,False,3400,1190,0.1345386505126953,0.7608645720237959,0.22077056259668174,0.3367189823980197,0.2102062668651039,0.5459691696808118,0.2484308723745906,0.17802655961364877
10,last_label_token,8,perprompt,10000.0,0.376421719789505,False,3400,1190,0.13432513177394867,0.7612440904356169,0.21166666575840543,0.3640706450835327,0.2427749235981701,0.5345951817616695,0.2640880534989557,0.19515044956933236
10,last_label_token,9,perprompt,3162.2776601683795,0.36499613523483276,False,3400,1190,0.10230006277561188,0.8181669787781165,0.2026681835911855,0.39110560091526014,0.2749664655311399,0.5091523771526433,0.2991120576483637,0.23345537739114597
