lam,lofo_r2,lofo_r2_per_dim
0.0001,-0.7038054079817131,-0.8514830470085144
0.001,-0.6846242101813069,-0.8301576972007751
0.01,-0.5441600757726375,-0.6740227937698364
0.1,-0.18718643113510103,-0.2776489555835724
1.0,0.036812175469283726,-0.027804473415017128
10.0,0.08306946691478645,0.02900361828505993
100.0,0.07032455518849157,0.025638563558459282
1000.0,0.029899475012548304,0.007085639052093029
