icl_example_index,token_role,layer,k_act,k_fv,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,pca_train_mse,pca_test_mse,fv_recon_floor_test_mse,train_mean_squared_l2,test_mean_squared_l2
6,pre_label_token,0,16,16,16,16,0.01,91.58484649658203,True,3400,1190,0.3306625949635225,0.33284623282296316,82.65532542509192,39.63892504267332,0.1780068725347519,1354.3939889705882,1363.3382221638656
6,pre_label_token,1,16,16,16,16,1000.0,74.77350616455078,False,3400,1190,0.10398091905257281,0.2912495717281053,24.624811401367186,28.990175083705356,0.1780068725347519,425.90583984375,1192.9582129726891
6,pre_label_token,2,16,16,16,16,1000.0,73.7861099243164,False,3400,1190,0.10935388985802146,0.29113037365825234,26.00029555376838,28.959671251313026,0.1780068725347519,447.91353056066174,1192.4699973739496
6,pre_label_token,3,16,16,16,16,1000.0,70.80589294433594,False,3400,1190,0.1020069603358998,0.29181833828196807,24.11948428883272,29.135789784663867,0.1780068725347519,417.8205089613971,1195.2879267331932
6,pre_label_token,4,16,16,16,16,316.22776601683796,60.7827262878418,False,3400,1190,0.058351655567393586,0.2753449319791393,12.943720936494715,24.918571715795693,0.1780068725347519,239.0083806295956,1127.8128413865545
6,pre_label_token,5,16,16,16,16,316.22776601683796,59.886199951171875,False,3400,1190,0.047069190460092884,0.25554340586942786,10.05540802001953,19.84936974789916,0.1780068725347519,192.79540469898896,1046.7057773109243
6,pre_label_token,6,16,16,16,16,316.22776601683796,57.9059944152832,False,3400,1190,0.04339793043978074,0.24621978086583754,9.115565562528722,17.462526157924106,0.1780068725347519,177.75792236328124,1008.5162552521008
6,pre_label_token,7,16,16,16,16,100.0,58.08064270019531,False,3400,1190,0.03673950896543615,0.24314626164796974,7.411010185690487,16.6756892356552,0.1780068725347519,150.4850312356388,995.9270745798319
6,pre_label_token,8,16,16,16,16,100.0,57.66054916381836,False,3400,1190,0.035719651404549094,0.2367981998860335,7.149927094403435,15.050579269793856,0.1780068725347519,146.30769287109376,969.9254464285714
6,pre_label_token,9,16,16,16,16,100.0,54.47468948364258,False,3400,1190,0.03072150787886451,0.21222863477819107,5.870401620303883,8.760757112903756,0.1780068725347519,125.83529871323529,869.2885143119748
6,pre_label_token,10,16,16,16,16,100.0,55.262001037597656,False,3400,1190,0.029961617448750665,0.20637115510571905,5.675870056152344,7.26124380416229,0.1780068725347519,122.72278349034926,845.2962381827731
6,pre_label_token,11,16,16,16,16,100.0,54.41811752319336,False,3400,1190,0.029578826041782604,0.20553505120157195,5.577875514310949,7.047209513688288,0.1780068725347519,121.15487225700828,841.8715762867647
6,pre_label_token,12,16,16,16,16,100.0,54.5789794921875,False,3400,1190,0.029059161403599907,0.20552748672100676,5.444841447718003,7.045273519564075,0.1780068725347519,119.02632482192095,841.8405691964285
6,pre_label_token,13,16,16,16,16,316.22776601683796,59.4425163269043,False,3400,1190,0.030044023149153765,0.2033231607004374,5.696965116613051,6.480972777294512,0.1780068725347519,123.0603186753217,832.8116432510504
6,pre_label_token,14,16,16,16,16,316.22776601683796,58.39992141723633,False,3400,1190,0.032904440900858714,0.20829560175663284,6.429232743207146,7.753914251247374,0.1780068725347519,134.77658949908087,853.1787946428572
6,pre_label_token,15,16,16,16,16,316.22776601683796,59.841487884521484,False,3400,1190,0.03211251770748812,0.2093408199919372,6.226499059340533,8.021490273355436,0.1780068725347519,131.53287252987133,857.4599986869748
6,pre_label_token,16,16,16,16,16,316.22776601683796,61.39366149902344,False,3400,1190,0.03140006177565631,0.20881592886788505,6.044110246546128,7.887121735901392,0.1780068725347519,128.61465360753675,855.3100676207983
6,pre_label_token,17,16,16,16,16,100.0,58.481868743896484,False,3400,1190,0.03187065769644345,0.2116532373829048,6.164582151525161,8.61347240800617,0.1780068725347519,130.5422101907169,866.9316504726891
6,pre_label_token,18,16,16,16,16,100.0,59.94760513305664,False,3400,1190,0.03140454008298762,0.21392269214662182,6.045256307265338,9.194453289128152,0.1780068725347519,128.63299100988053,876.227347032563
6,pre_label_token,19,16,16,16,16,316.22776601683796,63.2252082824707,False,3400,1190,0.03362481169840869,0.21694141035320377,6.613646689022288,9.967260613962381,0.1780068725347519,137.72723072725185,888.5920299369748
6,pre_label_token,20,16,16,16,16,100.0,66.7581787109375,False,3400,1190,0.03379059596973307,0.22115471944087695,6.656086636711569,11.04587156151523,0.1780068725347519,138.40628303079043,905.8496914390756
6,pre_label_token,21,16,16,16,16,316.22776601683796,71.17802429199219,False,3400,1190,0.03858296853654525,0.22829585516152262,7.882934839585248,12.87401441045168,0.1780068725347519,158.03583208869486,935.0997964810924
6,pre_label_token,22,16,16,16,16,316.22776601683796,74.24715423583984,False,3400,1190,0.03617052895181319,0.22537571482297752,7.265349605784697,12.12646504891019,0.1780068725347519,148.15448572495404,923.138931197479
6,pre_label_token,23,16,16,16,16,316.22776601683796,77.39446258544922,False,3400,1190,0.03622374355792999,0.22457823152301692,7.278972751393038,11.922306246717437,0.1780068725347519,148.37245461856617,919.8723837972689
6,pre_label_token,24,16,16,16,16,316.22776601683796,78.2174301147461,False,3400,1190,0.036703759291592766,0.22568954579970416,7.401857685762293,12.206804240250788,0.1780068725347519,150.3385982019761,924.4243960084034
6,pre_label_token,25,16,16,16,16,1000.0,79.65227508544922,False,3400,1190,0.0486250724511988,0.23025181794366917,10.453714617560891,13.374752781972164,0.1780068725347519,199.16829446231617,943.1114233193277
6,pre_label_token,26,16,16,16,16,1000.0,81.07992553710938,False,3400,1190,0.04872209198334638,0.2312975586963301,10.47855183320887,13.642465492056198,0.1780068725347519,199.5656818704044,947.3948037027311
6,pre_label_token,27,16,16,16,16,1000.0,81.51776885986328,False,3400,1190,0.04996570278616513,0.23502783494837143,10.79691743738511,14.597413648076419,0.1780068725347519,204.6595174632353,962.6740185136555
6,pre_label_token,28,16,16,16,16,316.22776601683796,76.00850677490234,False,3400,1190,0.037204753230599796,0.23594481925002667,7.530111775117762,14.83216137284992,0.1780068725347519,152.39066837086398,966.4299763655462
6,first_label_token,0,16,16,16,16,3162.2776601683795,82.7735366821289,False,3400,1190,0.20700760560877182,0.2953262553495519,50.99965389476103,30.033808757878152,0.1780068725347519,847.9031548713235,1209.6563090861343
6,first_label_token,1,16,16,16,16,1000.0,80.66522979736328,False,3400,1190,0.1514636358092813,0.27371918173397286,36.780392886891086,24.502389500722163,0.1780068725347519,620.3950413602942,1121.1537683823528
6,first_label_token,2,16,16,16,16,1000.0,74.09683227539062,False,3400,1190,0.1347562362166012,0.26289427621024,32.503295359892,21.731207429260767,0.1780068725347519,551.9615573299633,1076.8149422268907
6,first_label_token,3,16,16,16,16,1000.0,71.27399444580078,False,3400,1190,0.12564333817538093,0.25994259489684546,30.1703951846852,20.975580398174895,0.1780068725347519,514.6351223575367,1064.7249015231093
6,first_label_token,4,16,16,16,16,1000.0,68.97908782958984,False,3400,1190,0.11116317931343528,0.24882886389724346,26.463473869772518,18.130451926864495,0.1780068725347519,455.32438648897056,1019.2030002626051
