lam,lofo_r2,lofo_r2_per_dim
0.0001,-1.4290703911195335,-1.6339582204818726
0.001,-1.350250645812539,-1.547234296798706
0.01,-0.9063897382893842,-1.0588176250457764
0.1,-0.24473272491541898,-0.33200621604919434
1.0,0.03347457441181523,-0.027642397210001945
10.0,0.08380633286155459,0.031662654131650925
100.0,0.07053275441706075,0.027250483632087708
1000.0,0.029169360013528878,0.0069780233316123486
