icl_example_index,token_role,layer,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,train_mean_squared_l2,test_mean_squared_l2
8,pre_label_token,0,4096,4096,0.1,0.3663851320743561,True,3400,1870,0.3306626081466675,0.3850427698961554,1354.3939208984375,1577.1351687834224
8,pre_label_token,1,4096,4096,100000.0,0.28547605872154236,False,3400,1870,0.07036108523607254,0.33689393232212983,288.1990051269531,1379.9175843917112
8,pre_label_token,2,4096,4096,3162.2776601683795,0.2752819061279297,False,3400,1870,0.02028071880340576,0.33077499063257226,83.06983184814453,1354.854353275401
8,pre_label_token,3,4096,4096,3162.2776601683795,0.26297855377197266,False,3400,1870,0.01696479693055153,0.32308239146349904,69.48780822753906,1323.3454712566845
8,pre_label_token,4,4096,4096,3162.2776601683795,0.23532041907310486,False,3400,1870,0.012574857100844383,0.3073211904515557,51.506614685058594,1258.7875919117646
8,pre_label_token,5,4096,4096,31622.776601683792,0.22769811749458313,False,3400,1870,0.0216528307646513,0.2970869992506058,88.68999481201172,1216.8683405748664
8,pre_label_token,6,4096,4096,31622.776601683792,0.21739867329597473,False,3400,1870,0.020363550633192062,0.2876983040794332,83.40909576416016,1178.4122660427809
8,pre_label_token,7,4096,4096,31622.776601683792,0.2122875154018402,False,3400,1870,0.018409503623843193,0.2806387467817827,75.40532684326172,1149.4962901069518
8,pre_label_token,8,4096,4096,31622.776601683792,0.20841416716575623,False,3400,1870,0.016881652176380157,0.27079970721892493,69.14724731445312,1109.1956028576203
8,pre_label_token,9,4096,4096,31622.776601683792,0.19963614642620087,False,3400,1870,0.014362404122948647,0.2558323651074088,58.82841110229492,1047.8893633021391
8,pre_label_token,10,4096,4096,31622.776601683792,0.19731839001178741,False,3400,1870,0.01415493618696928,0.24811020917433468,57.97861862182617,1016.2594251336899
8,pre_label_token,11,4096,4096,31622.776601683792,0.19695672392845154,False,3400,1870,0.01319871749728918,0.24779521258757076,54.06194305419922,1014.96915733623
8,pre_label_token,12,4096,4096,31622.776601683792,0.19677963852882385,False,3400,1870,0.013091718778014183,0.2470185759233281,53.62368392944336,1011.7880869819519
8,pre_label_token,13,4096,4096,31622.776601683792,0.19684162735939026,False,3400,1870,0.011357177048921585,0.24580316798572235,46.51899719238281,1006.8097718917112
8,pre_label_token,14,4096,4096,31622.776601683792,0.19887930154800415,False,3400,1870,0.011925997212529182,0.24817609327999665,48.84889221191406,1016.5293031417112
8,pre_label_token,15,4096,4096,31622.776601683792,0.20036599040031433,False,3400,1870,0.011695042252540588,0.24906214953743838,47.902896881103516,1020.1585791276738
8,pre_label_token,16,4096,4096,31622.776601683792,0.20073236525058746,False,3400,1870,0.011421252973377705,0.24983038417795764,46.78145217895508,1023.3052786597593
8,pre_label_token,17,4096,4096,31622.776601683792,0.20196819305419922,False,3400,1870,0.012556280940771103,0.25201499653372533,51.43052673339844,1032.2534299799465
8,pre_label_token,18,4096,4096,10000.0,0.20426508784294128,False,3400,1870,0.007128594443202019,0.25487567779214626,29.19872283935547,1043.970801303476
8,pre_label_token,19,4096,4096,10000.0,0.20744886994361877,False,3400,1870,0.007277344819158316,0.25637345441522447,29.80800437927246,1050.105648395722
8,pre_label_token,20,4096,4096,10000.0,0.21242021024227142,False,3400,1870,0.007731459103524685,0.2580811429151239,31.668060302734375,1057.1003592914437
8,pre_label_token,21,4096,4096,10000.0,0.21561895310878754,False,3400,1870,0.007991763763129711,0.26008331992409445,32.7342643737793,1065.3013034759358
8,pre_label_token,22,4096,4096,10000.0,0.2202487587928772,False,3400,1870,0.008174767717719078,0.2614375542829381,33.483848571777344,1070.848209809492
8,pre_label_token,23,4096,4096,10000.0,0.22329947352409363,False,3400,1870,0.00823959056288004,0.26266220878152285,33.74936294555664,1075.864396724599
8,pre_label_token,24,4096,4096,10000.0,0.225540891289711,False,3400,1870,0.008377371355891228,0.2647007442413167,34.31371307373047,1084.2142400568182
8,pre_label_token,25,4096,4096,10000.0,0.22688482701778412,False,3400,1870,0.008333275094628334,0.2663591170693464,34.133094787597656,1091.0069393382353
8,pre_label_token,26,4096,4096,10000.0,0.22748559713363647,False,3400,1870,0.00820855237543583,0.26764890089392024,33.622230529785156,1096.2898897058824
8,pre_label_token,27,4096,4096,3162.2776601683795,0.22798532247543335,False,3400,1870,0.005008866544812918,0.27076767192167395,20.51631736755371,1109.0643925467914
8,pre_label_token,28,4096,4096,3162.2776601683795,0.23096171021461487,False,3400,1870,0.005243946798145771,0.2722173109411556,21.479204177856445,1115.002122326203
8,first_label_token,0,4096,4096,31622.776601683792,0.3149326741695404,False,3400,1870,0.07676911354064941,0.32237203261431524,314.44622802734375,1320.4358434993314
8,first_label_token,1,4096,4096,31622.776601683792,0.29124000668525696,False,3400,1870,0.06431024521589279,0.3176886533033402,263.4147644042969,1301.252677974599
8,first_label_token,2,4096,4096,31622.776601683792,0.27197641134262085,False,3400,1870,0.05351011082530022,0.30721337425517525,219.1774139404297,1258.345953793449
8,first_label_token,3,4096,4096,31622.776601683792,0.266480416059494,False,3400,1870,0.05121084675192833,0.30898875068215764,209.75962829589844,1265.6178810160427
8,first_label_token,4,4096,4096,10000.0,0.24376168847084045,False,3400,1870,0.02204192988574505,0.29568589919391164,90.28375244140625,1211.1294326537434
8,first_label_token,5,4096,4096,10000.0,0.2292279452085495,False,3400,1870,0.01789216883480549,0.2840530329209598,73.28632354736328,1163.4811852439839
8,first_label_token,6,4096,4096,10000.0,0.22282816469669342,False,3400,1870,0.014864189550280571,0.2781092159250841,60.88372039794922,1139.1353484291444
8,first_label_token,7,4096,4096,10000.0,0.21843533217906952,False,3400,1870,0.013171790167689323,0.2747519222810307,53.95165252685547,1125.3838882854277
8,first_label_token,8,4096,4096,10000.0,0.2137199193239212,False,3400,1870,0.012264743447303772,0.27057557590505016,50.23639678955078,1108.2775735294117
8,first_label_token,9,4096,4096,10000.0,0.2114468514919281,False,3400,1870,0.01114007830619812,0.26386032155490813,45.6297607421875,1080.7718938001337
8,first_label_token,10,4096,4096,10000.0,0.20935869216918945,False,3400,1870,0.010369302704930305,0.2615360290608942,42.47266387939453,1071.251554144385
