icl_example_index,token_role,layer,k_act,k_fv,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,pca_train_mse,pca_test_mse,fv_recon_floor_test_mse,train_mean_squared_l2,test_mean_squared_l2
3,pre_label_token,0,16,16,16,16,0.01,79.02757263183594,True,3400,1190,0.2853406255385455,0.26293344417539966,71.32238037109374,30.62033219537815,0.1433226764202118,1168.7551999080883,1076.9753676470589
3,pre_label_token,1,16,16,16,16,1000.0,61.662410736083984,False,3400,1190,0.11456558227539063,0.22755256460494355,27.603987606272977,21.562834616268383,0.1433226764202118,469.26063361672794,932.0552783613446
3,pre_label_token,2,16,16,16,16,1000.0,62.52754211425781,False,3400,1190,0.10956896753872142,0.2252603819390305,26.324856172449447,20.97603616153493,0.1433226764202118,448.7944921875,922.6665309873949
3,pre_label_token,3,16,16,16,16,316.22776601683796,59.43214797973633,False,3400,1190,0.0896969558210934,0.22956732902206292,21.237632015452665,22.078623949579832,0.1433226764202118,367.39872587316177,940.3078190651261
3,pre_label_token,4,16,16,16,16,316.22776601683796,54.5995979309082,False,3400,1190,0.06444292909958783,0.218919564896271,14.772607062844669,19.35279674369748,0.1433226764202118,263.95824017693013,896.6945115546218
3,pre_label_token,5,16,16,16,16,316.22776601683796,54.64812469482422,False,3400,1190,0.057280100233414594,0.21234078447357946,12.938925601734834,17.668635520614497,0.1433226764202118,234.61928193933824,869.7478597689076
3,pre_label_token,6,16,16,16,16,316.22776601683796,53.98731994628906,False,3400,1190,0.05355363986071418,0.20561273238238167,11.98495314654182,15.946255108488709,0.1433226764202118,219.35571806066176,842.1897518382353
3,pre_label_token,7,16,16,16,16,316.22776601683796,53.585567474365234,False,3400,1190,0.048470788983737724,0.20059798585266625,10.68374475815717,14.662481125262605,0.1433226764202118,198.53635196461397,821.6493730304621
3,pre_label_token,8,16,16,16,16,316.22776601683796,53.221683502197266,False,3400,1190,0.04739842772483826,0.19653397728415095,10.409220913157744,13.622091956899947,0.1433226764202118,194.14395737591911,805.0031676733194
3,pre_label_token,9,16,16,16,16,316.22776601683796,50.42265319824219,False,3400,1190,0.040326034181258255,0.18068987421628807,8.598689413631664,9.566000340565914,0.1433226764202118,165.17543500114888,740.105731355042
3,pre_label_token,10,16,16,16,16,316.22776601683796,49.986053466796875,False,3400,1190,0.0380661721089307,0.17510977672929523,8.020165925867417,8.137496204536502,0.1433226764202118,155.91903952205882,717.2496454831933
3,pre_label_token,11,16,16,16,16,316.22776601683796,48.96908187866211,False,3400,1190,0.03835293377147001,0.17411850921246183,8.093577450022979,7.8837323357077205,0.1433226764202118,157.09361543543199,713.1894301470588
3,pre_label_token,12,16,16,16,16,316.22776601683796,49.047183990478516,False,3400,1190,0.03668816271950217,0.1734236300492487,7.667396141501034,7.705842757024685,0.1433226764202118,150.27471306295956,710.3431919642857
3,pre_label_token,13,16,16,16,16,316.22776601683796,50.31101989746094,False,3400,1190,0.034705962959457846,0.171731182707458,7.159953379911535,7.272575006565126,0.1433226764202118,142.15562270220587,703.4109309348739
3,pre_label_token,14,16,16,16,16,316.22776601683796,51.52968978881836,False,3400,1190,0.036021968967774334,0.1712276346543256,7.496851142434513,7.143665217551865,0.1433226764202118,147.54598403033089,701.3483948266806
3,pre_label_token,15,16,16,16,16,316.22776601683796,51.82143783569336,False,3400,1190,0.03446306593277875,0.1719853825929786,7.097771337172564,7.337646740825236,0.1433226764202118,141.16071892233455,704.452087710084
3,pre_label_token,16,16,16,16,16,100.0,50.87354278564453,False,3400,1190,0.03148870536509682,0.17272246545102415,6.33634121614344,7.52634672277114,0.1433226764202118,128.97773703182446,707.4712053571428
3,pre_label_token,17,16,16,16,16,100.0,52.083526611328125,False,3400,1190,0.03359039085752824,0.1751259507251387,6.874372670790728,8.141636978277639,0.1433226764202118,137.58624224494486,717.315877757353
3,pre_label_token,18,16,16,16,16,100.0,53.5464973449707,False,3400,1190,0.033152328922468076,0.17615750497128782,6.762228169160731,8.405715916737789,0.1433226764202118,135.79193711224724,721.541143644958
3,pre_label_token,19,16,16,16,16,316.22776601683796,54.83675003051758,False,3400,1190,0.03457157906363992,0.17817670918312392,7.125550492230584,8.922628707244616,0.1433226764202118,141.60518755744485,729.8118040966386
3,pre_label_token,20,16,16,16,16,100.0,56.85814666748047,False,3400,1190,0.03541232163415236,0.18345371054000215,7.340785930857939,10.273543824267989,0.1433226764202118,145.04886790556066,751.4263852415967
3,pre_label_token,21,16,16,16,16,100.0,60.166507720947266,False,3400,1190,0.03659309727304122,0.18476965287152458,7.643064732271082,10.610426035648635,0.1433226764202118,149.88532621495864,756.8165309873949
3,pre_label_token,22,16,16,16,16,316.22776601683796,62.59526824951172,False,3400,1190,0.03815726427470936,0.18480520969679376,8.043485412597656,10.619527351956407,0.1433226764202118,156.29216107536766,756.9621618960084
3,pre_label_token,23,16,16,16,16,316.22776601683796,64.10713958740234,False,3400,1190,0.03792400524896734,0.18482707047662816,7.983770976347082,10.625123096113445,0.1433226764202118,155.33672607421875,757.0516773897059
3,pre_label_token,24,16,16,16,16,316.22776601683796,65.82264709472656,False,3400,1190,0.03780214225544649,0.18506552271482324,7.95257396922392,10.686165740710347,0.1433226764202118,154.83757166245405,758.0283580619748
3,pre_label_token,25,16,16,16,16,1000.0,68.23934936523438,False,3400,1190,0.0484464613830342,0.18684718668961725,10.67750639073989,11.142265512161895,0.1433226764202118,198.4367041015625,765.3260701155463
3,pre_label_token,26,16,16,16,16,1000.0,69.5336685180664,False,3400,1190,0.048831685430863324,0.18687851849724266,10.776123854693244,11.15028753200499,0.1433226764202118,200.01458381204043,765.454424894958
3,pre_label_token,27,16,16,16,16,1000.0,69.53311920166016,False,3400,1190,0.049960642281700586,0.1888337367722968,11.06513718548943,11.650821871717437,0.1433226764202118,204.63879566865808,773.4629825367647
3,pre_label_token,28,16,16,16,16,316.22776601683796,63.85201644897461,False,3400,1190,0.03957521301858565,0.19058925163846055,8.406480820599723,12.100238344849659,0.1433226764202118,162.1000732421875,780.6535681460084
3,first_label_token,0,16,16,16,16,3162.2776601683795,74.62181091308594,False,3400,1190,0.19060980432173785,0.23879047842586743,47.07129272460938,24.439734194459035,0.1433226764202118,780.7377412683824,978.085806197479
3,first_label_token,1,16,16,16,16,1000.0,67.78089904785156,False,3400,1190,0.13296349553500905,0.21673990538140306,32.31384873334099,18.794795598903622,0.1433226764202118,544.6184731158088,887.766662289916
3,first_label_token,2,16,16,16,16,1000.0,64.61613464355469,False,3400,1190,0.12371594436028424,0.20754529007342684,29.94647990507238,16.440975413602942,0.1433226764202118,506.7405141314338,850.1055147058823
3,first_label_token,3,16,16,16,16,1000.0,64.77384185791016,False,3400,1190,0.12057541622835047,0.20567224085831842,29.142504649442785,15.96147532743566,0.1433226764202118,493.8769011374081,842.4335149684874
3,first_label_token,4,16,16,16,16,1000.0,61.52845001220703,False,3400,1190,0.10681092725080603,0.19581000784865948,25.618797858743108,13.43674429244354,0.1433226764202118,437.49756146599265,802.0377855829832
3,first_label_token,5,16,16,16,16,1000.0,57.87180709838867,False,3400,1190,0.0885480980312123,0.1906618951749401,20.943516737994027,12.118834423417805,0.1433226764202118,362.6930089613971,780.9511226365546
