task,arm,row,k,op,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,8,-3.390918731689453,0.0883671904497618,170,-3.5801315307617188,0.22980588663967114,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,9,-2.663931369781494,0.08155181802073005,170,-2.7912967205047607,0.2206320821318023,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,10,-2.3143374919891357,0.08882150289702152,170,-2.5080742835998535,0.24031511755096072,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,11,-2.0930888652801514,0.07713641120914642,170,-2.248398780822754,0.20758450437861192,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,12,-0.9454874992370605,0.059231504173057205,170,-1.0442166328430176,0.17514018325483838,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,13,-0.4783748984336853,0.050376836632101636,170,-0.5147644877433777,0.1552383245070912,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,14,-0.4473962187767029,0.04872883628696386,170,-0.49951109290122986,0.15032801722521194,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,15,-0.4166794419288635,0.040848348485503665,170,-0.4364662170410156,0.11194674089660189,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,16,-0.41792529821395874,0.03209544866989196,170,-0.443533331155777,0.08123932228624009,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,17,-0.2693287432193756,0.026556512273250718,170,-0.2996411621570587,0.08302146154443955,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,18,-0.13627395033836365,0.016559948133401992,170,-0.12369972467422485,0.030198067000534838,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,19,-0.12213350087404251,0.01591350718991243,170,-0.10102371871471405,0.038655231939908836,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,20,-0.1356891244649887,0.023125152713915624,170,-0.13899105787277222,0.05623587550857534,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,21,-0.10205007344484329,0.00975605123084171,170,-0.10529093444347382,0.023474965497621056,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,22,-0.012101821601390839,0.017075008527486148,170,-0.0357949398458004,0.03969729334122032,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,23,-0.05431166663765907,0.01611391118531364,170,-0.054369859397411346,0.0347314532429532,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,24,-0.0529547855257988,0.005929747159298143,170,-0.039256639778614044,0.00933359152842916,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,25,-0.029245443642139435,0.0035028795980584066,170,-0.029967546463012695,0.0070878675232934505,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,26,-0.0013006188673898578,0.000986802632898101,170,-0.0018973324913531542,0.0014513099262223478,40
landmark-country,pcasub_matched_k0_zero,target1,0,zero,27,0.0,0.0,170,0.0,0.0,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,0,-13.836250305175781,0.2990442883500248,170,-14.204504013061523,0.6529827605051477,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,1,-15.783041000366211,0.2214350502499539,170,-16.30801773071289,0.49513535962081573,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,2,-17.064266204833984,0.2621874527740661,170,-17.771305084228516,0.5043617706931439,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,3,-15.185759544372559,0.2796305638704809,170,-15.789871215820312,0.5459067447387358,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,4,-14.147528648376465,0.25076575076179286,170,-14.682027816772461,0.5203836832647704,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,5,-12.826327323913574,0.23404211551765738,170,-13.533468246459961,0.4432349407475688,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,6,-15.849225997924805,0.2570682685298437,170,-16.401464462280273,0.5609486409318237,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,7,-14.80272388458252,0.26421030888860264,170,-14.621713638305664,0.540238015157525,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,8,-17.093154907226562,0.28356036196781004,170,-18.25144386291504,0.515097807333613,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,9,-15.29659366607666,0.26512015893643126,170,-15.962348937988281,0.5529418501962597,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,10,-15.611469268798828,0.2674796579229361,170,-16.193180084228516,0.536267699159369,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,11,-16.713972091674805,0.2637528146999131,170,-17.206260681152344,0.5086750566113655,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,12,-14.96805477142334,0.20164246082395101,170,-15.24035358428955,0.3624744588292286,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,13,-14.023797988891602,0.24726318373782966,170,-14.215127944946289,0.48893253487281124,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,14,-16.1878719329834,0.22125374584606658,170,-16.38932228088379,0.4358458954593684,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,15,-14.182331085205078,0.22701999389623512,170,-13.992413520812988,0.528034800094441,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,16,-15.030550956726074,0.2571462211948736,170,-13.960779190063477,0.4790719046385592,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,17,-11.433363914489746,0.18347897786761272,170,-11.079766273498535,0.3679089374670137,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,18,-8.512392044067383,0.19624679422100186,170,-7.719853401184082,0.4106645975922742,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,19,-8.024738311767578,0.18269987179233016,170,-7.244716644287109,0.3690614943296301,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,20,-7.293844223022461,0.15552019305986348,170,-6.834039211273193,0.29237460012806743,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,21,-7.947816371917725,0.16491732008579324,170,-6.962436676025391,0.36944694909250875,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,22,-9.240793228149414,0.17992361953613337,170,-8.44135570526123,0.3748251833776078,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,23,-6.436300754547119,0.17575535540440237,170,-5.870716094970703,0.3605054918150558,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,24,-8.513609886169434,0.1753966414869987,170,-7.623857021331787,0.3878100516933362,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,25,-8.453146934509277,0.17105669131915094,170,-7.76055383682251,0.3234408026705268,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,26,-6.9843878746032715,0.15293188297846788,170,-6.32947301864624,0.2814513964560392,40
landmark-country,pcasub_matched_k0_zero,final_cue,0,zero,27,-2.9175608158111572,0.2204430966445404,170,-2.234663486480713,0.4397501658101343,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,0,-0.0018817400559782982,0.0028034470596297123,170,-0.006410285830497742,0.00622553206243564,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,1,-0.0007497436599805951,0.0026845791884010594,170,-0.004532285965979099,0.006272422186684544,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,2,-0.0007698473054915667,0.0025551712272527728,170,-0.004806232638657093,0.005604826199976942,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,3,-0.005804173648357391,0.0023366146484167824,170,-0.009474271908402443,0.004633649835315632,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,4,-0.004084273241460323,0.0019310140452990486,170,-0.007722088135778904,0.0037955219231203944,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,5,-0.0036218867171555758,0.0016307203405757148,170,-0.005672321189194918,0.0032868491589753144,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,6,-0.0056948536075651646,0.0012140435001072225,170,-0.005668447352945805,0.00273957879026224,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,7,-0.0003648108977358788,0.0008799080781019411,170,-0.0014418596401810646,0.0020760859176717113,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,8,-0.003033617977052927,0.0007179720537358976,170,-0.0033403944689780474,0.0018450762046806242,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,9,-0.003665477503091097,0.0006841318364667469,170,-0.003341947216540575,0.001526422654743792,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,10,-0.0018724669935181737,0.0004860019318948364,170,-0.0021926944609731436,0.001189634059014035,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,11,-0.0001219156474689953,0.0003968257425433417,170,-0.001196078723296523,0.0009901202823263675,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,12,-7.762233872199431e-05,0.00037370286670599344,170,-0.000837886705994606,0.0009322705553184443,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,13,0.00026861639344133437,0.0003624328777023002,170,-0.0016037579625844955,0.0009015382099658603,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,14,-0.00010735782416304573,0.0002979525061786679,170,-0.0015612529823556542,0.000672047064457271,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,15,-4.6329507313203067e-05,0.00031696606124428575,170,-0.0013687217142432928,0.0006359504392951187,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,16,-7.858872413635254e-05,0.0003057763586398178,170,-0.0010040223132818937,0.0007213024726031564,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,17,1.9194667402189225e-05,0.0002762736426604801,170,-0.0008488433668389916,0.0006356269199972715,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,18,4.78206311527174e-05,0.0002842661037029209,170,-0.001088694087229669,0.0007128993643957636,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,19,0.00011440458183642477,0.0003057707514491245,170,-0.0008124852320179343,0.0007606018210099718,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,20,0.00010315990948583931,0.00028141579367206516,170,-0.0008503405260853469,0.0007623836804836169,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,21,0.0002642590261530131,0.0002739140153871666,170,-0.0005710560944862664,0.0006065720303030511,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,22,-6.243862299015746e-05,0.00024354736346598853,170,-0.0008274359861388803,0.0006060918684685245,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,23,5.153939127922058e-05,0.0002175885170058312,170,-0.0004372527764644474,0.00044161260323543255,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,24,-0.00011186130723217502,0.0002235901039208659,170,-0.0004578007501550019,0.0005473064093813255,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,25,0.00013672331988345832,0.00022130024509990395,170,-0.0002906959562096745,0.0004176250535855966,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,26,-0.00014219428703654557,0.00013388673150043753,170,-0.0005474546924233437,0.00033256929739511375,40
landmark-country,pcasub_matched_k0_mean,cue1,0,mean,27,0.0,0.0,170,0.0,0.0,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,0,-0.8234017491340637,0.053963052369688895,170,-0.8411052823066711,0.11028428110133144,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,1,-0.7961514592170715,0.05221384430398478,170,-0.8451275825500488,0.11154623549175946,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,2,-0.6826479434967041,0.04582647552633855,170,-0.7395398020744324,0.10515439654511695,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,3,-0.7149443030357361,0.04530425849977115,170,-0.7450109720230103,0.10383170240048958,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,4,-0.6294663548469543,0.03977816792700594,170,-0.6611838340759277,0.09580927671500829,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,5,-0.6362025737762451,0.0388410262177752,170,-0.7025642991065979,0.09689371457943186,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,6,-0.4269009232521057,0.026438271264512814,170,-0.41813889145851135,0.05297684135195338,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,7,-0.40036240220069885,0.02472109547208248,170,-0.40994659066200256,0.054188017496357196,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,8,-0.3216094970703125,0.02101442156398512,170,-0.34322062134742737,0.05011814767454181,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,9,-0.25171583890914917,0.01704243682103892,170,-0.2515004575252533,0.042641616406786306,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,10,-0.23540829122066498,0.017138134780314663,170,-0.24528475105762482,0.04520792521155901,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,11,-0.23781661689281464,0.014667658847043106,170,-0.24107925593852997,0.036665071982019154,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,12,-0.10924414545297623,0.011048493114067073,170,-0.12574365735054016,0.035982546102471265,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,13,-0.07099665701389313,0.009930274431460705,170,-0.07802210003137589,0.033752713860022696,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,14,-0.07310326397418976,0.008437022835087158,170,-0.07170436531305313,0.02743113794478952,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,15,-0.08978977799415588,0.0073893796117171315,170,-0.08881531655788422,0.01938420666646776,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,16,-0.06787941604852676,0.005371374395707423,170,-0.06691358238458633,0.013635729651965125,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,17,-0.03925618529319763,0.0046638663598136025,170,-0.03742505609989166,0.013067705748540456,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,18,-0.04123549908399582,0.004679124775700513,170,-0.03281129151582718,0.0083108105225231,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,19,-0.033486995846033096,0.004453864568245943,170,-0.02581799402832985,0.009800586112807812,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,20,-0.02198055386543274,0.0037313192612089836,170,-0.019378986209630966,0.007992074068005162,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,21,-0.012903108261525631,0.00191817279289059,170,-0.01312582939863205,0.005100207366769381,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,22,-0.0077081285417079926,0.0021609562926970466,170,-0.006930875591933727,0.005537077695436076,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,23,-0.008270454593002796,0.0016400745632356188,170,-0.006427062209695578,0.0040961557279516995,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,24,-0.006753147579729557,0.0005650697135808941,170,-0.005738653242588043,0.001159107576191442,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,25,-0.0013649602187797427,0.0002735811554046138,170,-0.0012292927131056786,0.00048373210632259283,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,26,-0.00024376648070756346,0.00015506257287009901,170,-0.00039793195901438594,0.00035870121158526527,40
landmark-country,pcasub_matched_k0_mean,target1,0,mean,27,0.0,0.0,170,0.0,0.0,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,0,-0.7717879414558411,0.036736898552751786,170,-0.6584225296974182,0.07219648757885354,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,1,-0.77210932970047,0.03679082358422568,170,-0.6609292030334473,0.0722929125276651,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,2,-0.7721316814422607,0.03667444544852318,170,-0.6613643765449524,0.07226683542915935,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,3,-0.7733386158943176,0.0365514455420433,170,-0.6626836061477661,0.0722474967207626,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,4,-0.7756685018539429,0.03663735027491391,170,-0.6629183888435364,0.07172404161331589,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,5,-0.7757556438446045,0.03704004628182338,170,-0.664286732673645,0.07341449164442373,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,6,-0.7767319679260254,0.03707155055059265,170,-0.6658493280410767,0.07380870160228321,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,7,-0.78009033203125,0.0371032513924675,170,-0.669394850730896,0.07378580992455626,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,8,-0.7647042870521545,0.03673387452695321,170,-0.6490659713745117,0.07185167520387006,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,9,-0.7688677906990051,0.037007220858925924,170,-0.662156343460083,0.07369930878663249,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,10,-0.7670577764511108,0.03688821870083736,170,-0.660542368888855,0.07338841454591799,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,11,-0.7742857336997986,0.03715641298885695,170,-0.6649931073188782,0.07323213572915917,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,12,-0.7725517749786377,0.03737458856444253,170,-0.6658114194869995,0.07551102156673692,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,13,-0.7808481454849243,0.03721521577622968,170,-0.6762735247612,0.07607380908134437,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,14,-0.7486603856086731,0.03628449926467074,170,-0.6383493542671204,0.07360240319740756,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,15,-0.7577987909317017,0.03630055883024957,170,-0.6551902890205383,0.07384305325535638,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,16,-0.7551165223121643,0.035898649115762404,170,-0.6560823321342468,0.07384823663236331,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,17,-0.6441159248352051,0.031428103548064634,170,-0.5587139129638672,0.06422088663638845,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,18,-0.6036398410797119,0.031043707125844044,170,-0.5233932733535767,0.06292786968120619,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,19,-0.5704363584518433,0.028525285640682164,170,-0.493025541305542,0.05827595374312217,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,20,-0.5529778599739075,0.026703135238406537,170,-0.4842761158943176,0.05652873159730574,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,21,-0.54137122631073,0.025940100157371717,170,-0.4649084210395813,0.05507509592516159,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,22,-0.5182909965515137,0.02453057041810337,170,-0.449443519115448,0.05047101313252967,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,23,-0.4046648442745209,0.02152844652066432,170,-0.3312724530696869,0.04180936397023244,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,24,-0.3947467505931854,0.02079044251031747,170,-0.32729578018188477,0.03970599670243104,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,25,-0.37234556674957275,0.023829810154061867,170,-0.28479713201522827,0.04633511179980696,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,26,-0.22885558009147644,0.0209939276748619,170,-0.16347932815551758,0.03737775333534507,40
landmark-country,pcasub_matched_k0_mean,final_cue,0,mean,27,-0.0019338467391207814,0.022649630942857726,170,0.029381155967712402,0.04735072384190037,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,0,-2.605821371078491,0.08512851596283336,170,-2.6970067024230957,0.1903399745358791,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,1,-2.6975951194763184,0.08847553423120731,170,-2.8232786655426025,0.2154736230317969,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,2,-2.4406371116638184,0.08252367545469907,170,-2.647411823272705,0.18667270703051345,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,3,-1.9619626998901367,0.07565326712757355,170,-2.115063428878784,0.1730500194619219,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,4,-1.6593986749649048,0.07989844620119571,170,-1.6448593139648438,0.16925940643243512,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,5,-1.0234143733978271,0.054622536853026954,170,-1.1136938333511353,0.14753097274905638,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,6,-0.5842167139053345,0.047496450916092725,170,-0.5498676896095276,0.08059260647356868,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,7,-0.8883420825004578,0.05449396432757737,170,-0.9341400861740112,0.11278133056496978,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,8,-0.5588290691375732,0.030462273594088686,170,-0.4458691477775574,0.05154754870309812,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,9,-0.335059255361557,0.025726089188743816,170,-0.2525325119495392,0.031047980616199573,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,10,-0.24105139076709747,0.01908689654845169,170,-0.19699592888355255,0.033212448118510346,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,11,-0.02225465327501297,0.01000786252195179,170,0.008619467727839947,0.01833469062658814,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,12,-0.21440187096595764,0.020702478331305882,170,-0.18101933598518372,0.033293763523346724,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,13,-0.09554439783096313,0.01309920660911771,170,-0.05626118183135986,0.015795563922055843,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,14,0.016691112890839577,0.01005259547500621,170,-0.00036813021870329976,0.02664334003431142,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,15,0.016765648499131203,0.006774400650921807,170,0.01677865907549858,0.009681718319596482,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,16,0.0208633653819561,0.0036769079398721646,170,0.022198986262083054,0.006493945583477814,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,17,0.025470683351159096,0.006652201894133841,170,-0.0022477684542536736,0.00612132910301311,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,18,-0.0033380568493157625,0.002626436120942247,170,0.003863752353936434,0.005525016330553028,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,19,0.011962874792516232,0.0028651501574598623,170,0.011825919151306152,0.003950885697131455,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,20,0.047227274626493454,0.004488317719315583,170,0.035065509378910065,0.007409122627820662,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,21,0.028639988973736763,0.0037204008823478046,170,0.022094884887337685,0.006280183704732301,40
landmark-country,pcasub_matched_k2_zero,cue1,2,zero,22,0.03942905738949776,0.005744468435790823,170,0.02965369261801243,0.006330820585929053,40
