task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
capitalize_first_letter,preimage_matched,cue1,0,-0.0847092941403389,0.014806316029955512,170,-0.07918558269739151,0.028233743820944224,40
capitalize_first_letter,preimage_matched,cue1,1,-1.3181041140342131e-05,0.013130718877955234,170,0.010199877433478832,0.02657757476049582,40
capitalize_first_letter,preimage_matched,cue1,2,0.003899215953424573,0.013332588028713123,170,0.013016295619308949,0.0271454278480873,40
capitalize_first_letter,preimage_matched,cue1,3,0.028905978426337242,0.011901430676363817,170,0.04083014279603958,0.02366592110655621,40
capitalize_first_letter,preimage_matched,cue1,4,0.02059347741305828,0.012082783080660629,170,0.03824415057897568,0.024408289073649062,40
capitalize_first_letter,preimage_matched,cue1,5,0.006880047731101513,0.011614896803314097,170,0.018946735188364983,0.024099449335093667,40
capitalize_first_letter,preimage_matched,cue1,6,-0.04941147193312645,0.009112036022332298,170,-0.028880471363663673,0.01969066558572066,40
capitalize_first_letter,preimage_matched,cue1,7,-0.04976705089211464,0.008261369336551718,170,-0.0342729389667511,0.018371549149268297,40
capitalize_first_letter,preimage_matched,cue1,8,-0.07419461756944656,0.007399472269248201,170,-0.06563069671392441,0.017196681382757772,40
capitalize_first_letter,preimage_matched,cue1,9,-0.08725365996360779,0.0070191141671936234,170,-0.07231268286705017,0.016993979534700786,40
capitalize_first_letter,preimage_matched,cue1,10,-0.10162180662155151,0.006791836799673111,170,-0.09218752384185791,0.014499215469106404,40
capitalize_first_letter,preimage_matched,cue1,11,-0.036150962114334106,0.0044867622774743664,170,-0.030342712998390198,0.009889832673484903,40
capitalize_first_letter,preimage_matched,cue1,12,-0.051905568689107895,0.005137895260992669,170,-0.046478547155857086,0.01146600337807278,40
capitalize_first_letter,preimage_matched,cue1,13,-0.06330100446939468,0.005932188322981346,170,-0.05905424430966377,0.012859412921557366,40
capitalize_first_letter,preimage_matched,cue1,14,-0.04120664671063423,0.004267501264057274,170,-0.039639949798583984,0.008966157835951267,40
capitalize_first_letter,preimage_matched,cue1,15,-0.03928467258810997,0.003953076010203414,170,-0.03904927521944046,0.008154099365000295,40
capitalize_first_letter,preimage_matched,cue1,16,-0.04508449137210846,0.0039813456799491,170,-0.04463140666484833,0.008477542679252591,40
capitalize_first_letter,preimage_matched,cue1,17,-0.036163508892059326,0.0035121093910853475,170,-0.034136123955249786,0.007261810464263712,40
capitalize_first_letter,preimage_matched,cue1,18,-0.02547772414982319,0.0023620727227476085,170,-0.022867169231176376,0.004788067937532986,40
capitalize_first_letter,preimage_matched,cue1,19,-0.013480250723659992,0.001603383107356262,170,-0.012081419117748737,0.0031136963884885517,40
capitalize_first_letter,preimage_matched,cue1,20,-0.006914312485605478,0.0006375635106115335,170,-0.006688454654067755,0.0014168401746162329,40
capitalize_first_letter,preimage_matched,cue1,21,-0.004885952454060316,0.0005647971755415313,170,-0.004563937894999981,0.0011921619124625972,40
capitalize_first_letter,preimage_matched,cue1,22,-0.005053736735135317,0.0005174444858518947,170,-0.004955948796123266,0.0011316048281262412,40
capitalize_first_letter,preimage_matched,cue1,23,-0.00493746530264616,0.0005554083454435273,170,-0.005595122464001179,0.001268319636294543,40
capitalize_first_letter,preimage_matched,cue1,24,-0.0007834224379621446,0.00031742731517933614,170,-0.00040784775046631694,0.0005508467515928246,40
capitalize_first_letter,preimage_matched,cue1,25,-0.00024552905233576894,0.00022151762195438978,170,-0.00020775795564986765,0.00035845249784194995,40
capitalize_first_letter,preimage_matched,cue1,26,1.9287360828457167e-06,0.00014565806406690812,170,-2.2588670617551543e-05,0.00024852763136600366,40
capitalize_first_letter,preimage_matched,cue1,27,0.0,0.0,170,0.0,0.0,40
capitalize_first_letter,preimage_matched,target1,0,-2.3024303913116455,0.09208682903989204,170,-2.421811103820801,0.16020781653006774,40
capitalize_first_letter,preimage_matched,target1,1,-2.2915031909942627,0.09064413787485974,170,-2.2975661754608154,0.15761500653230692,40
capitalize_first_letter,preimage_matched,target1,2,-1.5837998390197754,0.06685839438245374,170,-1.4623963832855225,0.13079526204196706,40
capitalize_first_letter,preimage_matched,target1,3,-1.7123582363128662,0.0693897348349728,170,-1.6638896465301514,0.14902273922732784,40
capitalize_first_letter,preimage_matched,target1,4,-1.5991387367248535,0.06259059111582002,170,-1.5271626710891724,0.13509473190438467,40
capitalize_first_letter,preimage_matched,target1,5,-1.5471006631851196,0.05942541668450682,170,-1.4745385646820068,0.12519101367072236,40
capitalize_first_letter,preimage_matched,target1,6,-1.2496819496154785,0.046925881477021134,170,-1.1445622444152832,0.09614498990726414,40
capitalize_first_letter,preimage_matched,target1,7,-1.1389310359954834,0.04226722230448824,170,-1.0287549495697021,0.0880424951835086,40
capitalize_first_letter,preimage_matched,target1,8,-1.0472899675369263,0.038409475107554165,170,-0.9676214456558228,0.08085163395908752,40
capitalize_first_letter,preimage_matched,target1,9,-0.8561042547225952,0.03159859414541146,170,-0.7865372896194458,0.0687500413583048,40
capitalize_first_letter,preimage_matched,target1,10,-0.6528762578964233,0.02534681052446957,170,-0.6155838966369629,0.05844383390005468,40
capitalize_first_letter,preimage_matched,target1,11,-0.7630995512008667,0.0277011208952807,170,-0.7117650508880615,0.05867356588116255,40
capitalize_first_letter,preimage_matched,target1,12,-0.5360205173492432,0.021986027567237706,170,-0.5159053206443787,0.048382437337841665,40
capitalize_first_letter,preimage_matched,target1,13,-0.4209915101528168,0.01987672271518952,170,-0.40460699796676636,0.043224388195835906,40
capitalize_first_letter,preimage_matched,target1,14,-0.46853548288345337,0.02037248237318663,170,-0.43256646394729614,0.04387400669963119,40
capitalize_first_letter,preimage_matched,target1,15,-0.3493134677410126,0.01771690657507649,170,-0.3211665153503418,0.038295088549387166,40
capitalize_first_letter,preimage_matched,target1,16,-0.3128676116466522,0.01687787770286616,170,-0.2857744097709656,0.037110950784315845,40
capitalize_first_letter,preimage_matched,target1,17,-0.27718666195869446,0.0157861621035058,170,-0.2500036358833313,0.03332526196298563,40
capitalize_first_letter,preimage_matched,target1,18,-0.28359702229499817,0.016408103409412584,170,-0.2598165273666382,0.035635349374064616,40
capitalize_first_letter,preimage_matched,target1,19,-0.285116583108902,0.016024609852037373,170,-0.257994681596756,0.03403297434262627,40
capitalize_first_letter,preimage_matched,target1,20,-0.2595187723636627,0.017817059429500702,170,-0.2351856678724289,0.03735681956047846,40
capitalize_first_letter,preimage_matched,target1,21,-0.2389303296804428,0.017193012962777227,170,-0.21432523429393768,0.03703905027698841,40
capitalize_first_letter,preimage_matched,target1,22,-0.22684438526630402,0.015870554823477125,170,-0.20235733687877655,0.03374644668600523,40
capitalize_first_letter,preimage_matched,target1,23,-0.2294759601354599,0.015343540041693391,170,-0.20313334465026855,0.032627772616450924,40
capitalize_first_letter,preimage_matched,target1,24,-0.24454037845134735,0.015102533414188648,170,-0.21348226070404053,0.0316863252750048,40
capitalize_first_letter,preimage_matched,target1,25,0.0048485794104635715,0.0021447994405739664,170,0.004184356424957514,0.002144166482302083,40
capitalize_first_letter,preimage_matched,target1,26,0.00018155609723180532,0.00021480276109712824,170,-3.4096836316166446e-05,0.0003934212967400101,40
capitalize_first_letter,preimage_matched,target1,27,0.0,0.0,170,0.0,0.0,40
capitalize_first_letter,preimage_matched,final_cue_ctx,0,-1.1124377250671387,0.07376647617383633,170,-1.0817819833755493,0.16167182838054758,40
capitalize_first_letter,preimage_matched,final_cue_ctx,1,-1.1125938892364502,0.07383394646372471,170,-1.082484245300293,0.1618467626423704,40
capitalize_first_letter,preimage_matched,final_cue_ctx,2,-1.1521620750427246,0.0741533000453374,170,-1.1294581890106201,0.16036703102307687,40
capitalize_first_letter,preimage_matched,final_cue_ctx,3,-1.153464674949646,0.07424478882584666,170,-1.1292686462402344,0.160809710268112,40
capitalize_first_letter,preimage_matched,final_cue_ctx,4,-1.2085890769958496,0.07630226923577006,170,-1.1850676536560059,0.16751579380187986,40
capitalize_first_letter,preimage_matched,final_cue_ctx,5,-1.2286221981048584,0.07681643590794399,170,-1.2029743194580078,0.16978400188282333,40
