family,arm,alpha,layer,n,dircos,proj_frac,proj_frac_mean,cos_w,norm_ratio,cf_cos_w
py_is_none,ctrl_family,4.0,26,40,0.24195274710655212,0.05752311646938324,0.06115182489156723,0.16918733716011047,0.31419187784194946,0.8762866258621216
py_is_none,ctrl_family,4.0,27,40,0.20769958198070526,0.04929634928703308,0.05243748426437378,0.13141527771949768,0.3321063816547394,0.8656166195869446
py_is_none,ctrl_family,4.0,28,40,-0.007854705676436424,-0.11240535974502563,-0.126734659075737,-0.14825107157230377,0.6382484436035156,0.8132095336914062
py_is_none,ctrl_family,8.0,20,40,0.3665192425251007,0.2588084638118744,0.25475355982780457,0.22401471436023712,0.8192399144172668,0.6445159912109375
py_is_none,ctrl_family,8.0,21,40,0.3864538371562958,0.22642740607261658,0.22691169381141663,0.23038287460803986,0.7513719797134399,0.673836350440979
py_is_none,ctrl_family,8.0,22,40,0.37110430002212524,0.20627568662166595,0.18649384379386902,0.19531135261058807,0.736111044883728,0.6444099545478821
py_is_none,ctrl_family,8.0,23,40,0.4007217288017273,0.32129335403442383,0.2996721863746643,0.3289570212364197,0.7400081157684326,0.7892664670944214
py_is_none,ctrl_family,8.0,24,40,0.4322873055934906,0.28708457946777344,0.28573983907699585,0.35116779804229736,0.6564958095550537,0.7983332276344299
py_is_none,ctrl_family,8.0,25,40,0.52801114320755,0.24785254895687103,0.24786730110645294,0.4609149992465973,0.49987831711769104,0.878017246723175
py_is_none,ctrl_family,8.0,26,40,0.5259636640548706,0.21653950214385986,0.22292347252368927,0.4442991316318512,0.4578184187412262,0.8762866258621216
py_is_none,ctrl_family,8.0,27,40,0.4819308817386627,0.19508832693099976,0.2088526487350464,0.3944215178489685,0.473255455493927,0.8656166195869446
py_is_none,ctrl_family,8.0,28,40,0.17455856502056122,-0.002151092514395714,-0.0187077559530735,-0.00030738936038687825,0.7944742441177368,0.8132095336914062
py_is_none,ctrl_random,0.5,20,40,0.20074138045310974,0.014354298822581768,0.01862700842320919,0.06678564846515656,0.18932023644447327,0.6445159912109375
py_is_none,ctrl_random,0.5,21,40,0.22193589806556702,0.018219098448753357,0.01929451897740364,0.08416508138179779,0.16876187920570374,0.673836350440979
py_is_none,ctrl_random,0.5,22,40,0.21893496811389923,0.017231494188308716,0.01285647600889206,0.061808109283447266,0.16411976516246796,0.6444099545478821
py_is_none,ctrl_random,0.5,23,40,0.036750324070453644,-0.0064950259402394295,-0.0034117507748305798,-0.030710572376847267,0.11254489421844482,0.7892664670944214
py_is_none,ctrl_random,0.5,24,40,-0.019344080239534378,-0.010814988985657692,-0.009834954515099525,-0.0800139456987381,0.1014699935913086,0.7983332276344299
py_is_none,ctrl_random,0.5,25,40,-0.1239413172006607,-0.010948698967695236,-0.011638644151389599,-0.16095390915870667,0.0648542121052742,0.878017246723175
py_is_none,ctrl_random,0.5,26,40,-0.07506997883319855,-0.004679069388657808,-0.006443624384701252,-0.09893496334552765,0.057919252663850784,0.8762866258621216
py_is_none,ctrl_random,0.5,27,40,-0.0388384684920311,-0.0027146879583597183,-0.004158420022577047,-0.06312002241611481,0.05697862431406975,0.8656166195869446
py_is_none,ctrl_random,0.5,28,40,-0.01848611794412136,-0.005572170950472355,-0.0036986111663281918,-0.03876570984721184,0.07692716270685196,0.8132095336914062
py_is_none,ctrl_random,1.0,20,40,0.3429763615131378,0.08770564943552017,0.0987941175699234,0.18627549707889557,0.358411967754364,0.6445159912109375
py_is_none,ctrl_random,1.0,21,40,0.4197348654270172,0.10383665561676025,0.12043023109436035,0.2569313645362854,0.3376522660255432,0.673836350440979
py_is_none,ctrl_random,1.0,22,40,0.4250507950782776,0.10346613824367523,0.1068071573972702,0.23157815635204315,0.32574886083602905,0.6444099545478821
py_is_none,ctrl_random,1.0,23,40,0.11547670513391495,-0.0005686117801815271,0.007139614783227444,0.020506203174591064,0.2519616484642029,0.7892664670944214
py_is_none,ctrl_random,1.0,24,40,0.07066865265369415,-0.0060253627598285675,-0.00689855869859457,-0.022053133696317673,0.22488990426063538,0.7983332276344299
py_is_none,ctrl_random,1.0,25,40,-0.06798098981380463,-0.016422120854258537,-0.01981707476079464,-0.1221873015165329,0.1466297209262848,0.878017246723175
py_is_none,ctrl_random,1.0,26,40,-0.016733530908823013,-0.004911469295620918,-0.007835663855075836,-0.05459995195269585,0.12992027401924133,0.8762866258621216
py_is_none,ctrl_random,1.0,27,40,-0.000612740230280906,-0.003906631376594305,-0.005841798149049282,-0.04055850952863693,0.12764613330364227,0.8656166195869446
py_is_none,ctrl_random,1.0,28,40,-0.01201291847974062,-0.02411423996090889,-0.021497920155525208,-0.08524644374847412,0.17388494312763214,0.8132095336914062
py_is_none,ctrl_random,2.0,20,40,0.41172856092453003,0.273173451423645,0.2823328375816345,0.2728264033794403,0.6914438009262085,0.6445159912109375
py_is_none,ctrl_random,2.0,21,40,0.5367463827133179,0.38069239258766174,0.3860859274864197,0.3828050196170807,0.7021439075469971,0.673836350440979
py_is_none,ctrl_random,2.0,22,40,0.5399011373519897,0.3424648344516754,0.34463953971862793,0.345242440700531,0.675808846950531,0.6444099545478821
py_is_none,ctrl_random,2.0,23,40,0.15634684264659882,0.021240340545773506,0.02288706786930561,0.040635574609041214,0.5383014678955078,0.7892664670944214
py_is_none,ctrl_random,2.0,24,40,0.14790873229503632,0.01676270365715027,0.013224211521446705,0.03335921838879585,0.46270084381103516,0.7983332276344299
py_is_none,ctrl_random,2.0,25,40,-0.016910646110773087,-0.028089746832847595,-0.028764192014932632,-0.09073369204998016,0.2957366406917572,0.878017246723175
py_is_none,ctrl_random,2.0,26,40,0.022956792265176773,-0.004448387771844864,-0.008247432298958302,-0.03178205341100693,0.259990930557251,0.8762866258621216
py_is_none,ctrl_random,2.0,27,40,0.006704062223434448,-0.009684879332780838,-0.015037329867482185,-0.052051104605197906,0.25833454728126526,0.8656166195869446
py_is_none,ctrl_random,2.0,28,40,-0.04951656237244606,-0.06940957903862,-0.07994265854358673,-0.1558062732219696,0.37894344329833984,0.8132095336914062
py_is_none,ctrl_random,4.0,20,40,0.18100056052207947,0.08784186094999313,0.08524563163518906,0.0932873860001564,0.6080117225646973,0.6445159912109375
py_is_none,ctrl_random,4.0,21,40,0.3118099272251129,0.16045638918876648,0.1774960458278656,0.2135932892560959,0.5711698532104492,0.673836350440979
py_is_none,ctrl_random,4.0,22,40,0.2991864085197449,0.1301238089799881,0.1440696269273758,0.17647448182106018,0.5500173568725586,0.6444099545478821
py_is_none,ctrl_random,4.0,23,40,0.2223418951034546,0.10967960208654404,0.10377748310565948,0.15225663781166077,0.5894014239311218,0.7892664670944214
py_is_none,ctrl_random,4.0,24,40,0.2399347722530365,0.1031339019536972,0.10185553878545761,0.16936279833316803,0.5083452463150024,0.7983332276344299
py_is_none,ctrl_random,4.0,25,40,0.1822054237127304,0.0472925640642643,0.04366032034158707,0.11393296718597412,0.37077242136001587,0.878017246723175
py_is_none,ctrl_random,4.0,26,40,0.19852079451084137,0.04796915873885155,0.046281684190034866,0.13356778025627136,0.32357287406921387,0.8762866258621216
py_is_none,ctrl_random,4.0,27,40,0.20875497162342072,0.0506124272942543,0.051487140357494354,0.1400643289089203,0.3290400207042694,0.8656166195869446
py_is_none,ctrl_random,4.0,28,40,0.09690020978450775,0.0035293237306177616,-9.288499131798744e-05,0.02506154775619507,0.3609015941619873,0.8132095336914062
py_is_none,ctrl_random,8.0,20,40,0.09296397119760513,0.027102138847112656,0.033170949667692184,0.03202187269926071,0.5848604440689087,0.6445159912109375
py_is_none,ctrl_random,8.0,21,40,0.14530324935913086,0.05831019952893257,0.08002699166536331,0.08605365455150604,0.5512701272964478,0.673836350440979
py_is_none,ctrl_random,8.0,22,40,0.12424983084201813,0.05587198585271835,0.06552859395742416,0.06898046284914017,0.5431562662124634,0.6444099545478821
py_is_none,ctrl_random,8.0,23,40,0.3784105181694031,0.23894356191158295,0.24742469191551208,0.35138076543807983,0.5487905740737915,0.7892664670944214
py_is_none,ctrl_random,8.0,24,40,0.4116916060447693,0.2286066859960556,0.25307923555374146,0.385987788438797,0.5140677690505981,0.7983332276344299
py_is_none,ctrl_random,8.0,25,40,0.5785804986953735,0.22188600897789001,0.23172438144683838,0.5167191624641418,0.40643733739852905,0.878017246723175
py_is_none,ctrl_random,8.0,26,40,0.5700701475143433,0.19341501593589783,0.205129936337471,0.4931384027004242,0.37216123938560486,0.8762866258621216
py_is_none,ctrl_random,8.0,27,40,0.5485259294509888,0.17497359216213226,0.18861138820648193,0.4610830843448639,0.36288487911224365,0.8656166195869446
py_is_none,ctrl_random,8.0,28,40,0.5513116121292114,0.20063737034797668,0.20004701614379883,0.44566529989242554,0.3811819553375244,0.8132095336914062
py_quotes,read,0.5,20,40,0.5581895709037781,0.23145103454589844,0.22422131896018982,0.21645112335681915,0.2861660420894623,0.2518513798713684
py_quotes,read,0.5,21,40,0.568575918674469,0.22270366549491882,0.22673730552196503,0.19299548864364624,0.2940270006656647,0.23367047309875488
py_quotes,read,0.5,22,40,0.5780646204948425,0.23188143968582153,0.2476050853729248,0.1615322381258011,0.3009539246559143,0.19983045756816864
py_quotes,read,0.5,23,40,0.8009365200996399,0.25842344760894775,0.274427592754364,0.5578557252883911,0.2925068438053131,0.5810654759407043
py_quotes,read,0.5,24,40,0.823686420917511,0.28605660796165466,0.3083907961845398,0.5673550367355347,0.31406593322753906,0.5883529782295227
py_quotes,read,0.5,25,40,0.8544837832450867,0.3192889094352722,0.31908100843429565,0.6790920495986938,0.3339601159095764,0.7126778364181519
py_quotes,read,0.5,26,40,0.8166290521621704,0.2577018737792969,0.25616154074668884,0.6097273826599121,0.2998090088367462,0.7192646861076355
py_quotes,read,0.5,27,40,0.817363440990448,0.25545400381088257,0.26530805230140686,0.6468221545219421,0.3044072091579437,0.7515288591384888
py_quotes,read,0.5,28,40,0.7671988606452942,0.22452929615974426,0.23910221457481384,0.5878121852874756,0.29868799448013306,0.7483239769935608
py_quotes,read,1.0,20,40,0.6454620361328125,0.46605831384658813,0.44791603088378906,0.23641344904899597,0.5046090483665466,0.2518513798713684
py_quotes,read,1.0,21,40,0.6561633944511414,0.4860765337944031,0.44964513182640076,0.21641382575035095,0.5210648775100708,0.23367047309875488
py_quotes,read,1.0,22,40,0.6656383275985718,0.46822720766067505,0.15776754915714264,0.18317706882953644,0.5328021049499512,0.19983045756816864
py_quotes,read,1.0,23,40,0.8581607937812805,0.5867037177085876,0.5981007218360901,0.5913669466972351,0.5892314910888672,0.5810654759407043
py_quotes,read,1.0,24,40,0.8807126879692078,0.6773672103881836,0.6658070087432861,0.5970653891563416,0.6397554874420166,0.5883529782295227
py_quotes,read,1.0,25,40,0.9282172918319702,0.7582978010177612,0.7413756251335144,0.7296870946884155,0.7229582667350769,0.7126778364181519
py_quotes,read,1.0,26,40,0.9321788549423218,0.7351241111755371,0.719552218914032,0.7247918844223022,0.709342896938324,0.7192646861076355
py_quotes,read,1.0,27,40,0.942858099937439,0.8117620944976807,0.7754865884780884,0.7719869017601013,0.7536296248435974,0.7515288591384888
py_quotes,read,1.0,28,40,0.9389020800590515,0.7896790504455566,0.7679057121276855,0.7630100250244141,0.7444011569023132,0.7483239769935608
py_quotes,read,2.0,20,40,0.6740200519561768,0.9135372638702393,0.8808538317680359,0.2459336817264557,0.9455065727233887,0.2518513798713684
py_quotes,read,2.0,21,40,0.6859344244003296,0.945664644241333,0.8872925639152527,0.22530719637870789,0.9775959849357605,0.23367047309875488
py_quotes,read,2.0,22,40,0.6941537857055664,0.9180841445922852,0.5517009496688843,0.19054833054542542,1.0012965202331543,0.19983045756816864
py_quotes,read,2.0,23,40,0.8835264444351196,1.1586718559265137,1.1658328771591187,0.6046786308288574,1.1226714849472046,0.5810654759407043
py_quotes,read,2.0,24,40,0.9038222432136536,1.1324715614318848,1.1481959819793701,0.6003590822219849,1.0961847305297852,0.5883529782295227
py_quotes,read,2.0,25,40,0.9435806274414062,1.0899572372436523,1.092397928237915,0.7195793390274048,1.0913443565368652,0.7126778364181519
py_quotes,read,2.0,26,40,0.9502215385437012,1.0924326181411743,1.0867042541503906,0.7266687154769897,1.0757343769073486,0.7192646861076355
py_quotes,read,2.0,27,40,0.959796130657196,1.045458436012268,1.0445168018341064,0.7519108653068542,1.0438921451568604,0.7515288591384888
py_quotes,read,2.0,28,40,0.9609692692756653,1.0339601039886475,1.0392930507659912,0.7428314089775085,1.037917137145996,0.7483239769935608
py_quotes,read,4.0,20,40,0.5282226204872131,1.2371139526367188,1.3694140911102295,0.2025057077407837,1.7037270069122314,0.2518513798713684
py_quotes,read,4.0,21,40,0.5361394286155701,1.2706674337387085,1.4295517206192017,0.18502390384674072,1.7696796655654907,0.23367047309875488
py_quotes,read,4.0,22,40,0.5420283079147339,1.246962547302246,0.4131314158439636,0.16018369793891907,1.7982988357543945,0.19983045756816864
py_quotes,read,4.0,23,40,0.8405874371528625,2.0643692016601562,2.077615261077881,0.596035361289978,2.022792100906372,0.5810654759407043
py_quotes,read,4.0,24,40,0.7953723669052124,1.6800965070724487,1.7755218744277954,0.5372257232666016,1.7883052825927734,0.5883529782295227
py_quotes,read,4.0,25,40,0.75850909948349,1.0808396339416504,1.0069949626922607,0.5506225824356079,1.3350741863250732,0.7126778364181519
py_quotes,read,4.0,26,40,0.7590230107307434,0.932053804397583,0.8905431032180786,0.531870424747467,1.2208704948425293,0.7192646861076355
py_quotes,read,4.0,27,40,0.755742073059082,0.8427181243896484,0.7671754956245422,0.5405117869377136,1.080855131149292,0.7515288591384888
py_quotes,read,4.0,28,40,0.7543894052505493,0.7575974464416504,0.670045018196106,0.5152585506439209,1.003915548324585,0.7483239769935608
py_quotes,read,8.0,20,40,0.3672499656677246,1.1437803506851196,1.5982475280761719,0.15609285235404968,2.559077739715576,0.2518513798713684
py_quotes,read,8.0,21,40,0.36075907945632935,1.119175672531128,1.6282446384429932,0.13859263062477112,2.650979518890381,0.23367047309875488
py_quotes,read,8.0,22,40,0.3564961552619934,1.0956859588623047,-1.1276874542236328,0.11642976105213165,2.679652690887451,0.19983045756816864
py_quotes,read,8.0,23,40,0.7400873303413391,2.339763641357422,2.3628039360046387,0.5387073159217834,2.526615858078003,0.5810654759407043
py_quotes,read,8.0,24,40,0.6120924949645996,1.7186975479125977,1.9828355312347412,0.4279614984989166,2.273043394088745,0.5883529782295227
py_quotes,read,8.0,25,40,0.5969117879867554,0.9989447593688965,0.988775372505188,0.4417501389980316,1.6873979568481445,0.7126778364181519
py_quotes,read,8.0,26,40,0.5354499816894531,0.8463093638420105,0.8794082403182983,0.3920135796070099,1.6614277362823486,0.7192646861076355
py_quotes,read,8.0,27,40,0.5073135495185852,0.935210108757019,0.9100998044013977,0.40266552567481995,1.7377694845199585,0.7515288591384888
py_quotes,read,8.0,28,40,0.4355503022670746,0.7507109642028809,0.7305885553359985,0.3325919210910797,1.6742404699325562,0.7483239769935608
sql_join_style,read,0.5,20,40,0.35875657200813293,0.05638420581817627,0.06731796264648438,0.3583332896232605,0.11822257936000824,0.6843403577804565
sql_join_style,read,0.5,21,40,0.41493186354637146,0.0627385750412941,0.06902343779802322,0.4081850051879883,0.11128081381320953,0.693652331829071
sql_join_style,read,0.5,22,40,0.47900089621543884,0.06680621206760406,0.07366292178630829,0.4633711278438568,0.10791494697332382,0.7092909812927246
sql_join_style,read,0.5,23,40,0.453870952129364,0.051541611552238464,0.05561788007616997,0.4600653648376465,0.09326493740081787,0.8160355687141418
sql_join_style,read,0.5,24,40,0.44943100214004517,0.04659806936979294,0.05206938832998276,0.4417300224304199,0.08987034857273102,0.8096904754638672
sql_join_style,read,0.5,25,40,0.43711724877357483,0.043687157332897186,0.05040118098258972,0.42007073760032654,0.0897635966539383,0.791212797164917
sql_join_style,read,0.5,26,40,0.44200724363327026,0.04500371217727661,0.050602514296770096,0.41724759340286255,0.08806033432483673,0.7773116827011108
sql_join_style,read,0.5,27,40,0.41346150636672974,0.04004465043544769,0.04704932123422623,0.37938323616981506,0.08497034013271332,0.7529816031455994
sql_join_style,read,0.5,28,40,0.4261583387851715,0.047950536012649536,0.05384492874145508,0.405306875705719,0.08716864138841629,0.7108958959579468
sql_join_style,read,1.0,20,40,0.4649299681186676,0.1552383005619049,0.1765652447938919,0.45065808296203613,0.25369590520858765,0.6843403577804565
sql_join_style,read,1.0,21,40,0.5064758062362671,0.1662796437740326,0.17701372504234314,0.48764172196388245,0.24296483397483826,0.693652331829071
sql_join_style,read,1.0,22,40,0.5745320320129395,0.18508684635162354,0.18973387777805328,0.5447558164596558,0.23991958796977997,0.7092909812927246
sql_join_style,read,1.0,23,40,0.5258196592330933,0.12782683968544006,0.13977594673633575,0.5213303565979004,0.20849557220935822,0.8160355687141418
sql_join_style,read,1.0,24,40,0.5253502130508423,0.11504457890987396,0.13194993138313293,0.5060569047927856,0.19896267354488373,0.8096904754638672
sql_join_style,read,1.0,25,40,0.5220881700515747,0.11242741346359253,0.13177858293056488,0.49265480041503906,0.19920474290847778,0.791212797164917
sql_join_style,read,1.0,26,40,0.5342534184455872,0.11238034069538116,0.13238203525543213,0.49196022748947144,0.19583305716514587,0.7773116827011108
sql_join_style,read,1.0,27,40,0.5151394605636597,0.11051003634929657,0.1279962658882141,0.4605434834957123,0.19172775745391846,0.7529816031455994
sql_join_style,read,1.0,28,40,0.5446981191635132,0.1453830599784851,0.15853171050548553,0.49732786417007446,0.2126796543598175,0.7108958959579468
sql_join_style,read,2.0,20,40,0.5681779384613037,0.5260293483734131,0.5469717979431152,0.5228146314620972,0.6916230916976929,0.6843403577804565
sql_join_style,read,2.0,21,40,0.604962944984436,0.5261653661727905,0.5570449233055115,0.557015597820282,0.6786081194877625,0.693652331829071
sql_join_style,read,2.0,22,40,0.6636394262313843,0.5509551167488098,0.578169584274292,0.6021888852119446,0.6686647534370422,0.7092909812927246
sql_join_style,read,2.0,23,40,0.6452279090881348,0.44696080684661865,0.468055784702301,0.6162019371986389,0.6023106575012207,0.8160355687141418
sql_join_style,read,2.0,24,40,0.6649048328399658,0.44602230191230774,0.45394858717918396,0.6163305044174194,0.5776953101158142,0.8096904754638672
sql_join_style,read,2.0,25,40,0.6710191965103149,0.4564116597175598,0.4724154472351074,0.6122758984565735,0.5904453992843628,0.791212797164917
sql_join_style,read,2.0,26,40,0.6934812068939209,0.4535614252090454,0.4719766676425934,0.6137893199920654,0.5791172981262207,0.7773116827011108
sql_join_style,read,2.0,27,40,0.6782113313674927,0.4472101330757141,0.4638753831386566,0.5717666745185852,0.5841851830482483,0.7529816031455994
sql_join_style,read,2.0,28,40,0.6917068958282471,0.5952093601226807,0.610092282295227,0.6071721315383911,0.6980741620063782,0.7108958959579468
sql_join_style,read,4.0,20,40,0.6283355951309204,0.9018857479095459,0.9393631815910339,0.5561867952346802,1.123840570449829,0.6843403577804565
sql_join_style,read,4.0,21,40,0.6799128651618958,0.9461613297462463,1.0138463973999023,0.6091672778129578,1.1337878704071045,0.693652331829071
sql_join_style,read,4.0,22,40,0.741820216178894,1.0072457790374756,1.049050211906433,0.6558223366737366,1.1161820888519287,0.7092909812927246
sql_join_style,read,4.0,23,40,0.7524556517601013,0.8951403498649597,0.9511726498603821,0.692727267742157,1.093536615371704,0.8160355687141418
sql_join_style,read,4.0,24,40,0.7782767415046692,0.8621660470962524,0.9186409115791321,0.6980645656585693,1.0384525060653687,0.8096904754638672
sql_join_style,read,4.0,25,40,0.7845595479011536,0.8923705816268921,0.945591926574707,0.693050742149353,1.0509941577911377,0.791212797164917
sql_join_style,read,4.0,26,40,0.8010673522949219,0.8473736047744751,0.9091957807540894,0.6836970448493958,1.0091521739959717,0.7773116827011108
sql_join_style,read,4.0,27,40,0.790783703327179,0.8443697690963745,0.8898558616638184,0.6425985097885132,1.0162620544433594,0.7529816031455994
sql_join_style,read,4.0,28,40,0.7717776298522949,0.9881949424743652,1.0853581428527832,0.6590023040771484,1.127172827720642,0.7108958959579468
sql_join_style,read,8.0,20,40,0.5201025605201721,0.7915111780166626,0.8270020484924316,0.4564569890499115,1.1901142597198486,0.6843403577804565
sql_join_style,read,8.0,21,40,0.6210314035415649,0.9371844530105591,0.9836623072624207,0.5580793619155884,1.1981843709945679,0.693652331829071
sql_join_style,read,8.0,22,40,0.6969773173332214,1.0251717567443848,1.0624955892562866,0.6235915422439575,1.185148000717163,0.7092909812927246
sql_join_style,read,8.0,23,40,0.7311456799507141,0.932144284248352,0.9908849596977234,0.6556885242462158,1.2123963832855225,0.8160355687141418
sql_join_style,read,8.0,24,40,0.7704513072967529,0.8875086307525635,0.9366427659988403,0.668435275554657,1.1171191930770874,0.8096904754638672
sql_join_style,read,8.0,25,40,0.7840421795845032,0.9291718006134033,0.9664661288261414,0.667595386505127,1.1268210411071777,0.791212797164917
sql_join_style,read,8.0,26,40,0.7987066507339478,0.9103810787200928,0.9421262741088867,0.6572621464729309,1.0988388061523438,0.7773116827011108
sql_join_style,read,8.0,27,40,0.7897233366966248,0.9251987934112549,0.9659627079963684,0.6227622628211975,1.1513525247573853,0.7529816031455994
sql_join_style,read,8.0,28,40,0.8097689747810364,0.9472276568412781,1.0517021417617798,0.6456375122070312,1.1208661794662476,0.7108958959579468
sql_join_style,ctrl_family,0.5,20,40,0.09947411715984344,0.004015267826616764,0.004844184033572674,0.03444379195570946,0.10292179882526398,0.6843403577804565
sql_join_style,ctrl_family,0.5,21,40,0.06071630120277405,-6.701269012410194e-05,0.0001845459482865408,0.007388389203697443,0.10246119648218155,0.693652331829071
sql_join_style,ctrl_family,0.5,22,40,0.09221872687339783,0.004964847583323717,0.0054400316439569,0.043533481657505035,0.09426611661911011,0.7092909812927246
sql_join_style,ctrl_family,0.5,23,40,-0.01666661724448204,-0.01040093507617712,-0.011166325770318508,-0.04554832726716995,0.18556728959083557,0.8160355687141418
sql_join_style,ctrl_family,0.5,24,40,-0.03677383065223694,-0.01632864400744438,-0.01701989397406578,-0.07361666858196259,0.1799749881029129,0.8096904754638672
sql_join_style,ctrl_family,0.5,25,40,-0.024916093796491623,-0.016505759209394455,-0.018989216536283493,-0.06737679988145828,0.20422513782978058,0.791212797164917
sql_join_style,ctrl_family,0.5,26,40,-0.012804487720131874,-0.01614702120423317,-0.01880350522696972,-0.0652712732553482,0.20057961344718933,0.7773116827011108
sql_join_style,ctrl_family,0.5,27,40,0.025415822863578796,-0.006435622461140156,-0.01074597705155611,-0.022480830550193787,0.23728051781654358,0.7529816031455994
sql_join_style,ctrl_family,0.5,28,40,0.022030293941497803,-0.018338292837142944,-0.033196933567523956,-0.060544002801179886,0.2821607291698456,0.7108958959579468
sql_join_style,ctrl_family,1.0,20,40,0.14605712890625,0.01838143914937973,0.017983561381697655,0.057970572263002396,0.22481808066368103,0.6843403577804565
sql_join_style,ctrl_family,1.0,21,40,0.10195748507976532,0.009810414165258408,0.008775931783020496,0.03343033790588379,0.22496895492076874,0.693652331829071
sql_join_style,ctrl_family,1.0,22,40,0.1277342140674591,0.014644093811511993,0.015180560760200024,0.05782501772046089,0.20615878701210022,0.7092909812927246
sql_join_style,ctrl_family,1.0,23,40,0.01639036275446415,-0.012496620416641235,-0.013313067145645618,-0.02326672337949276,0.3900972008705139,0.8160355687141418
sql_join_style,ctrl_family,1.0,24,40,0.0010820130119100213,-0.02169123664498329,-0.022927170619368553,-0.04513692110776901,0.37800636887550354,0.8096904754638672
sql_join_style,ctrl_family,1.0,25,40,0.023142138496041298,-0.0177580825984478,-0.019025053828954697,-0.03034134767949581,0.41068944334983826,0.791212797164917
sql_join_style,ctrl_family,1.0,26,40,0.03988336771726608,-0.013596218079328537,-0.017668690532445908,-0.027460675686597824,0.4044046401977539,0.7773116827011108
sql_join_style,ctrl_family,1.0,27,40,0.08662934601306915,0.016544565558433533,0.009149125777184963,0.024428926408290863,0.4861719012260437,0.7529816031455994
sql_join_style,ctrl_family,1.0,28,40,0.066493459045887,-0.009329905733466148,-0.04476659744977951,-0.03428230062127113,0.554467499256134,0.7108958959579468
sql_join_style,ctrl_family,2.0,20,40,0.248609259724617,0.12149915099143982,0.12270333617925644,0.1355312019586563,0.6082194447517395,0.6843403577804565
sql_join_style,ctrl_family,2.0,21,40,0.21987032890319824,0.110173299908638,0.10466025769710541,0.12176781892776489,0.603413462638855,0.693652331829071
sql_join_style,ctrl_family,2.0,22,40,0.24464797973632812,0.10913650691509247,0.10709729045629501,0.14160104095935822,0.552598774433136,0.7092909812927246
sql_join_style,ctrl_family,2.0,23,40,0.09291861206293106,0.03582478314638138,0.028141235932707787,0.0328984260559082,0.8529067039489746,0.8160355687141418
sql_join_style,ctrl_family,2.0,24,40,0.10007915645837784,0.03524071350693703,0.026642268523573875,0.03365468606352806,0.8032256960868835,0.8096904754638672
sql_join_style,ctrl_family,2.0,25,40,0.13854241371154785,0.06721093505620956,0.054652947932481766,0.06184341385960579,0.7982164621353149,0.791212797164917
sql_join_style,ctrl_family,2.0,26,40,0.1564849317073822,0.06588177382946014,0.054071612656116486,0.06118186190724373,0.7883160710334778,0.7773116827011108
sql_join_style,ctrl_family,2.0,27,40,0.19331181049346924,0.14377547800540924,0.13887111842632294,0.11434712260961533,0.9848484992980957,0.7529816031455994
sql_join_style,ctrl_family,2.0,28,40,0.14096060395240784,0.04530782997608185,-0.024240542203187943,0.013924767263233662,1.0170127153396606,0.7108958959579468
sql_join_style,ctrl_family,4.0,20,40,0.32419806718826294,0.3083125650882721,0.3056017756462097,0.19166609644889832,1.084449052810669,0.6843403577804565
sql_join_style,ctrl_family,4.0,21,40,0.3235269784927368,0.3072924315929413,0.30194157361984253,0.19796907901763916,1.0678960084915161,0.693652331829071
sql_join_style,ctrl_family,4.0,22,40,0.364410936832428,0.3508192300796509,0.31216394901275635,0.23148968815803528,0.9792707562446594,0.7092909812927246
sql_join_style,ctrl_family,4.0,23,40,0.1615208089351654,0.16629239916801453,0.1413990706205368,0.08840318769216537,1.4754259586334229,0.8160355687141418
sql_join_style,ctrl_family,4.0,24,40,0.21778587996959686,0.21671417355537415,0.1789819449186325,0.13254272937774658,1.2405058145523071,0.8096904754638672
sql_join_style,ctrl_family,4.0,25,40,0.24796462059020996,0.2402990162372589,0.20480303466320038,0.1521083563566208,1.201092004776001,0.791212797164917
sql_join_style,ctrl_family,4.0,26,40,0.2481880933046341,0.22577112913131714,0.1770111322402954,0.13232533633708954,1.1988017559051514,0.7773116827011108
sql_join_style,ctrl_family,4.0,27,40,0.243084117770195,0.3466496765613556,0.31084808707237244,0.15887728333473206,1.5910968780517578,0.7529816031455994
sql_join_style,ctrl_family,4.0,28,40,0.13855299353599548,0.031654104590415955,-0.0715651884675026,0.00647798553109169,1.5012521743774414,0.7108958959579468
sql_join_style,ctrl_family,8.0,20,40,0.32654881477355957,0.2730247378349304,0.27233514189720154,0.18780231475830078,1.0385411977767944,0.6843403577804565
sql_join_style,ctrl_family,8.0,21,40,0.40562963485717773,0.36775150895118713,0.3735851049423218,0.263843834400177,1.0029990673065186,0.693652331829071
sql_join_style,ctrl_family,8.0,22,40,0.4705231189727783,0.41137266159057617,0.4171724319458008,0.32137808203697205,0.9418693780899048,0.7092909812927246
sql_join_style,ctrl_family,8.0,23,40,0.24712328612804413,0.2642844319343567,0.2597615122795105,0.1553122103214264,1.4641506671905518,0.8160355687141418
sql_join_style,ctrl_family,8.0,24,40,0.3561646044254303,0.3451693058013916,0.3247292935848236,0.24508997797966003,1.1465942859649658,0.8096904754638672
sql_join_style,ctrl_family,8.0,25,40,0.38438040018081665,0.34346216917037964,0.3317198157310486,0.2557693421840668,1.096520185470581,0.791212797164917
sql_join_style,ctrl_family,8.0,26,40,0.37570720911026,0.31398844718933105,0.2975519597530365,0.22417542338371277,1.1152255535125732,0.7773116827011108
