icl_example_index,token_role,layer,best_alpha,rank90,energy_at_k,sv1,sv_k,gate_rel_fv,gate_rel_pp,selfcons_max_rel,trunc_resid_mean,trunc_resid_max,preimage_norm_mean,n_rows
6,pre_label_token,0,0.1,1,0.9999999999920908,1.7205995517244332e-09,1.7205995517244332e-09,0.0,0.0,4.1675398279039655e-06,0.999882698059082,1.0000001192092896,355.1200866699219,4590
6,pre_label_token,1,100000.0,12,0.9050703031850168,1.382225513458252,0.38159579038619995,0.0,0.0,9.427426448382903e-07,0.6405271291732788,0.9390186071395874,32.31947326660156,4590
6,pre_label_token,2,10000.0,123,0.900023201625012,3.25022554397583,0.15873631834983826,0.0,0.0,4.147630988882156e-06,0.42239540815353394,0.7551904916763306,37.36506271362305,4590
6,pre_label_token,3,10000.0,140,0.900421189509562,3.1599299907684326,0.15248385071754456,0.0,0.0,4.962895218341146e-06,0.40787506103515625,0.7379542589187622,37.15311050415039,4590
6,pre_label_token,4,10000.0,185,0.9000830430504386,2.278135299682617,0.1318804919719696,0.0,0.0,4.4535472625284456e-06,0.37851014733314514,0.708031415939331,41.98723602294922,4590
6,pre_label_token,5,10000.0,219,0.9002349815443597,1.8254448175430298,0.12169808149337769,0.0,0.0,4.968367647961713e-06,0.3606813848018646,0.6935796141624451,55.64678955078125,4590
6,pre_label_token,6,10000.0,226,0.9000512658271475,1.682544231414795,0.11936570703983307,0.0,0.0,5.973861334496178e-06,0.3565257489681244,0.6878493428230286,56.45793151855469,4590
6,pre_label_token,7,10000.0,240,0.9004047370973177,1.526352047920227,0.11606669425964355,0.0,0.0,5.174061698198784e-06,0.35031867027282715,0.6823289394378662,63.08236312866211,4590
6,pre_label_token,8,10000.0,245,0.9000956293159884,1.5169339179992676,0.1152925193309784,0.0,0.0,7.796518730174284e-06,0.34774142503738403,0.6815405488014221,67.90279388427734,4590
6,pre_label_token,9,10000.0,263,0.9000519366490742,1.3371752500534058,0.11069134622812271,0.0,0.0,6.6718889684125315e-06,0.33983510732650757,0.6785700917243958,74.49809265136719,4590
6,pre_label_token,10,10000.0,263,0.9004184751429054,1.2778440713882446,0.10878685861825943,0.0,0.0,4.772743068315322e-06,0.33946117758750916,0.6782613396644592,87.82408905029297,4590
