icl_example_index,token_role,layer,best_alpha,rank90,energy_at_k,sv1,sv_k,gate_rel_fv,gate_rel_pp,selfcons_max_rel,trunc_resid_mean,trunc_resid_max,preimage_norm_mean,n_rows
7,pre_label_token,0,0.1,1,0.9999999999920908,1.7205995517244332e-09,1.7205995517244332e-09,0.0,0.0,4.1675398279039655e-06,0.999882698059082,1.0000001192092896,355.1200866699219,4590
7,pre_label_token,1,100000.0,12,0.9022924693816264,1.39597749710083,0.3878088593482971,0.0,0.0,1.0887961252592504e-06,0.6391294002532959,0.9380037188529968,32.2990837097168,4590
7,pre_label_token,2,10000.0,130,0.9004445408107927,3.159804105758667,0.15400071442127228,0.0,0.0,3.437784471316263e-06,0.4170796871185303,0.7532332539558411,37.33561706542969,4590
7,pre_label_token,3,10000.0,145,0.900240365090636,3.0858678817749023,0.14939497411251068,0.0,0.0,3.6634812659031013e-06,0.40451639890670776,0.7387466430664062,37.29715347290039,4590
7,pre_label_token,4,10000.0,188,0.9002547629044158,2.2275824546813965,0.1303153932094574,0.0,0.0,4.283771431801142e-06,0.37650609016418457,0.7061086297035217,42.04856491088867,4590
7,pre_label_token,5,10000.0,222,0.9002885655829627,1.7644033432006836,0.12009867280721664,0.0,0.0,4.616389105649432e-06,0.3590626120567322,0.696800172328949,55.88922119140625,4590
7,pre_label_token,6,10000.0,229,0.9002088171788032,1.6300160884857178,0.11814507097005844,0.0,0.0,7.562611244793516e-06,0.3554643392562866,0.6951313018798828,56.58973693847656,4590
7,pre_label_token,7,10000.0,241,0.900193401606305,1.4680876731872559,0.11551433801651001,0.0,0.0,5.921832780586556e-06,0.35040536522865295,0.6929690837860107,63.612762451171875,4590
7,pre_label_token,8,10000.0,247,0.9001474457905404,1.46278977394104,0.11449220776557922,0.0,0.0,8.122326107695699e-06,0.34707483649253845,0.6911426186561584,68.43067169189453,4590
7,pre_label_token,9,10000.0,265,0.9003766430043463,1.2740687131881714,0.10992629081010818,0.0,0.0,6.559119810845004e-06,0.3392387926578522,0.6802603006362915,75.03478240966797,4590
7,pre_label_token,10,3162.2776601683795,422,0.9000370842118669,1.6983625888824463,0.16959714889526367,0.0,0.0,8.046694347285666e-06,0.28109511733055115,0.6215097308158875,73.63890838623047,4590
7,pre_label_token,11,3162.2776601683795,428,0.9000512014885816,1.5986696481704712,0.16909313201904297,0.0,0.0,7.81839571573073e-06,0.2787497937679291,0.6216236352920532,82.09317016601562,4590
7,pre_label_token,12,3162.2776601683795,432,0.9001501621648754,1.609171986579895,0.17017711699008942,0.0,0.0,7.657695277885068e-06,0.2763911783695221,0.6198764443397522,80.49888610839844,4590
7,pre_label_token,13,3162.2776601683795,443,0.9002077715210208,1.55927312374115,0.1668730527162552,0.0,0.0,8.166309271473438e-06,0.2731647193431854,0.6186793446540833,87.5927963256836,4590
7,pre_label_token,14,3162.2776601683795,429,0.9002853601686982,1.6298376321792603,0.1695021241903305,0.0,0.0,8.0996524047805e-06,0.2772971987724304,0.623717725276947,99.69296264648438,4590
7,pre_label_token,15,3162.2776601683795,434,0.9000493407090489,1.6732200384140015,0.17146329581737518,0.0,0.0,7.568366527266335e-06,0.2753933072090149,0.6192675828933716,101.5951156616211,4590
7,pre_label_token,16,3162.2776601683795,437,0.9001931717757394,1.6394253969192505,0.17067404091358185,0.0,0.0,7.460152119165286e-06,0.2742976248264313,0.618302583694458,111.78468322753906,4590
7,pre_label_token,17,3162.2776601683795,423,0.9000041564562791,1.733278512954712,0.17296463251113892,0.0,0.0,7.72625753597822e-06,0.277795672416687,0.622827410697937,125.87712860107422,4590
7,pre_label_token,18,3162.2776601683795,430,0.9001610545158323,1.7730929851531982,0.17441841959953308,0.0,0.0,1.354192409053212e-05,0.2759023606777191,0.6231163740158081,131.3350067138672,4590
7,pre_label_token,19,10000.0,281,0.9001903020955943,1.460982084274292,0.11256321519613266,0.0,0.0,6.741936431353679e-06,0.3280211091041565,0.6680582165718079,189.7711944580078,4590
7,pre_label_token,20,10000.0,277,0.90015059743581,1.5530720949172974,0.11471276730298996,0.0,0.0,6.130665951786796e-06,0.330049991607666,0.6716424822807312,214.0680694580078,4590
7,pre_label_token,21,10000.0,280,0.9000607511749128,1.5847394466400146,0.11557721346616745,0.0,0.0,7.41286157790455e-06,0.32859253883361816,0.6703195571899414,235.06527709960938,4590
7,pre_label_token,22,10000.0,281,0.9003248660183363,1.6473766565322876,0.11650707572698593,0.0,0.0,6.4267196648870595e-06,0.32788676023483276,0.6665914058685303,251.31204223632812,4590
7,pre_label_token,23,10000.0,282,0.9001185818624039,1.6895259618759155,0.11759967356920242,0.0,0.0,7.47482044971548e-06,0.3274309039115906,0.6649171113967896,262.1353454589844,4590
7,pre_label_token,24,10000.0,285,0.9000091928607687,1.7184054851531982,0.1179819107055664,0.0,0.0,6.5255867411906365e-06,0.32581406831741333,0.6662134528160095,275.9059753417969,4590
7,pre_label_token,25,10000.0,289,0.900000470963386,1.71933913230896,0.11738397926092148,0.0,0.0,6.741260676790262e-06,0.32389652729034424,0.6681345105171204,291.6031799316406,4590
7,pre_label_token,26,10000.0,292,0.9001918506945751,1.7365111112594604,0.11775504797697067,0.0,0.0,7.022790668997914e-06,0.3224753737449646,0.6679191589355469,306.0487365722656,4590
7,pre_label_token,27,10000.0,290,0.9003128764608908,1.7730478048324585,0.11801552772521973,0.0,0.0,6.621791726502124e-06,0.3231368958950043,0.6653928160667419,336.95849609375,4590
7,pre_label_token,28,10000.0,283,0.9002520642379781,1.8499557971954346,0.11976591497659683,0.0,0.0,6.944738743186463e-06,0.3261938691139221,0.6684060096740723,420.0043640136719,4590
7,first_label_token,0,31622.776601683792,35,0.901199776639155,2.4501402378082275,0.18074238300323486,0.0,0.0,2.822624537657248e-06,0.5447034239768982,0.8986796140670776,2.0608162879943848,4590
7,first_label_token,1,31622.776601683792,32,0.900717383515932,2.2869815826416016,0.18514317274093628,0.0,0.0,1.640176947148575e-06,0.552315354347229,0.911509096622467,40.957130432128906,4590
7,first_label_token,2,31622.776601683792,36,0.9004473238659116,2.1920509338378906,0.17593008279800415,0.0,0.0,2.473526137691806e-06,0.5414116978645325,0.8954675793647766,47.77163314819336,4590
7,first_label_token,3,31622.776601683792,39,0.9003650081813424,2.132336378097534,0.1673063039779663,0.0,0.0,1.5913342394924257e-06,0.5345407724380493,0.8804570436477661,48.23141098022461,4590
7,first_label_token,4,31622.776601683792,46,0.9010872261795966,2.0181400775909424,0.15491412580013275,0.0,0.0,2.6811949283001013e-06,0.5176385641098022,0.8663235306739807,55.96492004394531,4590
