icl_example_index,token_role,layer,best_alpha,rank90,energy_at_k,sv1,sv_k,gate_rel_fv,gate_rel_pp,selfcons_max_rel,trunc_resid_mean,trunc_resid_max,preimage_norm_mean,n_rows
4,pre_label_token,0,0.1,1,0.9999999999920908,1.7205995517244332e-09,1.7205995517244332e-09,0.0,0.0,4.1675398279039655e-06,0.999882698059082,1.0000001192092896,355.1200866699219,4590
4,pre_label_token,1,100000.0,12,0.911980489659236,1.3454692363739014,0.377273291349411,0.0,0.0,8.885479587661393e-07,0.639880359172821,0.9381290078163147,32.52267074584961,4590
4,pre_label_token,2,10000.0,114,0.9004098687761632,3.3281643390655518,0.1641281694173813,0.0,0.0,3.0136006898828782e-06,0.43083852529525757,0.7814600467681885,37.60737609863281,4590
4,pre_label_token,3,10000.0,129,0.900359402666643,3.2764816284179688,0.15943793952465057,0.0,0.0,3.4049214718834264e-06,0.4167415201663971,0.7562074065208435,37.071834564208984,4590
4,pre_label_token,4,10000.0,179,0.9004629754615437,2.3766775131225586,0.13582658767700195,0.0,0.0,4.122621248825453e-06,0.3824324607849121,0.7142089605331421,42.20808792114258,4590
4,pre_label_token,5,10000.0,208,0.9000444637935389,1.9921189546585083,0.1272009015083313,0.0,0.0,4.723820893559605e-06,0.3665045201778412,0.701850950717926,55.23774719238281,4590
4,pre_label_token,6,10000.0,218,0.900327490811048,1.7987818717956543,0.12307970225811005,0.0,0.0,4.7863413783488795e-06,0.36136287450790405,0.7006042003631592,56.518226623535156,4590
4,pre_label_token,7,10000.0,232,0.9003402823080504,1.637096643447876,0.11927817016839981,0.0,0.0,6.42423174213036e-06,0.35484209656715393,0.6968023180961609,62.11782455444336,4590
4,pre_label_token,8,10000.0,239,0.9003550073074058,1.626147985458374,0.11826382577419281,0.0,0.0,4.895121492154431e-06,0.35095781087875366,0.691012978553772,67.37621307373047,4590
4,pre_label_token,9,10000.0,256,0.900222192522809,1.4969892501831055,0.11306069791316986,0.0,0.0,7.3536621130187996e-06,0.3430694043636322,0.6789043545722961,74.25647735595703,4590
