icl_example_index,token_role,layer,best_alpha,rank90,energy_at_k,sv1,sv_k,gate_rel_fv,gate_rel_pp,selfcons_max_rel,trunc_resid_mean,trunc_resid_max,preimage_norm_mean,n_rows
9,pre_label_token,0,0.1,1,0.9999999999920908,1.7205995517244332e-09,1.7205995517244332e-09,0.0,0.0,4.1675398279039655e-06,0.999882698059082,1.0000001192092896,355.1200866699219,4590
9,pre_label_token,1,100000.0,12,0.9001118652550493,1.4251251220703125,0.39252275228500366,0.0,0.0,8.443966521554103e-07,0.6385241746902466,0.9378263354301453,32.30585479736328,4590
9,pre_label_token,2,10000.0,133,0.9004369749455701,3.0522260665893555,0.15140344202518463,0.0,0.0,3.478873395579285e-06,0.4156050384044647,0.7463523745536804,37.28761672973633,4590
9,pre_label_token,3,10000.0,150,0.900520506042592,2.986902952194214,0.1459009200334549,0.0,0.0,3.7927902667433955e-06,0.4009298086166382,0.7293478846549988,37.40037536621094,4590
9,pre_label_token,4,10000.0,190,0.9002235830294805,2.182559013366699,0.12937894463539124,0.0,0.0,3.7931545193714555e-06,0.37667906284332275,0.7098569869995117,42.01358413696289,4590
9,pre_label_token,5,10000.0,224,0.9000171216455504,1.6799498796463013,0.11981994658708572,0.0,0.0,5.816446901008021e-06,0.3590730130672455,0.6949700713157654,55.78296661376953,4590
9,pre_label_token,6,10000.0,230,0.9001686713821908,1.5661189556121826,0.11824758350849152,0.0,0.0,6.0456172832346056e-06,0.3553723096847534,0.6924992799758911,56.20378875732422,4590
9,pre_label_token,7,10000.0,240,0.9002445448904005,1.4277247190475464,0.11574982106685638,0.0,0.0,5.113392944622319e-06,0.350852906703949,0.6897032260894775,63.26044464111328,4590
9,pre_label_token,8,10000.0,245,0.9000187578553704,1.4257838726043701,0.11502701044082642,0.0,0.0,5.168551524548093e-06,0.3476058542728424,0.6836673021316528,68.10810852050781,4590
9,pre_label_token,9,3162.2776601683795,424,0.9002292381846706,1.6378421783447266,0.17033468186855316,0.0,0.0,7.701566573814489e-06,0.28103867173194885,0.6242937445640564,64.45170593261719,4590
9,pre_label_token,10,3162.2776601683795,422,0.900122520227525,1.6859163045883179,0.17001773416996002,0.0,0.0,7.934355380712077e-06,0.2810070812702179,0.6268447041511536,73.52200317382812,4590
9,pre_label_token,11,3162.2776601683795,428,0.9001186196962666,1.5508275032043457,0.1699722707271576,0.0,0.0,8.254382919403724e-06,0.27856209874153137,0.6234391331672668,82.0594253540039,4590
9,pre_label_token,12,3162.2776601683795,431,0.9000579389420663,1.5685665607452393,0.17096339166164398,0.0,0.0,7.362708856817335e-06,0.2767360210418701,0.6268011927604675,80.63410949707031,4590
9,pre_label_token,13,3162.2776601683795,440,0.9001317600798725,1.4444389343261719,0.16859331727027893,0.0,0.0,7.821051440259907e-06,0.27360203862190247,0.6223442554473877,87.7347412109375,4590
9,pre_label_token,14,3162.2776601683795,425,0.9002161723435479,1.505071759223938,0.17049966752529144,0.0,0.0,8.352842087333556e-06,0.2779526710510254,0.6295576691627502,99.92996978759766,4590
9,pre_label_token,15,3162.2776601683795,430,0.9002922776237623,1.57048499584198,0.17255455255508423,0.0,0.0,7.465371709258761e-06,0.27591827511787415,0.6262362599372864,101.6121597290039,4590
9,pre_label_token,16,3162.2776601683795,432,0.9002825194743094,1.5315697193145752,0.1728871613740921,0.0,0.0,7.3359747148060706e-06,0.2751621901988983,0.6212577819824219,112.04267120361328,4590
9,pre_label_token,17,3162.2776601683795,418,0.9002672254526328,1.621901512145996,0.17456816136837006,0.0,0.0,7.496059879485983e-06,0.2788168489933014,0.6249585151672363,125.85063171386719,4590
9,pre_label_token,18,3162.2776601683795,424,0.900045738842352,1.6765360832214355,0.176882803440094,0.0,0.0,8.618098945589736e-06,0.27690228819847107,0.625490128993988,130.7401580810547,4590
9,pre_label_token,19,3162.2776601683795,425,0.9003028074306793,1.742734432220459,0.17832660675048828,0.0,0.0,7.642617674719077e-06,0.2764047086238861,0.625666081905365,143.4296875,4590
9,pre_label_token,20,3162.2776601683795,419,0.9000756845302018,1.837087869644165,0.1803148090839386,0.0,0.0,8.051155418797862e-06,0.27825090289115906,0.6247959136962891,161.0515594482422,4590
9,pre_label_token,21,3162.2776601683795,421,0.900071204194406,1.8734489679336548,0.1826673448085785,0.0,0.0,7.750756594759878e-06,0.27747106552124023,0.6228083372116089,175.92410278320312,4590
9,pre_label_token,22,3162.2776601683795,421,0.900011505873869,1.9359558820724487,0.1837039440870285,0.0,0.0,7.749627002340276e-06,0.27740055322647095,0.6243285536766052,186.71963500976562,4590
9,pre_label_token,23,3162.2776601683795,422,0.9001296090036006,1.9874622821807861,0.18486995995044708,0.0,0.0,8.227678335970268e-06,0.2771037518978119,0.6224494576454163,194.30638122558594,4590
9,pre_label_token,24,3162.2776601683795,424,0.9000266417495172,2.029035806655884,0.18535222113132477,0.0,0.0,8.323934707732406e-06,0.27637553215026855,0.622345507144928,204.5921630859375,4590
9,pre_label_token,25,10000.0,287,0.900338477406375,1.6909147500991821,0.11834798753261566,0.0,0.0,7.618699328304501e-06,0.3242431879043579,0.666377067565918,286.5948791503906,4590
9,pre_label_token,26,10000.0,289,0.9002306408071403,1.7126762866973877,0.11872344464063644,0.0,0.0,6.356699032039614e-06,0.3233186602592468,0.6646021604537964,300.8221740722656,4590
9,pre_label_token,27,10000.0,287,0.9003088635335103,1.751091718673706,0.1193525567650795,0.0,0.0,6.259059773583431e-06,0.3240533471107483,0.6655571460723877,331.7643127441406,4590
9,pre_label_token,28,10000.0,280,0.9001261370203297,1.828597068786621,0.12033318728208542,0.0,0.0,6.536923592648236e-06,0.32739582657814026,0.6698190569877625,415.89752197265625,4590
9,first_label_token,0,31622.776601683792,35,0.9003962699617909,2.4755799770355225,0.18244948983192444,0.0,0.0,1.7337762301394832e-06,0.5448756217956543,0.9051152467727661,2.0536880493164062,4590
9,first_label_token,1,31622.776601683792,33,0.9011235745691525,2.3191850185394287,0.18188822269439697,0.0,0.0,1.875148200269905e-06,0.549405038356781,0.906391441822052,40.91978454589844,4590
9,first_label_token,2,31622.776601683792,37,0.900203411376575,2.2060062885284424,0.1743548959493637,0.0,0.0,2.0044255961693125e-06,0.5386164784431458,0.899459183216095,47.79300308227539,4590
