icl_example_index,token_role,layer,best_alpha,rank90,energy_at_k,sv1,sv_k,gate_rel_fv,gate_rel_pp,selfcons_max_rel,trunc_resid_mean,trunc_resid_max,preimage_norm_mean,n_rows
3,pre_label_token,0,0.1,1,0.9999999999920908,1.7205995517244332e-09,1.7205995517244332e-09,0.0,0.0,4.1675398279039655e-06,0.999882698059082,1.0000001192092896,355.1200866699219,4590
3,pre_label_token,1,100000.0,12,0.915177288868926,1.3193111419677734,0.35669612884521484,0.0,0.0,8.489994343108265e-07,0.6317536234855652,0.9379628896713257,32.65451431274414,4590
3,pre_label_token,2,31622.776601683792,21,0.9007561570551137,2.222141742706299,0.18122808635234833,0.0,0.0,1.5035445812827675e-06,0.580231249332428,0.9344455003738403,37.63334274291992,4590
3,pre_label_token,3,10000.0,119,0.9004592146510544,3.4669504165649414,0.1678275763988495,0.0,0.0,3.972566446464043e-06,0.4240572154521942,0.7576569318771362,36.967735290527344,4590
3,pre_label_token,4,10000.0,173,0.900303487529497,2.451913833618164,0.1392485648393631,0.0,0.0,4.001903107564431e-06,0.3857458829879761,0.7183285355567932,42.35934066772461,4590
3,pre_label_token,5,31622.776601683792,57,0.9006141550250252,1.6580932140350342,0.12133625894784927,0.0,0.0,2.6692268875194713e-06,0.49678465723991394,0.8389533162117004,55.75373077392578,4590
3,pre_label_token,6,10000.0,208,0.9002554395798783,1.8777940273284912,0.1261848658323288,0.0,0.0,5.138860615261365e-06,0.3660275638103485,0.7050333619117737,56.605281829833984,4590
3,pre_label_token,7,10000.0,220,0.9002348355219197,1.7404487133026123,0.12241432070732117,0.0,0.0,6.415896223188611e-06,0.3603127896785736,0.7016526460647583,61.42472839355469,4590
3,pre_label_token,8,10000.0,228,0.9002007454280184,1.7420233488082886,0.12143535912036896,0.0,0.0,5.766114099969855e-06,0.35539138317108154,0.6987553238868713,66.82115936279297,4590
3,pre_label_token,9,10000.0,245,0.9002874283433808,1.6564770936965942,0.11686120927333832,0.0,0.0,6.50743913865881e-06,0.3478426933288574,0.6900303363800049,73.54354095458984,4590
3,pre_label_token,10,10000.0,250,0.9000057147900257,1.6595722436904907,0.11468396335840225,0.0,0.0,6.8049539549974725e-06,0.3450615108013153,0.6896058320999146,86.25080871582031,4590
3,pre_label_token,11,10000.0,253,0.9000423776191576,1.652895450592041,0.11456075310707092,0.0,0.0,8.509009603585582e-06,0.34315893054008484,0.68464595079422,96.40826416015625,4590
3,pre_label_token,12,10000.0,261,0.9001389691645234,1.6297342777252197,0.11328981071710587,0.0,0.0,8.450981113128364e-06,0.3384762704372406,0.6815458536148071,96.35904693603516,4590
3,pre_label_token,13,10000.0,276,0.9003709408366989,1.5800751447677612,0.10983108729124069,0.0,0.0,6.043042503733886e-06,0.3321421146392822,0.68230801820755,109.35728454589844,4590
3,pre_label_token,14,10000.0,267,0.9001442602833127,1.644426703453064,0.1128353476524353,0.0,0.0,6.213186679815408e-06,0.33667075634002686,0.680243730545044,124.1695327758789,4590
3,pre_label_token,15,10000.0,275,0.9003194702211832,1.6847293376922607,0.11227568984031677,0.0,0.0,6.379918431775877e-06,0.3325393795967102,0.6796507239341736,129.81886291503906,4590
3,pre_label_token,16,10000.0,278,0.9000613733616296,1.663121223449707,0.11183005571365356,0.0,0.0,6.759680218237918e-06,0.3306034207344055,0.6748704314231873,141.89610290527344,4590
3,pre_label_token,17,10000.0,267,0.9002647655536775,1.7536319494247437,0.11457360535860062,0.0,0.0,6.716703410347691e-06,0.33473271131515503,0.6801364421844482,160.5089569091797,4590
3,pre_label_token,18,10000.0,276,0.9001624940008264,1.771472692489624,0.11446432769298553,0.0,0.0,6.9733691816509236e-06,0.33052343130111694,0.6718824505805969,171.6170196533203,4590
3,pre_label_token,19,10000.0,277,0.9003139480716899,1.8326807022094727,0.11514657735824585,0.0,0.0,9.306734682468232e-06,0.32991310954093933,0.6768539547920227,189.92066955566406,4590
3,pre_label_token,20,10000.0,270,0.900377579602614,1.9442088603973389,0.1175682470202446,0.0,0.0,6.440306606236845e-06,0.33282119035720825,0.6791837811470032,216.8754119873047,4590
3,pre_label_token,21,10000.0,272,0.90002961537568,1.9821722507476807,0.11919546872377396,0.0,0.0,7.345872745645465e-06,0.3314630389213562,0.675383985042572,237.64852905273438,4590
3,pre_label_token,22,10000.0,273,0.9000007274768588,2.024876594543457,0.12002892792224884,0.0,0.0,8.533747859473806e-06,0.3308531641960144,0.6747190952301025,254.12623596191406,4590
3,pre_label_token,23,10000.0,275,0.9000766158172799,2.060657024383545,0.12079225480556488,0.0,0.0,6.784644028812181e-06,0.3296976089477539,0.6708865165710449,265.8105773925781,4590
3,pre_label_token,24,10000.0,279,0.9000959951561744,2.082489490509033,0.12106163799762726,0.0,0.0,8.272477316495497e-06,0.32770299911499023,0.668027937412262,279.6514587402344,4590
3,pre_label_token,25,10000.0,284,0.9003258809588356,2.0622549057006836,0.12103548645973206,0.0,0.0,8.546994649805129e-06,0.3255279064178467,0.6673921346664429,295.3581848144531,4590
3,pre_label_token,26,10000.0,286,0.9000541376613024,2.062142848968506,0.12137588113546371,0.0,0.0,7.178641226346372e-06,0.324485182762146,0.6688224077224731,309.6846618652344,4590
3,pre_label_token,27,10000.0,284,0.9000328341029158,2.0742647647857666,0.12238761782646179,0.0,0.0,7.4439385571167804e-06,0.3252086937427521,0.6710730791091919,342.3072814941406,4590
3,pre_label_token,28,10000.0,278,0.9002193155428596,2.131263256072998,0.12341699004173279,0.0,0.0,6.873573966004187e-06,0.32787713408470154,0.6728346347808838,435.1832580566406,4590
3,first_label_token,0,31622.776601683792,35,0.9010683516124667,2.4676601886749268,0.18033911287784576,0.0,0.0,2.053687694569817e-06,0.5433396100997925,0.9102133512496948,2.0622310638427734,4590
3,first_label_token,1,31622.776601683792,34,0.9010628782891454,2.28558087348938,0.17993731796741486,0.0,0.0,1.485780217080901e-06,0.5466709733009338,0.9049297571182251,41.710838317871094,4590
3,first_label_token,2,31622.776601683792,38,0.9004343488398692,2.168872117996216,0.16757802665233612,0.0,0.0,2.4134624254656956e-06,0.5371349453926086,0.8905465602874756,48.639007568359375,4590
3,first_label_token,3,31622.776601683792,41,0.900733576428165,2.118741750717163,0.15997426211833954,0.0,0.0,1.7835831158663495e-06,0.5314057469367981,0.8858607411384583,49.16405487060547,4590
3,first_label_token,4,31622.776601683792,46,0.9006466189554044,2.048184394836426,0.15300288796424866,0.0,0.0,2.3937102469062665e-06,0.5202818512916565,0.8745266795158386,55.797447204589844,4590
3,first_label_token,5,31622.776601683792,53,0.9001839019348633,1.8892464637756348,0.14422684907913208,0.0,0.0,2.5553483737894567e-06,0.5062035322189331,0.8470727205276489,66.50428771972656,4590
3,first_label_token,6,10000.0,190,0.900307447559253,2.3387131690979004,0.14692912995815277,0.0,0.0,4.361435003374936e-06,0.3772905766963959,0.7069176435470581,70.78701782226562,4590
3,first_label_token,7,10000.0,212,0.9004469734498609,2.232919931411743,0.1397349089384079,0.0,0.0,4.624387656804174e-06,0.36361661553382874,0.6962964534759521,83.00506591796875,4590
3,first_label_token,8,10000.0,224,0.9003939318222355,2.1282739639282227,0.13481448590755463,0.0,0.0,5.128504653839627e-06,0.356546014547348,0.6900020241737366,90.82292175292969,4590
3,first_label_token,9,10000.0,235,0.9003594623117843,1.9723451137542725,0.13108406960964203,0.0,0.0,4.8218444135272875e-06,0.3504803776741028,0.6866818070411682,101.6568374633789,4590
3,first_label_token,10,10000.0,240,0.9000445365023247,1.879659652709961,0.12948434054851532,0.0,0.0,6.125373602117179e-06,0.34768983721733093,0.6844974756240845,112.27637481689453,4590
3,first_label_token,11,10000.0,245,0.90005781810747,1.8483295440673828,0.1274482160806656,0.0,0.0,5.294342827255605e-06,0.3450389802455902,0.6808863282203674,120.53655242919922,4590
3,first_label_token,12,10000.0,245,0.9003938779305588,1.8762164115905762,0.12772104144096375,0.0,0.0,6.400517577276332e-06,0.344730943441391,0.6824261546134949,127.09733581542969,4590
3,first_label_token,13,10000.0,248,0.9000115520924538,1.8446165323257446,0.12586024403572083,0.0,0.0,6.812021183577599e-06,0.34310993552207947,0.6819916367530823,135.82852172851562,4590
3,first_label_token,14,10000.0,250,0.9000884056831876,1.8487924337387085,0.1259828358888626,0.0,0.0,7.170958269853145e-06,0.3425455689430237,0.6820895075798035,143.9768524169922,4590
3,first_label_token,15,10000.0,250,0.9000879383426088,1.852266788482666,0.12594664096832275,0.0,0.0,7.672612809983548e-06,0.34257638454437256,0.6813552975654602,151.0876922607422,4590
3,first_label_token,16,10000.0,250,0.9002789009720047,1.8606656789779663,0.12646286189556122,0.0,0.0,6.840413789177546e-06,0.3423323929309845,0.6828311681747437,160.0556182861328,4590
3,first_label_token,17,10000.0,250,0.9000376420831498,1.9094024896621704,0.12732724845409393,0.0,0.0,5.223856987868203e-06,0.34191274642944336,0.6808136105537415,171.08216857910156,4590
3,first_label_token,18,10000.0,250,0.9001201419426674,1.9252698421478271,0.12782429158687592,0.0,0.0,5.711905487260083e-06,0.3417266309261322,0.6792080402374268,178.99008178710938,4590
3,first_label_token,19,10000.0,250,0.9000319283565451,1.9643888473510742,0.12934772670269012,0.0,0.0,6.229761311260518e-06,0.3413660526275635,0.6779468059539795,189.06532287597656,4590
3,first_label_token,20,10000.0,252,0.9000295041274073,1.9966442584991455,0.12975797057151794,0.0,0.0,6.437455340346787e-06,0.3402045965194702,0.6773089170455933,200.9796905517578,4590
3,first_label_token,21,10000.0,255,0.9001890652741783,2.0024051666259766,0.12907713651657104,0.0,0.0,6.318967280094512e-06,0.33900272846221924,0.679709255695343,218.8535919189453,4590
3,first_label_token,22,10000.0,255,0.900153381481704,2.034562587738037,0.13034410774707794,0.0,0.0,5.680955837306101e-06,0.33875182271003723,0.6768015623092651,229.221435546875,4590
