icl_example_index,token_role,layer,k_act,k_fv,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,pca_train_mse,pca_test_mse,fv_recon_floor_test_mse,train_mean_squared_l2,test_mean_squared_l2
1,pre_label_token,0,16,16,16,16,0.01,91.58484649658203,True,3400,1190,0.3306625949635225,0.33284623282296316,82.65532542509192,39.63892504267332,0.1780068725347519,1354.3939889705882,1363.3382221638656
1,pre_label_token,1,16,16,16,16,1000.0,78.46267700195312,False,3400,1190,0.17866307412876803,0.3011717307467421,43.74345067641314,31.530225840336133,0.1780068725347519,731.8039453125,1233.5994091386556
1,pre_label_token,2,16,16,16,16,1000.0,77.63135528564453,False,3400,1190,0.1666409592067494,0.3025999982817834,40.66578774844899,31.89586479122899,0.1780068725347519,682.5613763786764,1239.4495929621849
1,pre_label_token,3,16,16,16,16,316.22776601683796,76.13786315917969,False,3400,1190,0.1504326374390546,0.3078278693832269,36.516459422392,33.23419035582983,0.1780068725347519,616.1720772058824,1260.8629464285714
1,pre_label_token,4,16,16,16,16,1000.0,77.23835754394531,False,3400,1190,0.1568780713922837,0.3062315964899143,38.16649112477022,32.82555064994748,0.1780068725347519,642.572578125,1254.324612657563
1,pre_label_token,5,16,16,16,16,1000.0,77.38643646240234,False,3400,1190,0.15793348592870377,0.30393434252057755,38.4366752355239,32.23745404411765,0.1780068725347519,646.8955606617648,1244.9150866596638
1,pre_label_token,6,16,16,16,16,1000.0,77.6551742553711,False,3400,1190,0.15595874477835261,0.2998993064175133,37.931141680549175,31.204485006893382,0.1780068725347519,638.8070209099265,1228.3875525210085
1,pre_label_token,7,16,16,16,16,1000.0,77.40967559814453,False,3400,1190,0.1552831477277419,0.30097214193905103,37.75819009219899,31.479132336528362,0.1780068725347519,636.0397782628677,1232.7819262079831
1,pre_label_token,8,16,16,16,16,1000.0,77.69470977783203,False,3400,1190,0.15560517339145435,0.30374854272153196,37.840627836339614,32.18988765428046,0.1780068725347519,637.3587959558823,1244.154037552521
1,pre_label_token,9,16,16,16,16,1000.0,77.55937194824219,False,3400,1190,0.15544430087594424,0.3010856948980764,37.79944598029642,31.508205381762078,0.1780068725347519,636.6998678768382,1233.2470588235294
1,pre_label_token,10,16,16,16,16,1000.0,77.66633605957031,False,3400,1190,0.15488118620479807,0.30322388721113447,37.65528973747702,32.05557481781775,0.1780068725347519,634.3933318014706,1242.0049763655463
1,pre_label_token,11,16,16,16,16,1000.0,77.35706329345703,False,3400,1190,0.15338865392348344,0.3017494410025973,37.27320097081802,31.678116793592437,0.1780068725347519,628.2799207261029,1235.9657169117647
1,pre_label_token,12,16,16,16,16,1000.0,77.04232025146484,False,3400,1190,0.15075699708041024,0.3034262841489135,36.59949904497932,32.10739069065126,0.1780068725347519,617.5006577435662,1242.8340664390757
1,pre_label_token,13,16,16,16,16,1000.0,76.17583465576172,False,3400,1190,0.14847276168711046,0.30749604842242073,36.01473284553079,33.149255063353465,0.1780068725347519,608.1444261259192,1259.5037946428572
1,pre_label_token,14,16,16,16,16,1000.0,75.80377960205078,False,3400,1190,0.1468862881379969,0.3088034669892127,35.60859543744255,33.48395483193277,0.1780068725347519,601.6462287454044,1264.8590204831933
1,pre_label_token,15,16,16,16,16,1000.0,75.26782989501953,False,3400,1190,0.1461822735562044,0.3156990532113724,35.428368278952206,35.249226135766804,0.1780068725347519,598.7626108685662,1293.1033088235295
1,pre_label_token,16,16,16,16,16,1000.0,75.36905670166016,False,3400,1190,0.1472955511598026,0.31281064939098197,35.71336601706112,34.50979229582458,0.1780068725347519,603.3225924862132,1281.2723673844537
1,pre_label_token,17,16,16,16,16,1000.0,75.57760620117188,False,3400,1190,0.14820755678064682,0.31468963783328274,35.946839527803306,34.99081702993698,0.1780068725347519,607.0581451056985,1288.9687696953781
1,pre_label_token,18,16,16,16,16,1000.0,75.6313705444336,False,3400,1190,0.1480147835787605,0.31411338613814666,35.89748976763557,34.84329515986082,0.1780068725347519,606.268553538603,1286.608462447479
1,pre_label_token,19,16,16,16,16,1000.0,76.20336151123047,False,3400,1190,0.15087803293676938,0.3114678246634347,36.630481316061584,34.16602793461134,0.1780068725347519,617.9964229090074,1275.7721704306723
1,pre_label_token,20,16,16,16,16,1000.0,76.00960540771484,False,3400,1190,0.15010221341077018,0.318901111698952,36.431869578642,36.068950646664916,0.1780068725347519,614.8186477481618,1306.2189600840336
1,pre_label_token,21,16,16,16,16,1000.0,77.06624603271484,False,3400,1190,0.1505656574754154,0.31278542751023747,36.55051251579734,34.5033352891938,0.1780068725347519,616.7169485294118,1281.1691045168068
1,pre_label_token,22,16,16,16,16,1000.0,77.32830810546875,False,3400,1190,0.15017127261442298,0.31672986615605714,36.449549668255976,35.51311199284401,0.1780068725347519,615.1015458409927,1297.325525210084
1,pre_label_token,23,16,16,16,16,1000.0,77.55972290039062,False,3400,1190,0.1494892333535587,0.31625749604040837,36.27494711483226,35.392186269038866,0.1780068725347519,612.3079090073529,1295.3906709558823
1,pre_label_token,24,16,16,16,16,1000.0,77.53224182128906,False,3400,1190,0.1484295100324294,0.31582620284136603,36.003658177992875,35.281775415244226,0.1780068725347519,607.9672713694853,1293.624100577731
1,pre_label_token,25,16,16,16,16,1000.0,77.45172119140625,False,3400,1190,0.1494351064457613,0.3178970112520106,36.261090051987594,35.81190606125263,0.1780068725347519,612.0861690027574,1302.1061909138655
1,pre_label_token,26,16,16,16,16,1000.0,78.06991577148438,False,3400,1190,0.15005187483394847,0.31643959814760864,36.41898293887868,35.438806049763656,0.1780068725347519,614.6124747242648,1296.1366465336134
