task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
lowercase_first_letter,preimage_matched,cue1,0,0.007790432311594486,0.0033396724914199322,170,0.0023303821217268705,0.0065970894847346105,40
lowercase_first_letter,preimage_matched,cue1,1,0.16626618802547455,0.014622169316105594,170,0.19173815846443176,0.03174083084031308,40
lowercase_first_letter,preimage_matched,cue1,2,-0.052461061626672745,0.016175873999645197,170,-0.03374941274523735,0.03587656253524283,40
lowercase_first_letter,preimage_matched,cue1,3,-0.010046186856925488,0.005994408282363803,170,-0.006845022551715374,0.012725516869146638,40
lowercase_first_letter,preimage_matched,cue1,4,0.0026456196792423725,0.0042382507288007696,170,0.0023787454701960087,0.008206449705709905,40
lowercase_first_letter,preimage_matched,cue1,5,-0.1203448474407196,0.010770517028311279,170,-0.10324452072381973,0.022934497133189343,40
lowercase_first_letter,preimage_matched,cue1,6,-0.025173287838697433,0.01055448661388365,170,-0.02160779759287834,0.02274697668956151,40
lowercase_first_letter,preimage_matched,cue1,7,-0.011893784627318382,0.005926953421178485,170,-0.0021960779558867216,0.014506447458071295,40
lowercase_first_letter,preimage_matched,cue1,8,0.013191957958042622,0.006563448565532713,170,0.01464084256440401,0.014288215505677423,40
lowercase_first_letter,preimage_matched,cue1,9,0.07133287191390991,0.006990332778796649,170,0.07636547088623047,0.015085716933520536,40
lowercase_first_letter,preimage_matched,cue1,10,0.05117115005850792,0.008239609722344629,170,0.04357757419347763,0.01699250345029404,40
lowercase_first_letter,preimage_matched,cue1,11,0.049901433289051056,0.014217544149880938,170,0.03717368096113205,0.033588348975133075,40
lowercase_first_letter,preimage_matched,cue1,12,0.22817230224609375,0.02201321408488566,170,0.23561887443065643,0.04542276676417426,40
lowercase_first_letter,preimage_matched,cue1,13,0.15287572145462036,0.020931643714933442,170,0.15569952130317688,0.044499833502964686,40
lowercase_first_letter,preimage_matched,cue1,14,0.10657759010791779,0.018181224821983435,170,0.12095191329717636,0.03841011239733177,40
lowercase_first_letter,preimage_matched,cue1,15,0.1531173139810562,0.017751984588619818,170,0.18371596932411194,0.03611174648652981,40
lowercase_first_letter,preimage_matched,cue1,16,0.016668811440467834,0.01197637188713098,170,0.024279778823256493,0.030026004800789933,40
lowercase_first_letter,preimage_matched,cue1,17,0.03093455173075199,0.012681815619699527,170,0.03326895460486412,0.0303676199745923,40
lowercase_first_letter,preimage_matched,cue1,18,0.03715131804347038,0.010020508344121565,170,0.04804336279630661,0.021689819880757584,40
lowercase_first_letter,preimage_matched,cue1,19,0.011275016702711582,0.010936807589826758,170,0.012164125218987465,0.023593711952688817,40
lowercase_first_letter,preimage_matched,cue1,20,-0.0215234886854887,0.01333326346304682,170,-0.01638277992606163,0.029020130439228166,40
lowercase_first_letter,preimage_matched,cue1,21,0.026559151709079742,0.013598442868202977,170,0.03434499353170395,0.028627890164631332,40
lowercase_first_letter,preimage_matched,cue1,22,0.029269106686115265,0.012714206753177679,170,0.031215865164995193,0.028021503381154268,40
lowercase_first_letter,preimage_matched,cue1,23,0.027603283524513245,0.01109197691360757,170,0.02572370134294033,0.025194920724300605,40
lowercase_first_letter,preimage_matched,cue1,24,0.03457905724644661,0.011123862899919068,170,0.025243297219276428,0.026471876279002767,40
lowercase_first_letter,preimage_matched,cue1,25,0.027121931314468384,0.011419960283128451,170,0.014115815982222557,0.024818539227264506,40
lowercase_first_letter,preimage_matched,cue1,26,0.051188427954912186,0.009156555830711195,170,0.04189371317625046,0.018786553873247368,40
lowercase_first_letter,preimage_matched,cue1,27,-0.07949689030647278,0.03744010226621028,170,-0.17458811402320862,0.07809246583236985,40
lowercase_first_letter,preimage_matched,target1,0,-0.6257303357124329,0.03549818398502785,170,-0.639657199382782,0.07370138684959618,40
lowercase_first_letter,preimage_matched,target1,1,-5.210511207580566,0.10379462263572742,170,-5.368053436279297,0.18395213150169282,40
lowercase_first_letter,preimage_matched,target1,2,-0.7292773723602295,0.038777903393547364,170,-0.7697354555130005,0.08434077235752967,40
lowercase_first_letter,preimage_matched,target1,3,-1.654776930809021,0.05494059670931691,170,-1.6658942699432373,0.1329480033318399,40
lowercase_first_letter,preimage_matched,target1,4,-1.1003507375717163,0.04449920934602008,170,-1.1680017709732056,0.11903335027293092,40
lowercase_first_letter,preimage_matched,target1,5,-1.8165361881256104,0.06136282749866371,170,-1.8581178188323975,0.14506237531302515,40
lowercase_first_letter,preimage_matched,target1,6,-0.9762086868286133,0.03623356168725485,170,-1.012314796447754,0.08444703158617166,40
lowercase_first_letter,preimage_matched,target1,7,-0.9677086472511292,0.03318639511983341,170,-1.0045535564422607,0.07352859190882893,40
lowercase_first_letter,preimage_matched,target1,8,-0.6028066277503967,0.020886457043722547,170,-0.6274029016494751,0.044128039294579716,40
lowercase_first_letter,preimage_matched,target1,9,-0.3146202564239502,0.015019529277492179,170,-0.3201606273651123,0.030905939593646597,40
lowercase_first_letter,preimage_matched,target1,10,-0.25460636615753174,0.015857577569908413,170,-0.24743568897247314,0.034478662302405885,40
lowercase_first_letter,preimage_matched,target1,11,-0.21671134233474731,0.015268885690516341,170,-0.21325525641441345,0.03068824482759708,40
lowercase_first_letter,preimage_matched,target1,12,-0.17411302030086517,0.01912310600021897,170,-0.15016725659370422,0.03997032536897969,40
lowercase_first_letter,preimage_matched,target1,13,-0.07008439302444458,0.019205478131523672,170,-0.053196609020233154,0.039248938298362596,40
lowercase_first_letter,preimage_matched,target1,14,-0.09809554368257523,0.020464140297996026,170,-0.08957489579916,0.04057170548148415,40
lowercase_first_letter,preimage_matched,target1,15,-0.20250767469406128,0.02472708866606877,170,-0.18720802664756775,0.045075664278985926,40
lowercase_first_letter,preimage_matched,target1,16,-0.1201762929558754,0.023042998870187462,170,-0.08909612894058228,0.04623016255189946,40
lowercase_first_letter,preimage_matched,target1,17,-0.15242886543273926,0.026072729860291046,170,-0.1376144140958786,0.05122866734963204,40
lowercase_first_letter,preimage_matched,target1,18,-0.18829713761806488,0.034723628805712746,170,-0.15904168784618378,0.06758035579076097,40
lowercase_first_letter,preimage_matched,target1,19,-0.18589437007904053,0.03633807915034298,170,-0.15975984930992126,0.06889586860215328,40
lowercase_first_letter,preimage_matched,target1,20,-0.11501261591911316,0.03559260079051667,170,-0.07508682459592819,0.06689283266456231,40
lowercase_first_letter,preimage_matched,target1,21,-0.21621902287006378,0.039496583810469305,170,-0.19587881863117218,0.07097126448276095,40
lowercase_first_letter,preimage_matched,target1,22,-0.16334645450115204,0.03462946571667415,170,-0.1283019483089447,0.0690485944495819,40
lowercase_first_letter,preimage_matched,target1,23,-0.2375039905309677,0.035562333103725495,170,-0.1892598271369934,0.07479455634819594,40
lowercase_first_letter,preimage_matched,target1,24,-0.20935186743736267,0.029989903849921364,170,-0.1720525473356247,0.06365314192849801,40
lowercase_first_letter,preimage_matched,target1,25,0.007663622964173555,0.022471990570229004,170,0.027004506438970566,0.05347588275369747,40
lowercase_first_letter,preimage_matched,target1,26,0.0003048041253350675,0.019317933948049794,170,0.010372767224907875,0.04672164564753526,40
lowercase_first_letter,preimage_matched,target1,27,-1.431083083152771,0.09938017583233381,170,-1.4048517942428589,0.21416609262099526,40
