layer,clean_mean,ablate_mean,steer_mean,steer_sem,steer_gain,steer_ablate_mean,steer_ablate_sem,steer_ablate_gain,retention
0,-2.832196,-0.930928,-2.832196,0.178653,0.000000,-0.930928,0.178949,-0.000000,-0.250000
1,-2.832196,-0.930928,-2.803440,0.179241,0.028756,-0.927741,0.179012,0.003187,0.110830
2,-2.832196,-0.930928,-2.632852,0.178433,0.199344,-0.815133,0.178866,0.115795,0.580881
3,-2.832196,-0.930928,-2.566525,0.179074,0.265671,-0.785684,0.178424,0.145244,0.546705
4,-2.832196,-0.930928,-1.973257,0.185919,0.858940,-0.543457,0.177294,0.387471,0.451104
5,-2.832196,-0.930928,-0.478268,0.190403,2.353928,0.136445,0.171456,1.067373,0.453443
6,-2.832196,-0.930928,-1.097234,0.185220,1.734962,-0.096647,0.171024,0.834281,0.480864
7,-2.832196,-0.930928,-0.185438,0.190289,2.646758,0.334318,0.170791,1.265246,0.478036
8,-2.832196,-0.930928,0.962059,0.198652,3.794255,0.718225,0.173809,1.649153,0.434645
9,-2.832196,-0.930928,-0.996754,0.190393,1.835443,-0.114904,0.175091,0.816024,0.444592
10,-2.832196,-0.930928,-1.319422,0.193009,1.512775,-0.301916,0.178837,0.629012,0.415800
11,-2.832196,-0.930928,-0.537822,0.197504,2.294374,-0.085535,0.176727,0.845393,0.368463
12,-2.832196,-0.930928,-1.575189,0.197889,1.257008,-0.395178,0.182698,0.535750,0.426211
13,-2.832196,-0.930928,-1.104750,0.199386,1.727447,0.370975,0.183545,1.301903,0.753657
14,-2.832196,-0.930928,-2.750574,0.178981,0.081622,-0.923472,0.178512,0.007456,0.091350
15,-2.832196,-0.930928,-2.643350,0.179043,0.188846,-0.840240,0.177148,0.090688,0.480224
16,-2.832196,-0.930928,-2.782352,0.178205,0.049844,-0.882535,0.178941,0.048393,0.970876
17,-2.832196,-0.930928,-2.806753,0.178630,0.025443,-0.907174,0.178755,0.023754,0.933609
18,-2.832196,-0.930928,-2.818874,0.179264,0.013322,-0.903855,0.179686,0.027073,2.032190
19,-2.832196,-0.930928,-2.829959,0.179593,0.002237,-0.919638,0.180066,0.011290,5.047137
20,-2.832196,-0.930928,-2.834067,0.179291,-0.001871,-0.929707,0.179799,0.001221,-0.652563
21,-2.832196,-0.930928,-2.839854,0.179305,-0.007657,-0.933363,0.179708,-0.002435,0.317968
22,-2.832196,-0.930928,-2.841536,0.179216,-0.009340,-0.935864,0.179589,-0.004936,0.528437
23,-2.832196,-0.930928,-2.836940,0.178980,-0.004744,-0.932525,0.179337,-0.001597,0.336582
24,-2.832196,-0.930928,-2.834314,0.178858,-0.002118,-0.932109,0.179197,-0.001181,0.557642
25,-2.832196,-0.930928,-2.836376,0.178908,-0.004180,-0.933996,0.179195,-0.003068,0.734023
26,-2.832196,-0.930928,-2.833265,0.178721,-0.001069,-0.931258,0.179003,-0.000330,0.308655
27,-2.832196,-0.930928,-2.832229,0.178655,-0.000033,-0.930961,0.178955,-0.000033,1.000977
28,-2.832196,-0.930928,-2.832196,0.178653,0.000000,-0.930928,0.178949,-0.000000,-0.250000
