icl_example_index,token_role,layer,k_act,k_fv,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,pca_train_mse,pca_test_mse,fv_recon_floor_test_mse,train_mean_squared_l2,test_mean_squared_l2
4,pre_label_token,0,16,16,16,16,0.01,55.73133850097656,True,3400,1190,0.19782810098984663,0.21711736246317376,50.29753934972427,30.189668953518908,0.09918887168169022,810.3039039522059,889.312762605042
4,pre_label_token,1,16,16,16,16,1000.0,44.764381408691406,False,3400,1190,0.07263175417395198,0.1992497724645278,18.247295101390165,25.615575146074054,0.09918887168169022,297.4996622242647,816.127081144958
4,pre_label_token,2,16,16,16,16,1000.0,47.1963996887207,False,3400,1190,0.0740395865720861,0.19183932071974297,18.607700733857996,23.718497858127627,0.09918887168169022,303.26614372702204,785.7738511029412
4,pre_label_token,3,16,16,16,16,1000.0,44.88279342651367,False,3400,1190,0.06617231186698465,0.19358205074021798,16.593678552964153,24.164637461429884,0.09918887168169022,271.0417865349265,792.9120863970588
4,pre_label_token,4,16,16,16,16,316.22776601683796,38.11374282836914,False,3400,1190,0.03607548748745638,0.1895655768258231,8.88890411376953,23.136427012211133,0.09918887168169022,147.76519416360293,776.4606026785714
4,pre_label_token,5,16,16,16,16,316.22776601683796,36.04222869873047,False,3400,1190,0.028637123774079714,0.17663779539220473,6.984684717514936,19.826921120010503,0.09918887168169022,117.29765782973345,723.5084099264706
4,pre_label_token,6,16,16,16,16,316.22776601683796,35.16705322265625,False,3400,1190,0.025815086434869204,0.1691796951935071,6.262243634392234,17.917645109801732,0.09918887168169022,105.7385933191636,692.9600512079832
4,pre_label_token,7,16,16,16,16,316.22776601683796,35.405914306640625,False,3400,1190,0.022870400092181036,0.16095559096136014,5.508404810288373,15.812275554753151,0.09918887168169022,93.67715892118567,659.2741005777311
4,pre_label_token,8,16,16,16,16,100.0,34.57087326049805,False,3400,1190,0.020257975073421704,0.1586904734122653,4.839629386453067,15.232405872505252,0.09918887168169022,82.97666597254135,649.9961987920168
4,pre_label_token,9,16,16,16,16,100.0,32.861629486083984,False,3400,1190,0.01640799475066802,0.13695669494757132,3.854034980325138,9.668558380383404,0.09918887168169022,67.20714736040901,560.974609375
4,pre_label_token,10,16,16,16,16,100.0,32.916351318359375,False,3400,1190,0.015647970122449537,0.13277090457307192,3.6594692409739773,8.596993582589286,0.09918887168169022,64.09408432904412,543.8296251313026
4,pre_label_token,11,16,16,16,16,100.0,32.736778259277344,False,3400,1190,0.01595165010760812,0.13125342601487616,3.7372115640079273,8.208521020712972,0.09918887168169022,65.33795970243567,537.6140395220589
4,pre_label_token,12,16,16,16,16,100.0,32.442161560058594,False,3400,1190,0.01460404881659676,0.13057128521574646,3.392225462969612,8.033889796152836,0.09918887168169022,59.818182373046874,534.8199908088235
4,pre_label_token,13,16,16,16,16,100.0,33.20922088623047,False,3400,1190,0.01334200068431742,0.1269855435155019,3.069141338572783,7.115942126362263,0.09918887168169022,54.64883480296415,520.1327960871848
4,pre_label_token,14,16,16,16,16,100.0,33.380767822265625,False,3400,1190,0.015164860557107364,0.13169343291210528,3.5357930531221275,8.321159760290834,0.09918887168169022,62.1152681238511,539.4163012079832
4,pre_label_token,15,16,16,16,16,316.22776601683796,35.14863586425781,False,3400,1190,0.01687579286449096,0.1325367194263875,3.9737863518210017,8.537039466665572,0.09918887168169022,69.12324757295497,542.8704076943277
4,pre_label_token,16,16,16,16,16,316.22776601683796,35.93976974487305,False,3400,1190,0.016445653964491453,0.13332104803133413,3.8636709056181067,8.737826922761291,0.09918887168169022,67.36139950022978,546.0830094537815
4,pre_label_token,17,16,16,16,16,100.0,34.8386116027832,False,3400,1190,0.0167311755611616,0.13627993800059085,3.9367687606811526,9.49530275489102,0.09918887168169022,68.53089678596048,558.202603072479
4,pre_label_token,18,16,16,16,16,100.0,35.494258880615234,False,3400,1190,0.016620514725937563,0.13954662515335725,3.9084394185683307,10.331574922449448,0.09918887168169022,68.07762824563419,571.5829700630252
4,pre_label_token,19,16,16,16,16,316.22776601683796,37.045413970947266,False,3400,1190,0.01808509830166312,0.1427872156896511,4.283368238561294,11.16116435587907,0.09918887168169022,74.07656278722426,584.8564092043067
4,pre_label_token,20,16,16,16,16,100.0,38.6587028503418,False,3400,1190,0.019395704041509067,0.1481363873521821,4.618886283425724,12.530552660517332,0.09918887168169022,79.44480497472426,606.7666343881302
4,pre_label_token,21,16,16,16,16,316.22776601683796,40.74055862426758,False,3400,1190,0.02096015889854992,0.15039699818907665,5.019381624109605,13.109267496060925,0.09918887168169022,85.85281048943014,616.0260996586135
