task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
synonym,preimage_matched,cue1,0,-0.024452881887555122,0.00659783571603929,170,-0.02236519381403923,0.015602633917697142,40
synonym,preimage_matched,cue1,1,-0.010723085142672062,0.005126368305511029,170,-0.012998998165130615,0.012199122551328956,40
synonym,preimage_matched,cue1,2,-0.012034079991281033,0.005068880957932009,170,-0.014536631293594837,0.01220371573018123,40
synonym,preimage_matched,cue1,3,-0.011941399425268173,0.0049953580449789165,170,-0.014034616760909557,0.012239741378419594,40
synonym,preimage_matched,cue1,4,-0.03776954859495163,0.004322164587543974,170,-0.04319982975721359,0.009154292627558446,40
synonym,preimage_matched,cue1,5,-0.045164115726947784,0.004335201555907839,170,-0.04542187973856926,0.008420840657937622,40
synonym,preimage_matched,cue1,6,-0.03931843116879463,0.0038479928280032967,170,-0.04039159417152405,0.007967856506000645,40
synonym,preimage_matched,cue1,7,-0.030658988282084465,0.0032580443664624982,170,-0.03143955022096634,0.007039923053039729,40
synonym,preimage_matched,cue1,8,-0.017219744622707367,0.002526878128735783,170,-0.020531082525849342,0.005366832033724051,40
synonym,preimage_matched,cue1,9,-0.01978737860918045,0.0024329136128198223,170,-0.024029511958360672,0.004975642571011348,40
synonym,preimage_matched,cue1,10,-0.00587518559768796,0.0017975491923977426,170,-0.00931522250175476,0.003642041540925202,40
synonym,preimage_matched,cue1,11,-0.004301991779357195,0.001487802835603355,170,-0.008384192362427711,0.0029893518862533133,40
synonym,preimage_matched,cue1,12,-0.003978177439421415,0.001226383033949704,170,-0.00861123763024807,0.002444106863203684,40
synonym,preimage_matched,cue1,13,-0.0074516786262393,0.001099451593929119,170,-0.011651629582047462,0.0024867463237968515,40
synonym,preimage_matched,cue1,14,-0.008340406231582165,0.001007277807575948,170,-0.00969761610031128,0.0022783470314280785,40
synonym,preimage_matched,cue1,15,-0.007357354741543531,0.0009475807268595348,170,-0.008967816829681396,0.00238607130034966,40
synonym,preimage_matched,cue1,16,-0.007356021087616682,0.0008884487223924725,170,-0.009155476465821266,0.002150291113451858,40
synonym,preimage_matched,cue1,17,-0.003885764628648758,0.0006986914606778391,170,-0.00485495338216424,0.0013968759268579661,40
synonym,preimage_matched,cue1,18,-0.0020576242823153734,0.0005743350069106954,170,-0.0033458054531365633,0.0011282597092689165,40
synonym,preimage_matched,cue1,19,-0.0016848312225192785,0.0005463495181608437,170,-0.0027436851523816586,0.001068827579723595,40
synonym,preimage_matched,cue1,20,-0.001231567352078855,0.00046709987778045564,170,-0.0019116699695587158,0.0009463877476558587,40
synonym,preimage_matched,cue1,21,-0.00032844088855199516,0.0004076127631410197,170,-0.0011565029853954911,0.0007869550226943607,40
synonym,preimage_matched,cue1,22,-0.000540762091986835,0.0003933255698255191,170,-0.001343035721220076,0.0008014072938493677,40
synonym,preimage_matched,cue1,23,-8.247880032286048e-05,0.00039805850306027043,170,-0.00044103263644501567,0.0007861351066950833,40
synonym,preimage_matched,cue1,24,-7.65337681514211e-05,0.0003560678948299184,170,-0.0006955742719583213,0.0007564613041156325,40
synonym,preimage_matched,cue1,25,0.0004539556393865496,0.0003379763476301357,170,-7.992386963451281e-05,0.0006973341397345535,40
synonym,preimage_matched,cue1,26,0.0005970369093120098,0.00027434712622497967,170,0.0005369841819629073,0.0005441731168826503,40
synonym,preimage_matched,cue1,27,0.0,0.0,170,0.0,0.0,40
synonym,preimage_matched,target1,0,-0.0762910395860672,0.016384224348552637,170,-0.05733860284090042,0.034447693980869956,40
synonym,preimage_matched,target1,1,-0.07379236072301865,0.015791061573875602,170,-0.0446029007434845,0.03363488156417253,40
