lam,lofo_r2,lofo_r2_per_dim
0.0001,-1.6208204401882393,-1.8318830728530884
0.001,-1.560041091063503,-1.7650507688522339
0.01,-1.1515075572109819,-1.31601083278656
0.1,-0.3375680966996688,-0.4225527346134186
1.0,0.03477477559360198,-0.015623817220330238
10.0,0.09703463112535005,0.05512405186891556
100.0,0.07910877659760185,0.04530155286192894
1000.0,0.027171288395266058,0.013306672684848309
