lam,lofo_r2,lofo_r2_per_dim
0.0001,-2.5149046889954745,-2.744051456451416
0.001,-2.3577574805025674,-2.5739784240722656
0.01,-1.5090210061907139,-1.6560484170913696
0.1,-0.3796827343651641,-0.4392489790916443
1.0,0.010300641543712019,-0.020824074745178223
10.0,0.06682471737014462,0.04315554350614548
100.0,0.05320460492739143,0.03481912985444069
1000.0,0.015457764926146034,0.00782045628875494
