task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
landmark-country,preimage_matched,cue1,0,-0.012589864432811737,0.008136766559254566,170,-0.030872726812958717,0.017115626324811967,40
landmark-country,preimage_matched,cue1,1,-0.0038327358197420835,0.00555607711430073,170,-0.013637468218803406,0.013372086604829667,40
landmark-country,preimage_matched,cue1,2,-0.02655084617435932,0.005106704137752045,170,-0.03510468080639839,0.012218321072938474,40
landmark-country,preimage_matched,cue1,3,-0.025264905765652657,0.0048645243573817555,170,-0.03572951629757881,0.011316748037158347,40
landmark-country,preimage_matched,cue1,4,-0.04250207170844078,0.0041556611670696955,170,-0.04787205904722214,0.009837014650804441,40
landmark-country,preimage_matched,cue1,5,-0.0273343026638031,0.0031923746633638664,170,-0.029525402933359146,0.008479944114259095,40
landmark-country,preimage_matched,cue1,6,-0.02711545117199421,0.0028611949808603097,170,-0.029223542660474777,0.007434915818631263,40
landmark-country,preimage_matched,cue1,7,-0.03173435851931572,0.0025134983003040523,170,-0.0325348861515522,0.005687736082263067,40
landmark-country,preimage_matched,cue1,8,-0.030282381922006607,0.002097255749254856,170,-0.029376592487096786,0.004155901216197895,40
landmark-country,preimage_matched,cue1,9,-0.03074573539197445,0.0022694769327942397,170,-0.030157465487718582,0.004257691549231747,40
landmark-country,preimage_matched,cue1,10,-0.017301952466368675,0.0015256164439131636,170,-0.017778974026441574,0.002846061846547703,40
landmark-country,preimage_matched,cue1,11,-0.0024454679805785418,0.0011204344157949493,170,-0.0034655756317079067,0.002111917631037402,40
landmark-country,preimage_matched,cue1,12,-0.0003794868243858218,0.0008779952760691553,170,-0.0014511405024677515,0.0016625859928299648,40
landmark-country,preimage_matched,cue1,13,9.581385529600084e-05,0.0008728297320008565,170,-0.0017451215535402298,0.0016996045817262184,40
landmark-country,preimage_matched,cue1,14,0.0010745339095592499,0.0008899516637857973,170,8.683428313815966e-05,0.001788000302848025,40
landmark-country,preimage_matched,cue1,15,0.002159733325242996,0.0008366219231047325,170,0.0008479993557557464,0.0018136986614202036,40
landmark-country,preimage_matched,cue1,16,0.0023902724497020245,0.0007979531646423226,170,0.0013960718642920256,0.001664430803828339,40
landmark-country,preimage_matched,cue1,17,0.0009004478342831135,0.0006973044488449612,170,-0.00045063457218930125,0.001266949575508394,40
landmark-country,preimage_matched,cue1,18,0.0008758578915148973,0.000634035409084016,170,-0.00011838674254249781,0.0012225243531833235,40
landmark-country,preimage_matched,cue1,19,0.0010817388538271189,0.0005521530676720957,170,-0.0004451278655324131,0.0011369950984483584,40
landmark-country,preimage_matched,cue1,20,0.002581496024504304,0.0004426326333311703,170,0.0011803429806604981,0.0010043165506141431,40
landmark-country,preimage_matched,cue1,21,0.0030350922606885433,0.00041646944584202415,170,0.002186862286180258,0.0009638280442238213,40
landmark-country,preimage_matched,cue1,22,0.0027994983829557896,0.0003802432796464331,170,0.002099147066473961,0.0009377942386964784,40
landmark-country,preimage_matched,cue1,23,0.0035044944379478693,0.00041616551467769746,170,0.0020064509008079767,0.0009019549416968149,40
landmark-country,preimage_matched,cue1,24,0.0019986391998827457,0.00031213209143328527,170,0.0012982187326997519,0.0006612234517171694,40
landmark-country,preimage_matched,cue1,25,0.0009962909389287233,0.00027892530813951625,170,0.0008883576956577599,0.0006299791742576371,40
landmark-country,preimage_matched,cue1,26,0.0002010800817515701,0.00019824374482881903,170,-3.185588866472244e-05,0.0003771807237038565,40
landmark-country,preimage_matched,cue1,27,0.0,0.0,170,0.0,0.0,40
landmark-country,preimage_matched,target1,0,-4.090039253234863,0.11099444634459062,170,-4.393101215362549,0.24882039836544173,40
landmark-country,preimage_matched,target1,1,-3.735696315765381,0.1078144969300862,170,-4.029603481292725,0.24437292895299362,40
landmark-country,preimage_matched,target1,2,-3.386248826980591,0.10306271239165343,170,-3.6663365364074707,0.24118398347782713,40
landmark-country,preimage_matched,target1,3,-3.2679221630096436,0.10003204882216526,170,-3.4534523487091064,0.2375533388870959,40
landmark-country,preimage_matched,target1,4,-2.875814914703369,0.09191007781770598,170,-3.0355095863342285,0.22400532964469141,40
landmark-country,preimage_matched,target1,5,-2.579131603240967,0.08313729440389186,170,-2.7802162170410156,0.21244560727621273,40
landmark-country,preimage_matched,target1,6,-2.3926150798797607,0.0773469547196213,170,-2.517481803894043,0.19692721737136087,40
landmark-country,preimage_matched,target1,7,-2.273458957672119,0.07306204959280245,170,-2.367140531539917,0.188210247439917,40
landmark-country,preimage_matched,target1,8,-1.9698830842971802,0.0673464031171833,170,-2.052093505859375,0.17480171816060794,40
landmark-country,preimage_matched,target1,9,-1.7608274221420288,0.059931501002014255,170,-1.8324267864227295,0.15696656606874046,40
landmark-country,preimage_matched,target1,10,-1.3950189352035522,0.04966584542363502,170,-1.458963394165039,0.12882228969101625,40
landmark-country,preimage_matched,target1,11,-1.2117730379104614,0.04588385658729653,170,-1.2652175426483154,0.11974086238573266,40
landmark-country,preimage_matched,target1,12,-0.6904179453849792,0.03345807743761008,170,-0.7473381757736206,0.09029825373531362,40
landmark-country,preimage_matched,target1,13,-0.23713254928588867,0.02541981457585329,170,-0.24650005996227264,0.06640165114722509,40
landmark-country,preimage_matched,target1,14,-0.31459152698516846,0.025530940095316094,170,-0.34118783473968506,0.06863319390408594,40
landmark-country,preimage_matched,target1,15,-0.25119560956954956,0.02273618710985728,170,-0.2826208174228668,0.059637292319416634,40
landmark-country,preimage_matched,target1,16,-0.27350518107414246,0.017001316470232907,170,-0.29688361287117004,0.038924852363165466,40
landmark-country,preimage_matched,target1,17,-0.27301937341690063,0.017328514690198377,170,-0.3021151125431061,0.043157569754055713,40
landmark-country,preimage_matched,target1,18,-0.03565043583512306,0.009326081848400431,170,-0.050779782235622406,0.023937565402925996,40
landmark-country,preimage_matched,target1,19,-0.05535407364368439,0.0078536378581122,170,-0.06764310598373413,0.017670445575311493,40
landmark-country,preimage_matched,target1,20,-0.08373488485813141,0.006434559465953797,170,-0.08054541051387787,0.014161278136898494,40
landmark-country,preimage_matched,target1,21,-0.08734798431396484,0.00656851546590232,170,-0.08079643547534943,0.013927639774391763,40
landmark-country,preimage_matched,target1,22,-0.026545070111751556,0.003037595342910251,170,-0.028175752609968185,0.00989564748005449,40
landmark-country,preimage_matched,target1,23,-0.024970045313239098,0.0025675856188767383,170,-0.024730892851948738,0.007926962017496457,40
landmark-country,preimage_matched,target1,24,-0.023286918178200722,0.0016359968141618044,170,-0.0190193522721529,0.0026696473771773213,40
landmark-country,preimage_matched,target1,25,-0.015772782266139984,0.0013520152486006215,170,-0.01151024829596281,0.001732145586967654,40
landmark-country,preimage_matched,target1,26,-0.002585199661552906,0.0002576836983516283,170,-0.0031153287272900343,0.0005781868932926871,40
landmark-country,preimage_matched,target1,27,0.0,0.0,170,0.0,0.0,40
landmark-country,preimage_matched,final_cue,0,-0.39475545287132263,0.07210509514311665,170,-0.5696757435798645,0.1575929253462574,40
landmark-country,preimage_matched,final_cue,1,-0.43830639123916626,0.07206558394889583,170,-0.5935171246528625,0.15804166443022974,40
landmark-country,preimage_matched,final_cue,2,-0.43402257561683655,0.07170048369129471,170,-0.5879918336868286,0.1574715023837897,40
landmark-country,preimage_matched,final_cue,3,-0.42953482270240784,0.07177062371824486,170,-0.585484504699707,0.15711297290838155,40
landmark-country,preimage_matched,final_cue,4,-0.4316199719905853,0.07213918000533007,170,-0.5871723294258118,0.15695733965766814,40
landmark-country,preimage_matched,final_cue,5,-0.4547163248062134,0.07183215567175781,170,-0.594832718372345,0.15994512298335675,40
landmark-country,preimage_matched,final_cue,6,-0.4574365019798279,0.07196542309440336,170,-0.5946075916290283,0.16024008540801632,40
landmark-country,preimage_matched,final_cue,7,-0.47098204493522644,0.07277476028473653,170,-0.6060148477554321,0.16256719550040213,40
landmark-country,preimage_matched,final_cue,8,-0.4726569354534149,0.0726727479858776,170,-0.6043766140937805,0.16231852534457533,40
landmark-country,preimage_matched,final_cue,9,-0.42350733280181885,0.07104586782092034,170,-0.5683135986328125,0.16311444702047156,40
landmark-country,preimage_matched,final_cue,10,-0.4628620445728302,0.07214048744505552,170,-0.5960336923599243,0.16855644626707764,40
landmark-country,preimage_matched,final_cue,11,-0.48361465334892273,0.07225008380861564,170,-0.6077771186828613,0.16962537169776773,40
landmark-country,preimage_matched,final_cue,12,-0.4575539529323578,0.07072348792777527,170,-0.5886555910110474,0.16207426577136533,40
landmark-country,preimage_matched,final_cue,13,-0.32451674342155457,0.0674613023831264,170,-0.4597287178039551,0.15763098075781007,40
landmark-country,preimage_matched,final_cue,14,-0.1922816038131714,0.059257465537395984,170,-0.3575165569782257,0.14109037236126143,40
landmark-country,preimage_matched,final_cue,15,-0.11852393299341202,0.057324123329377766,170,-0.2872263789176941,0.14041319714043296,40
landmark-country,preimage_matched,final_cue,16,0.28818532824516296,0.04400539027600709,170,0.16884149610996246,0.09432603924799368,40
landmark-country,preimage_matched,final_cue,17,0.3436288833618164,0.043201081700002614,170,0.23234625160694122,0.0908315007131425,40
landmark-country,preimage_matched,final_cue,18,0.3606959581375122,0.04337446832205601,170,0.2688191831111908,0.08922771674559045,40
landmark-country,preimage_matched,final_cue,19,0.4315387010574341,0.042800461139370624,170,0.3602437973022461,0.08588660617014429,40
