lam,lofo_r2,lofo_r2_per_dim
0.0001,-2.388042512370277,-2.6609859466552734
0.001,-2.2419843286079,-2.501582622528076
0.01,-1.4384635378221815,-1.625832200050354
0.1,-0.3475598877569457,-0.43855682015419006
1.0,0.025916591760064778,-0.03020273707807064
10.0,0.08464405636776418,0.036911267787218094
100.0,0.07407068314250909,0.033659808337688446
1000.0,0.024534002087314932,0.00627389969304204
