icl_example_index,token_role,layer,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,train_mean_squared_l2,test_mean_squared_l2
9,pre_label_token,0,4096,4096,0.1,0.3663851320743561,True,3400,1190,0.3306625783443451,0.3328462392342191,1354.3939208984375,1363.3382090336133
9,pre_label_token,1,4096,4096,100000.0,0.2831186354160309,False,3400,1190,0.06714905798435211,0.2900407069871406,275.0425720214844,1188.0066898634454
9,pre_label_token,2,4096,4096,3162.2776601683795,0.2744116187095642,False,3400,1190,0.019632676616311073,0.29267156264361216,80.41545867919922,1198.782687762605
9,pre_label_token,3,4096,4096,3162.2776601683795,0.25973260402679443,False,3400,1190,0.016535406932234764,0.28283585780808906,67.7290267944336,1158.4956867121848
9,pre_label_token,4,4096,4096,3162.2776601683795,0.2336425930261612,False,3400,1190,0.012192162685096264,0.2666036333356585,49.9390983581543,1092.0085018382354
9,pre_label_token,5,4096,4096,31622.776601683792,0.22628343105316162,False,3400,1190,0.020587202161550522,0.24314127208805886,84.32518005371094,995.9066767331933
9,pre_label_token,6,4096,4096,31622.776601683792,0.2169598788022995,False,3400,1190,0.01948189176619053,0.23972021150989692,79.7978286743164,981.8940388655462
9,pre_label_token,7,4096,4096,100000.0,0.21238543093204498,False,3400,1190,0.03143448755145073,0.23223973442526424,128.75564575195312,951.2539883140756
9,pre_label_token,8,4096,4096,31622.776601683792,0.20909515023231506,False,3400,1190,0.016284344717860222,0.22928614576323694,66.70067596435547,939.1560399159664
9,pre_label_token,9,4096,4096,31622.776601683792,0.19944067299365997,False,3400,1190,0.01369886938482523,0.20527502588865135,56.11056900024414,840.8064994747899
9,pre_label_token,10,4096,4096,31622.776601683792,0.19723281264305115,False,3400,1190,0.01354129146784544,0.19994255354424484,55.465126037597656,818.9646993172269
9,pre_label_token,11,4096,4096,31622.776601683792,0.19703303277492523,False,3400,1190,0.012557471171021461,0.19843313874316817,51.435401916503906,812.782149422269
9,pre_label_token,12,4096,4096,31622.776601683792,0.19677779078483582,False,3400,1190,0.012470852583646774,0.19835942212273092,51.08061218261719,812.4801798844538
9,pre_label_token,13,4096,4096,31622.776601683792,0.19683125615119934,False,3400,1190,0.01088831014931202,0.19695940658825786,44.598514556884766,806.7457326680673
9,pre_label_token,14,4096,4096,31622.776601683792,0.19901864230632782,False,3400,1190,0.011424645781517029,0.20016680324778838,46.79534912109375,819.8832195378151
9,pre_label_token,15,4096,4096,31622.776601683792,0.20042192935943604,False,3400,1190,0.011198102496564388,0.20088258470807757,45.867427825927734,822.8150669642857
9,pre_label_token,16,4096,4096,31622.776601683792,0.20060838758945465,False,3400,1190,0.010874805971980095,0.20048364991901302,44.54320526123047,821.1810235031512
9,pre_label_token,17,4096,4096,31622.776601683792,0.20192568004131317,False,3400,1190,0.01201189961284399,0.20233164474743756,49.200740814208984,828.7504168855043
