cos_centroid_mean,cos_diff_mean,cv_r2,lam,model,r2_centroid_trainmean,r2_diff,r2_testmean,r2_trainmean,r2_within,setting,test
0.3306026392413739,0.2495852664085724,0.007972953069665648,1000.0,identical+3diverse,0.06375402907432437,0.040276813431575076,-0.08263685201992876,0.013592470340861751,0.00034330561391937575,mixed|ise_ize+contractions+num_words,ise_ize+contractions+num_words
0.2243367566392612,0.17936190683736897,0.007972953069665648,31.6,identical-only,-0.025397468259671818,-0.03972583220261128,-0.1367310163878226,-0.006684931343596157,-0.001248705635773062,identical-only|ise_ize+contractions+num_words,ise_ize+contractions+num_words
0.35253077183278575,0.21682950400637072,0.0055604824590143416,1000.0,identical+3diverse,0.062188951997079966,0.03147963581504121,-0.10998260475573907,0.01722984090677493,0.00045049666469787475,mixed|ise_ize+contractions+ordinal_words,ise_ize+contractions+ordinal_words
0.24384978476762767,0.1932155816173724,0.0055604824590143416,31.6,identical-only,-0.00797714732238397,0.005789557129829759,-0.1683960207421762,-0.0030190052158323155,-0.0008009269571742639,identical-only|ise_ize+contractions+ordinal_words,ise_ize+contractions+ordinal_words
0.2498844035068353,0.21045017062246096,0.006317279280878403,1000.0,identical+3diverse,0.03840769163706603,0.028320716821155,-0.14734012651539596,0.011217944073263153,0.0004010772992441014,mixed|ise_ize+num_words+ordinal_words,ise_ize+num_words+ordinal_words
0.1849843072707381,0.2089221677084715,0.006317279280878403,31.6,identical-only,-0.05199607158690567,0.001358561026964522,-0.21111425915665594,-0.016284716901465046,-0.00021325546546746565,identical-only|ise_ize+num_words+ordinal_words,ise_ize+num_words+ordinal_words
0.27331218678064045,0.26273656800064554,0.011483091999662761,100.0,identical+3diverse,0.07418511528997873,-0.05220470509844133,-0.08277265524387789,0.01575940974664447,-0.0007427533616681803,mixed|brit_t_past+contractions+num_words,brit_t_past+contractions+num_words
0.17101167374503798,0.1603353498021007,0.011483091999662761,31.6,identical-only,-0.09079881884006302,-0.1269584930773584,-0.15383053965950855,-0.022235609941984036,-0.0015939322220386298,identical-only|brit_t_past+contractions+num_words,brit_t_past+contractions+num_words
0.2924931583636691,0.18449467941001765,0.008451729119851517,1000.0,identical+3diverse,0.04955516989811193,0.02294211016826264,-0.1066960571789699,0.013677117581629816,0.00018524615148474144,mixed|brit_t_past+contractions+ordinal_words,brit_t_past+contractions+ordinal_words
0.19052470187340445,0.17418902458210414,0.008451729119851517,31.6,identical-only,-0.06255647467884584,-0.028689854637604206,-0.17881954827720326,-0.019306813412635515,-0.0012063056264728367,identical-only|brit_t_past+contractions+ordinal_words,brit_t_past+contractions+ordinal_words
0.17080013514401268,0.2291112103438502,0.010457574980196577,100.0,identical+3diverse,0.022317954571621224,0.01695597937591209,-0.1461613428395483,0.0062940543513571034,-0.00011930432094087173,mixed|brit_t_past+num_words+ordinal_words,brit_t_past+num_words+ordinal_words
0.1316592243765149,0.18989561067320324,0.010457574980196577,31.6,identical-only,-0.1026940517196826,-0.04180356317877498,-0.22114645926133747,-0.03190923138328161,-0.0006476231013783362,identical-only|brit_t_past+num_words+ordinal_words,brit_t_past+num_words+ordinal_words
0.1285627290990835,0.10051034302616936,0.02103901556632622,100.0,identical+3diverse,-0.0021378406075838186,-0.0384388384369847,-0.15400291141253142,-0.0009695440487254015,-0.000979807131318955,mixed|contractions+num_words+ordinal_words,contractions+num_words+ordinal_words
0.16745975090283824,0.11761092241302984,0.02103901556632622,31.6,identical-only,-0.06135285944322977,-0.07606664853165501,-0.20448914999340984,-0.019512023808599288,-0.0018583468946968829,identical-only|contractions+num_words+ordinal_words,contractions+num_words+ordinal_words
