cos_centroid_nat,cos_diff,family,model,norm_ratio,r2_diff,r2_within_fam,setting,test
0.3828944232772187,0.3054639880251673,ise_ize,identical+3diverse,0.08405112429175192,0.04428459175360833,0.0005383763905267847,mixed|us_uk+ise_ize+num_words,us_uk+ise_ize+num_words
0.3481788915062749,0.32524423352793036,num_words,identical+3diverse,0.23863466109372244,0.09828259340593748,0.0005492480883418915,mixed|us_uk+ise_ize+num_words,us_uk+ise_ize+num_words
0.17217711492819918,0.2144326454405388,us_uk,identical+3diverse,0.14642260034661245,0.041355993196950935,0.00015356439007663258,mixed|us_uk+ise_ize+num_words,us_uk+ise_ize+num_words
0.32572199277552827,0.3462778113371532,ise_ize,identical-only,0.306302526352477,0.1183102992148437,0.0007912933916071063,identical-only|us_uk+ise_ize+num_words,us_uk+ise_ize+num_words
0.08917789062326495,0.11946383372412553,num_words,identical-only,0.7427737495082625,-0.37424364354676154,-0.001667631321278451,identical-only|us_uk+ise_ize+num_words,us_uk+ise_ize+num_words
0.05955619321608666,0.2598068513192749,us_uk,identical-only,0.43004315387393194,0.03851920128495634,-0.00024929811872875796,identical-only|us_uk+ise_ize+num_words,us_uk+ise_ize+num_words
0.38543474339394446,0.30472241007477147,ise_ize,identical+3diverse,0.08344911156940338,0.043893874570332225,0.0005455044928711628,mixed|us_uk+ise_ize+ordinal_words,us_uk+ise_ize+ordinal_words
0.39498622557601937,0.2089750570857979,ordinal_words,identical+3diverse,0.08971347572431765,0.029447249695171762,0.0010293394483187335,mixed|us_uk+ise_ize+ordinal_words,us_uk+ise_ize+ordinal_words
0.16093726415899526,0.21598773507990443,us_uk,identical+3diverse,0.1448821937504614,0.04159470369719476,0.00019497164262627376,mixed|us_uk+ise_ize+ordinal_words,us_uk+ise_ize+ordinal_words
0.32572199277552827,0.3462778113371532,ise_ize,identical-only,0.306302526352477,0.1183102992148437,0.0007912933916071063,identical-only|us_uk+ise_ize+ordinal_words,us_uk+ise_ize+ordinal_words
0.13715055109421947,0.1610248580641358,ordinal_words,identical-only,0.3330693807594498,-0.003670312874883175,0.00013505712689265703,identical-only|us_uk+ise_ize+ordinal_words,us_uk+ise_ize+ordinal_words
0.05955619321608666,0.2598068513192749,us_uk,identical-only,0.43004315387393194,0.03851920128495634,-0.00024929811872875796,identical-only|us_uk+ise_ize+ordinal_words,us_uk+ise_ize+ordinal_words
0.2506482688415285,0.318707162091765,brit_t_past,identical+3diverse,0.5259410443086273,0.05862837322991654,-3.0270510158469932e-05,mixed|us_uk+brit_t_past+contractions,us_uk+brit_t_past+contractions
0.21929371936887163,0.04413099187954403,contractions,identical+3diverse,0.3479529512921696,-0.09036023857705455,-0.002245649510082881,mixed|us_uk+brit_t_past+contractions,us_uk+brit_t_past+contractions
0.14099309882936106,0.5516174030276515,us_uk,identical+3diverse,0.41814093820733395,0.2864657926620434,0.0007316692129458735,mixed|us_uk+brit_t_past+contractions,us_uk+brit_t_past+contractions
0.1517898202555048,0.2891981402313484,brit_t_past,identical-only,0.470065542947003,0.050922546948166,-0.00026037789409039114,identical-only|us_uk+brit_t_past+contractions,us_uk+brit_t_past+contractions
0.26155732826858125,0.07234407545082819,contractions,identical-only,0.4229990529584191,-0.11772524799801376,-0.0032659916595731975,identical-only|us_uk+brit_t_past+contractions,us_uk+brit_t_past+contractions
0.05955619321608666,0.2598068513192749,us_uk,identical-only,0.43004315387393194,0.03851920128495634,-0.00024929811872875796,identical-only|us_uk+brit_t_past+contractions,us_uk+brit_t_past+contractions
0.2563898905532451,0.2525701024606567,brit_t_past,identical+3diverse,0.13288668447318017,0.04946753611582333,0.00017917095299879726,mixed|us_uk+brit_t_past+num_words,us_uk+brit_t_past+num_words
0.3432668270476847,0.32186951561177723,num_words,identical+3diverse,0.23581556035294332,0.09619470186447343,0.0005259887870754376,mixed|us_uk+brit_t_past+num_words,us_uk+brit_t_past+num_words
0.1890362053285188,0.3341638722780649,us_uk,identical+3diverse,0.15461717003580444,0.07942847524980134,0.0003193215373631375,mixed|us_uk+brit_t_past+num_words,us_uk+brit_t_past+num_words
0.1517898202555048,0.2891981402313484,brit_t_past,identical-only,0.470065542947003,0.050922546948166,-0.00026037789409039114,identical-only|us_uk+brit_t_past+num_words,us_uk+brit_t_past+num_words
0.08917789062326495,0.11946383372412553,num_words,identical-only,0.7427737495082625,-0.37424364354676154,-0.001667631321278451,identical-only|us_uk+brit_t_past+num_words,us_uk+brit_t_past+num_words
0.05955619321608666,0.2598068513192749,us_uk,identical-only,0.43004315387393194,0.03851920128495634,-0.00024929811872875796,identical-only|us_uk+brit_t_past+num_words,us_uk+brit_t_past+num_words
0.26056138722651373,0.25479408541970444,brit_t_past,identical+3diverse,0.11814780599181719,0.04624782028338137,0.00017361200767407325,mixed|us_uk+brit_t_past+ordinal_words,us_uk+brit_t_past+ordinal_words
0.39279774241985765,0.2065378271232604,ordinal_words,identical+3diverse,0.09023250659808575,0.029130946450334427,0.0010388534184981868,mixed|us_uk+brit_t_past+ordinal_words,us_uk+brit_t_past+ordinal_words
0.18147814507135202,0.33592474309113834,us_uk,identical+3diverse,0.1532143344860919,0.0794623396082258,0.00035990662464757683,mixed|us_uk+brit_t_past+ordinal_words,us_uk+brit_t_past+ordinal_words
0.1517898202555048,0.2891981402313484,brit_t_past,identical-only,0.470065542947003,0.050922546948166,-0.00026037789409039114,identical-only|us_uk+brit_t_past+ordinal_words,us_uk+brit_t_past+ordinal_words
0.13715055109421947,0.1610248580641358,ordinal_words,identical-only,0.3330693807594498,-0.003670312874883175,0.00013505712689265703,identical-only|us_uk+brit_t_past+ordinal_words,us_uk+brit_t_past+ordinal_words
0.05955619321608666,0.2598068513192749,us_uk,identical-only,0.43004315387393194,0.03851920128495634,-0.00024929811872875796,identical-only|us_uk+brit_t_past+ordinal_words,us_uk+brit_t_past+ordinal_words
0.2204810851954734,0.021434026132023328,contractions,identical+3diverse,0.356922396918725,-0.11209302945688715,-0.0021143226450177632,mixed|us_uk+contractions+num_words,us_uk+contractions+num_words
0.37043425115679857,0.3816627506545343,num_words,identical+3diverse,0.9568457826056931,-0.18516906500733943,-0.0003488968484042232,mixed|us_uk+contractions+num_words,us_uk+contractions+num_words
0.19558475138899312,0.5730240021992836,us_uk,identical+3diverse,0.43547731758681973,0.30943741664860647,0.0007738595705193418,mixed|us_uk+contractions+num_words,us_uk+contractions+num_words
0.26155732826858125,0.07234407545082819,contractions,identical-only,0.4229990529584191,-0.11772524799801376,-0.0032659916595731975,identical-only|us_uk+contractions+num_words,us_uk+contractions+num_words
0.08917789062326495,0.11946383372412553,num_words,identical-only,0.7427737495082625,-0.37424364354676154,-0.001667631321278451,identical-only|us_uk+contractions+num_words,us_uk+contractions+num_words
0.05955619321608666,0.2598068513192749,us_uk,identical-only,0.43004315387393194,0.03851920128495634,-0.00024929811872875796,identical-only|us_uk+contractions+num_words,us_uk+contractions+num_words
0.22491136400302375,0.02289711022034864,contractions,identical+3diverse,0.36129898064889027,-0.11399154825309288,-0.0021801690294618314,mixed|us_uk+contractions+ordinal_words,us_uk+contractions+ordinal_words
0.40893234105052434,0.31529801248683637,ordinal_words,identical+3diverse,0.30257000648181825,0.09925083454128603,0.0033618524904382996,mixed|us_uk+contractions+ordinal_words,us_uk+contractions+ordinal_words
0.1955689673058763,0.5837227264554212,us_uk,identical+3diverse,0.42732210356472566,0.3162710665399556,0.0009576130846631337,mixed|us_uk+contractions+ordinal_words,us_uk+contractions+ordinal_words
0.26155732826858125,0.07234407545082819,contractions,identical-only,0.4229990529584191,-0.11772524799801376,-0.0032659916595731975,identical-only|us_uk+contractions+ordinal_words,us_uk+contractions+ordinal_words
0.13715055109421947,0.1610248580641358,ordinal_words,identical-only,0.3330693807594498,-0.003670312874883175,0.00013505712689265703,identical-only|us_uk+contractions+ordinal_words,us_uk+contractions+ordinal_words
0.05955619321608666,0.2598068513192749,us_uk,identical-only,0.43004315387393194,0.03851920128495634,-0.00024929811872875796,identical-only|us_uk+contractions+ordinal_words,us_uk+contractions+ordinal_words
0.03505903332353215,0.12872461088561032,num_words,identical+3diverse,0.5753181678193625,-0.18287577964708768,-0.0008706031115233159,mixed|us_uk+num_words+ordinal_words,us_uk+num_words+ordinal_words
0.11022536845785849,0.1450377172379553,ordinal_words,identical+3diverse,0.22882853601662148,0.014015038109998046,0.0005439639981962285,mixed|us_uk+num_words+ordinal_words,us_uk+num_words+ordinal_words
0.17542983977015714,0.5844104519508377,us_uk,identical+3diverse,0.4310534928189996,0.3180172194352209,0.0009772612866997266,mixed|us_uk+num_words+ordinal_words,us_uk+num_words+ordinal_words
0.08917789062326495,0.11946383372412553,num_words,identical-only,0.7427737495082625,-0.37424364354676154,-0.001667631321278451,identical-only|us_uk+num_words+ordinal_words,us_uk+num_words+ordinal_words
0.13715055109421947,0.1610248580641358,ordinal_words,identical-only,0.3330693807594498,-0.003670312874883175,0.00013505712689265703,identical-only|us_uk+num_words+ordinal_words,us_uk+num_words+ordinal_words
0.05955619321608666,0.2598068513192749,us_uk,identical-only,0.43004315387393194,0.03851920128495634,-0.00024929811872875796,identical-only|us_uk+num_words+ordinal_words,us_uk+num_words+ordinal_words
0.2357656435448482,0.32534395053018406,brit_t_past,identical+3diverse,0.4487078649439725,0.09063003076709675,1.3721612243555725e-05,mixed|ise_ize+brit_t_past+contractions,ise_ize+brit_t_past+contractions
0.2293680348150732,0.043727248309061544,contractions,identical+3diverse,0.32572797086332905,-0.07761233527644662,-0.0018749772186108515,mixed|ise_ize+brit_t_past+contractions,ise_ize+brit_t_past+contractions
0.41127798094657414,0.5757763676258615,ise_ize,identical+3diverse,0.2716390792212155,0.23901893531830165,0.0018126663652203723,mixed|ise_ize+brit_t_past+contractions,ise_ize+brit_t_past+contractions
0.1517898202555048,0.2891981402313484,brit_t_past,identical-only,0.470065542947003,0.050922546948166,-0.00026037789409039114,identical-only|ise_ize+brit_t_past+contractions,ise_ize+brit_t_past+contractions
0.26155732826858125,0.07234407545082819,contractions,identical-only,0.4229990529584191,-0.11772524799801376,-0.0032659916595731975,identical-only|ise_ize+brit_t_past+contractions,ise_ize+brit_t_past+contractions
0.32572199277552827,0.3462778113371532,ise_ize,identical-only,0.306302526352477,0.1183102992148437,0.0007912933916071063,identical-only|ise_ize+brit_t_past+contractions,ise_ize+brit_t_past+contractions
0.23809649106006223,0.23988731118583065,brit_t_past,identical+3diverse,0.12228684451394137,0.04371605230652309,0.0001522538529166173,mixed|ise_ize+brit_t_past+num_words,ise_ize+brit_t_past+num_words
0.39457567716364317,0.37971250328332007,ise_ize,identical+3diverse,0.0883433549386312,0.05928560454257703,0.0005101915349785546,mixed|ise_ize+brit_t_past+num_words,ise_ize+brit_t_past+num_words
0.3469788030773575,0.3308360489227662,num_words,identical+3diverse,0.2287012669632941,0.09902097758092088,0.0005313978103335115,mixed|ise_ize+brit_t_past+num_words,ise_ize+brit_t_past+num_words
0.1517898202555048,0.2891981402313484,brit_t_past,identical-only,0.470065542947003,0.050922546948166,-0.00026037789409039114,identical-only|ise_ize+brit_t_past+num_words,ise_ize+brit_t_past+num_words
0.32572199277552827,0.3462778113371532,ise_ize,identical-only,0.306302526352477,0.1183102992148437,0.0007912933916071063,identical-only|ise_ize+brit_t_past+num_words,ise_ize+brit_t_past+num_words
0.08917789062326495,0.11946383372412553,num_words,identical-only,0.7427737495082625,-0.37424364354676154,-0.001667631321278451,identical-only|ise_ize+brit_t_past+num_words,ise_ize+brit_t_past+num_words
0.24400561301873036,0.24205086811939497,brit_t_past,identical+3diverse,0.10715981504538787,0.04039302655793997,0.00014248366047386885,mixed|ise_ize+brit_t_past+ordinal_words,ise_ize+brit_t_past+ordinal_words
0.40219837305285705,0.3783485741353329,ise_ize,identical+3diverse,0.08775266536805001,0.0587016613579574,0.00051777061603131,mixed|ise_ize+brit_t_past+ordinal_words,ise_ize+brit_t_past+ordinal_words
0.4053383028413319,0.21792817782767018,ordinal_words,identical+3diverse,0.08833655484649576,0.03069870194439417,0.0010726271212276872,mixed|ise_ize+brit_t_past+ordinal_words,ise_ize+brit_t_past+ordinal_words
0.1517898202555048,0.2891981402313484,brit_t_past,identical-only,0.470065542947003,0.050922546948166,-0.00026037789409039114,identical-only|ise_ize+brit_t_past+ordinal_words,ise_ize+brit_t_past+ordinal_words
0.32572199277552827,0.3462778113371532,ise_ize,identical-only,0.306302526352477,0.1183102992148437,0.0007912933916071063,identical-only|ise_ize+brit_t_past+ordinal_words,ise_ize+brit_t_past+ordinal_words
0.13715055109421947,0.1610248580641358,ordinal_words,identical-only,0.3330693807594498,-0.003670312874883175,0.00013505712689265703,identical-only|ise_ize+brit_t_past+ordinal_words,ise_ize+brit_t_past+ordinal_words
0.24184354951812628,-0.0033354194125418545,contractions,identical+3diverse,0.12525083169545773,-0.01652329895135196,-0.0003244126979651263,mixed|ise_ize+contractions+num_words,ise_ize+contractions+num_words
0.45687600982658993,0.42518260080585235,ise_ize,identical+3diverse,0.08941571933919017,0.06804084533818233,0.0007547311238778054,mixed|ise_ize+contractions+num_words,ise_ize+contractions+num_words
0.3437074498244392,0.3269086178324067,num_words,identical+3diverse,0.23509552657335928,0.0984396006865551,0.0005285491361962658,mixed|ise_ize+contractions+num_words,ise_ize+contractions+num_words
0.26155732826858125,0.07234407545082819,contractions,identical-only,0.4229990529584191,-0.11772524799801376,-0.0032659916595731975,identical-only|ise_ize+contractions+num_words,ise_ize+contractions+num_words
0.32572199277552827,0.3462778113371532,ise_ize,identical-only,0.306302526352477,0.1183102992148437,0.0007912933916071063,identical-only|ise_ize+contractions+num_words,ise_ize+contractions+num_words
0.08917789062326495,0.11946383372412553,num_words,identical-only,0.7427737495082625,-0.37424364354676154,-0.001667631321278451,identical-only|ise_ize+contractions+num_words,ise_ize+contractions+num_words
0.25336970880208065,-0.0013474160464080076,contractions,identical+3diverse,0.12583091989298648,-0.016172513602311422,-0.00032506949046529066,mixed|ise_ize+contractions+ordinal_words,ise_ize+contractions+ordinal_words
0.46231489221162797,0.4245149280407407,ise_ize,identical+3diverse,0.0887737350619208,0.06749077546659499,0.0007623168394522706,mixed|ise_ize+contractions+ordinal_words,ise_ize+contractions+ordinal_words
0.40507083728238763,0.2273210000247795,ordinal_words,identical+3diverse,0.08824274761929791,0.03233207676010319,0.0011109813613989772,mixed|ise_ize+contractions+ordinal_words,ise_ize+contractions+ordinal_words
0.26155732826858125,0.07234407545082819,contractions,identical-only,0.4229990529584191,-0.11772524799801376,-0.0032659916595731975,identical-only|ise_ize+contractions+ordinal_words,ise_ize+contractions+ordinal_words
0.32572199277552827,0.3462778113371532,ise_ize,identical-only,0.306302526352477,0.1183102992148437,0.0007912933916071063,identical-only|ise_ize+contractions+ordinal_words,ise_ize+contractions+ordinal_words
0.13715055109421947,0.1610248580641358,ordinal_words,identical-only,0.3330693807594498,-0.003670312874883175,0.00013505712689265703,identical-only|ise_ize+contractions+ordinal_words,ise_ize+contractions+ordinal_words
0.4551139578245339,0.4257186407070307,ise_ize,identical+3diverse,0.09030473475977607,0.0687338727426492,0.0007936381811122217,mixed|ise_ize+num_words+ordinal_words,ise_ize+num_words+ordinal_words
0.08352651779604442,0.11471488541094396,num_words,identical+3diverse,0.21629348390417832,0.002841293262997202,-2.037519360009732e-05,mixed|ise_ize+num_words+ordinal_words,ise_ize+num_words+ordinal_words
0.16774040136370108,0.09091698574940818,ordinal_words,identical+3diverse,0.08399772030549822,0.008218022063474995,0.00030566611178628467,mixed|ise_ize+num_words+ordinal_words,ise_ize+num_words+ordinal_words
0.32572199277552827,0.3462778113371532,ise_ize,identical-only,0.306302526352477,0.1183102992148437,0.0007912933916071063,identical-only|ise_ize+num_words+ordinal_words,ise_ize+num_words+ordinal_words
0.08917789062326495,0.11946383372412553,num_words,identical-only,0.7427737495082625,-0.37424364354676154,-0.001667631321278451,identical-only|ise_ize+num_words+ordinal_words,ise_ize+num_words+ordinal_words
0.13715055109421947,0.1610248580641358,ordinal_words,identical-only,0.3330693807594498,-0.003670312874883175,0.00013505712689265703,identical-only|ise_ize+num_words+ordinal_words,ise_ize+num_words+ordinal_words
0.3150295889348911,0.37185150855947047,brit_t_past,identical+3diverse,0.5503697579426963,0.10640477905510515,-0.00013516205145314153,mixed|brit_t_past+contractions+num_words,brit_t_past+contractions+num_words
0.207246019305472,0.030805613415455416,contractions,identical+3diverse,0.3301530273836102,-0.08865988843151928,-0.002024964913755589,mixed|brit_t_past+contractions+num_words,brit_t_past+contractions+num_words
0.3693910934260394,0.3855525820270107,num_words,identical+3diverse,0.9333679148896787,-0.1514508454117378,-0.00023826959654438262,mixed|brit_t_past+contractions+num_words,brit_t_past+contractions+num_words
0.1517898202555048,0.2891981402313484,brit_t_past,identical-only,0.470065542947003,0.050922546948166,-0.00026037789409039114,identical-only|brit_t_past+contractions+num_words,brit_t_past+contractions+num_words
0.26155732826858125,0.07234407545082819,contractions,identical-only,0.4229990529584191,-0.11772524799801376,-0.0032659916595731975,identical-only|brit_t_past+contractions+num_words,brit_t_past+contractions+num_words
0.08917789062326495,0.11946383372412553,num_words,identical-only,0.7427737495082625,-0.37424364354676154,-0.001667631321278451,identical-only|brit_t_past+contractions+num_words,brit_t_past+contractions+num_words
0.3140852882746889,0.32296579111003787,brit_t_past,identical+3diverse,0.11829588484923134,0.06241713169852747,0.0001835653151249783,mixed|brit_t_past+contractions+ordinal_words,brit_t_past+contractions+ordinal_words
0.23260052421252309,0.0065995932612741256,contractions,identical+3diverse,0.12491208791720149,-0.013954291760494675,-0.0003802266692167766,mixed|brit_t_past+contractions+ordinal_words,brit_t_past+contractions+ordinal_words
0.40183555312334746,0.22391865385874105,ordinal_words,identical+3diverse,0.08880606475575173,0.03188415181179771,0.0011103628218944728,mixed|brit_t_past+contractions+ordinal_words,brit_t_past+contractions+ordinal_words
0.1517898202555048,0.2891981402313484,brit_t_past,identical-only,0.470065542947003,0.050922546948166,-0.00026037789409039114,identical-only|brit_t_past+contractions+ordinal_words,brit_t_past+contractions+ordinal_words
0.26155732826858125,0.07234407545082819,contractions,identical-only,0.4229990529584191,-0.11772524799801376,-0.0032659916595731975,identical-only|brit_t_past+contractions+ordinal_words,brit_t_past+contractions+ordinal_words
0.13715055109421947,0.1610248580641358,ordinal_words,identical-only,0.3330693807594498,-0.003670312874883175,0.00013505712689265703,identical-only|brit_t_past+contractions+ordinal_words,brit_t_past+contractions+ordinal_words
0.3100655745290281,0.4112037763487256,brit_t_past,identical+3diverse,0.4574259246214314,0.16695205869251173,7.22326632814907e-05,mixed|brit_t_past+num_words+ordinal_words,brit_t_past+num_words+ordinal_words
0.06423903832907622,0.12731765335661685,num_words,identical+3diverse,0.5549102212013954,-0.16662561921985497,-0.0008422063604545116,mixed|brit_t_past+num_words+ordinal_words,brit_t_past+num_words+ordinal_words
0.126838035810984,0.14881220132620823,ordinal_words,identical+3diverse,0.22536673113715242,0.01628447522897747,0.0006120383468721791,mixed|brit_t_past+num_words+ordinal_words,brit_t_past+num_words+ordinal_words
0.1517898202555048,0.2891981402313484,brit_t_past,identical-only,0.470065542947003,0.050922546948166,-0.00026037789409039114,identical-only|brit_t_past+num_words+ordinal_words,brit_t_past+num_words+ordinal_words
0.08917789062326495,0.11946383372412553,num_words,identical-only,0.7427737495082625,-0.37424364354676154,-0.001667631321278451,identical-only|brit_t_past+num_words+ordinal_words,brit_t_past+num_words+ordinal_words
0.13715055109421947,0.1610248580641358,ordinal_words,identical-only,0.3330693807594498,-0.003670312874883175,0.00013505712689265703,identical-only|brit_t_past+num_words+ordinal_words,brit_t_past+num_words+ordinal_words
0.21010998639755127,0.008767625199359554,contractions,identical+3diverse,0.34641782501532686,-0.11393078618412611,-0.0020383867433375613,mixed|contractions+num_words+ordinal_words,contractions+num_words+ordinal_words
0.05341672092223705,0.13237822226200974,num_words,identical+3diverse,0.5713574198031033,-0.1751787421445714,-0.0009493229883013043,mixed|contractions+num_words+ordinal_words,contractions+num_words+ordinal_words
0.12278310444913773,0.1603851816171388,ordinal_words,identical+3diverse,0.22384111524996067,0.021696750969149692,0.0006972837697486467,mixed|contractions+num_words+ordinal_words,contractions+num_words+ordinal_words
0.26155732826858125,0.07234407545082819,contractions,identical-only,0.4229990529584191,-0.11772524799801376,-0.0032659916595731975,identical-only|contractions+num_words+ordinal_words,contractions+num_words+ordinal_words
0.08917789062326495,0.11946383372412553,num_words,identical-only,0.7427737495082625,-0.37424364354676154,-0.001667631321278451,identical-only|contractions+num_words+ordinal_words,contractions+num_words+ordinal_words
0.13715055109421947,0.1610248580641358,ordinal_words,identical-only,0.3330693807594498,-0.003670312874883175,0.00013505712689265703,identical-only|contractions+num_words+ordinal_words,contractions+num_words+ordinal_words
