lam,lofo_r2,lofo_r2_per_dim
0.0001,-1.4489618164197702,-1.611082673072815
0.001,-1.3947857676865567,-1.5525133609771729
0.01,-1.0272015506022427,-1.1554555892944336
0.1,-0.27864654575661074,-0.3490813672542572
1.0,0.06783098435553092,0.02290947176516056
10.0,0.12127780700539947,0.08294304460287094
100.0,0.10019149937699012,0.06924386322498322
1000.0,0.04039628963034747,0.02754964493215084
