task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
capitalize,preimage_matched,cue1,0,0.053095463663339615,0.00905018692325658,170,0.02995082177221775,0.0179806989621415,40
capitalize,preimage_matched,cue1,1,0.052868254482746124,0.00906987280548653,170,0.03085690177977085,0.018132563662162832,40
capitalize,preimage_matched,cue1,2,0.014227666892111301,0.007986288704069049,170,-0.0071488237008452415,0.015155184787775403,40
capitalize,preimage_matched,cue1,3,0.02941310591995716,0.007737106006812604,170,0.005154465790838003,0.01476397412033858,40
capitalize,preimage_matched,cue1,4,0.025688588619232178,0.009326579566932284,170,0.0004618130624294281,0.02013430022138139,40
capitalize,preimage_matched,cue1,5,-0.005684490781277418,0.006770276615738831,170,-0.02231064811348915,0.013239727894917582,40
capitalize,preimage_matched,cue1,6,-0.016082528978586197,0.005732158616487556,170,-0.03603695333003998,0.012224204205841334,40
capitalize,preimage_matched,cue1,7,-0.03288019448518753,0.00557822187465072,170,-0.04618378356099129,0.011504412201694103,40
capitalize,preimage_matched,cue1,8,-0.043982792645692825,0.005233210359859296,170,-0.05475146695971489,0.010146876339258362,40
capitalize,preimage_matched,cue1,9,-0.07410156726837158,0.005710718433577029,170,-0.08035172522068024,0.011092942776441801,40
capitalize,preimage_matched,cue1,10,-0.03635226562619209,0.003740776199030886,170,-0.038699276745319366,0.007846712150047069,40
capitalize,preimage_matched,cue1,11,0.005105368327349424,0.0023003831964618117,170,-0.0020900398958474398,0.005022904366952454,40
capitalize,preimage_matched,cue1,12,0.007285874802619219,0.0018829652068132832,170,0.002432524459436536,0.004235618903973901,40
capitalize,preimage_matched,cue1,13,0.0025649084709584713,0.0016436307364311928,170,0.0007494285819120705,0.0037402462140125013,40
capitalize,preimage_matched,cue1,14,0.011585933156311512,0.0012409855870984603,170,0.01317530870437622,0.0026254576156429913,40
capitalize,preimage_matched,cue1,15,0.010582917369902134,0.0011668788834506463,170,0.013203814625740051,0.002626422430590417,40
capitalize,preimage_matched,cue1,16,0.014548290520906448,0.0011627680626661188,170,0.016833962872624397,0.0024668661586599184,40
capitalize,preimage_matched,cue1,17,0.018500518053770065,0.0011214280671291322,170,0.019663089886307716,0.0021364881633454884,40
capitalize,preimage_matched,cue1,18,0.014869146049022675,0.0009396776594368717,170,0.016281798481941223,0.001820215285456127,40
capitalize,preimage_matched,cue1,19,0.014816828072071075,0.0008704426402075233,170,0.015770722180604935,0.0016569570221064776,40
capitalize,preimage_matched,cue1,20,0.0038684627506881952,0.0005508276992222528,170,0.0038442290388047695,0.0007680207502336775,40
capitalize,preimage_matched,cue1,21,0.007165662478655577,0.0005495537597825899,170,0.007489894982427359,0.0008748255587566444,40
capitalize,preimage_matched,cue1,22,0.006628372240811586,0.0005016441367702141,170,0.007133642677217722,0.0009293437879973888,40
capitalize,preimage_matched,cue1,23,0.004054669290781021,0.0004245311574752557,170,0.004336351063102484,0.0007256132899380785,40
capitalize,preimage_matched,cue1,24,0.0011327750980854034,0.0002958477203651726,170,0.0012188300024718046,0.0006335460591880423,40
capitalize,preimage_matched,cue1,25,0.0011121997376903892,0.00029029810159168356,170,0.0017750278348103166,0.0005735352541940569,40
capitalize,preimage_matched,cue1,26,0.0010028863325715065,0.00024988845327739097,170,0.0010944895911961794,0.0005843032413471026,40
capitalize,preimage_matched,cue1,27,0.0,0.0,170,0.0,0.0,40
capitalize,preimage_matched,target1,0,-0.5865410566329956,0.030199386779919655,170,-0.6118563413619995,0.06535729492354782,40
capitalize,preimage_matched,target1,1,-0.5742526650428772,0.026983560487913782,170,-0.5952277183532715,0.058169355238894285,40
capitalize,preimage_matched,target1,2,-0.5834320783615112,0.026769117515600373,170,-0.6027436852455139,0.05784226058895268,40
capitalize,preimage_matched,target1,3,-0.5447609424591064,0.023994444701449555,170,-0.5714484453201294,0.052528992866394064,40
capitalize,preimage_matched,target1,4,-0.5707518458366394,0.02402625068707855,170,-0.6032909154891968,0.05150202451649457,40
capitalize,preimage_matched,target1,5,-0.5996020436286926,0.02548901059474992,170,-0.6281934380531311,0.05421799155193997,40
capitalize,preimage_matched,target1,6,-0.6198713183403015,0.02572916807215325,170,-0.6474853754043579,0.05144545973686626,40
capitalize,preimage_matched,target1,7,-0.61774742603302,0.023924414389721118,170,-0.6357969045639038,0.04462752363944985,40
capitalize,preimage_matched,target1,8,-0.5494403839111328,0.02094903586330937,170,-0.5627802610397339,0.03952108443986987,40
capitalize,preimage_matched,target1,9,-0.4936307966709137,0.019001856965818992,170,-0.5137074589729309,0.03690374293238352,40
capitalize,preimage_matched,target1,10,-0.5047091245651245,0.01912986720075728,170,-0.5255525708198547,0.03721648434017685,40
capitalize,preimage_matched,target1,11,-0.5045219659805298,0.019427941743691352,170,-0.5281235575675964,0.03902871781406243,40
capitalize,preimage_matched,target1,12,-0.3911133408546448,0.014836636288623757,170,-0.40471363067626953,0.026508211751821317,40
capitalize,preimage_matched,target1,13,-0.3412829637527466,0.015150326964782215,170,-0.35372528433799744,0.026392883969497672,40
capitalize,preimage_matched,target1,14,-0.3734789490699768,0.016764080160607795,170,-0.3914989233016968,0.027652842759778033,40
capitalize,preimage_matched,target1,15,-0.0275864377617836,0.0048997760866928,170,-0.039234988391399384,0.007328579428354291,40
