icl_example_index,token_role,layer,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,train_mean_squared_l2,test_mean_squared_l2,test_r2,test_r2_testmean_baseline,train_r2
1,pre_label_token,0,4096,4096,0.1,0.3663851320743561,True,3400,1530,0.3306626081466675,0.36728312423805787,1354.3939208984375,1504.3916870915032,3.107816048952827e-08,-0.22291542011485976,-9.012910551220443e-08
1,pre_label_token,1,4096,4096,316227.7660168379,0.3234192430973053,False,3400,1530,0.18538622558116913,0.34103171778660196,759.3418579101562,1396.8658854166667,0.07147460723809151,-0.13550805606624605,0.4393492408200126
1,pre_label_token,2,4096,4096,316227.7660168379,0.31545376777648926,False,3400,1530,0.1744200587272644,0.33657416549383423,714.424560546875,1378.6078073937908,0.08361116309941119,-0.12066607429509135,0.47251346190851085
1,pre_label_token,3,4096,4096,31622.776601683792,0.3093821704387665,False,3400,1530,0.11505855619907379,0.34771569569905597,471.27984619140625,1424.2434742647058,0.05327617321367395,-0.15776320234829844,0.6520363544759691
1,pre_label_token,4,4096,4096,100000.0,0.30460092425346375,False,3400,1530,0.13180366158485413,0.3374055288975535,539.8677978515625,1382.0131076388889,0.08134761401964696,-0.12343420345495026,0.6013952886812715
1,pre_label_token,5,4096,4096,100000.0,0.30203449726104736,False,3400,1530,0.13060200214385986,0.3398322136573542,534.94580078125,1391.952752246732,0.07474049127362348,-0.13151415599476413,0.6050293843416001
1,pre_label_token,6,4096,4096,100000.0,0.3015703558921814,False,3400,1530,0.12761908769607544,0.33784734563889846,522.727783203125,1383.8227481617646,0.08014468173537526,-0.12490528794045885,0.6140504065047978
1,pre_label_token,7,4096,4096,100000.0,0.2991844117641449,False,3400,1530,0.12618272006511688,0.3366864335303213,516.8444213867188,1379.067590890523,0.08330549146467203,-0.12103988486232309,0.6183943139349961
1,pre_label_token,8,4096,4096,100000.0,0.29666322469711304,False,3400,1530,0.12569187581539154,0.3375886954513251,514.8339233398438,1382.763311887255,0.08084890733809413,-0.12404407956488939,0.6198787403015449
1,pre_label_token,9,4096,4096,100000.0,0.29674187302589417,False,3400,1530,0.12523819506168365,0.3341639624701606,512.9756469726562,1368.7355902777779,0.09017341110296162,-0.1126409997715272,0.6212507756736136
1,pre_label_token,10,4096,4096,100000.0,0.2958265244960785,False,3400,1530,0.12361665815114975,0.3321250479205761,506.33380126953125,1360.3842013888889,0.09572475379110879,-0.10585217698486593,0.626154677768169
1,pre_label_token,11,4096,4096,100000.0,0.2941972613334656,False,3400,1530,0.12263689935207367,0.33010840945773656,502.32080078125,1352.1240910947713,0.1012154454866494,-0.09913752523461361,0.6291176946416894
1,pre_label_token,12,4096,4096,100000.0,0.29418984055519104,False,3400,1530,0.12157245725393295,0.33080153371773513,497.9607849121094,1354.9630872140524,0.09932827944847267,-0.10144536975474083,0.6323368133683094
1,pre_label_token,13,4096,4096,100000.0,0.291067898273468,False,3400,1530,0.11902933567762375,0.3312110589220633,487.5441589355469,1356.6404667075165,0.09821326717435719,-0.10280893550075088,0.6400278003225721
1,pre_label_token,14,4096,4096,100000.0,0.28922054171562195,False,3400,1530,0.1168675422668457,0.3325438555549173,478.689453125,1362.0996119281047,0.09458446829012301,-0.10724664975069254,0.6465655628404909
1,pre_label_token,15,4096,4096,100000.0,0.288780152797699,False,3400,1530,0.11743328720331192,0.33386540755726934,481.0067138671875,1367.5126991421569,0.09098628510644902,-0.111646923587158,0.6448546194997024
1,pre_label_token,16,4096,4096,100000.0,0.28869786858558655,False,3400,1530,0.11779782176017761,0.3346935197418811,482.4998779296875,1370.9045955882352,0.08873158810507298,-0.1144042274035193,0.6437521828142723
1,pre_label_token,17,4096,4096,31622.776601683792,0.28812167048454285,False,3400,1530,0.09255857020616531,0.3393130034403084,379.1199035644531,1389.8260212418302,0.07615414239627405,-0.12978538018448504,0.720081508256502
1,pre_label_token,18,4096,4096,31622.776601683792,0.28871530294418335,False,3400,1530,0.0926845371723175,0.3392509959102456,379.6358642578125,1389.5720639297385,0.07632296999559363,-0.12957891830351964,0.7197005550600959
1,pre_label_token,19,4096,4096,31622.776601683792,0.287898451089859,False,3400,1530,0.09218361228704453,0.33856116026834726,377.5840759277344,1386.746466503268,0.07820118212932725,-0.12728202365154662,0.7212154675965587
1,pre_label_token,20,4096,4096,31622.776601683792,0.2880910336971283,False,3400,1530,0.09227624535560608,0.3400094861298605,377.9635009765625,1392.6788858251634,0.07425783237835104,-0.13210440701879245,0.7209353238045839
1,pre_label_token,21,4096,4096,31622.776601683792,0.28776243329048157,False,3400,1530,0.09222155064344406,0.3390845217735939,377.7394714355469,1388.8901960784315,0.0767762283145631,-0.12902462169872986,0.7211007332453373
1,pre_label_token,22,4096,4096,31622.776601683792,0.28857147693634033,False,3400,1530,0.09277680516242981,0.3396568622464448,380.0137939453125,1391.2345230800654,0.07521791970386671,-0.13093030138727335,0.7194215153496626
1,pre_label_token,23,4096,4096,31622.776601683792,0.28832221031188965,False,3400,1530,0.0927463248372078,0.3395428788428213,379.888916015625,1390.7676470588235,0.07552826176033223,-0.13055077928911674,0.7195136948922485
1,pre_label_token,24,4096,4096,31622.776601683792,0.28834131360054016,False,3400,1530,0.09242843091487885,0.3394668441971922,378.5868225097656,1390.4562295751634,0.07573528091870996,-0.13029761236020931,0.7204750795276694
1,pre_label_token,25,4096,4096,31622.776601683792,0.28860315680503845,False,3400,1530,0.09240882843732834,0.33919431025685826,378.50653076171875,1389.3398999183007,0.07647730774727568,-0.12939017628121596,0.7205343619467707
1,pre_label_token,26,4096,4096,31622.776601683792,0.2890261113643646,False,3400,1530,0.09235891699790955,0.3389908360499962,378.3021240234375,1388.506454248366,0.0770313059767358,-0.12871268328263774,0.7206853056661013
1,pre_label_token,27,4096,4096,31622.776601683792,0.2889522910118103,False,3400,1530,0.09266822785139084,0.3387118308372747,379.5690612792969,1387.363684640523,0.07779095210703202,-0.12778370028719688,0.7197498782130463
1,pre_label_token,28,4096,4096,31622.776601683792,0.2902257740497589,False,3400,1530,0.0936400517821312,0.3391735912148469,383.5496520996094,1389.255024509804,0.07653371938178899,-0.12932118962135175,0.7168108582138484
1,first_label_token,0,4096,4096,31622.776601683792,0.31366801261901855,False,3400,1530,0.07762432843446732,0.3055189612644171,317.9492492675781,1251.4056398080065,0.1681650160124839,-0.017263860524020513,0.7652461042820788
1,first_label_token,1,4096,4096,31622.776601683792,0.2947775721549988,False,3400,1530,0.07082031667232513,0.302654748804429,290.08001708984375,1239.6738153594772,0.17596339329136257,-0.007727104401421769,0.7858230071666158
1,first_label_token,2,4096,4096,31622.776601683792,0.27579450607299805,False,3400,1530,0.06160261854529381,0.2862484732484506,252.32432556152344,1172.4737898284313,0.2206326796358875,0.046899656372523246,0.8136994550343639
