task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
landmark-country,preimage_matched,cue1,0,-0.0004777326830662787,0.0011529693362140633,170,-0.0004162962140981108,0.0018733756760780968,40
landmark-country,preimage_matched,cue1,1,-0.00031775812385603786,0.0008482757368114831,170,0.0004676802200265229,0.0013118594141326068,40
landmark-country,preimage_matched,cue1,2,-0.00019979718490503728,0.0008086660417503246,170,0.0004908166592940688,0.0014167883408461638,40
landmark-country,preimage_matched,cue1,3,-0.0006371826166287065,0.0008121507143359125,170,0.0002736225724220276,0.0011976598262106253,40
landmark-country,preimage_matched,cue1,4,-0.00011525386071298271,0.0006267137751931085,170,-0.0009114698623307049,0.001078319859750071,40
landmark-country,preimage_matched,cue1,5,-0.00024875925737433136,0.0005976824203779052,170,-0.00048530130879953504,0.0011736922296171654,40
landmark-country,preimage_matched,cue1,6,-0.0003847410553134978,0.0005306167410842049,170,-0.0010127790737897158,0.0008419521989156455,40
landmark-country,preimage_matched,cue1,7,-0.00041618329123593867,0.0004905031845816456,170,-0.0005407651769928634,0.0008141520693201755,40
landmark-country,preimage_matched,cue1,8,-0.0002716925519052893,0.00046839396024910576,170,-0.0002665180654730648,0.0006815052549446248,40
landmark-country,preimage_matched,cue1,9,-0.0005669757956638932,0.0004263695660162328,170,-0.00017600783030502498,0.0007264086143475787,40
landmark-country,preimage_matched,cue1,10,-0.00013073693844489753,0.0004245450147363319,170,-0.0005196530255489051,0.0006242773859225041,40
landmark-country,preimage_matched,cue1,11,-0.00012390803021844476,0.00031403439337649277,170,0.0006943768239580095,0.0004243578111897562,40
landmark-country,preimage_matched,cue1,12,0.0005495375371538103,0.00033021796001319394,170,0.0007772849057801068,0.000471116878463201,40
landmark-country,preimage_matched,cue1,13,-8.046418770391028e-06,0.0002823559445498249,170,0.00036670497502200305,0.000507707544246326,40
landmark-country,preimage_matched,cue1,14,0.00026134392828680575,0.00028801195708812345,170,0.000439656141679734,0.0004064417336243681,40
landmark-country,preimage_matched,cue1,15,0.00010690792987588793,0.0002649712783805869,170,0.0003101141192018986,0.00045342591702279405,40
landmark-country,preimage_matched,cue1,16,0.00044471691944636405,0.00025236113508662417,170,0.0008305635419674218,0.0003819298456314238,40
landmark-country,preimage_matched,cue1,17,0.00012194845476187766,0.000261721197082059,170,0.0004887287504971027,0.0003056840264786147,40
landmark-country,preimage_matched,cue1,18,6.0025959101039916e-05,0.0002572183908105672,170,0.0004639117105398327,0.00030461650114873656,40
landmark-country,preimage_matched,cue1,19,7.917340553831309e-05,0.0002940511693241474,170,0.00047900574281811714,0.00038292591545867094,40
landmark-country,preimage_matched,cue1,20,0.0003808701003435999,0.00025031586763803486,170,6.65096304146573e-05,0.00040763041302903163,40
landmark-country,preimage_matched,cue1,21,0.0005598352872766554,0.00026198000286141183,170,0.0005263310740701854,0.000408866434925392,40
landmark-country,preimage_matched,cue1,22,0.00017370085697621107,0.00025445788511727893,170,-2.633035182952881e-05,0.00042701524906349166,40
landmark-country,preimage_matched,cue1,23,-9.623293590266258e-05,0.00023697280737712388,170,0.000423072517151013,0.0002907957884045415,40
landmark-country,preimage_matched,cue1,24,0.00010834590648300946,0.00023834051547388905,170,0.0005131613579578698,0.0004595006655316284,40
landmark-country,preimage_matched,cue1,25,0.00017308331734966487,0.00021887568870123837,170,0.0004186551959719509,0.0004246567020840689,40
landmark-country,preimage_matched,cue1,26,-6.250326987355947e-05,7.746209834479194e-05,170,8.366673864657059e-05,4.791670347739042e-05,40
landmark-country,preimage_matched,cue1,27,0.0,0.0,170,0.0,0.0,40
landmark-country,preimage_matched,cue2,0,-0.0016429005190730095,0.0018224915480431543,170,-0.00185937131755054,0.003191638475129629,40
landmark-country,preimage_matched,cue2,1,-0.0007920656353235245,0.0009173448260538208,170,-0.0005051040789112449,0.0016710695022829766,40
landmark-country,preimage_matched,cue2,2,-0.0009327398729510605,0.0007945119209986644,170,-0.0001909595011966303,0.0017769382105890961,40
landmark-country,preimage_matched,cue2,3,-0.001200639526359737,0.0008021721292065892,170,-0.0007214102661237121,0.0017437192431959594,40
landmark-country,preimage_matched,cue2,4,-0.0009941670577973127,0.0008437516267868161,170,-0.0008931021438911557,0.001746494116955008,40
landmark-country,preimage_matched,cue2,5,-0.001866463222540915,0.0008573178853804487,170,-0.0013706444296985865,0.0018195530795924865,40
landmark-country,preimage_matched,cue2,6,-0.0015228688716888428,0.000925505038527383,170,-0.0011300139594823122,0.0020644926765246013,40
landmark-country,preimage_matched,cue2,7,-0.0020346709061414003,0.0009023691982937184,170,-0.001851474866271019,0.0018070630553211667,40
landmark-country,preimage_matched,cue2,8,-0.0018861121498048306,0.0009058728710414005,170,-0.0014706840738654137,0.0020270028715368093,40
landmark-country,preimage_matched,cue2,9,-0.0010365776252001524,0.0008528940619256324,170,-0.00024031456268858165,0.002069799895010585,40
landmark-country,preimage_matched,cue2,10,-0.0007413142011500895,0.0006587601914446949,170,-0.0010565591510385275,0.0015292860287750328,40
landmark-country,preimage_matched,cue2,11,1.3431928891805e-05,0.0006234763190022879,170,-0.00041090641752816737,0.0015588826697194944,40
landmark-country,preimage_matched,cue2,12,-0.0003914883127436042,0.000584197341048258,170,-0.0008342835935764015,0.0013825861516270257,40
landmark-country,preimage_matched,cue2,13,8.029105083551258e-05,0.0004930057773603411,170,0.0001301468291785568,0.001258226776633898,40
landmark-country,preimage_matched,cue2,14,0.00013426074292510748,0.0005102453530060682,170,0.00046414294047281146,0.001345477148143208,40
landmark-country,preimage_matched,cue2,15,0.00016096426406875253,0.00040643625310397515,170,8.361367690667976e-06,0.0009436515283418191,40
landmark-country,preimage_matched,cue2,16,0.00029808233375661075,0.00030160093016125196,170,0.0006453163805417717,0.000519424995010065,40
landmark-country,preimage_matched,cue2,17,3.909401857526973e-05,0.00027467284328945194,170,-0.00019934269948862493,0.00035033944522715345,40
landmark-country,preimage_matched,cue2,18,9.796358790481463e-05,0.00023744448997257183,170,-0.0001673613442108035,0.00029293164896695506,40
landmark-country,preimage_matched,cue2,19,0.00016485046944580972,0.00019870878451045212,170,0.00014638523862231523,0.00030659374963846304,40
landmark-country,preimage_matched,cue2,20,0.0001306994236074388,0.00019566177637295371,170,-7.654733781237155e-05,0.0003259617065652691,40
landmark-country,preimage_matched,cue2,21,0.0002277133025927469,0.0001785020585513669,170,-0.000363288534572348,0.00032757267657821716,40
landmark-country,preimage_matched,cue2,22,0.00016654811042826623,0.0001380740082943694,170,0.00027063480229116976,0.00019524717267508436,40
landmark-country,preimage_matched,cue2,23,1.6143720131367445e-05,0.00019672966048328854,170,-0.00027018721448257565,0.0003667192110790967,40
landmark-country,preimage_matched,cue2,24,7.426111551467329e-05,0.00016860847414720194,170,2.3481226889998652e-05,0.0003063637556906593,40
landmark-country,preimage_matched,cue2,25,2.9677414659090573e-07,0.00011940656332434374,170,0.00018996935978066176,0.00018073437970332038,40
landmark-country,preimage_matched,cue2,26,7.541310333181173e-05,4.430498065330162e-05,170,0.0001769801165210083,0.0001698484228654828,40
landmark-country,preimage_matched,cue2,27,0.0,0.0,170,0.0,0.0,40
landmark-country,preimage_matched,cue3,0,-0.0022170741576701403,0.002382356181504174,170,0.0021736135240644217,0.005713446221237533,40
landmark-country,preimage_matched,cue3,1,-0.0016601744573563337,0.00205585282460958,170,-0.0003922486794181168,0.004208630591351135,40
landmark-country,preimage_matched,cue3,2,-0.002170179970562458,0.0020423519951455653,170,-0.0008567257900722325,0.004096932350972567,40
landmark-country,preimage_matched,cue3,3,-0.0022494455333799124,0.0021210992383827593,170,9.185438830172643e-05,0.004127761663761488,40
landmark-country,preimage_matched,cue3,4,-0.0019599315710365772,0.002108183128192817,170,0.0002852759207598865,0.004316772622788872,40
landmark-country,preimage_matched,cue3,5,-0.0023290826939046383,0.002103244371773575,170,-0.0006959415040910244,0.0043026317223918515,40
landmark-country,preimage_matched,cue3,6,-0.0024226587265729904,0.002107107261871527,170,0.0003603864461183548,0.004611961231172391,40
landmark-country,preimage_matched,cue3,7,-0.0022075120359659195,0.0020275082970824107,170,-0.001084613148123026,0.004226269682207716,40
landmark-country,preimage_matched,cue3,8,-0.0027938445564359426,0.0019981294750171796,170,-0.0014602589653804898,0.004069146505114872,40
landmark-country,preimage_matched,cue3,9,-0.001649251440539956,0.0018032093835431181,170,-0.001186893554404378,0.003314812594397508,40
landmark-country,preimage_matched,cue3,10,-0.0007224909495562315,0.0012736984376069604,170,-0.00011793254088843241,0.002386675340477001,40
landmark-country,preimage_matched,cue3,11,0.0005407939315773547,0.0012381644201733732,170,8.001094829523936e-05,0.0017942807298180646,40
landmark-country,preimage_matched,cue3,12,0.0002165630430681631,0.0010458784940290504,170,-0.001441397937014699,0.001767397557285723,40
landmark-country,preimage_matched,cue3,13,0.00039669766556471586,0.001004025065540435,170,-0.00104376464150846,0.001549092124632577,40
landmark-country,preimage_matched,cue3,14,0.0005090422346256673,0.0009921401070045984,170,-0.0010366524802520871,0.0016122699803405457,40
landmark-country,preimage_matched,cue3,15,0.00015998478920664638,0.0006324998245550631,170,-0.0008517216192558408,0.000950807533711949,40
