icl_example_index,token_role,layer,target_mode,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,train_r2,test_mse_fv,test_r2_fv,test_r2_fv_testmean_baseline,test_mse_pp,test_r2_pp,test_r2_pp_testmean_baseline
7,pre_label_token,0,perprompt,0.1,0.604552149772644,True,3400,1190,0.5626044273376465,0.0,0.3455448278859884,-0.03815165559923428,-0.23616634560151195,0.726439096146271,-5.143666270690517e-08,-0.0936764862374746
7,pre_label_token,1,perprompt,100000.0,0.5041309595108032,False,3400,1190,0.24812157452106476,0.5589768539589632,0.3027203279383042,0.09050987232143992,-0.0829642099295298,0.6720304601332721,0.07489767791220237,-0.011762604989419057
7,pre_label_token,2,perprompt,10000.0,0.49461352825164795,False,3400,1190,0.18222171068191528,0.6761104217678773,0.3108387955096589,0.06611882412750936,-0.11200755128400441,0.6721824966558889,0.07468838778555087,-0.011991500667965838
7,pre_label_token,3,perprompt,10000.0,0.47237199544906616,False,3400,1190,0.17494574189186096,0.6890430764653982,0.3001741906174091,0.0981594635227947,-0.07385555306834535,0.6586698003175879,0.0932896677896603,0.0083522808400317
7,pre_label_token,4,perprompt,10000.0,0.4322209060192108,False,3400,1190,0.16405466198921204,0.708401402446208,0.2822075066446256,0.15213840115032473,-0.00958079541941581,0.6314026520031841,0.13082502328138146,0.04940381443233788
7,pre_label_token,5,perprompt,10000.0,0.41351839900016785,False,3400,1190,0.1565401554107666,0.7217580456102255,0.25299095826990464,0.23991632638125715,0.09493969199874697,0.5915867396763392,0.18563473077931814,0.10934789965706126
7,pre_label_token,6,perprompt,10000.0,0.4021320641040802,False,3400,1190,0.15487918257713318,0.7247103381143807,0.2490008330144802,0.2519042214549868,0.10921413096421106,0.5845248823406316,0.19535592796764245,0.11997974389314292
7,pre_label_token,7,perprompt,10000.0,0.38717010617256165,False,3400,1190,0.15205498039722443,0.7297302100575742,0.24030962150637844,0.2780160161865115,0.14030643014446342,0.5709643067432051,0.21402311750476333,0.14039560910390625
7,pre_label_token,8,perprompt,10000.0,0.37883684039115906,False,3400,1190,0.1504027396440506,0.7326669817445526,0.23066298380619338,0.3069982844516219,0.17481671046361813,0.5601918709378283,0.22885221524554067,0.15661384378089982
7,pre_label_token,9,perprompt,10000.0,0.35109731554985046,False,3400,1190,0.14690335094928741,0.7388869624711938,0.1917662307995708,0.42385932612400146,0.3139675619294837,0.5065028278767562,0.30275936879423515,0.23744435562419774
