task,icl_example_index,token_role,layer,mean_cosine,n_prompts
antonym,10,last_label_token,23,0.29892057180404663,170
antonym,10,last_label_token,24,0.2979826033115387,170
antonym,10,last_label_token,25,0.2935292720794678,170
antonym,10,last_label_token,26,0.28986674547195435,170
antonym,10,last_label_token,27,0.2778409719467163,170
antonym,10,last_label_token,28,0.29540693759918213,170
antonym,10,last_prompt_token,0,0.0001948060526046902,170
antonym,10,last_prompt_token,1,0.13666735589504242,170
antonym,10,last_prompt_token,2,0.11910349130630493,170
antonym,10,last_prompt_token,3,0.09891773760318756,170
antonym,10,last_prompt_token,4,0.11699401587247849,170
antonym,10,last_prompt_token,5,0.18018051981925964,170
antonym,10,last_prompt_token,6,0.22091877460479736,170
antonym,10,last_prompt_token,7,0.2942543625831604,170
antonym,10,last_prompt_token,8,0.3067032992839813,170
antonym,10,last_prompt_token,9,0.40927568078041077,170
antonym,10,last_prompt_token,10,0.462137907743454,170
antonym,10,last_prompt_token,11,0.4412906765937805,170
antonym,10,last_prompt_token,12,0.47397205233573914,170
antonym,10,last_prompt_token,13,0.4794878661632538,170
antonym,10,last_prompt_token,14,0.45763102173805237,170
antonym,10,last_prompt_token,15,0.4319358468055725,170
antonym,10,last_prompt_token,16,0.4538364112377167,170
antonym,10,last_prompt_token,17,0.44049665331840515,170
antonym,10,last_prompt_token,18,0.431051105260849,170
antonym,10,last_prompt_token,19,0.4082323908805847,170
antonym,10,last_prompt_token,20,0.3905450701713562,170
antonym,10,last_prompt_token,21,0.38977840542793274,170
antonym,10,last_prompt_token,22,0.37681010365486145,170
antonym,10,last_prompt_token,23,0.36572083830833435,170
antonym,10,last_prompt_token,24,0.35669249296188354,170
antonym,10,last_prompt_token,25,0.3436327874660492,170
antonym,10,last_prompt_token,26,0.32493558526039124,170
antonym,10,last_prompt_token,27,0.29305222630500793,170
antonym,10,last_prompt_token,28,0.28754356503486633,170
next_number,1,pre_label_token,0,-0.011197674088180065,170
next_number,1,pre_label_token,1,0.11260507255792618,170
next_number,1,pre_label_token,2,0.11111322045326233,170
next_number,1,pre_label_token,3,0.08750136941671371,170
next_number,1,pre_label_token,4,0.09936057776212692,170
next_number,1,pre_label_token,5,0.1215379387140274,170
next_number,1,pre_label_token,6,0.144423246383667,170
next_number,1,pre_label_token,7,0.16086380183696747,170
next_number,1,pre_label_token,8,0.16122445464134216,170
next_number,1,pre_label_token,9,0.179307222366333,170
next_number,1,pre_label_token,10,0.19833925366401672,170
next_number,1,pre_label_token,11,0.1916215568780899,170
next_number,1,pre_label_token,12,0.2033516764640808,170
next_number,1,pre_label_token,13,0.2246135026216507,170
next_number,1,pre_label_token,14,0.23234646022319794,170
next_number,1,pre_label_token,15,0.23180048167705536,170
next_number,1,pre_label_token,16,0.23818065226078033,170
next_number,1,pre_label_token,17,0.2391144037246704,170
next_number,1,pre_label_token,18,0.23673899471759796,170
next_number,1,pre_label_token,19,0.23273557424545288,170
next_number,1,pre_label_token,20,0.2314080148935318,170
next_number,1,pre_label_token,21,0.2380068153142929,170
next_number,1,pre_label_token,22,0.23081772029399872,170
next_number,1,pre_label_token,23,0.22851154208183289,170
next_number,1,pre_label_token,24,0.22815749049186707,170
next_number,1,pre_label_token,25,0.22643151879310608,170
next_number,1,pre_label_token,26,0.21901032328605652,170
next_number,1,pre_label_token,27,0.1942824423313141,170
next_number,1,pre_label_token,28,0.17806772887706757,170
next_number,1,first_label_token,0,-0.009754679165780544,170
next_number,1,first_label_token,1,0.1211472824215889,170
next_number,1,first_label_token,2,0.12110291421413422,170
next_number,1,first_label_token,3,0.11169230192899704,170
next_number,1,first_label_token,4,0.13425874710083008,170
next_number,1,first_label_token,5,0.15325090289115906,170
next_number,1,first_label_token,6,0.18523751199245453,170
next_number,1,first_label_token,7,0.21090617775917053,170
next_number,1,first_label_token,8,0.20912373065948486,170
next_number,1,first_label_token,9,0.2294786125421524,170
next_number,1,first_label_token,10,0.2444055825471878,170
next_number,1,first_label_token,11,0.24425376951694489,170
next_number,1,first_label_token,12,0.24532747268676758,170
next_number,1,first_label_token,13,0.24177277088165283,170
next_number,1,first_label_token,14,0.24362090229988098,170
next_number,1,first_label_token,15,0.23725301027297974,170
next_number,1,first_label_token,16,0.24232792854309082,170
next_number,1,first_label_token,17,0.25146421790122986,170
next_number,1,first_label_token,18,0.2417600005865097,170
next_number,1,first_label_token,19,0.23694166541099548,170
next_number,1,first_label_token,20,0.23730216920375824,170
next_number,1,first_label_token,21,0.2491823136806488,170
next_number,1,first_label_token,22,0.24075691401958466,170
next_number,1,first_label_token,23,0.23514707386493683,170
next_number,1,first_label_token,24,0.2333923727273941,170
next_number,1,first_label_token,25,0.23358789086341858,170
next_number,1,first_label_token,26,0.2257709950208664,170
next_number,1,first_label_token,27,0.1978345364332199,170
next_number,1,first_label_token,28,0.18459953367710114,170
next_number,1,last_label_token,0,-0.0095973564311862,170
next_number,1,last_label_token,1,0.11680299788713455,170
next_number,1,last_label_token,2,0.10610532015562057,170
next_number,1,last_label_token,3,0.0925469920039177,170
next_number,1,last_label_token,4,0.10266122221946716,170
next_number,1,last_label_token,5,0.12760229408740997,170
next_number,1,last_label_token,6,0.13861167430877686,170
next_number,1,last_label_token,7,0.17143647372722626,170
next_number,1,last_label_token,8,0.16793929040431976,170
next_number,1,last_label_token,9,0.20378351211547852,170
next_number,1,last_label_token,10,0.19485051929950714,170
next_number,1,last_label_token,11,0.20781171321868896,170
next_number,1,last_label_token,12,0.2232864797115326,170
next_number,1,last_label_token,13,0.21879351139068604,170
next_number,1,last_label_token,14,0.21234728395938873,170
next_number,1,last_label_token,15,0.2093433141708374,170
next_number,1,last_label_token,16,0.21307413280010223,170
next_number,1,last_label_token,17,0.22737494111061096,170
next_number,1,last_label_token,18,0.22227437794208527,170
next_number,1,last_label_token,19,0.22563353180885315,170
next_number,1,last_label_token,20,0.23048050701618195,170
next_number,1,last_label_token,21,0.2396572381258011,170
next_number,1,last_label_token,22,0.23229040205478668,170
next_number,1,last_label_token,23,0.2268565446138382,170
next_number,1,last_label_token,24,0.22752562165260315,170
next_number,1,last_label_token,25,0.23053571581840515,170
next_number,1,last_label_token,26,0.22172744572162628,170
next_number,1,last_label_token,27,0.20105215907096863,170
next_number,1,last_label_token,28,0.19524334371089935,170
next_number,2,pre_label_token,0,-0.011197674088180065,170
next_number,2,pre_label_token,1,0.11171326041221619,170
next_number,2,pre_label_token,2,0.10855221748352051,170
next_number,2,pre_label_token,3,0.08873078972101212,170
next_number,2,pre_label_token,4,0.10622359812259674,170
next_number,2,pre_label_token,5,0.14976437389850616,170
next_number,2,pre_label_token,6,0.18303190171718597,170
next_number,2,pre_label_token,7,0.23905806243419647,170
next_number,2,pre_label_token,8,0.24441035091876984,170
next_number,2,pre_label_token,9,0.3208262026309967,170
next_number,2,pre_label_token,10,0.3383244276046753,170
next_number,2,pre_label_token,11,0.3274107873439789,170
next_number,2,pre_label_token,12,0.3599909543991089,170
next_number,2,pre_label_token,13,0.37913817167282104,170
next_number,2,pre_label_token,14,0.36820343136787415,170
next_number,2,pre_label_token,15,0.3402599096298218,170
next_number,2,pre_label_token,16,0.3518316447734833,170
next_number,2,pre_label_token,17,0.33754172921180725,170
next_number,2,pre_label_token,18,0.32262998819351196,170
next_number,2,pre_label_token,19,0.31145718693733215,170
next_number,2,pre_label_token,20,0.301108717918396,170
next_number,2,pre_label_token,21,0.30941686034202576,170
next_number,2,pre_label_token,22,0.2945059537887573,170
next_number,2,pre_label_token,23,0.28902220726013184,170
next_number,2,pre_label_token,24,0.2836107015609741,170
next_number,2,pre_label_token,25,0.2795325815677643,170
next_number,2,pre_label_token,26,0.27101367712020874,170
next_number,2,pre_label_token,27,0.23353393375873566,170
next_number,2,pre_label_token,28,0.2026028335094452,170
next_number,2,first_label_token,0,-0.009236227720975876,170
next_number,2,first_label_token,1,0.11981885880231857,170
next_number,2,first_label_token,2,0.12422281503677368,170
next_number,2,first_label_token,3,0.11722863465547562,170
next_number,2,first_label_token,4,0.13952870666980743,170
next_number,2,first_label_token,5,0.1774059385061264,170
next_number,2,first_label_token,6,0.195307657122612,170
next_number,2,first_label_token,7,0.22005586326122284,170
next_number,2,first_label_token,8,0.217948779463768,170
next_number,2,first_label_token,9,0.2981695234775543,170
next_number,2,first_label_token,10,0.30781257152557373,170
next_number,2,first_label_token,11,0.30684956908226013,170
next_number,2,first_label_token,12,0.332568883895874,170
next_number,2,first_label_token,13,0.3293575644493103,170
next_number,2,first_label_token,14,0.3076724112033844,170
next_number,2,first_label_token,15,0.3032298982143402,170
next_number,2,first_label_token,16,0.31953492760658264,170
next_number,2,first_label_token,17,0.3114214837551117,170
next_number,2,first_label_token,18,0.2875100076198578,170
next_number,2,first_label_token,19,0.2790331542491913,170
next_number,2,first_label_token,20,0.27255406975746155,170
next_number,2,first_label_token,21,0.2893844246864319,170
next_number,2,first_label_token,22,0.2743231952190399,170
next_number,2,first_label_token,23,0.26608821749687195,170
next_number,2,first_label_token,24,0.26430433988571167,170
next_number,2,first_label_token,25,0.2639452815055847,170
next_number,2,first_label_token,26,0.25759366154670715,170
next_number,2,first_label_token,27,0.22638468444347382,170
next_number,2,first_label_token,28,0.20712807774543762,170
next_number,2,last_label_token,0,-0.009351064451038837,170
next_number,2,last_label_token,1,0.11663922667503357,170
next_number,2,last_label_token,2,0.1093415841460228,170
next_number,2,last_label_token,3,0.09708307683467865,170
next_number,2,last_label_token,4,0.1062343493103981,170
next_number,2,last_label_token,5,0.13311229646205902,170
next_number,2,last_label_token,6,0.13896426558494568,170
next_number,2,last_label_token,7,0.1690213531255722,170
next_number,2,last_label_token,8,0.16847842931747437,170
next_number,2,last_label_token,9,0.24247059226036072,170
next_number,2,last_label_token,10,0.23188896477222443,170
next_number,2,last_label_token,11,0.23658166825771332,170
next_number,2,last_label_token,12,0.2634279727935791,170
next_number,2,last_label_token,13,0.25271567702293396,170
next_number,2,last_label_token,14,0.2384272664785385,170
next_number,2,last_label_token,15,0.232315331697464,170
next_number,2,last_label_token,16,0.24288371205329895,170
next_number,2,last_label_token,17,0.24879898130893707,170
next_number,2,last_label_token,18,0.24498692154884338,170
next_number,2,last_label_token,19,0.24761691689491272,170
next_number,2,last_label_token,20,0.25190168619155884,170
next_number,2,last_label_token,21,0.2600557804107666,170
next_number,2,last_label_token,22,0.24966542422771454,170
next_number,2,last_label_token,23,0.24128009378910065,170
next_number,2,last_label_token,24,0.2410738617181778,170
next_number,2,last_label_token,25,0.24172019958496094,170
next_number,2,last_label_token,26,0.23184767365455627,170
next_number,2,last_label_token,27,0.21297158300876617,170
next_number,2,last_label_token,28,0.21405303478240967,170
next_number,3,pre_label_token,0,-0.011197674088180065,170
next_number,3,pre_label_token,1,0.11145847290754318,170
next_number,3,pre_label_token,2,0.1072562038898468,170
next_number,3,pre_label_token,3,0.09205319732427597,170
next_number,3,pre_label_token,4,0.10829249024391174,170
next_number,3,pre_label_token,5,0.16600139439105988,170
next_number,3,pre_label_token,6,0.19628196954727173,170
next_number,3,pre_label_token,7,0.26896506547927856,170
next_number,3,pre_label_token,8,0.2675739824771881,170
next_number,3,pre_label_token,9,0.3490874171257019,170
next_number,3,pre_label_token,10,0.37399646639823914,170
next_number,3,pre_label_token,11,0.3539489507675171,170
next_number,3,pre_label_token,12,0.3938320279121399,170
next_number,3,pre_label_token,13,0.4131753742694855,170
next_number,3,pre_label_token,14,0.3963361978530884,170
next_number,3,pre_label_token,15,0.35759657621383667,170
next_number,3,pre_label_token,16,0.3789561986923218,170
next_number,3,pre_label_token,17,0.3557455539703369,170
next_number,3,pre_label_token,18,0.33668163418769836,170
next_number,3,pre_label_token,19,0.32546260952949524,170
next_number,3,pre_label_token,20,0.31277233362197876,170
next_number,3,pre_label_token,21,0.32181090116500854,170
next_number,3,pre_label_token,22,0.30607500672340393,170
next_number,3,pre_label_token,23,0.2993203103542328,170
next_number,3,pre_label_token,24,0.29328441619873047,170
next_number,3,pre_label_token,25,0.29001501202583313,170
next_number,3,pre_label_token,26,0.28220415115356445,170
next_number,3,pre_label_token,27,0.24452218413352966,170
next_number,3,pre_label_token,28,0.21277034282684326,170
next_number,3,first_label_token,0,-0.009225266985595226,170
next_number,3,first_label_token,1,0.12019582837820053,170
next_number,3,first_label_token,2,0.12496553361415863,170
next_number,3,first_label_token,3,0.11758019030094147,170
next_number,3,first_label_token,4,0.13781549036502838,170
next_number,3,first_label_token,5,0.18119047582149506,170
next_number,3,first_label_token,6,0.19317103922367096,170
next_number,3,first_label_token,7,0.22002312541007996,170
next_number,3,first_label_token,8,0.21632198989391327,170
next_number,3,first_label_token,9,0.3115216791629791,170
next_number,3,first_label_token,10,0.3306451439857483,170
next_number,3,first_label_token,11,0.32481834292411804,170
next_number,3,first_label_token,12,0.3478364646434784,170
next_number,3,first_label_token,13,0.3465781807899475,170
next_number,3,first_label_token,14,0.31767359375953674,170
next_number,3,first_label_token,15,0.3057737350463867,170
next_number,3,first_label_token,16,0.3278388977050781,170
next_number,3,first_label_token,17,0.312583863735199,170
next_number,3,first_label_token,18,0.28627678751945496,170
next_number,3,first_label_token,19,0.2758725881576538,170
next_number,3,first_label_token,20,0.268150269985199,170
next_number,3,first_label_token,21,0.2877877950668335,170
next_number,3,first_label_token,22,0.27109700441360474,170
next_number,3,first_label_token,23,0.2632959187030792,170
next_number,3,first_label_token,24,0.26216989755630493,170
next_number,3,first_label_token,25,0.26462608575820923,170
next_number,3,first_label_token,26,0.25890055298805237,170
next_number,3,first_label_token,27,0.22897127270698547,170
next_number,3,first_label_token,28,0.21073375642299652,170
next_number,3,last_label_token,0,-0.009686753153800964,170
next_number,3,last_label_token,1,0.11730172485113144,170
next_number,3,last_label_token,2,0.1112380102276802,170
next_number,3,last_label_token,3,0.09896888583898544,170
next_number,3,last_label_token,4,0.10879316926002502,170
next_number,3,last_label_token,5,0.13648125529289246,170
next_number,3,last_label_token,6,0.13722831010818481,170
next_number,3,last_label_token,7,0.170597106218338,170
next_number,3,last_label_token,8,0.16398465633392334,170
next_number,3,last_label_token,9,0.2495672106742859,170
next_number,3,last_label_token,10,0.25220513343811035,170
next_number,3,last_label_token,11,0.2511783242225647,170
next_number,3,last_label_token,12,0.2794190049171448,170
next_number,3,last_label_token,13,0.26390784978866577,170
next_number,3,last_label_token,14,0.244301900267601,170
next_number,3,last_label_token,15,0.23768669366836548,170
next_number,3,last_label_token,16,0.25792863965034485,170
next_number,3,last_label_token,17,0.25797039270401,170
next_number,3,last_label_token,18,0.2520514726638794,170
next_number,3,last_label_token,19,0.2529695928096771,170
next_number,3,last_label_token,20,0.2547259032726288,170
next_number,3,last_label_token,21,0.26303109526634216,170
next_number,3,last_label_token,22,0.2517898678779602,170
next_number,3,last_label_token,23,0.24240747094154358,170
next_number,3,last_label_token,24,0.24127645790576935,170
next_number,3,last_label_token,25,0.24182389676570892,170
next_number,3,last_label_token,26,0.23370853066444397,170
next_number,3,last_label_token,27,0.21498636901378632,170
next_number,3,last_label_token,28,0.21422238647937775,170
next_number,4,pre_label_token,0,-0.011197674088180065,170
next_number,4,pre_label_token,1,0.11093944311141968,170
next_number,4,pre_label_token,2,0.10623561590909958,170
next_number,4,pre_label_token,3,0.09390024095773697,170
next_number,4,pre_label_token,4,0.11051255464553833,170
next_number,4,pre_label_token,5,0.17609381675720215,170
next_number,4,pre_label_token,6,0.20444586873054504,170
next_number,4,pre_label_token,7,0.2768203616142273,170
next_number,4,pre_label_token,8,0.27473363280296326,170
next_number,4,pre_label_token,9,0.3573843836784363,170
next_number,4,pre_label_token,10,0.3895873427391052,170
next_number,4,pre_label_token,11,0.36467647552490234,170
next_number,4,pre_label_token,12,0.4029175639152527,170
next_number,4,pre_label_token,13,0.423530250787735,170
next_number,4,pre_label_token,14,0.40701010823249817,170
next_number,4,pre_label_token,15,0.3630962371826172,170
next_number,4,pre_label_token,16,0.3870309591293335,170
next_number,4,pre_label_token,17,0.36084213852882385,170
next_number,4,pre_label_token,18,0.34169647097587585,170
next_number,4,pre_label_token,19,0.32997462153434753,170
next_number,4,pre_label_token,20,0.3163736164569855,170
next_number,4,pre_label_token,21,0.3257618844509125,170
next_number,4,pre_label_token,22,0.3095353841781616,170
next_number,4,pre_label_token,23,0.3019305467605591,170
next_number,4,pre_label_token,24,0.29594001173973083,170
next_number,4,pre_label_token,25,0.293468713760376,170
next_number,4,pre_label_token,26,0.28636837005615234,170
next_number,4,pre_label_token,27,0.2478494942188263,170
next_number,4,pre_label_token,28,0.21567974984645844,170
next_number,4,first_label_token,0,-0.00929533876478672,170
next_number,4,first_label_token,1,0.119483083486557,170
next_number,4,first_label_token,2,0.12445074319839478,170
next_number,4,first_label_token,3,0.11670680344104767,170
next_number,4,first_label_token,4,0.13620495796203613,170
next_number,4,first_label_token,5,0.18159884214401245,170
next_number,4,first_label_token,6,0.19137786328792572,170
next_number,4,first_label_token,7,0.21983759105205536,170
next_number,4,first_label_token,8,0.2149643450975418,170
next_number,4,first_label_token,9,0.31361183524131775,170
next_number,4,first_label_token,10,0.3355751633644104,170
next_number,4,first_label_token,11,0.32605987787246704,170
next_number,4,first_label_token,12,0.3483957052230835,170
next_number,4,first_label_token,13,0.3450341522693634,170
next_number,4,first_label_token,14,0.3174450099468231,170
next_number,4,first_label_token,15,0.3039604723453522,170
next_number,4,first_label_token,16,0.33034345507621765,170
next_number,4,first_label_token,17,0.3124629855155945,170
next_number,4,first_label_token,18,0.28562650084495544,170
next_number,4,first_label_token,19,0.27432408928871155,170
next_number,4,first_label_token,20,0.2659720778465271,170
next_number,4,first_label_token,21,0.2861253619194031,170
next_number,4,first_label_token,22,0.2692762613296509,170
next_number,4,first_label_token,23,0.26154640316963196,170
next_number,4,first_label_token,24,0.2607787251472473,170
next_number,4,first_label_token,25,0.26377996802330017,170
next_number,4,first_label_token,26,0.25843289494514465,170
next_number,4,first_label_token,27,0.22906720638275146,170
next_number,4,first_label_token,28,0.21132735908031464,170
next_number,4,last_label_token,0,-0.009307504631578922,170
next_number,4,last_label_token,1,0.1180778294801712,170
next_number,4,last_label_token,2,0.11209546029567719,170
next_number,4,last_label_token,3,0.10150343179702759,170
next_number,4,last_label_token,4,0.11179469525814056,170
next_number,4,last_label_token,5,0.13941577076911926,170
next_number,4,last_label_token,6,0.13725237548351288,170
next_number,4,last_label_token,7,0.1736893504858017,170
next_number,4,last_label_token,8,0.1650102734565735,170
next_number,4,last_label_token,9,0.24872149527072906,170
next_number,4,last_label_token,10,0.25293582677841187,170
next_number,4,last_label_token,11,0.24976246058940887,170
next_number,4,last_label_token,12,0.2808363437652588,170
next_number,4,last_label_token,13,0.2609848976135254,170
next_number,4,last_label_token,14,0.23906973004341125,170
next_number,4,last_label_token,15,0.23423457145690918,170
next_number,4,last_label_token,16,0.2554973363876343,170
next_number,4,last_label_token,17,0.2531934976577759,170
next_number,4,last_label_token,18,0.24828936159610748,170
next_number,4,last_label_token,19,0.24942752718925476,170
next_number,4,last_label_token,20,0.25123757123947144,170
next_number,4,last_label_token,21,0.25971320271492004,170
next_number,4,last_label_token,22,0.2488207370042801,170
next_number,4,last_label_token,23,0.23951491713523865,170
next_number,4,last_label_token,24,0.23851101100444794,170
next_number,4,last_label_token,25,0.23957522213459015,170
next_number,4,last_label_token,26,0.23148761689662933,170
next_number,4,last_label_token,27,0.21325497329235077,170
next_number,4,last_label_token,28,0.21254797279834747,170
next_number,5,pre_label_token,0,-0.011197674088180065,170
next_number,5,pre_label_token,1,0.11071755737066269,170
next_number,5,pre_label_token,2,0.10595560818910599,170
next_number,5,pre_label_token,3,0.09593220800161362,170
next_number,5,pre_label_token,4,0.1127871423959732,170
next_number,5,pre_label_token,5,0.18307767808437347,170
next_number,5,pre_label_token,6,0.20879830420017242,170
next_number,5,pre_label_token,7,0.27839455008506775,170
next_number,5,pre_label_token,8,0.2779911160469055,170
next_number,5,pre_label_token,9,0.36082443594932556,170
next_number,5,pre_label_token,10,0.396129846572876,170
next_number,5,pre_label_token,11,0.3704475462436676,170
next_number,5,pre_label_token,12,0.4068547785282135,170
next_number,5,pre_label_token,13,0.4269918203353882,170
next_number,5,pre_label_token,14,0.4106238782405853,170
next_number,5,pre_label_token,15,0.36703041195869446,170
next_number,5,pre_label_token,16,0.3912641704082489,170
next_number,5,pre_label_token,17,0.3630141317844391,170
next_number,5,pre_label_token,18,0.3430807590484619,170
next_number,5,pre_label_token,19,0.3316707909107208,170
next_number,5,pre_label_token,20,0.31721457839012146,170
next_number,5,pre_label_token,21,0.3263798654079437,170
next_number,5,pre_label_token,22,0.3099028170108795,170
next_number,5,pre_label_token,23,0.3022772967815399,170
next_number,5,pre_label_token,24,0.29568231105804443,170
next_number,5,pre_label_token,25,0.2925865054130554,170
next_number,5,pre_label_token,26,0.2852039337158203,170
next_number,5,pre_label_token,27,0.2470426857471466,170
next_number,5,pre_label_token,28,0.21789893507957458,170
next_number,5,first_label_token,0,-0.009021133184432983,170
next_number,5,first_label_token,1,0.12003409117460251,170
next_number,5,first_label_token,2,0.12661364674568176,170
next_number,5,first_label_token,3,0.11871906369924545,170
next_number,5,first_label_token,4,0.13854843378067017,170
next_number,5,first_label_token,5,0.18639816343784332,170
next_number,5,first_label_token,6,0.19313248991966248,170
next_number,5,first_label_token,7,0.22110052406787872,170
next_number,5,first_label_token,8,0.21664711833000183,170
next_number,5,first_label_token,9,0.3129052221775055,170
next_number,5,first_label_token,10,0.33907896280288696,170
next_number,5,first_label_token,11,0.3278960585594177,170
next_number,5,first_label_token,12,0.3540520668029785,170
next_number,5,first_label_token,13,0.35465991497039795,170
next_number,5,first_label_token,14,0.32773762941360474,170
next_number,5,first_label_token,15,0.30874037742614746,170
next_number,5,first_label_token,16,0.33775418996810913,170
next_number,5,first_label_token,17,0.31627270579338074,170
next_number,5,first_label_token,18,0.28779637813568115,170
next_number,5,first_label_token,19,0.2765103876590729,170
next_number,5,first_label_token,20,0.26538413763046265,170
next_number,5,first_label_token,21,0.2854969799518585,170
next_number,5,first_label_token,22,0.2683418095111847,170
next_number,5,first_label_token,23,0.2599622905254364,170
next_number,5,first_label_token,24,0.25876110792160034,170
next_number,5,first_label_token,25,0.26212042570114136,170
next_number,5,first_label_token,26,0.2574876546859741,170
next_number,5,first_label_token,27,0.2271689474582672,170
next_number,5,first_label_token,28,0.2093254029750824,170
next_number,5,last_label_token,0,-0.009931804612278938,170
next_number,5,last_label_token,1,0.11752860248088837,170
next_number,5,last_label_token,2,0.11283069103956223,170
next_number,5,last_label_token,3,0.10231020301580429,170
next_number,5,last_label_token,4,0.1136927455663681,170
next_number,5,last_label_token,5,0.1409224569797516,170
next_number,5,last_label_token,6,0.1375359743833542,170
next_number,5,last_label_token,7,0.17460671067237854,170
next_number,5,last_label_token,8,0.16053415834903717,170
next_number,5,last_label_token,9,0.2403382509946823,170
next_number,5,last_label_token,10,0.2425263524055481,170
next_number,5,last_label_token,11,0.23869478702545166,170
next_number,5,last_label_token,12,0.2709648907184601,170
next_number,5,last_label_token,13,0.24973896145820618,170
next_number,5,last_label_token,14,0.2280949354171753,170
next_number,5,last_label_token,15,0.22439604997634888,170
next_number,5,last_label_token,16,0.24569320678710938,170
next_number,5,last_label_token,17,0.24332597851753235,170
next_number,5,last_label_token,18,0.23898620903491974,170
next_number,5,last_label_token,19,0.24097321927547455,170
next_number,5,last_label_token,20,0.2428417205810547,170
next_number,5,last_label_token,21,0.25184181332588196,170
next_number,5,last_label_token,22,0.2420552670955658,170
next_number,5,last_label_token,23,0.2329448014497757,170
next_number,5,last_label_token,24,0.2320459485054016,170
next_number,5,last_label_token,25,0.23391404747962952,170
next_number,5,last_label_token,26,0.22725017368793488,170
next_number,5,last_label_token,27,0.20992708206176758,170
next_number,5,last_label_token,28,0.20944061875343323,170
next_number,6,pre_label_token,0,-0.011197674088180065,170
next_number,6,pre_label_token,1,0.11058901250362396,170
next_number,6,pre_label_token,2,0.10555638372898102,170
next_number,6,pre_label_token,3,0.09640634059906006,170
next_number,6,pre_label_token,4,0.11337116360664368,170
next_number,6,pre_label_token,5,0.18510125577449799,170
next_number,6,pre_label_token,6,0.20847709476947784,170
next_number,6,pre_label_token,7,0.27724578976631165,170
next_number,6,pre_label_token,8,0.2768207788467407,170
next_number,6,pre_label_token,9,0.3632497191429138,170
next_number,6,pre_label_token,10,0.3975847065448761,170
next_number,6,pre_label_token,11,0.3712815046310425,170
next_number,6,pre_label_token,12,0.40932127833366394,170
next_number,6,pre_label_token,13,0.42890000343322754,170
next_number,6,pre_label_token,14,0.4122275710105896,170
next_number,6,pre_label_token,15,0.3673352003097534,170
next_number,6,pre_label_token,16,0.3930857479572296,170
next_number,6,pre_label_token,17,0.3648861050605774,170
next_number,6,pre_label_token,18,0.34443968534469604,170
next_number,6,pre_label_token,19,0.33302581310272217,170
next_number,6,pre_label_token,20,0.3177745044231415,170
next_number,6,pre_label_token,21,0.3273344933986664,170
next_number,6,pre_label_token,22,0.31047603487968445,170
next_number,6,pre_label_token,23,0.302520215511322,170
next_number,6,pre_label_token,24,0.2962917983531952,170
next_number,6,pre_label_token,25,0.29399022459983826,170
next_number,6,pre_label_token,26,0.2872239351272583,170
next_number,6,pre_label_token,27,0.24881020188331604,170
next_number,6,pre_label_token,28,0.21904875338077545,170
next_number,6,first_label_token,0,-0.009060121141374111,170
next_number,6,first_label_token,1,0.11968407034873962,170
next_number,6,first_label_token,2,0.12469642609357834,170
next_number,6,first_label_token,3,0.11540964990854263,170
next_number,6,first_label_token,4,0.13412120938301086,170
next_number,6,first_label_token,5,0.18100929260253906,170
next_number,6,first_label_token,6,0.18738435208797455,170
next_number,6,first_label_token,7,0.21599596738815308,170
next_number,6,first_label_token,8,0.21044300496578217,170
next_number,6,first_label_token,9,0.3103491961956024,170
next_number,6,first_label_token,10,0.3334027826786041,170
next_number,6,first_label_token,11,0.32178711891174316,170
next_number,6,first_label_token,12,0.34633585810661316,170
next_number,6,first_label_token,13,0.3438461422920227,170
next_number,6,first_label_token,14,0.3168918788433075,170
next_number,6,first_label_token,15,0.2985297739505768,170
next_number,6,first_label_token,16,0.33074265718460083,170
next_number,6,first_label_token,17,0.3097963333129883,170
next_number,6,first_label_token,18,0.28088754415512085,170
next_number,6,first_label_token,19,0.2685960531234741,170
next_number,6,first_label_token,20,0.25922533869743347,170
next_number,6,first_label_token,21,0.27979597449302673,170
next_number,6,first_label_token,22,0.2628673017024994,170
next_number,6,first_label_token,23,0.25497347116470337,170
next_number,6,first_label_token,24,0.2548215985298157,170
next_number,6,first_label_token,25,0.2592025697231293,170
next_number,6,first_label_token,26,0.2555493414402008,170
next_number,6,first_label_token,27,0.22672168910503387,170
next_number,6,first_label_token,28,0.2093999981880188,170
next_number,6,last_label_token,0,-0.009187210351228714,170
next_number,6,last_label_token,1,0.11801138520240784,170
next_number,6,last_label_token,2,0.11303464323282242,170
next_number,6,last_label_token,3,0.1025768294930458,170
next_number,6,last_label_token,4,0.11340806633234024,170
next_number,6,last_label_token,5,0.14054913818836212,170
next_number,6,last_label_token,6,0.13437438011169434,170
next_number,6,last_label_token,7,0.17280076444149017,170
next_number,6,last_label_token,8,0.15887877345085144,170
next_number,6,last_label_token,9,0.2407938838005066,170
next_number,6,last_label_token,10,0.24436719715595245,170
next_number,6,last_label_token,11,0.23984505236148834,170
next_number,6,last_label_token,12,0.2708697021007538,170
next_number,6,last_label_token,13,0.24733707308769226,170
next_number,6,last_label_token,14,0.2246336042881012,170
next_number,6,last_label_token,15,0.22199837863445282,170
next_number,6,last_label_token,16,0.24450737237930298,170
next_number,6,last_label_token,17,0.24210551381111145,170
next_number,6,last_label_token,18,0.2385057955980301,170
next_number,6,last_label_token,19,0.24027445912361145,170
next_number,6,last_label_token,20,0.2417503297328949,170
