task,arm,row,k,op,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
synonym,pcasub_matched_k0_zero,cue1,0,zero,13,-0.0035133562050759792,0.0008759024010715592,170,-0.006992226932197809,0.0018155693893036123,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,14,-0.00040116344462148845,0.0007337650456119552,170,-0.002351444913074374,0.0016816958669122607,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,15,-0.0005676420405507088,0.0006577914688946132,170,-0.0022080838680267334,0.0014465151552359127,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,16,-0.0011400548974052072,0.0005745988663045903,170,-0.0021727383136749268,0.0011711732850978338,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,17,0.0013669150648638606,0.0004939366781591865,170,0.0009038567659445107,0.001112390771111207,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,18,0.00045722932554781437,0.00043450659972062356,170,-2.5439261662540957e-05,0.0009338687141439037,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,19,-0.0004854289873037487,0.00044730078029893124,170,-0.0010880827903747559,0.0009837053378876964,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,20,0.00045339358621276915,0.00040873062982062306,170,-0.0006339490646496415,0.0008984133110038155,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,21,0.0008563788724131882,0.00038691497942119305,170,-0.0002384185791015625,0.0007441027785848578,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,22,0.0005687979864887893,0.0004012999235706257,170,-0.00012819170660804957,0.0008376574323788416,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,23,5.7143322919728234e-05,0.0003794061296473947,170,-0.0006408930057659745,0.0008048466559250003,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,24,0.0005685988580808043,0.00031530251133792014,170,0.00039220452890731394,0.0005754496063796901,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,25,0.0008205767953768373,0.0003122944856758462,170,0.0011325835948809981,0.000591844355430794,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,26,0.00012875234824605286,0.0002469679997909844,170,-1.0579824447631836e-05,0.0005598019189024608,40
synonym,pcasub_matched_k0_zero,cue1,0,zero,27,0.0,0.0,170,0.0,0.0,40
synonym,pcasub_matched_k0_zero,target1,0,zero,0,-0.29475533962249756,0.01882955606731383,170,-0.28637075424194336,0.03071480727867712,40
synonym,pcasub_matched_k0_zero,target1,0,zero,1,-0.2958000600337982,0.01892727004378862,170,-0.2873796820640564,0.030856838876908262,40
synonym,pcasub_matched_k0_zero,target1,0,zero,2,-0.29988962411880493,0.018629958935938995,170,-0.2647232413291931,0.033112606853035124,40
synonym,pcasub_matched_k0_zero,target1,0,zero,3,-0.29969292879104614,0.01856022576960271,170,-0.25905346870422363,0.034480504757323796,40
synonym,pcasub_matched_k0_zero,target1,0,zero,4,-0.2996577024459839,0.01844545679048539,170,-0.2595881521701813,0.036895056063736005,40
synonym,pcasub_matched_k0_zero,target1,0,zero,5,-0.29939210414886475,0.01798869746520799,170,-0.26392149925231934,0.03822492211727659,40
synonym,pcasub_matched_k0_zero,target1,0,zero,6,-0.31147608160972595,0.018791868888654046,170,-0.26720452308654785,0.04037581624007059,40
synonym,pcasub_matched_k0_zero,target1,0,zero,7,-0.29609423875808716,0.018369067567364943,170,-0.2572248578071594,0.039049135607308806,40
synonym,pcasub_matched_k0_zero,target1,0,zero,8,-0.2640106678009033,0.014962368789844525,170,-0.23292768001556396,0.030289935289741228,40
synonym,pcasub_matched_k0_zero,target1,0,zero,9,-0.1660030633211136,0.012643779866637414,170,-0.13133016228675842,0.023871635203478354,40
synonym,pcasub_matched_k0_zero,target1,0,zero,10,-0.12294742465019226,0.011010347645783243,170,-0.10315068811178207,0.020904762091851783,40
synonym,pcasub_matched_k0_zero,target1,0,zero,11,-0.06839945167303085,0.008792135578911349,170,-0.0566486120223999,0.016360007761225044,40
synonym,pcasub_matched_k0_zero,target1,0,zero,12,-0.023056169971823692,0.00731987559019287,170,-0.021403759717941284,0.013608311943678944,40
synonym,pcasub_matched_k0_zero,target1,0,zero,13,-0.027348535135388374,0.006350763322500559,170,-0.027204860001802444,0.010927133614231614,40
synonym,pcasub_matched_k0_zero,target1,0,zero,14,-0.017469998449087143,0.006445255557204309,170,-0.016157835721969604,0.012721963899816434,40
synonym,pcasub_matched_k0_zero,target1,0,zero,15,0.016368182376027107,0.004737016412442891,170,0.012476968578994274,0.009739633722347162,40
synonym,pcasub_matched_k0_zero,target1,0,zero,16,0.019445879384875298,0.004052276856505852,170,0.015843797475099564,0.007324019234628425,40
synonym,pcasub_matched_k0_zero,target1,0,zero,17,0.02662707306444645,0.004134959561888696,170,0.021574104204773903,0.007084134902828349,40
synonym,pcasub_matched_k0_zero,target1,0,zero,18,0.011409797705709934,0.00253792136580501,170,0.00920842308551073,0.003813022005229971,40
synonym,pcasub_matched_k0_zero,target1,0,zero,19,0.01309290062636137,0.0020909004093218834,170,0.010695939883589745,0.0036063536957224598,40
synonym,pcasub_matched_k0_zero,target1,0,zero,20,0.010380061343312263,0.0016561927007427023,170,0.0061883688904345036,0.002331258266541647,40
synonym,pcasub_matched_k0_zero,target1,0,zero,21,0.0057790144346654415,0.0012268041803997324,170,0.0008217275026254356,0.0017396395426284342,40
synonym,pcasub_matched_k0_zero,target1,0,zero,22,0.004410632885992527,0.0010517479012450049,170,-0.0002908468304667622,0.001375860425450482,40
synonym,pcasub_matched_k0_zero,target1,0,zero,23,0.0010938139166682959,0.0005718649144092663,170,-0.0004605770227499306,0.0012634920274367288,40
synonym,pcasub_matched_k0_zero,target1,0,zero,24,-0.0009081111056730151,0.0004522953943375629,170,-0.0024902343284338713,0.0010356538932517543,40
synonym,pcasub_matched_k0_zero,target1,0,zero,25,-0.0005601700395345688,0.00030788844808705046,170,-0.00030222535133361816,0.0007398616865059806,40
synonym,pcasub_matched_k0_zero,target1,0,zero,26,-0.00027416698867455125,0.00020330914518562878,170,-0.0003113269922323525,0.0004898861148505743,40
synonym,pcasub_matched_k0_zero,target1,0,zero,27,0.0,0.0,170,0.0,0.0,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,0,-0.2834675908088684,0.02835951508360295,170,-0.26070815324783325,0.050910681306739876,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,1,-0.24173852801322937,0.02708322762390852,170,-0.20442017912864685,0.04863600342885957,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,2,-0.2468324601650238,0.027029922026290565,170,-0.21279796957969666,0.048550915939210425,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,3,-0.2496107816696167,0.027090985404377422,170,-0.22055840492248535,0.04935269483112448,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,4,-0.24643142521381378,0.026937157806328858,170,-0.21625876426696777,0.04922827493431459,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,5,-0.26082175970077515,0.026978760446963665,170,-0.23496954143047333,0.04968085442943296,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,6,-0.2589959502220154,0.02699203141732385,170,-0.23239341378211975,0.04983990399681003,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,7,-0.25930094718933105,0.027465765744561273,170,-0.22636213898658752,0.05204254707077681,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,8,-0.2721819579601288,0.02715020648103295,170,-0.2531196177005768,0.05240370121981483,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,9,-0.2581988275051117,0.02625962745475214,170,-0.23927655816078186,0.05124675262322529,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,10,-0.20832447707653046,0.02427878769866561,170,-0.18166616559028625,0.04739598414749267,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,11,-0.26430270075798035,0.02431859603827859,170,-0.24531860649585724,0.04809310594547597,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,12,-0.27009063959121704,0.02318562637268575,170,-0.25968894362449646,0.043332565273970454,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,13,-0.21465234458446503,0.02163480171371622,170,-0.22086918354034424,0.041794351025556016,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,14,-0.17670755088329315,0.020020755943966063,170,-0.17514503002166748,0.040050997563851116,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,15,-0.19400353729724884,0.021236146884139995,170,-0.18988220393657684,0.04107741459092351,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,16,-0.11798752844333649,0.017072241646738474,170,-0.10294170677661896,0.03582225016853208,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,17,-0.053851168602705,0.00868103520252019,170,-0.04990677908062935,0.018733691674058323,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,18,-0.03939356654882431,0.006987673898970351,170,-0.033906012773513794,0.014357018945243221,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,19,-0.028938358649611473,0.006389921942284932,170,-0.013496959581971169,0.012441599749672724,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,20,-0.015102674253284931,0.00542498628165267,170,-0.0006373584037646651,0.010657722882135722,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,21,-0.010451468639075756,0.005194559172975365,170,0.00768662104383111,0.00965197810499913,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,22,-0.00589285884052515,0.004747701360741198,170,0.006939125247299671,0.009551863534190812,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,23,-0.0050246696919202805,0.004256552027789988,170,0.008622860535979271,0.0077924109747184896,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,24,-0.0038509375881403685,0.004172979314814309,170,0.009357726201415062,0.007425523892906782,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,25,-0.004196117632091045,0.004040238182372922,170,0.006182474084198475,0.007516508651941536,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,26,-0.005068617407232523,0.003668487868038833,170,0.0013843774795532227,0.007100186878986616,40
synonym,pcasub_matched_k0_zero,final_cue,0,zero,27,-0.003594503737986088,0.002744315698025277,170,-0.0017750024562701583,0.005759325586970087,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,0,0.0019416857976466417,0.004746966211612349,170,0.0018512964015826583,0.010129527340808134,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,1,0.00587262399494648,0.004484830260991945,170,0.004743039608001709,0.009476298732731548,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,2,0.009778331033885479,0.003993004922273592,170,0.010701632127165794,0.007872549517366252,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,3,0.007606474682688713,0.003860941224182963,170,0.007622027304023504,0.00781057399896685,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,4,0.0032929820008575916,0.003538979334603972,170,-0.0013830006355419755,0.006887582424765945,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,5,-0.009938480332493782,0.003176814244900511,170,-0.010693532414734364,0.006063930270902778,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,6,-0.0064797778613865376,0.002396374301095581,170,-0.007354033179581165,0.004047768609081989,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,7,-0.0006459355354309082,0.001973945411555197,170,0.0004393160343170166,0.004034632871510233,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,8,-0.001116631319746375,0.0015415495798419615,170,0.0006638228660449386,0.002953752394067734,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,9,0.0035138996317982674,0.0012894421433482625,170,0.0033972500823438168,0.0022908871224091238,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,10,0.002146026585251093,0.0009339038244648349,170,0.0031717359088361263,0.0015067066789637546,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,11,0.0011291903210803866,0.0005126989096521407,170,0.0006260097143240273,0.00110885944827021,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,12,0.001139419968239963,0.00046892903624251846,170,0.001353448606096208,0.0009024947786316839,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,13,0.000451389467343688,0.00032515995257659757,170,0.00022199749946594238,0.0007716913763317355,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,14,-7.024582737358287e-05,0.00027988935207825535,170,0.00048528314800933003,0.0005282371040594107,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,15,-0.00013871998817194253,0.00027777603047765374,170,-0.0004965722328051925,0.0005374624475327815,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,16,-5.399865403887816e-05,0.000269084652758328,170,0.00016409755335189402,0.0005197269782599785,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,17,2.547151962062344e-05,0.00023537154371642047,170,0.0004177987575531006,0.0004313061869695519,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,18,-1.1866583918163087e-05,0.0002246881311455006,170,0.00035552383633330464,0.0005204744079714247,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,19,0.0002035221696132794,0.00022953644036454774,170,-0.0003003597375936806,0.0003890332073288272,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,20,-0.0003116674197372049,0.00021596907461861282,170,0.00020540952391456813,0.000405035889866268,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,21,2.473101812938694e-05,0.0002103996163901551,170,0.00041621923446655273,0.0004558349356632715,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,22,4.836987136513926e-05,0.00021528451520706976,170,0.0001704096794128418,0.0004030564877717481,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,23,7.909852138254791e-05,0.00017901597364996602,170,0.0004148959997110069,0.0004181872364710566,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,24,5.1956667448394e-05,0.0001543905314224921,170,0.0002510487975087017,0.0003484524088493266,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,25,1.755461926222779e-05,0.00010851697042302932,170,5.754232552135363e-05,0.00013457368323861545,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,26,8.961839193943888e-05,6.261463239234958e-05,170,9.909868094837293e-05,0.00010257123565398804,40
synonym,pcasub_matched_k0_mean,cue1,0,mean,27,0.0,0.0,170,0.0,0.0,40
synonym,pcasub_matched_k0_mean,target1,0,mean,0,-0.018083250150084496,0.005528901453888259,170,-0.011452144011855125,0.011305448275283249,40
synonym,pcasub_matched_k0_mean,target1,0,mean,1,-0.015230230987071991,0.005371360109871263,170,-0.007805651519447565,0.010606946992191967,40
synonym,pcasub_matched_k0_mean,target1,0,mean,2,-0.014819137752056122,0.005240841853536538,170,-0.00809491891413927,0.010478089417840016,40
synonym,pcasub_matched_k0_mean,target1,0,mean,3,-0.01573674939572811,0.005146823908593335,170,-0.0112674655392766,0.010094576065258478,40
synonym,pcasub_matched_k0_mean,target1,0,mean,4,-0.01601993665099144,0.005032063500977711,170,-0.00851815938949585,0.010086415780593256,40
synonym,pcasub_matched_k0_mean,target1,0,mean,5,-0.01778927445411682,0.004898166358674172,170,-0.010880696587264538,0.009372800241365869,40
synonym,pcasub_matched_k0_mean,target1,0,mean,6,-0.017652379348874092,0.005054257404604096,170,-0.01210283674299717,0.008663597051815625,40
synonym,pcasub_matched_k0_mean,target1,0,mean,7,-0.01839899644255638,0.004889397141005063,170,-0.01327582634985447,0.008351189618427167,40
synonym,pcasub_matched_k0_mean,target1,0,mean,8,-0.020316042006015778,0.004222756882333925,170,-0.012131774798035622,0.007940338075274897,40
synonym,pcasub_matched_k0_mean,target1,0,mean,9,-0.016179367899894714,0.003374716504673195,170,-0.007302588317543268,0.006610503239800375,40
synonym,pcasub_matched_k0_mean,target1,0,mean,10,-0.013065989129245281,0.0027195223436510254,170,-0.005285853054374456,0.005714786241997847,40
synonym,pcasub_matched_k0_mean,target1,0,mean,11,-0.0063094194047153,0.002082486480398101,170,-0.0007051170105114579,0.004425573178714534,40
synonym,pcasub_matched_k0_mean,target1,0,mean,12,-0.00283181038685143,0.001463847916953396,170,0.0014122009743005037,0.0032000811949397167,40
synonym,pcasub_matched_k0_mean,target1,0,mean,13,-0.004156768321990967,0.0014087307324518587,170,-0.0002033710479736328,0.0029333831949808014,40
synonym,pcasub_matched_k0_mean,target1,0,mean,14,-0.0032934199552983046,0.0012809010704826465,170,0.0006320774555206299,0.0030144417870472924,40
synonym,pcasub_matched_k0_mean,target1,0,mean,15,0.0009165494120679796,0.0008008709752490394,170,0.0029128254391252995,0.0018473598356642438,40
synonym,pcasub_matched_k0_mean,target1,0,mean,16,0.001402107416652143,0.0006570206766045428,170,0.00221346621401608,0.001140492773515319,40
synonym,pcasub_matched_k0_mean,target1,0,mean,17,0.002440045587718487,0.0007165538987801886,170,0.002518183086067438,0.0011750421900919095,40
synonym,pcasub_matched_k0_mean,target1,0,mean,18,0.0006940648891031742,0.0004058333193887974,170,0.0006890594959259033,0.0007407344670605276,40
synonym,pcasub_matched_k0_mean,target1,0,mean,19,0.0007850626134313643,0.0003837282022341538,170,0.0008011221652850509,0.0007147937267112636,40
synonym,pcasub_matched_k0_mean,target1,0,mean,20,0.0005194011610001326,0.00031926558086195164,170,-0.00012893676466774195,0.00061703600944954,40
synonym,pcasub_matched_k0_mean,target1,0,mean,21,0.00039185179048217833,0.00028577913446803453,170,-0.00013766884512733668,0.000576955325860942,40
synonym,pcasub_matched_k0_mean,target1,0,mean,22,7.101192022673786e-05,0.0002569013166769723,170,-4.553794951789314e-06,0.0005496856088785103,40
synonym,pcasub_matched_k0_mean,target1,0,mean,23,7.325551268877462e-05,0.00023106450697222089,170,0.0001631915511097759,0.0005536472845406078,40
synonym,pcasub_matched_k0_mean,target1,0,mean,24,8.311201236210763e-05,0.0001858666928091193,170,-4.476308822631836e-05,0.0004705981358111797,40
synonym,pcasub_matched_k0_mean,target1,0,mean,25,0.00016440573381260037,0.0001805028791922001,170,0.0002249062090413645,0.0005168942332746877,40
synonym,pcasub_matched_k0_mean,target1,0,mean,26,4.894908852293156e-05,8.426729032982942e-05,170,0.00015259980864357203,0.00020126971927627793,40
synonym,pcasub_matched_k0_mean,target1,0,mean,27,0.0,0.0,170,0.0,0.0,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,0,-0.008975181728601456,0.008008697466671296,170,-0.006929874420166016,0.016188347273198175,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,1,-0.0047111050225794315,0.00777703034741521,170,0.00016300678544212133,0.015892395294746363,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,2,-0.007229074370115995,0.007701150842928988,170,-0.00502770533785224,0.015854542506113057,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,3,-0.007099625654518604,0.007726081912763833,170,-0.0042035579681396484,0.01590540321495329,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,4,-0.007913731038570404,0.007694348499182536,170,-0.005869138054549694,0.0156632558678736,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,5,-0.012432707473635674,0.00775622045559611,170,-0.010681027546525002,0.015886447369630918,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,6,-0.012698087841272354,0.007820873007160074,170,-0.01030190009623766,0.01598480666049825,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,7,-0.013563770800828934,0.007793465916201793,170,-0.0121616180986166,0.015892480113642842,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,8,-0.0140733253210783,0.007822278162004875,170,-0.013784879818558693,0.01588826037354311,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,9,-0.013432979583740234,0.007643836639684241,170,-0.013668572530150414,0.01538218724967304,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,10,-0.005154273938387632,0.007227426230060153,170,-0.002342730760574341,0.014602601457630229,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,11,-0.009050535969436169,0.0070648059855711745,170,-0.010108178481459618,0.013877050014804165,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,12,-0.010338520631194115,0.00693290943176363,170,-0.011783408932387829,0.013405535879087542,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,13,-0.005174059886485338,0.006908108648754575,170,-0.00612680334597826,0.013382520507136562,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,14,0.0037069327663630247,0.006636658904390602,170,0.004917919635772705,0.013166950925659886,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,15,0.0012349268654361367,0.006447269288669573,170,0.0026211559306830168,0.013544813219263643,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,16,0.00975758582353592,0.005730906034372954,170,0.012915998697280884,0.013385661162386668,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,17,0.01625986397266388,0.005044552178949715,170,0.012892419472336769,0.013017702652986825,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,18,0.014600825496017933,0.005008994161311377,170,0.011449676938354969,0.012634072674422632,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,19,0.013461495749652386,0.00475543142668795,170,0.012383287772536278,0.011816782526815351,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,20,0.010102828964591026,0.004620891421757162,170,0.01073194108903408,0.01103733220939886,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,21,0.006787888240069151,0.004312319646411938,170,0.0062317014671862125,0.009919486302125434,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,22,0.0038063402753323317,0.0040359507172242634,170,0.0068420469760894775,0.009331628324387787,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,23,0.004143817815929651,0.0038513619996035225,170,0.008662658743560314,0.008682743739655073,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,24,0.003465382382273674,0.003615927991068488,170,0.006591456942260265,0.007968824855068756,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,25,0.005329921375960112,0.0034295966871528204,170,0.011643117293715477,0.007026015699118078,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,26,0.0041959467343986034,0.0031657724364149006,170,0.0064626457169651985,0.006353924310897196,40
synonym,pcasub_matched_k0_mean,final_cue,0,mean,27,0.004436757415533066,0.0029747630925899306,170,0.004837113432586193,0.006146472604637502,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,0,-0.11219091713428497,0.026460826885510796,170,-0.13261531293392181,0.04829084235396837,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,1,-0.09526461362838745,0.014205196615970207,170,-0.10219057649374008,0.026458470181198488,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,2,-0.04321962967514992,0.01135685917337158,170,-0.034487534314394,0.01938571102384,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,3,-0.0740744024515152,0.01031953832377809,170,-0.05645943805575371,0.01915790396046606,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,4,-0.05821739509701729,0.009027454729323647,170,-0.040535442531108856,0.017170497082591194,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,5,-0.06623160094022751,0.009231483898509089,170,-0.048234663903713226,0.01672378776193317,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,6,-0.03177359700202942,0.007649351543875859,170,-0.02602318488061428,0.012985581030066858,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,7,-0.06010400503873825,0.006678075257721869,170,-0.04564580321311951,0.012952896303917504,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,8,-0.04969536140561104,0.005588575105833367,170,-0.0372266061604023,0.009997757651010474,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,9,-0.036363136023283005,0.004652148831277573,170,-0.024026285856962204,0.008069380012922662,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,10,-0.016522906720638275,0.0033901686364984497,170,-0.011223196983337402,0.00604928428575764,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,11,-0.013772859238088131,0.0024049670886881,170,-0.015148496255278587,0.004878860676010438,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,12,-0.010008446872234344,0.002107019975412583,170,-0.013875740580260754,0.004149306841506868,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,13,-0.005008108913898468,0.0013098661747326529,170,-0.007848268374800682,0.002846824333085824,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,14,-0.0021220804192125797,0.0012275329009023084,170,-0.004427003674209118,0.0027067329671115904,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,15,-0.003115477040410042,0.001215785372110341,170,-0.004293900914490223,0.0023429242516728884,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,16,-0.0028618727810680866,0.0011574141598480363,170,-0.0038823962677270174,0.002092221240176169,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,17,-0.0004040143103338778,0.0010787209885007123,170,-0.0009454727405682206,0.002136822726770481,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,18,-0.0004604602581821382,0.0009618741345137654,170,-0.0014023662079125643,0.0018799930225535865,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,19,-0.0012627001851797104,0.0009088549679108421,170,-0.002321177627891302,0.0019373114534182998,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,20,-0.0007568299770355225,0.000573425927726586,170,-0.0019318044651299715,0.00120794654711643,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,21,0.0006386669119819999,0.000590404286858108,170,-0.0006011426448822021,0.0012064256235534744,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,22,0.0005715969600714743,0.0005312745324102412,170,-0.0007119715446606278,0.0012485571279254662,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,23,-0.00022933202853891999,0.00048487120796268803,170,-0.0011509597534313798,0.0010479104446752196,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,24,6.281382957240567e-05,0.000316521807454267,170,-0.0011125445598736405,0.0006083466006527802,40
synonym,pcasub_matched_k2_zero,cue1,2,zero,25,0.00034706838778220117,0.0003195625833957402,170,1.4358758562593721e-05,0.0007240945015730378,40
