task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
present-past,payload_zero,cue1,0,-0.07427618652582169,0.005206288415897046,170,-0.061618972569704056,0.010856015325616131,40
present-past,payload_zero,cue1,1,-0.079774409532547,0.005240849853604788,170,-0.0657513290643692,0.01077250640987364,40
present-past,payload_zero,cue1,2,-0.07563158124685287,0.005317338506144917,170,-0.06194022297859192,0.011408596299680848,40
present-past,payload_zero,cue1,3,-0.08220410346984863,0.004955670277823138,170,-0.07702120393514633,0.009946530571659071,40
present-past,payload_zero,cue1,4,-0.07126940786838531,0.004186023711812977,170,-0.06144960969686508,0.008616156782779851,40
present-past,payload_zero,cue1,5,-0.07673988491296768,0.004194340639909227,170,-0.06758221238851547,0.008485601652458132,40
present-past,payload_zero,cue1,6,-0.07230962067842484,0.003937272446808597,170,-0.06393517553806305,0.009006211792752173,40
present-past,payload_zero,cue1,7,-0.05160723999142647,0.0029667078810121524,170,-0.04147926717996597,0.007148744519179452,40
present-past,payload_zero,cue1,8,-0.03915823623538017,0.0023154261819394134,170,-0.03303872421383858,0.0055936642688086185,40
present-past,payload_zero,cue1,9,-0.023813968524336815,0.002124912699487594,170,-0.017565781250596046,0.004962303621500116,40
present-past,payload_zero,cue1,10,-0.014087340794503689,0.0014507266621561806,170,-0.008966581895947456,0.003291948895125992,40
present-past,payload_zero,cue1,11,-0.0038615702651441097,0.0007927294057916675,170,-0.003143511712551117,0.0014831726748020246,40
present-past,payload_zero,cue1,12,-0.007573195267468691,0.000647579453202418,170,-0.00708122318610549,0.0013717073918787111,40
present-past,payload_zero,cue1,13,-0.003079969435930252,0.0005642658852947014,170,-0.00422313716262579,0.00139569567780369,40
present-past,payload_zero,cue1,14,-0.005571490153670311,0.0005061416751396214,170,-0.005518246442079544,0.0011552984567389799,40
present-past,payload_zero,cue1,15,-0.0034111500717699528,0.0005069733608063283,170,-0.002969835652038455,0.0010657322053947856,40
present-past,payload_zero,cue1,16,-0.002950993599370122,0.00046315080837586197,170,-0.003409966127946973,0.0009901241109571113,40
present-past,payload_zero,cue1,17,-0.0037235612981021404,0.00041165004758390796,170,-0.0048690983094275,0.0009314497557889954,40
present-past,payload_zero,cue1,18,-0.003031130414456129,0.00033598036631630204,170,-0.003876557108014822,0.0008226523658464483,40
present-past,payload_zero,cue1,19,-0.002727795857936144,0.0003315166139494156,170,-0.0033861540723592043,0.0006243176601728279,40
present-past,payload_zero,cue1,20,-0.0017569470219314098,0.0002924327090881651,170,-0.002432406647130847,0.000659154960330343,40
present-past,payload_zero,cue1,21,-0.001174624660052359,0.0002840737984908978,170,-0.0013699091505259275,0.0005694238569816243,40
present-past,payload_zero,cue1,22,-0.0008921740809455514,0.0002659459474099708,170,-0.0009574040886946023,0.0005492549615473525,40
present-past,payload_zero,cue1,23,-0.00016863136261235923,0.00027320406290184723,170,-0.00016666576266288757,0.0004287439126580529,40
present-past,payload_zero,cue1,24,0.0006097236182540655,0.0002510808920217551,170,0.0008677646401338279,0.0004840144310261874,40
present-past,payload_zero,cue1,25,0.0006539025926031172,0.00025005722257433877,170,0.0009230338037014008,0.00041418793714915027,40
present-past,payload_zero,cue1,26,0.0008797915652394295,0.0002412510938760493,170,0.00101613556034863,0.00042001191034426885,40
present-past,payload_zero,cue1,27,0.0,0.0,170,0.0,0.0,40
present-past,payload_zero,target1,0,-3.1960678100585938,0.08706592220552267,170,-3.243680477142334,0.15101898022887883,40
present-past,payload_zero,target1,1,-3.2204575538635254,0.0865480389302131,170,-3.266967296600342,0.1476944753084985,40
present-past,payload_zero,target1,2,-3.157111644744873,0.08615948247250241,170,-3.1683998107910156,0.15069066512926013,40
present-past,payload_zero,target1,3,-3.2099432945251465,0.08670997859746736,170,-3.2174201011657715,0.15491286497698725,40
present-past,payload_zero,target1,4,-3.1828231811523438,0.08456603344989583,170,-3.1974329948425293,0.15194599422144114,40
present-past,payload_zero,target1,5,-2.98095440864563,0.08068253517613126,170,-3.015198230743408,0.15497226647748663,40
present-past,payload_zero,target1,6,-2.8792614936828613,0.08075975640634973,170,-2.9251697063446045,0.15670619090519983,40
present-past,payload_zero,target1,7,-2.637044906616211,0.07104576724863376,170,-2.673462390899658,0.14115714368143248,40
