lam,lofo_r2,lofo_r2_per_dim
0.0001,-2.3640352985204798,-2.6350579261779785
0.001,-2.204986204933822,-2.4615046977996826
0.01,-1.367079717607516,-1.5467461347579956
0.1,-0.3006653439532032,-0.3791714310646057
1.0,0.056592105625546396,0.01081582996994257
10.0,0.09965645991978389,0.06274870038032532
100.0,0.07606558718271217,0.04725395888090134
1000.0,0.02524147441148883,0.012465055100619793
