family,arm,alpha,ctrl_family,dircos,proj_frac,cos_w,norm_ratio,cf_cos_w,alt_top_steered,alt_top_unsteered,alt_top_cf,margin_steered,margin_unsteered,margin_cf
bash_test,read,4.0,bash_subst,0.9152995944023132,1.2262070178985596,0.8411779403686523,1.3183014392852783,0.8986890912055969,1.0,0.0,0.0,6.840624809265137,-6.381249904632568,-4.993750095367432
bash_test,read,8.0,bash_subst,0.7901512384414673,1.334249496459961,0.7362028360366821,1.6343472003936768,0.8986890912055969,1.0,0.0,0.0,5.290625095367432,-6.381249904632568,-4.993750095367432
bash_test,ctrl_family,0.5,bash_subst,-0.11600850522518158,-0.021904176101088524,-0.11351604759693146,0.2145700454711914,0.8986890912055969,0.0,0.0,0.0,-6.818749904632568,-6.381249904632568,-4.993750095367432
bash_test,ctrl_family,1.0,bash_subst,-0.10350961983203888,-0.04152350127696991,-0.10339663177728653,0.4315769076347351,0.8986890912055969,0.0,0.0,0.0,-6.859375,-6.381249904632568,-4.993750095367432
bash_test,ctrl_family,2.0,bash_subst,-0.05097603797912598,-0.0467468798160553,-0.056996703147888184,0.8914810419082642,0.8986890912055969,0.0,0.0,0.0,-5.948437690734863,-6.381249904632568,-4.993750095367432
bash_test,ctrl_family,4.0,bash_subst,0.028093021363019943,0.02934536337852478,0.01270490325987339,1.6055729389190674,0.8986890912055969,0.0,0.0,0.0,-3.4749999046325684,-6.381249904632568,-4.993750095367432
bash_test,ctrl_family,8.0,bash_subst,0.2080543488264084,0.2901495695114136,0.17824046313762665,1.5598154067993164,0.8986890912055969,0.15,0.0,0.0,-0.909375011920929,-6.381249904632568,-4.993750095367432
bash_test,ctrl_random,0.5,bash_subst,-0.18849153816699982,-0.018247995525598526,-0.16407771408557892,0.1035621389746666,0.8986890912055969,0.0,0.0,0.0,-6.521874904632568,-6.381249904632568,-4.993750095367432
bash_test,ctrl_random,1.0,bash_subst,-0.22113995254039764,-0.04232326149940491,-0.19203603267669678,0.19783557951450348,0.8986890912055969,0.0,0.0,0.0,-6.599999904632568,-6.381249904632568,-4.993750095367432
bash_test,ctrl_random,2.0,bash_subst,-0.19281546771526337,-0.07226154208183289,-0.1708315908908844,0.40475329756736755,0.8986890912055969,0.0,0.0,0.0,-6.65625,-6.381249904632568,-4.993750095367432
bash_test,ctrl_random,4.0,bash_subst,-0.136653870344162,-0.10670511424541473,-0.12932318449020386,0.8386808633804321,0.8986890912055969,0.0,0.0,0.0,-6.721875190734863,-6.381249904632568,-4.993750095367432
bash_test,ctrl_random,8.0,bash_subst,0.12423701584339142,0.11563891172409058,0.09196745604276657,1.1490118503570557,0.8986890912055969,0.0,0.0,0.0,-5.215624809265137,-6.381249904632568,-4.993750095367432
blank_lines,read,0.5,line_wrap,0.8798295259475708,0.39741745591163635,0.8370174169540405,0.44009464979171753,0.9414364099502563,0.125,0.0,0.0,-1.806249976158142,-5.65625,-7.559374809265137
blank_lines,read,1.0,line_wrap,0.9927586317062378,0.9584403038024902,0.9441026449203491,0.9476690292358398,0.9414364099502563,1.0,0.0,0.0,6.143750190734863,-5.65625,-7.559374809265137
blank_lines,read,2.0,line_wrap,0.9879010915756226,1.0352783203125,0.9349514245986938,1.0399601459503174,0.9414364099502563,1.0,0.0,0.0,7.590624809265137,-5.65625,-7.559374809265137
blank_lines,read,4.0,line_wrap,0.9571704864501953,1.1041134595870972,0.9065028429031372,1.1482387781143188,0.9414364099502563,1.0,0.0,0.0,9.128125190734863,-5.65625,-7.559374809265137
blank_lines,read,8.0,line_wrap,0.8978936076164246,1.0314726829528809,0.8513199090957642,1.135373830795288,0.9414364099502563,1.0,0.0,0.0,8.095312118530273,-5.65625,-7.559374809265137
blank_lines,ctrl_family,0.5,line_wrap,0.12691813707351685,0.008455449715256691,0.10163712501525879,0.07369021326303482,0.9414364099502563,0.0,0.0,0.0,-5.423437595367432,-5.65625,-7.559374809265137
blank_lines,ctrl_family,1.0,line_wrap,0.12473304569721222,0.01518583856523037,0.09568285942077637,0.19483321905136108,0.9414364099502563,0.0,0.0,0.0,-5.192187309265137,-5.65625,-7.559374809265137
blank_lines,ctrl_family,2.0,line_wrap,0.23623433709144592,0.12121299654245377,0.20119798183441162,0.5649590492248535,0.9414364099502563,0.0,0.0,0.0,-4.504687309265137,-5.65625,-7.559374809265137
blank_lines,ctrl_family,4.0,line_wrap,0.3088538646697998,0.24963292479515076,0.2692888379096985,0.8347867727279663,0.9414364099502563,0.0,0.0,0.0,-3.4468750953674316,-5.65625,-7.559374809265137
blank_lines,ctrl_family,8.0,line_wrap,0.5628249049186707,0.49311211705207825,0.5236349701881409,0.9077767133712769,0.9414364099502563,0.35,0.0,0.0,-0.41718751192092896,-5.65625,-7.559374809265137
blank_lines,ctrl_random,0.5,line_wrap,0.0668163150548935,0.0020792640279978514,0.06382694095373154,0.038311801850795746,0.9414364099502563,0.0,0.0,0.0,-5.650000095367432,-5.65625,-7.559374809265137
blank_lines,ctrl_random,1.0,line_wrap,0.05537993833422661,0.002818251494318247,0.05384370684623718,0.06604365259408951,0.9414364099502563,0.0,0.0,0.0,-5.654687404632568,-5.65625,-7.559374809265137
blank_lines,ctrl_random,2.0,line_wrap,-0.028852414339780807,-0.004885147325694561,-0.026898672804236412,0.1302473247051239,0.9414364099502563,0.0,0.0,0.0,-5.667187690734863,-5.65625,-7.559374809265137
blank_lines,ctrl_random,4.0,line_wrap,-0.09291425347328186,-0.041135333478450775,-0.09438025951385498,0.3548610806465149,0.9414364099502563,0.0,0.0,0.0,-6.175000190734863,-5.65625,-7.559374809265137
blank_lines,ctrl_random,8.0,line_wrap,0.43017664551734924,0.2860065698623657,0.39409130811691284,0.6847661137580872,0.9414364099502563,0.0,0.0,0.0,-3.578125,-5.65625,-7.559374809265137
c_comment_style,read,0.5,js_quotes,0.7032838463783264,0.1996118724346161,0.5284720659255981,0.2641858458518982,0.6643860936164856,0.0,0.0,0.05,-3.442187547683716,-6.631249904632568,-3.359375
c_comment_style,read,1.0,js_quotes,0.8000723719596863,0.5726919174194336,0.6263921856880188,0.5887513756752014,0.6643860936164856,0.725,0.0,0.05,0.9390624761581421,-6.631249904632568,-3.359375
c_comment_style,read,2.0,js_quotes,0.8167692422866821,1.2216360569000244,0.671351432800293,1.1534979343414307,0.6643860936164856,0.975,0.0,0.05,4.615624904632568,-6.631249904632568,-3.359375
c_comment_style,read,4.0,js_quotes,0.7047978639602661,1.4272525310516357,0.6127035021781921,1.557175636291504,0.6643860936164856,0.975,0.0,0.05,5.186718940734863,-6.631249904632568,-3.359375
c_comment_style,read,8.0,js_quotes,0.43531912565231323,0.5909599661827087,0.364081472158432,1.222170114517212,0.6643860936164856,0.575,0.0,0.05,1.0,-6.631249904632568,-3.359375
c_comment_style,ctrl_family,0.5,js_quotes,-0.025545453652739525,-0.014936324208974838,-0.06956593692302704,0.14161476492881775,0.6643860936164856,0.0,0.0,0.05,-6.662499904632568,-6.631249904632568,-3.359375
c_comment_style,ctrl_family,1.0,js_quotes,-0.016491711139678955,-0.019341669976711273,-0.05915335565805435,0.22823354601860046,0.6643860936164856,0.0,0.0,0.05,-6.660937309265137,-6.631249904632568,-3.359375
c_comment_style,ctrl_family,2.0,js_quotes,-0.01129038818180561,-0.021518200635910034,-0.03869276121258736,0.3812766969203949,0.6643860936164856,0.0,0.0,0.05,-6.564062595367432,-6.631249904632568,-3.359375
c_comment_style,ctrl_family,4.0,js_quotes,0.006637163460254669,-0.018233153969049454,-0.0199400894343853,0.6120738983154297,0.6643860936164856,0.0,0.0,0.05,-6.40625,-6.631249904632568,-3.359375
c_comment_style,ctrl_family,8.0,js_quotes,-0.002932214643806219,-0.03382093459367752,-0.025212878361344337,0.9292906522750854,0.6643860936164856,0.0,0.0,0.05,-6.1875,-6.631249904632568,-3.359375
c_comment_style,ctrl_random,0.5,js_quotes,-0.0017868310678750277,-0.004001717548817396,-0.017577724531292915,0.13243529200553894,0.6643860936164856,0.0,0.0,0.05,-6.634375095367432,-6.631249904632568,-3.359375
c_comment_style,ctrl_random,1.0,js_quotes,0.013053392991423607,0.002498892368748784,-0.011094535700976849,0.2055906057357788,0.6643860936164856,0.0,0.0,0.05,-6.65625,-6.631249904632568,-3.359375
c_comment_style,ctrl_random,2.0,js_quotes,0.0757158026099205,0.004243350587785244,0.0117728216573596,0.3672615885734558,0.6643860936164856,0.0,0.0,0.05,-6.706250190734863,-6.631249904632568,-3.359375
c_comment_style,ctrl_random,4.0,js_quotes,0.09009440988302231,0.03972940146923065,0.03361326456069946,0.6344390511512756,0.6643860936164856,0.0,0.0,0.05,-6.959374904632568,-6.631249904632568,-3.359375
c_comment_style,ctrl_random,8.0,js_quotes,0.09186477959156036,0.08667972683906555,0.08637034893035889,0.8759778141975403,0.6643860936164856,0.0,0.0,0.05,-7.157812595367432,-6.631249904632568,-3.359375
comma_space,read,0.5,py_const_naming,0.6125565767288208,0.15138956904411316,0.4187159538269043,0.20254774391651154,0.5609654188156128,0.0,0.0,0.125,-5.9296875,-8.690625190734863,-1.9953124523162842
comma_space,read,1.0,py_const_naming,0.8500540852546692,0.6583247780799866,0.5354300737380981,0.6946295499801636,0.5609654188156128,0.45,0.0,0.125,-0.21406249701976776,-8.690625190734863,-1.9953124523162842
comma_space,read,2.0,py_const_naming,0.8412256240844727,0.8767242431640625,0.529396116733551,0.9335411787033081,0.5609654188156128,0.725,0.0,0.125,1.171875,-8.690625190734863,-1.9953124523162842
comma_space,read,4.0,py_const_naming,0.7497059106826782,0.9258841276168823,0.4752335548400879,1.1498156785964966,0.5609654188156128,0.775,0.0,0.125,1.4093749523162842,-8.690625190734863,-1.9953124523162842
comma_space,read,8.0,py_const_naming,0.6407303810119629,0.9889792203903198,0.412059485912323,1.3554199934005737,0.5609654188156128,0.85,0.0,0.125,1.6843750476837158,-8.690625190734863,-1.9953124523162842
comma_space,ctrl_family,0.5,py_const_naming,0.09999343007802963,0.006011311896145344,0.087325319647789,0.053246356546878815,0.5609654188156128,0.0,0.0,0.125,-8.614062309265137,-8.690625190734863,-1.9953124523162842
comma_space,ctrl_family,1.0,py_const_naming,0.1592688262462616,0.01713666319847107,0.12642087042331696,0.10280861705541611,0.5609654188156128,0.0,0.0,0.125,-8.498437881469727,-8.690625190734863,-1.9953124523162842
comma_space,ctrl_family,2.0,py_const_naming,0.3199097514152527,0.09339939802885056,0.1902301013469696,0.3140108585357666,0.5609654188156128,0.0,0.0,0.125,-7.4296875,-8.690625190734863,-1.9953124523162842
comma_space,ctrl_family,4.0,py_const_naming,0.3605155050754547,0.20418818295001984,0.20159320533275604,0.6014323830604553,0.5609654188156128,0.0,0.0,0.125,-5.487500190734863,-8.690625190734863,-1.9953124523162842
comma_space,ctrl_family,8.0,py_const_naming,0.29232925176620483,0.20361143350601196,0.1659412682056427,0.829115092754364,0.5609654188156128,0.0,0.0,0.125,-5.974999904632568,-8.690625190734863,-1.9953124523162842
comma_space,ctrl_random,0.5,py_const_naming,0.03757692500948906,0.0009225666872225702,0.013158014044165611,0.04397348687052727,0.5609654188156128,0.0,0.0,0.125,-8.693750381469727,-8.690625190734863,-1.9953124523162842
comma_space,ctrl_random,1.0,py_const_naming,0.06106376647949219,0.0034751766361296177,0.02730896696448326,0.07064173370599747,0.5609654188156128,0.0,0.0,0.125,-8.699999809265137,-8.690625190734863,-1.9953124523162842
comma_space,ctrl_random,2.0,py_const_naming,0.061827898025512695,0.00694997189566493,0.026625856757164,0.13092181086540222,0.5609654188156128,0.0,0.0,0.125,-8.712499618530273,-8.690625190734863,-1.9953124523162842
comma_space,ctrl_random,4.0,py_const_naming,0.08759453147649765,0.013557497411966324,0.01450236327946186,0.2999041974544525,0.5609654188156128,0.0,0.0,0.125,-8.746874809265137,-8.690625190734863,-1.9953124523162842
comma_space,ctrl_random,8.0,py_const_naming,0.1606833040714264,0.043073561042547226,0.04527585953474045,0.6501500010490417,0.5609654188156128,0.0,0.0,0.125,-8.826562881469727,-8.690625190734863,-1.9953124523162842
comment_case,read,0.5,trailing_commas,0.48438578844070435,0.024750109761953354,0.4273912012577057,0.05598212406039238,0.9373470544815063,0.0,0.0,0.025,-4.912549018859863,-5.159081935882568,-2.7265625
comment_case,read,1.0,trailing_commas,0.6670668721199036,0.06602299213409424,0.6024500131607056,0.10684826225042343,0.9373470544815063,0.0,0.0,0.025,-4.496874809265137,-5.159081935882568,-2.7265625
comment_case,read,2.0,trailing_commas,0.8581582903862,0.27272966504096985,0.8029394149780273,0.3346920907497406,0.9373470544815063,0.025,0.0,0.025,-2.6136717796325684,-5.159081935882568,-2.7265625
comment_case,read,4.0,trailing_commas,0.9522428512573242,0.7804560661315918,0.9114118814468384,0.8232012987136841,0.9373470544815063,0.85,0.0,0.025,1.2185547351837158,-5.159081935882568,-2.7265625
comment_case,read,8.0,trailing_commas,0.8936201333999634,0.7525780200958252,0.8463567495346069,0.8284360766410828,0.9373470544815063,0.825,0.0,0.025,0.942187488079071,-5.159081935882568,-2.7265625
comment_case,ctrl_family,0.5,trailing_commas,0.10005815327167511,0.009204314090311527,0.05628281086683273,0.14459505677223206,0.9373470544815063,0.0,0.0,0.025,-5.052490234375,-5.159081935882568,-2.7265625
comment_case,ctrl_family,1.0,trailing_commas,0.12496085464954376,0.02452009916305542,0.07695367187261581,0.28561171889305115,0.9373470544815063,0.0,0.0,0.025,-4.856054782867432,-5.159081935882568,-2.7265625
comment_case,ctrl_family,2.0,trailing_commas,0.13476333022117615,0.0528726801276207,0.09299100190401077,0.5947703123092651,0.9373470544815063,0.0,0.0,0.025,-4.324804782867432,-5.159081935882568,-2.7265625
comment_case,ctrl_family,4.0,trailing_commas,0.1430085450410843,0.1904158890247345,0.1268644779920578,1.585737943649292,0.9373470544815063,0.0,0.0,0.025,-2.5126953125,-5.159081935882568,-2.7265625
comment_case,ctrl_family,8.0,trailing_commas,0.1691395789384842,0.32673507928848267,0.1590610295534134,2.167292594909668,0.9373470544815063,0.05,0.0,0.025,-1.635009765625,-5.159081935882568,-2.7265625
comment_case,ctrl_random,0.5,trailing_commas,-0.0002789165882859379,-0.0008989344350993633,-0.016459111124277115,0.04042365029454231,0.9373470544815063,0.0,0.0,0.025,-5.171288967132568,-5.159081935882568,-2.7265625
comment_case,ctrl_random,1.0,trailing_commas,0.014912083745002747,0.00014070353063289076,-0.0005669168895110488,0.048952896147966385,0.9373470544815063,0.0,0.0,0.025,-5.177441596984863,-5.159081935882568,-2.7265625
comment_case,ctrl_random,2.0,trailing_commas,-0.0011307932436466217,-0.001658815424889326,-0.015693606808781624,0.07344219833612442,0.9373470544815063,0.0,0.0,0.025,-5.183178901672363,-5.159081935882568,-2.7265625
comment_case,ctrl_random,4.0,trailing_commas,-0.003811415284872055,-0.002113578375428915,-0.0183215644210577,0.1275394707918167,0.9373470544815063,0.0,0.0,0.025,-5.196533203125,-5.159081935882568,-2.7265625
comment_case,ctrl_random,8.0,trailing_commas,0.003386062802746892,-0.003520635887980461,-0.013871860690414906,0.249532550573349,0.9373470544815063,0.0,0.0,0.025,-5.212841987609863,-5.159081935882568,-2.7265625
comment_language,read,0.5,py_quotes,0.32118600606918335,0.027340508997440338,0.25228601694107056,0.08030501008033752,0.7477030158042908,0.075,0.075,0.2,-7.389330863952637,-7.526831150054932,-3.165332078933716
comment_language,read,1.0,py_quotes,0.745385468006134,0.4971340596675873,0.6487329006195068,0.5255436301231384,0.7477030158042908,0.325,0.075,0.2,-1.315820336341858,-7.526831150054932,-3.165332078933716
comment_language,read,2.0,py_quotes,0.7816953659057617,0.5916436314582825,0.6792042255401611,0.6062606573104858,0.7477030158042908,0.4,0.075,0.2,0.2523437440395355,-7.526831150054932,-3.165332078933716
comment_language,read,4.0,py_quotes,0.6428603529930115,0.46110373735427856,0.5120495557785034,0.6659291982650757,0.7477030158042908,0.35,0.075,0.2,-0.24531249701976776,-7.526831150054932,-3.165332078933716
comment_language,read,8.0,py_quotes,0.47230491042137146,0.36530476808547974,0.29398560523986816,0.9314937591552734,0.7477030158042908,0.375,0.075,0.2,-0.14218750596046448,-7.526831150054932,-3.165332078933716
comment_language,ctrl_family,0.5,py_quotes,0.06045932695269585,0.0007721730507910252,0.006673060357570648,0.053745757788419724,0.7477030158042908,0.075,0.075,0.2,-7.521899223327637,-7.526831150054932,-3.165332078933716
comment_language,ctrl_family,1.0,py_quotes,0.06144414097070694,-3.828911576420069e-05,0.00394251337274909,0.10232694447040558,0.7477030158042908,0.075,0.075,0.2,-7.517480373382568,-7.526831150054932,-3.165332078933716
comment_language,ctrl_family,2.0,py_quotes,0.09949875622987747,0.004145015962421894,0.019368432462215424,0.21011681854724884,0.7477030158042908,0.075,0.075,0.2,-7.485302925109863,-7.526831150054932,-3.165332078933716
comment_language,ctrl_family,4.0,py_quotes,0.2589395046234131,0.06359107792377472,0.0881282389163971,0.5621946454048157,0.7477030158042908,0.05,0.075,0.2,-7.095410346984863,-7.526831150054932,-3.165332078933716
comment_language,ctrl_family,8.0,py_quotes,0.27938365936279297,0.24133649468421936,0.1072746068239212,1.5684010982513428,0.7477030158042908,0.125,0.075,0.2,-5.291845798492432,-7.526831150054932,-3.165332078933716
comment_language,ctrl_random,0.5,py_quotes,-0.0463358536362648,0.0001939696230692789,-0.0034887860529124737,0.04747750610113144,0.7477030158042908,0.075,0.075,0.2,-7.529321193695068,-7.526831150054932,-3.165332078933716
comment_language,ctrl_random,1.0,py_quotes,-0.03932477906346321,0.0014994122320786119,0.0060519324615597725,0.08710503578186035,0.7477030158042908,0.075,0.075,0.2,-7.526358127593994,-7.526831150054932,-3.165332078933716
comment_language,ctrl_random,2.0,py_quotes,-0.00847040768712759,0.003066617762669921,0.023400038480758667,0.1854865849018097,0.7477030158042908,0.075,0.075,0.2,-7.527551174163818,-7.526831150054932,-3.165332078933716
comment_language,ctrl_random,4.0,py_quotes,0.07690859586000443,0.016856495290994644,0.045294806361198425,0.41584253311157227,0.7477030158042908,0.05,0.075,0.2,-7.367444038391113,-7.526831150054932,-3.165332078933716
comment_language,ctrl_random,8.0,py_quotes,0.25977882742881775,0.11498658359050751,0.08979704231023788,1.139664888381958,0.7477030158042908,0.075,0.075,0.2,-6.164968490600586,-7.526831150054932,-3.165332078933716
docstring_quotes,read,0.5,py_literal_ctor,0.8038479089736938,0.2954673171043396,0.7975223660469055,0.2954777181148529,0.7994625568389893,0.0,0.0,0.0,-2.4625000953674316,-8.532812118530273,-5.417187690734863
docstring_quotes,read,1.0,py_literal_ctor,0.8622398376464844,0.7315898537635803,0.859576404094696,0.6643166542053223,0.7994625568389893,1.0,0.0,0.0,4.056250095367432,-8.532812118530273,-5.417187690734863
docstring_quotes,read,2.0,py_literal_ctor,0.8737837672233582,1.3114194869995117,0.8633869290351868,1.1781909465789795,0.7994625568389893,1.0,0.0,0.0,6.3515625,-8.532812118530273,-5.417187690734863
docstring_quotes,read,4.0,py_literal_ctor,0.8092269897460938,1.6959342956542969,0.797204852104187,1.7459863424301147,0.7994625568389893,1.0,0.0,0.0,7.631249904632568,-8.532812118530273,-5.417187690734863
docstring_quotes,read,8.0,py_literal_ctor,0.41994839906692505,1.1036157608032227,0.38538578152656555,2.2857556343078613,0.7994625568389893,1.0,0.0,0.0,5.4609375,-8.532812118530273,-5.417187690734863
docstring_quotes,ctrl_family,0.5,py_literal_ctor,0.10193829238414764,0.03297402709722519,0.07702325284481049,0.38432246446609497,0.7994625568389893,0.0,0.0,0.0,-8.037500381469727,-8.532812118530273,-5.417187690734863
docstring_quotes,ctrl_family,1.0,py_literal_ctor,0.1266355663537979,0.08949741721153259,0.0874960646033287,0.855571448802948,0.7994625568389893,0.0,0.0,0.0,-7.303124904632568,-8.532812118530273,-5.417187690734863
docstring_quotes,ctrl_family,2.0,py_literal_ctor,0.167059063911438,0.2374906688928604,0.11562523990869522,1.7111232280731201,0.7994625568389893,0.0,0.0,0.0,-5.0546875,-8.532812118530273,-5.417187690734863
docstring_quotes,ctrl_family,4.0,py_literal_ctor,0.15946237742900848,0.30251654982566833,0.11944197118282318,2.186964511871338,0.7994625568389893,0.0,0.0,0.0,-3.7953124046325684,-8.532812118530273,-5.417187690734863
docstring_quotes,ctrl_family,8.0,py_literal_ctor,0.13656428456306458,0.2594429850578308,0.10675318539142609,2.0236926078796387,0.7994625568389893,0.0,0.0,0.0,-3.854687452316284,-8.532812118530273,-5.417187690734863
docstring_quotes,ctrl_random,0.5,py_literal_ctor,0.05149348825216293,0.006493468303233385,0.0431133434176445,0.1339573860168457,0.7994625568389893,0.0,0.0,0.0,-8.493749618530273,-8.532812118530273,-5.417187690734863
docstring_quotes,ctrl_random,1.0,py_literal_ctor,0.06790772825479507,0.014856010675430298,0.05081245303153992,0.23810836672782898,0.7994625568389893,0.0,0.0,0.0,-8.432812690734863,-8.532812118530273,-5.417187690734863
docstring_quotes,ctrl_random,2.0,py_literal_ctor,0.0975249856710434,0.033461712300777435,0.06166200712323189,0.4320339262485504,0.7994625568389893,0.0,0.0,0.0,-8.282812118530273,-8.532812118530273,-5.417187690734863
docstring_quotes,ctrl_random,4.0,py_literal_ctor,0.14882183074951172,0.08938188850879669,0.0760539323091507,0.9112526178359985,0.7994625568389893,0.0,0.0,0.0,-7.584374904632568,-8.532812118530273,-5.417187690734863
docstring_quotes,ctrl_random,8.0,py_literal_ctor,0.13315199315547943,0.15743476152420044,0.09992443770170212,1.3501737117767334,0.7994625568389893,0.0,0.0,0.0,-6.025000095367432,-8.532812118530273,-5.417187690734863
docstring_style,read,0.5,line_wrap,0.23376145958900452,0.008842532522976398,0.16900794208049774,0.048694826662540436,0.9250421524047852,0.0,0.0,0.0,-8.271093368530273,-8.449999809265137,-8.145312309265137
docstring_style,read,1.0,line_wrap,0.26287099719047546,0.017322160303592682,0.18891654908657074,0.08594252169132233,0.9250421524047852,0.0,0.0,0.0,-8.080469131469727,-8.449999809265137,-8.145312309265137
docstring_style,read,2.0,line_wrap,0.296259343624115,0.038522522896528244,0.212611123919487,0.16597309708595276,0.9250421524047852,0.0,0.0,0.0,-7.660937309265137,-8.449999809265137,-8.145312309265137
docstring_style,read,4.0,line_wrap,0.34821218252182007,0.0891704261302948,0.25843796133995056,0.3211440145969391,0.9250421524047852,0.0,0.0,0.0,-6.703906059265137,-8.449999809265137,-8.145312309265137
docstring_style,read,8.0,line_wrap,0.4207926392555237,0.20613588392734528,0.33760279417037964,0.5786298513412476,0.9250421524047852,0.0,0.0,0.0,-4.621874809265137,-8.449999809265137,-8.145312309265137
docstring_style,ctrl_family,0.5,line_wrap,0.055854152888059616,0.005737246014177799,0.044878292828798294,0.12432195991277695,0.9250421524047852,0.0,0.0,0.0,-8.440625190734863,-8.449999809265137,-8.145312309265137
docstring_style,ctrl_family,1.0,line_wrap,0.07866046577692032,0.010912162251770496,0.04342760890722275,0.24691930413246155,0.9250421524047852,0.0,0.0,0.0,-8.4296875,-8.449999809265137,-8.145312309265137
docstring_style,ctrl_family,2.0,line_wrap,0.11947555840015411,0.02622004970908165,0.04799582436680794,0.5098587870597839,0.9250421524047852,0.0,0.0,0.0,-8.072656631469727,-8.449999809265137,-8.145312309265137
docstring_style,ctrl_family,4.0,line_wrap,0.14428558945655823,0.06920377910137177,0.06500936299562454,0.9608131647109985,0.9250421524047852,0.0,0.0,0.0,-6.96484375,-8.449999809265137,-8.145312309265137
docstring_style,ctrl_family,8.0,line_wrap,0.27454695105552673,0.29486387968063354,0.21925577521324158,1.2504780292510986,0.9250421524047852,0.0,0.0,0.0,-3.262500047683716,-8.449999809265137,-8.145312309265137
docstring_style,ctrl_random,0.5,line_wrap,0.04910845309495926,0.0024859169498085976,0.061503373086452484,0.03971780836582184,0.9250421524047852,0.0,0.0,0.0,-8.431249618530273,-8.449999809265137,-8.145312309265137
docstring_style,ctrl_random,1.0,line_wrap,0.03708015754818916,0.003916709218174219,0.05732228234410286,0.06522100418806076,0.9250421524047852,0.0,0.0,0.0,-8.42578125,-8.449999809265137,-8.145312309265137
