icl_example_index,token_role,layer,target_mode,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,train_r2,test_mse_fv,test_r2_fv,test_r2_fv_testmean_baseline,test_mse_pp,test_r2_pp,test_r2_pp_testmean_baseline
2,pre_label_token,10,perprompt,31622.776601683792,0.4092791676521301,False,3400,1190,0.18701501190662384,0.6675905790652675,0.24734964450868238,0.2568650367896791,0.11512116095391989,0.5947936659099675,0.18122014679616727,0.1045197732065114
2,pre_label_token,11,perprompt,31622.776601683792,0.40917983651161194,False,3400,1190,0.18724368512630463,0.6671841243546942,0.24963452956255744,0.2500003494608415,0.10694711874802643,0.5959736671768316,0.1795957830555326,0.10274324486966113
2,pre_label_token,12,perprompt,31622.776601683792,0.4071352183818817,False,3400,1190,0.18600675463676453,0.6693827037284711,0.24861823170124983,0.25305370526927096,0.11058286471170142,0.5945673517820214,0.18153168583748214,0.10486049611301673
2,pre_label_token,13,perprompt,31622.776601683792,0.4041140079498291,False,3400,1190,0.1825036257505417,0.675609332450183,0.2442931567921358,0.2660479199561391,0.12605556640879167,0.5912538736808199,0.18609294677348287,0.10984903968972026
2,pre_label_token,14,perprompt,31622.776601683792,0.40497466921806335,False,3400,1190,0.18184907734394073,0.6767727580735795,0.24487415762508616,0.2643023664766613,0.1239770700213515,0.5921254294259207,0.18489318234098706,0.10853688560836838
2,pre_label_token,15,perprompt,31622.776601683792,0.4063491225242615,False,3400,1190,0.18081258237361908,0.6786150737752645,0.24583570977219013,0.26141348818099097,0.12053717363782634,0.5930545582490809,0.18361416407795506,0.10713805348057326
2,pre_label_token,16,perprompt,31622.776601683792,0.4067545533180237,False,3400,1190,0.18046021461486816,0.6792413890718192,0.24455070175042673,0.265274154287364,0.12513421443293848,0.591959284934677,0.1851218931863573,0.10878702126923123
2,pre_label_token,17,perprompt,31622.776601683792,0.4102112650871277,False,3400,1190,0.1813226044178009,0.6777085362163702,0.2464954119770467,0.25943148503435354,0.11817712771049493,0.5948302453305541,0.18116979237187747,0.10446470175952027
2,pre_label_token,18,perprompt,10000.0,0.4124152660369873,False,3400,1190,0.15285944938659668,0.7283003084245936,0.25059456865326696,0.24711601697767982,0.10351263523496823,0.5963492193141905,0.17907880625917305,0.10217783953263493
2,pre_label_token,19,perprompt,10000.0,0.4148145020008087,False,3400,1190,0.15211015939712524,0.7296321322657553,0.25278123647225004,0.2405464125925959,0.09568995942363001,0.5988855217685218,0.17558738819226938,0.09835935788564765
2,pre_label_token,20,perprompt,10000.0,0.4189065992832184,False,3400,1190,0.15292774140834808,0.7281789229209733,0.25498456393971164,0.2339267561151236,0.08780768469742828,0.6019715317157136,0.17133925490443147,0.09371327463731571
2,pre_label_token,21,perprompt,10000.0,0.4222530424594879,False,3400,1190,0.15251708030700684,0.7289088515908997,0.2559801181825269,0.23093572224047232,0.0842461478116987,0.6036751306357504,0.1689941181728022,0.09114845386884673
2,pre_label_token,22,perprompt,10000.0,0.42554736137390137,False,3400,1190,0.15205657482147217,0.7297273760517076,0.2560960865822159,0.23058730786289117,0.08383127766669951,0.6042326502439355,0.16822664896606532,0.09030909088670136
2,pre_label_token,23,perprompt,10000.0,0.4277632236480713,False,3400,1190,0.151149719953537,0.7313392632389921,0.2573486135787323,0.2268242274455935,0.07935043583346046,0.6062467462876264,0.1654540887363447,0.08727680711274921
2,pre_label_token,24,perprompt,10000.0,0.42940470576286316,False,3400,1190,0.15009234845638275,0.7332186858773064,0.25870387774555625,0.2227524844327684,0.07450205780194141,0.608069546483144,0.16294486215569093,0.08453252514400278
2,pre_label_token,25,perprompt,10000.0,0.4301505386829376,False,3400,1190,0.1492409110069275,0.734732071496194,0.2605804026627741,0.2171146704868867,0.06778890002285076,0.610181016681575,0.16003825881035993,0.08135364157390634
2,pre_label_token,26,perprompt,10000.0,0.4306143522262573,False,3400,1190,0.14828425645828247,0.7364324750162519,0.2611561606912052,0.21538486844037052,0.06572915946093671,0.6113230184346687,0.15846620436299774,0.07963432267817727
2,pre_label_token,27,perprompt,10000.0,0.43265533447265625,False,3400,1190,0.14814786612987518,0.7366749017050227,0.26375107164142514,0.20758874220232337,0.05644601780282121,0.6141601113712086,0.15456072474671456,0.07536299167407157
2,pre_label_token,28,perprompt,10000.0,0.4352218508720398,False,3400,1190,0.14915843307971954,0.7348786717062177,0.2675672386874672,0.19612348554914338,0.042793904123761384,0.6188815461487329,0.14806130167680243,0.06825472585402481
2,first_label_token,0,perprompt,31622.776601683792,0.536673367023468,False,3400,1190,0.2439684420824051,0.5663588300630495,0.3016833986554827,0.09362521298009296,-0.07925465626601635,0.6674518136417165,0.0812005417742322,-0.004869311342129201
2,first_label_token,1,perprompt,31622.776601683792,0.5120030045509338,False,3400,1190,0.2362738698720932,0.5800355304877584,0.2955792082457983,0.11196458567068268,-0.05741727326202262,0.6597815313259092,0.09175928338248462,0.006678535485091119
2,first_label_token,2,perprompt,31622.776601683792,0.49145710468292236,False,3400,1190,0.22333943843841553,0.6030258071460597,0.2814655223814379,0.1543676117449948,-0.00692639025661812,0.6435379861783581,0.11411978967851988,0.031133694183538063
2,first_label_token,3,perprompt,31622.776601683792,0.48817887902259827,False,3400,1190,0.22012436389923096,0.6087404343031884,0.28174522223592807,0.15352728411287164,-0.00792700007360092,0.6432198147813813,0.11455777741215145,0.03161271104443231
2,first_label_token,4,perprompt,31622.776601683792,0.47055619955062866,False,3400,1190,0.2054046243429184,0.6349040029511801,0.2653708065257353,0.20272242583444178,0.05065151129832335,0.6222035928934562,0.1434882453349542,0.06325328191996382
2,first_label_token,5,perprompt,31622.776601683792,0.4483524262905121,False,3400,1190,0.1945868581533432,0.6541320176341909,0.24988472561876313,0.249248662764897,0.10605205703815834,0.5990735446705537,0.17532856000873598,0.09807628360190201
2,first_label_token,6,perprompt,10000.0,0.44362327456474304,False,3400,1190,0.15834961831569672,0.7185418197559555,0.257852418082101,0.22531060189816332,0.07754810478530949,0.6024080164292279,0.17073839966648907,0.09305613342574659
2,first_label_token,7,perprompt,10000.0,0.4324617087841034,False,3400,1190,0.15392452478408813,0.7264071925055959,0.24658660728390477,0.2591574987056424,0.11785088185144255,0.5878914552576402,0.19072157787823585,0.11491126443207211
2,first_label_token,8,perprompt,10000.0,0.42604950070381165,False,3400,1190,0.15279515087604523,0.728414595670529,0.23966160621963628,0.27996290726545114,0.1426246668080151,0.5804004637133173,0.20103351176143947,0.12618918346766872
2,first_label_token,9,perprompt,10000.0,0.41922932863235474,False,3400,1190,0.1523604393005371,0.729187272802782,0.23568973541259766,0.29189595884483677,0.15683380155552828,0.575856037300174,0.20728926901762434,0.1330309577304497
2,first_label_token,10,perprompt,10000.0,0.41620612144470215,False,3400,1190,0.15182428061962128,0.7301402668690624,0.23226361475070986,0.302189363782141,0.16909054718273553,0.5716720036097935,0.21304891759351918,0.1393301496228876
2,first_label_token,11,perprompt,10000.0,0.41442984342575073,False,3400,1190,0.15107816457748413,0.7314664491845267,0.2280573548389082,0.3148266118000982,0.18413819519886387,0.5676664240220014,0.21856291018432994,0.14536067335455494
2,first_label_token,12,perprompt,10000.0,0.4136993885040283,False,3400,1190,0.15082283318042755,0.7319202874137509,0.23069670701227268,0.3068969667660483,0.17469606767270718,0.570321264186827,0.21490831571733937,0.1413637295248632
2,first_label_token,13,perprompt,10000.0,0.41053780913352966,False,3400,1190,0.1499861776828766,0.7334073988847896,0.2296983109802759,0.3098965384855913,0.1782677708924808,0.5692918152368369,0.21632543245624114,0.14291359670073356
2,first_label_token,14,perprompt,10000.0,0.41048309206962585,False,3400,1190,0.1487370878458023,0.735627590864055,0.22980221259493788,0.3095843774443142,0.17789606896285104,0.5700146106110902,0.21533044827206682,0.1418254059502969
2,first_label_token,15,perprompt,10000.0,0.4088968336582184,False,3400,1190,0.14806409180164337,0.7368238062001904,0.22968001886576164,0.3099514951437,0.17833320985879597,0.5708240989877397,0.2142161244112213,0.1406066962083231
2,first_label_token,16,perprompt,10000.0,0.4095889925956726,False,3400,1190,0.14759857952594757,0.7376512299691406,0.2301918109925855,0.3084138716549174,0.17650230355643848,0.5725283967346705,0.21187002568988944,0.1380408233343906
2,first_label_token,17,perprompt,10000.0,0.41072094440460205,False,3400,1190,0.146912083029747,0.738871441654017,0.2307310473017332,0.306793795120924,0.17457321730220965,0.5733807796189765,0.21069665419505723,0.13675753458687934
2,first_label_token,18,perprompt,10000.0,0.4122515618801117,False,3400,1190,0.14689244329929352,0.7389063502496468,0.23159008907670733,0.3042128980304528,0.17150004575979194,0.5752942061223904,0.2080626734360579,0.13387681191373457
2,first_label_token,19,perprompt,10000.0,0.41439583897590637,False,3400,1190,0.14589925110340118,0.7406716975303149,0.2336473336740702,0.2980321315643736,0.16414037392939895,0.5778526498490021,0.20454077618165345,0.13002499589777283
2,first_label_token,20,perprompt,10000.0,0.4158746898174286,False,3400,1190,0.14512330293655396,0.7420509048901274,0.23459878408608317,0.2951736028273214,0.1607366159104041,0.5792930090126871,0.2025580094976832,0.12785649070936012
2,first_label_token,21,perprompt,10000.0,0.4164372980594635,False,3400,1190,0.14494214951992035,0.7423728956314568,0.235439677198394,0.29264723140955695,0.15772837014372243,0.5804984757880203,0.20089859049926573,0.1260416232633259
2,first_label_token,22,perprompt,10000.0,0.41918426752090454,False,3400,1190,0.14448094367980957,0.7431926649359631,0.2362786525437812,0.29012662171283765,0.15472698507567784,0.5814490662903345,0.19959002856165486,0.12461047991498875
2,first_label_token,23,perprompt,10000.0,0.42063286900520325,False,3400,1190,0.14392150938510895,0.744187030190691,0.23780392238071987,0.2855441152515459,0.14927042173505445,0.5833692021730568,0.19694681181895224,0.12171965606416002
2,first_label_token,24,perprompt,10000.0,0.4218766391277313,False,3400,1190,0.14339514076709747,0.7451226229312287,0.2384480652688932,0.2836088583707216,0.14696603835015498,0.5844088033467781,0.19551571975258353,0.12015450440203768
2,first_label_token,25,perprompt,10000.0,0.42288514971733093,False,3400,1190,0.1427018642425537,0.7463548857625478,0.24078326505773207,0.27659300592179437,0.1386119981323375,0.5872178278049501,0.19164887858508495,0.11592543135865896
2,first_label_token,26,perprompt,10000.0,0.4248107969760895,False,3400,1190,0.14220422506332397,0.7472394134254114,0.24205471327324876,0.2727730787707422,0.13406346674839964,0.5890652504287848,0.1891057573122069,0.11314407956392536
2,first_label_token,27,perprompt,10000.0,0.4259255528450012,False,3400,1190,0.14181333780288696,0.7479341951253828,0.24415768294775186,0.26645493630969885,0.12654021613763078,0.5911957780854041,0.18617291988989726,0.10993650440217484
2,first_label_token,28,perprompt,10000.0,0.4271325469017029,False,3400,1190,0.14180003106594086,0.747957847155654,0.24688908552923122,0.25824873588870334,0.11676878367785182,0.5943233522046514,0.1818675702787449,0.10522784500962357
2,last_label_token,0,perprompt,31622.776601683792,0.5120802521705627,False,3400,1190,0.2199666053056717,0.6090208419677812,0.295132060010894,0.11330799365396571,-0.05581762668978052,0.6593168114413734,0.09239900653464528,0.007378185618323263
2,last_label_token,1,perprompt,31622.776601683792,0.48660144209861755,False,3400,1190,0.2080933004617691,0.6301250215066614,0.2856367864528624,0.14183550490321706,-0.021848842707311356,0.6468574748319738,0.10955025474851854,0.02613610153461421
2,last_label_token,2,perprompt,31622.776601683792,0.46711745858192444,False,3400,1190,0.1950221061706543,0.6533583870046369,0.2719927763738552,0.18282744143194862,0.02696180273601001,0.6306419949571626,0.13187212700856588,0.05054900709850629
2,last_label_token,3,perprompt,31622.776601683792,0.4613751173019409,False,3400,1190,0.19099070131778717,0.6605239986795122,0.26984918979035705,0.18926761295526018,0.03463035795535663,0.6278572274857208,0.13570557654267545,0.05474156049948886
2,last_label_token,4,perprompt,31622.776601683792,0.44452041387557983,False,3400,1190,0.18115483224391937,0.6780067424972476,0.2557604204706785,0.23159577999530023,0.08503210348423529,0.6086681782698431,0.1621207988299883,0.083631266507869
2,last_label_token,5,perprompt,31622.776601683792,0.4334387481212616,False,3400,1190,0.17574860155582428,0.6876160353243205,0.24417459343661782,0.26640413059479173,0.12647971985600015,0.5920522545566078,0.18499391325355075,0.10864705263320995
2,last_label_token,6,perprompt,10000.0,0.4288015365600586,False,3400,1190,0.1437399983406067,0.7445096565968876,0.24634739851751247,0.25987617529062645,0.11870663717672436,0.5902127947126116,0.18752607313917669,0.11141641621706588
2,last_label_token,7,perprompt,10000.0,0.41792166233062744,False,3400,1190,0.14254213869571686,0.7466387895839107,0.23445353788488052,0.2956099791584925,0.16125622567233178,0.5748520089798614,0.20867139227789866,0.13454255336354215
2,last_label_token,8,perprompt,10000.0,0.4113028645515442,False,3400,1190,0.14227277040481567,0.7471175776591769,0.2293801211509384,0.31085250503888184,0.17940607633593397,0.5688111345307166,0.21698712692367117,0.14363727634361168
2,last_label_token,9,perprompt,10000.0,0.4067659080028534,False,3400,1190,0.14282986521720886,0.7461273707121227,0.22579819174373852,0.32161402031628916,0.1922202186068228,0.5644432452546448,0.22299986704725883,0.15021326849638894
2,last_label_token,10,perprompt,10000.0,0.40481069684028625,False,3400,1190,0.14331933856010437,0.7452573573970626,0.22514586568880482,0.323573862626947,0.19455387679062908,0.5635695545613265,0.22420257040242375,0.15152863680819362
2,last_label_token,11,perprompt,10000.0,0.4035664498806,False,3400,1190,0.14343872666358948,0.7450451512755252,0.22148503856498655,0.3345724174677345,0.20765027101309574,0.5601414912888983,0.2289215667600566,0.15668969189770943
2,last_label_token,12,perprompt,10000.0,0.4024489223957062,False,3400,1190,0.14332985877990723,0.7452386582555491,0.2226165499005999,0.3311729153724987,0.20360235560568196,0.5610892031373096,0.22761696751397253,0.1552628824516945
2,last_label_token,13,perprompt,10000.0,0.40038976073265076,False,3400,1190,0.14357595145702362,0.7448012413687306,0.222701218548943,0.33091853767571044,0.20329945848449038,0.56118654523577,0.2274829685263302,0.1551163309172685
2,last_label_token,14,perprompt,10000.0,0.4002654552459717,False,3400,1190,0.14345519244670868,0.7450158842055927,0.22399019433670686,0.3270459508502005,0.19868822323933544,0.5630929321801963,0.22485867826910455,0.15224620651750842
2,last_label_token,15,perprompt,10000.0,0.39989665150642395,False,3400,1190,0.14364539086818695,0.7446778164403276,0.22469253059194869,0.32493585836053007,0.19617565649846613,0.564876303151876,0.22240372908909622,0.14956128646252864
2,last_label_token,16,perprompt,10000.0,0.4011703133583069,False,3400,1190,0.14379851520061493,0.7444056459329738,0.2264371615498006,0.3196943053950746,0.18993434161962608,0.5672670765083377,0.21911264317133916,0.14596190336523074
2,last_label_token,17,perprompt,10000.0,0.40160250663757324,False,3400,1190,0.14402994513511658,0.7439942913057149,0.22758077252812747,0.3162584512462079,0.1858431404503973,0.5685241859500147,0.21738213401646644,0.14406928629067772
2,last_label_token,18,perprompt,10000.0,0.4027875065803528,False,3400,1190,0.1442401260137558,0.7436207057659889,0.22834301395576542,0.313968380215743,0.18311626647044532,0.570212946018251,0.21505742412122653,0.14152680587170685
2,last_label_token,19,perprompt,10000.0,0.40470609068870544,False,3400,1190,0.1438443809747696,0.7443241219137411,0.229960193954596,0.309109739721949,0.177330899918833,0.5725830398687796,0.2117948051556291,0.13795855640901933
2,last_label_token,20,perprompt,10000.0,0.40529993176460266,False,3400,1190,0.14362183213233948,0.7447196908634617,0.23136166324134635,0.3048991784780938,0.17231722578203879,0.5742843627929688,0.209452801509728,0.1353971622225646
2,last_label_token,21,perprompt,10000.0,0.4067901074886322,False,3400,1190,0.14386601746082306,0.7442856641892688,0.23278972401338466,0.3006087260240433,0.16720842216698395,0.5763234627347033,0.20664582146496413,0.13232723430817528
2,last_label_token,22,perprompt,10000.0,0.40910640358924866,False,3400,1190,0.14380769431591034,0.7443893305347128,0.2339289104237276,0.29718616500592887,0.16313304963008934,0.577490227963744,0.20503967816231838,0.1305706332348976
2,last_label_token,23,perprompt,10000.0,0.4103758931159973,False,3400,1190,0.14350105822086334,0.7449343601863601,0.23536776694930903,0.29286327789070055,0.15798562484021583,0.5793102681135931,0.20253425099970968,0.12783050660011464
2,last_label_token,24,perprompt,10000.0,0.4115760326385498,False,3400,1190,0.14311501383781433,0.7456205339245865,0.23616627124177308,0.2904642590476283,0.15512902258921035,0.5805293459852202,0.2008560952660775,0.12599514722840133
2,last_label_token,25,perprompt,10000.0,0.41238653659820557,False,3400,1190,0.14251935482025146,0.7466792867331657,0.23827754910252674,0.284121155549362,0.14757604992964468,0.58306029183524,0.19737205098262722,0.12218473011457687
2,last_label_token,26,perprompt,10000.0,0.41344571113586426,False,3400,1190,0.14201398193836212,0.747577560648785,0.23962157353633592,0.28008318108549535,0.14276788138345176,0.5850514580221737,0.1946310554884203,0.11918696794787476
2,last_label_token,27,perprompt,10000.0,0.41458114981651306,False,3400,1190,0.14162032306194305,0.7482772687514779,0.2410984295756877,0.2756461285857813,0.13748451556283137,0.5866134387104451,0.19248086729384117,0.1168353577994371
2,last_label_token,28,perprompt,10000.0,0.4154060184955597,False,3400,1190,0.14163877069950104,0.748244479038739,0.24269710508715206,0.27084308280111025,0.1317653477289502,0.5886296087954225,0.18970545198459066,0.11379995149229749
