icl_example_index,token_role,layer,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,train_mean_squared_l2,test_mean_squared_l2,test_r2,test_r2_testmean_baseline,train_r2
1,pre_label_token,0,4096,4096,0.1,0.19794093072414398,True,3400,1190,0.19782809913158417,0.2171173656688017,810.3038940429688,889.3127494747899,8.478048341142852e-08,-0.1416727984516628,0.0
1,pre_label_token,1,4096,4096,3162277.6601683795,0.19791536033153534,False,3400,1190,0.19741304218769073,0.21781356074229008,808.6038818359375,892.1643579306723,-0.003206452901659551,-0.1453336156109415,0.0020980687056865177
1,pre_label_token,2,4096,4096,3162277.6601683795,0.19791141152381897,False,3400,1190,0.19742929935455322,0.2176594565896427,808.67041015625,891.5331210609244,-0.002496679461347018,-0.14452328651237312,0.0020158904563182256
1,pre_label_token,3,4096,4096,3162277.6601683795,0.19790080189704895,False,3400,1190,0.19742123782634735,0.2176716844574744,808.6373901367188,891.583206407563,-0.0025529986173820074,-0.14458758456630139,0.002056640623970152
1,pre_label_token,4,4096,4096,3162277.6601683795,0.19790472090244293,False,3400,1190,0.1973964124917984,0.21770841614538883,808.5357666015625,891.7336659663865,-0.002722177552872296,-0.1447807315713967,0.002182130049678266
1,pre_label_token,5,4096,4096,3162277.6601683795,0.1979072391986847,False,3400,1190,0.1973768025636673,0.21774432719254694,808.4553833007812,891.8807641806723,-0.0028875767783231865,-0.14496956338398825,0.0022812561506577733
1,pre_label_token,6,4096,4096,3162277.6601683795,0.19790887832641602,False,3400,1190,0.1973823755979538,0.21771011031976267,808.4782104492188,891.7405987394958,-0.00272998058707441,-0.14478964008404605,0.002253085055090698
1,pre_label_token,7,4096,4096,3162277.6601683795,0.19790959358215332,False,3400,1190,0.1973809003829956,0.21774256409717208,808.47216796875,891.873575367647,-0.0028794563075356105,-0.14496029246259345,0.002260542109799646
1,pre_label_token,8,4096,4096,3162277.6601683795,0.19790121912956238,False,3400,1190,0.19737361371517181,0.2177500604581432,808.4423217773438,891.9042476365546,-0.002913983072875048,-0.14499971073474205,0.002297375440634686
1,pre_label_token,9,4096,4096,3162277.6601683795,0.19788946211338043,False,3400,1190,0.1973598301410675,0.21782851179106896,808.3858642578125,892.2256039915966,-0.003275314493938364,-0.14541223302436967,0.0023670499417031143
1,pre_label_token,10,4096,4096,3162277.6601683795,0.19788695871829987,False,3400,1190,0.1973530352115631,0.21782525006462547,808.3580322265625,892.2122045693277,-0.0032602916229813594,-0.14539508181978933,0.0024013975876352456
1,pre_label_token,11,4096,4096,1000000.0,0.19787061214447021,False,3400,1190,0.19660711288452148,0.21827192386659253,805.302734375,894.0417804621849,-0.00531758336803323,-0.14774383604272256,0.006171955614103886
1,pre_label_token,12,4096,4096,1000000.0,0.1978677362203598,False,3400,1190,0.1966012716293335,0.2182662931810908,805.27880859375,894.018743434874,-0.005291649537236154,-0.14771422809103196,0.006201482537799952
1,pre_label_token,13,4096,4096,1000000.0,0.19787415862083435,False,3400,1190,0.19658377766609192,0.2182243667730764,805.2071533203125,893.847006302521,-0.005098544741907185,-0.14749376558026328,0.0062899126613181755
1,pre_label_token,14,4096,4096,1000000.0,0.19785362482070923,False,3400,1190,0.19653768837451935,0.21808605194091796,805.0183715820312,893.280455619748,-0.004461493808620487,-0.1467664617968405,0.006522889128133924
1,pre_label_token,15,4096,4096,1000000.0,0.19785471260547638,False,3400,1190,0.19653387367725372,0.21806215879296054,805.0027465820312,893.1826155462185,-0.004351446664956349,-0.14664082395571998,0.006542172017078296
1,pre_label_token,16,4096,4096,1000000.0,0.19785423576831818,False,3400,1190,0.19654127955436707,0.21807775577577224,805.0330810546875,893.2464876575631,-0.004423283302442016,-0.14672283789762286,0.006504736095963692
1,pre_label_token,17,4096,4096,1000000.0,0.19784283638000488,False,3400,1190,0.19651000201702118,0.21805053037755628,804.9049682617188,893.1349789915967,-0.004297888468989042,-0.1465796780150661,0.006662840720550345
1,pre_label_token,18,4096,4096,1000000.0,0.19783827662467957,False,3400,1190,0.19650565087795258,0.21808410933037767,804.8871459960938,893.2725183823529,-0.004452546526261925,-0.14675624692708555,0.006684835265752476
1,pre_label_token,19,4096,4096,1000000.0,0.19784094393253326,False,3400,1190,0.19649118185043335,0.21811575689235654,804.827880859375,893.4021139705883,-0.004598308976899057,-0.1469226599661222,0.00675797466092809
1,pre_label_token,20,4096,4096,1000000.0,0.19783556461334229,False,3400,1190,0.19644805788993835,0.2179925806382123,804.6512451171875,892.8976102941176,-0.004030983358693119,-0.14627495968503945,0.006975961694541066
1,pre_label_token,21,4096,4096,1000000.0,0.19783006608486176,False,3400,1190,0.1964365839958191,0.21797172642555557,804.604248046875,892.8121520483194,-0.003934932953768344,-0.14616530154115948,0.007033961008944045
1,pre_label_token,22,4096,4096,1000000.0,0.1978280395269394,False,3400,1190,0.1964206099510193,0.21794883503633386,804.538818359375,892.7184086134454,-0.003829499713960738,-0.14604493126901352,0.007114708106398471
1,pre_label_token,23,4096,4096,1000000.0,0.19782909750938416,False,3400,1190,0.19641131162643433,0.21793553648876543,804.5006103515625,892.6639640231092,-0.0037682492174837545,-0.14597500323736567,0.007161710148200329
1,pre_label_token,24,4096,4096,1000000.0,0.19783037900924683,False,3400,1190,0.19640202820301056,0.21792469986346588,804.4627075195312,892.6195640756303,-0.0037183378511247422,-0.1459180207832289,0.0072086368662172
1,pre_label_token,25,4096,4096,1000000.0,0.1978338211774826,False,3400,1190,0.1964046061038971,0.2179374742908638,804.4732055664062,892.671881565126,-0.0037771743531038737,-0.14598519282278954,0.0071956058514227594
1,pre_label_token,26,4096,4096,1000000.0,0.1978403478860855,False,3400,1190,0.19641047716140747,0.21792964133895745,804.497314453125,892.6398043592437,-0.0037410973160685312,-0.14594400464746538,0.00716592828015683
1,pre_label_token,27,4096,4096,1000000.0,0.19783847033977509,False,3400,1190,0.1964067965745926,0.21794151498490022,804.4822387695312,892.6884519432773,-0.003795784995699991,-0.14600644008900443,0.007184533255036762
1,pre_label_token,28,4096,4096,1000000.0,0.19783851504325867,False,3400,1190,0.19641368091106415,0.21794209360074596,804.5104370117188,892.6907825630252,-0.0037984499865675314,-0.14600948263684388,0.007149733666395042
1,first_label_token,0,4096,4096,3162277.6601683795,0.19793546199798584,False,3400,1190,0.19732291996479034,0.21719662802559989,808.2346801757812,889.6374015231092,-0.00036498205714208254,-0.14208958536513205,0.0025536269569966796
1,first_label_token,1,4096,4096,100000000.0,0.19794093072414398,True,3400,1190,0.19781193137168884,0.21712409107624983,810.2376708984375,889.3402704831933,-3.089112444820685e-05,-0.1417081628027288,8.17263066585916e-05
1,first_label_token,2,4096,4096,100000000.0,0.1979409009218216,True,3400,1190,0.19781167805194855,0.21712469854274719,810.2367553710938,889.3427389705882,-3.3688995746850026e-05,-0.1417113570565549,8.3006811002595e-05
1,first_label_token,3,4096,4096,31622776.60168379,0.197940856218338,False,3400,1190,0.1977762132883072,0.21713926491617155,810.0913696289062,889.4024290966387,-0.00010077884894466038,-0.14178795172349679,0.00026227741915707536
1,first_label_token,4,4096,4096,3162277.6601683795,0.19793637096881866,False,3400,1190,0.19733040034770966,0.2173250823461709,808.2652587890625,890.1635241596639,-0.0009566174119877147,-0.14276503941362684,0.0025158144169573626
1,first_label_token,5,4096,4096,3162277.6601683795,0.19793808460235596,False,3400,1190,0.1973339021205902,0.21735594132367303,808.2796630859375,890.2898831407563,-0.0010987477975090698,-0.142927305822367,0.0024981133274967204
1,first_label_token,6,4096,4096,3162277.6601683795,0.19793851673603058,False,3400,1190,0.19733303785324097,0.2173421443009577,808.276123046875,890.2334230567227,-0.0010352014224730421,-0.14285475664839753,0.002502482107023196
