icl_example_index,token_role,layer,k_act,k_fv,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,pca_train_mse,pca_test_mse,fv_recon_floor_test_mse,train_mean_squared_l2,test_mean_squared_l2
2,pre_label_token,0,16,16,16,16,0.01,91.58484649658203,True,3400,1190,0.3306625949635225,0.33284623282296316,82.65532542509192,39.63892504267332,0.1780068725347519,1354.3939889705882,1363.3382221638656
2,pre_label_token,1,16,16,16,16,1000.0,74.57073974609375,False,3400,1190,0.1542497999527875,0.29916586515282384,37.493647712258735,31.016727325695904,0.1780068725347519,631.8071788832721,1225.383350840336
2,pre_label_token,2,16,16,16,16,1000.0,75.11864471435547,False,3400,1190,0.14776419667636648,0.29724541672137605,35.83333567899816,30.52509991301208,0.1780068725347519,605.242147288603,1217.5172203256302
2,pre_label_token,3,16,16,16,16,316.22776601683796,71.69824981689453,False,3400,1190,0.11990949448417215,0.2968254634312221,28.702532958984374,30.417594948135505,0.1780068725347519,491.14927791819855,1215.7970916491597
2,pre_label_token,4,16,16,16,16,316.22776601683796,65.54122161865234,False,3400,1190,0.0903412249509026,0.28577679065095274,21.133045223460478,27.589110302324055,0.1780068725347519,370.0376608455882,1170.5417542016808
2,pre_label_token,5,16,16,16,16,316.22776601683796,65.56192779541016,False,3400,1190,0.08195081991307876,0.27991356408896567,18.98510056439568,26.08812779017857,0.1780068725347519,335.6705589384191,1146.5259650735295
2,pre_label_token,6,16,16,16,16,316.22776601683796,62.4082145690918,False,3400,1190,0.07543483972549439,0.2732167412252987,17.317009726131662,24.373742368040965,0.1780068725347519,308.98110897288603,1119.0957523634454
2,pre_label_token,7,16,16,16,16,316.22776601683796,61.225318908691406,False,3400,1190,0.06840066468014437,0.27194916540835085,15.516263858570772,24.049239676339287,0.1780068725347519,280.1691208065257,1113.9037552521008
2,pre_label_token,8,16,16,16,16,316.22776601683796,60.85854721069336,False,3400,1190,0.06605584074469174,0.2671890931970933,14.915990959616268,22.830677192752102,0.1780068725347519,270.5647225413603,1094.4065651260505
2,pre_label_token,9,16,16,16,16,316.22776601683796,59.342586517333984,False,3400,1190,0.06021801941535052,0.2519232052714885,13.421511194565717,18.922608037355566,0.1780068725347519,246.65300407858456,1031.8774290966387
2,pre_label_token,10,16,16,16,16,316.22776601683796,60.239192962646484,False,3400,1190,0.05856030646492453,0.2501726166540835,12.997138384650736,18.474466788668593,0.1780068725347519,239.86301729090073,1024.7070378151261
2,pre_label_token,11,16,16,16,16,316.22776601683796,59.89197540283203,False,3400,1190,0.06013032275087693,0.2501275647588137,13.39906359504251,18.462931451877626,0.1780068725347519,246.29381089154413,1024.522505252101
2,pre_label_token,12,16,16,16,16,316.22776601683796,59.44783020019531,False,3400,1190,0.057957418175304636,0.24866088418399587,12.842799287683823,18.08746225052521,0.1780068725347519,237.39358857996322,1018.5149816176471
2,pre_label_token,13,16,16,16,16,316.22776601683796,59.78777313232422,False,3400,1190,0.05482847578385297,0.24532892563763786,12.04178934433881,17.23447737493435,0.1780068725347519,224.5774348000919,1004.8672794117647
2,pre_label_token,14,16,16,16,16,316.22776601683796,59.612606048583984,False,3400,1190,0.05415144934373743,0.24742961050081655,11.86846981272978,17.77225362312894,0.1780068725347519,221.80433335248162,1013.4716649159664
2,pre_label_token,15,16,16,16,16,316.22776601683796,59.89623260498047,False,3400,1190,0.05415163218975067,0.2489582927287126,11.86851557114545,18.16359637605042,0.1780068725347519,221.80508272058825,1019.7331670168068
2,pre_label_token,16,16,16,16,16,316.22776601683796,58.378135681152344,False,3400,1190,0.05286865213338066,0.24947250750886293,11.540071536793429,18.2952261275604,0.1780068725347519,216.54999971277573,1021.8393841911765
2,pre_label_token,17,16,16,16,16,316.22776601683796,60.184574127197266,False,3400,1190,0.055221947641933666,0.2526814853443819,12.142517466825597,19.11673450630252,0.1780068725347519,226.18910084443934,1034.9833902310925
2,pre_label_token,18,16,16,16,16,100.0,60.28150939941406,False,3400,1190,0.05383082274128409,0.2590992118130211,11.786388352338005,20.759664686186976,0.1780068725347519,220.49104966107538,1061.2703715861344
2,pre_label_token,19,16,16,16,16,100.0,61.133338928222656,False,3400,1190,0.05391931330456453,0.2596459332634421,11.80904140696806,20.899637481945902,0.1780068725347519,220.8535075827206,1063.5097163865546
2,pre_label_token,20,16,16,16,16,100.0,59.83978271484375,False,3400,1190,0.05663514312575845,0.2676295801371086,12.504294200224034,22.94345497964811,0.1780068725347519,231.97754193474265,1096.2107471113445
2,pre_label_token,21,16,16,16,16,100.0,62.1254768371582,False,3400,1190,0.05766524563817417,0.267888633343352,12.768000721650965,23.009774241727943,0.1780068725347519,236.196843548943,1097.2718290441176
2,pre_label_token,22,16,16,16,16,100.0,65.66136932373047,False,3400,1190,0.05880880194551805,0.2705732586003151,13.060751962100758,23.697036666228993,0.1780068725347519,240.88085650275735,1108.2680540966387
2,pre_label_token,23,16,16,16,16,100.0,66.89857482910156,False,3400,1190,0.05872483179849737,0.2708950619737641,13.039255748075597,23.779422022715337,0.1780068725347519,240.53690759995405,1109.5861213235294
2,pre_label_token,24,16,16,16,16,100.0,67.65108489990234,False,3400,1190,0.0582547628178316,0.27089139313257043,12.91891793643727,23.778485876772585,0.1780068725347519,238.61150462431067,1109.5711594012605
2,pre_label_token,25,16,16,16,16,316.22776601683796,70.27616119384766,False,3400,1190,0.060546733140945434,0.2698986277860754,13.50566323673024,23.52433917903099,0.1780068725347519,247.99942181755515,1105.5047662815125
2,pre_label_token,26,16,16,16,16,316.22776601683796,71.04558563232422,False,3400,1190,0.06022487990996417,0.2724945084387515,13.423267947926242,24.188884933856354,0.1780068725347519,246.68110724954045,1116.137493434874
2,pre_label_token,27,16,16,16,16,316.22776601683796,71.87137603759766,False,3400,1190,0.06103181565509123,0.27176416060503794,13.629844719381893,24.001918760668328,0.1780068725347519,249.98631405101102,1113.1460084033613
2,pre_label_token,28,16,16,16,16,316.22776601683796,71.19688415527344,False,3400,1190,0.06299684945274801,0.269722563479127,14.132890876321232,23.479269691274947,0.1780068725347519,258.0350924862132,1104.7836134453783
2,first_label_token,0,16,16,16,16,3162.2776601683795,82.9388198852539,False,3400,1190,0.20866095542907714,0.298507095785702,51.42291195140165,30.848103704372374,0.1780068725347519,854.6752688419118,1222.6850183823528
2,first_label_token,1,16,16,16,16,1000.0,76.7716293334961,False,3400,1190,0.14977051805047428,0.2793061777323234,36.346951868393845,25.93265452665441,0.1780068725347519,613.4600298713235,1144.0381171218487
2,first_label_token,2,16,16,16,16,1000.0,73.6827163696289,False,3400,1190,0.13885342710158405,0.2693317349217519,33.55217717787799,23.37919562844669,0.1780068725347519,568.7436420036764,1103.1827862394957
2,first_label_token,3,16,16,16,16,1000.0,74.0467529296875,False,3400,1190,0.13644669448628144,0.26492920482859894,32.93605213838465,22.252151925223213,0.1780068725347519,558.885665211397,1085.150026260504
2,first_label_token,4,16,16,16,16,1000.0,69.36409759521484,False,3400,1190,0.11637548432630651,0.2556842964236476,27.797820434570312,19.885449423910188,0.1780068725347519,476.67398150275733,1047.282937237395
