rows=i(switch-on token), cols=j(pin token); value=mean steered-baseline logit_diff
nan,1.488557435572147369e+00,1.619949482381343842e+00,2.060408771038055420e+00,1.401041649281978607e+00,0.000000000000000000e+00
nan,nan,2.838896751403808594e+00,3.685283660888671875e-02,2.618963003158569336e+00,0.000000000000000000e+00
nan,nan,nan,-3.286778926849365234e-02,5.267512798309326172e-02,0.000000000000000000e+00
nan,nan,nan,nan,2.884272336959838867e+00,0.000000000000000000e+00
nan,nan,nan,nan,nan,0.000000000000000000e+00
nan,nan,nan,nan,nan,nan
