lam,lofo_r2,lofo_r2_per_dim
0.0001,-2.3579208353373695,-2.627882242202759
0.001,-2.213395763823674,-2.4696033000946045
0.01,-1.4223115589941928,-1.6042245626449585
0.1,-0.3449689721612823,-0.4305339753627777
1.0,0.031043132162106968,-0.02203376218676567
10.0,0.08482162016055961,0.04129118472337723
100.0,0.07108871336386313,0.036237895488739014
1000.0,0.02299460330051395,0.007636543828994036
